Sender -> Receiver: Amount
30962 -> 84669 : 1
21256 -> 12641 : 1
92215 -> 13487 : 1
87897 -> 33342 : 1
99299 -> 49221 : 4
46982 -> 63603 : 12
37635 -> 60845 : 1
84669 -> 52373 : 1
28574 -> 90848 : 1
97116 -> 76185 : 1
84503 -> 73151 : 1
57934 -> 90179 : 1
89162 -> 54406 : 1
44774 -> 95997 : 3
21632 -> 65879 : 1
75217 -> 17700 : 1
87184 -> 71332 : 2
63652 -> 28386 : 25
89374 -> 99907 : 1
23305 -> 66479 : 1
55269 -> 93915 : 16
97866 -> 54866 : 1
13948 -> 91761 : 1
64000 -> 57414 : 2
97595 -> 37504 : 1
32589 -> 43577 : 1
58066 -> 6152 : 1
38263 -> 23904 : 1
14363 -> 46328 : 1
42388 -> 1247 : 1
36686 -> 36412 : 4
68898 -> 9995 : 1
9365 -> 39275 : 1
4075 -> 63641 : 459
16200 -> 28503 : 3
73407 -> 78318 : 1
39275 -> 72557 : 3
4001 -> 21419 : 1
83903 -> 42708 : 1
30919 -> 57548 : 1
88898 -> 73431 : 1
32568 -> 4632 : 1
53191 -> 54258 : 2
46017 -> 32873 : 1
53446 -> 38149 : 1
8917 -> 88706 : 1
50133 -> 46605 : 1
36368 -> 50382 : 3
93642 -> 2988 : 1
12851 -> 83813 : 1
98611 -> 73740 : 1
42563 -> 33590 : 1
39715 -> 46100 : 1
32437 -> 61403 : 1
72235 -> 44146 : 1
31116 -> 41213 : 1
67665 -> 94976 : 1
76019 -> 57535 : 1
77549 -> 45613 : 1
68117 -> 44228 : 1
93057 -> 97908 : 1
55532 -> 74746 : 1
86798 -> 69254 : 1
98451 -> 32673 : 1
90930 -> 36645 : 1
49261 -> 44469 : 1
13234 -> 48086 : 2
70621 -> 64458 : 1
77650 -> 68593 : 1
89229 -> 58783 : 6
61403 -> 46334 : 1
61800 -> 93081 : 1
93366 -> 20759 : 2
91485 -> 2672 : 1
4900 -> 48074 : 1
1247 -> 56857 : 1
89149 -> 20845 : 1
10794 -> 31647 : 1
75514 -> 56772 : 1
56982 -> 60608 : 1
70931 -> 60176 : 1
89612 -> 94548 : 1
70884 -> 37470 : 15
62632 -> 42304 : 1
90585 -> 39079 : 1
49545 -> 11094 : 1
50346 -> 99770 : 1
938 -> 68740 : 1
91709 -> 34935 : 1
80175 -> 30067 : 1
8897 -> 7155 : 1
15171 -> 99148 : 1
97299 -> 7085 : 1
2162 -> 97474 : 1
40149 -> 87095 : 1
42334 -> 95099 : 1
38218 -> 78523 : 215
76001 -> 48220 : 1
26335 -> 9803 : 2
89936 -> 19105 : 1
99193 -> 47583 : 1
72557 -> 29253 : 3
63641 -> 64257 : 34
20120 -> 6023 : 2
34935 -> 75716 : 1
29703 -> 68731 : 1
2054 -> 18084 : 30
71777 -> 1202 : 1
10703 -> 40321 : 1
23183 -> 82993 : 1
45354 -> 67019 : 1
64181 -> 47593 : 1
98112 -> 58404 : 1
92061 -> 12121 : 1
17700 -> 62199 : 1
89925 -> 77733 : 1
4134 -> 24088 : 1
95564 -> 85964 : 1
96325 -> 57831 : 1
77712 -> 84911 : 1
98192 -> 24540 : 1
27797 -> 59499 : 2
91930 -> 9572 : 1
40807 -> 27490 : 1
24088 -> 44526 : 1
39998 -> 13715 : 7
60845 -> 96575 : 1
99262 -> 67278 : 3
43261 -> 91104 : 2
6511 -> 43101 : 1
77266 -> 58401 : 1
93081 -> 19751 : 1
44448 -> 9890 : 3
28933 -> 72877 : 1
72922 -> 81241 : 1
97482 -> 47574 : 1
54385 -> 4467 : 1
21419 -> 54971 : 1
93674 -> 80787 : 1
99306 -> 89823 : 568
19751 -> 10455 : 1
9545 -> 61828 : 1
50946 -> 28287 : 1
29338 -> 38063 : 1
42289 -> 17986 : 66
95141 -> 98037 : 1
60171 -> 26554 : 1
77911 -> 94722 : 1
86666 -> 67779 : 11
28386 -> 45111 : 23
72204 -> 52128 : 8
90859 -> 63536 : 1
45261 -> 25704 : 1
25784 -> 29980 : 1
98850 -> 43183 : 3
49221 -> 75255 : 2
83813 -> 74353 : 1
3243 -> 45776 : 28
5887 -> 75250 : 1
54258 -> 1980 : 2
98745 -> 25297 : 2
94156 -> 46950 : 1
16924 -> 74873 : 1
25690 -> 24248 : 1
36645 -> 25171 : 1
75078 -> 89893 : 1
89633 -> 22591 : 3
18848 -> 7670 : 1
39393 -> 744 : 1
13224 -> 8644 : 1
41831 -> 8283 : 1
93993 -> 89243 : 2
75255 -> 90692 : 1
41721 -> 94512 : 1
18344 -> 47510 : 1
31048 -> 78690 : 1
16241 -> 77642 : 2
49846 -> 89144 : 1
11530 -> 82757 : 1
52743 -> 14579 : 3
47501 -> 89450 : 1
92173 -> 24591 : 1
21720 -> 78743 : 1
43455 -> 99768 : 1
20016 -> 47051 : 1
56020 -> 66199 : 1
49319 -> 69861 : 1346
14050 -> 80103 : 11
17877 -> 50064 : 1
96964 -> 57457 : 1
11563 -> 600 : 2
99770 -> 41983 : 1
40883 -> 92519 : 1
61203 -> 95006 : 2
20398 -> 44847 : 1
8910 -> 81164 : 1
97908 -> 19133 : 1
63603 -> 26489 : 6
19013 -> 6135 : 1
56300 -> 78665 : 2
75255 -> 21328 : 1
86493 -> 91927 : 1
63632 -> 84920 : 2
28354 -> 30567 : 3
64607 -> 79546 : 1
26931 -> 66791 : 1
45700 -> 54323 : 1
24540 -> 93144 : 1
6152 -> 82709 : 9
31920 -> 9335 : 1
58853 -> 66749 : 2
67492 -> 60942 : 1
91820 -> 8756 : 1
84572 -> 6660 : 3
89203 -> 34047 : 1
94548 -> 72377 : 1
76185 -> 76470 : 1
45817 -> 31981 : 1
43577 -> 86007 : 1
31484 -> 82136 : 15
66479 -> 2967 : 1
25637 -> 5842 : 1
91927 -> 47845 : 3
6641 -> 56811 : 1
68157 -> 25747 : 1
99148 -> 95319 : 1
84136 -> 36891 : 1
34076 -> 91274 : 1
29663 -> 37540 : 1
68759 -> 86716 : 1
65864 -> 42491 : 1
71604 -> 29207 : 2
98531 -> 21800 : 1
20845 -> 98794 : 1
47998 -> 61479 : 1
86713 -> 45184 : 1
29253 -> 69169 : 3
25637 -> 53686 : 2
18361 -> 59632 : 1
81528 -> 71227 : 1
47390 -> 63499 : 24
93345 -> 24620 : 1
27481 -> 76818 : 1
29525 -> 19437 : 1
6568 -> 10722 : 7
26201 -> 66342 : 1
46541 -> 41127 : 2
47614 -> 62871 : 1
17986 -> 19151 : 10
39412 -> 30713 : 4
93993 -> 69335 : 1
46334 -> 69192 : 1
17916 -> 1037 : 2
99184 -> 90983 : 6
2924 -> 44169 : 2
7062 -> 26560 : 1
19048 -> 42890 : 1
32873 -> 94995 : 1
58305 -> 99308 : 3
65243 -> 20155 : 4
47927 -> 63816 : 1
39914 -> 41683 : 1
49737 -> 80938 : 2
91843 -> 84539 : 1
6254 -> 16316 : 2
20659 -> 34817 : 1
82646 -> 26079 : 1
33575 -> 50958 : 1
43677 -> 86650 : 1
99184 -> 18795 : 3
17758 -> 53486 : 1
8459 -> 74884 : 1
24139 -> 11570 : 1
47638 -> 40371 : 1
39275 -> 75381 : 2
16980 -> 3664 : 2
37095 -> 54354 : 1
50251 -> 80471 : 3
54166 -> 85253 : 6
74746 -> 93638 : 1
94924 -> 6063 : 1
86650 -> 75690 : 1
91178 -> 12178 : 2
23948 -> 10918 : 1
65395 -> 37596 : 1
96418 -> 64407 : 3
51126 -> 16892 : 1
35757 -> 67299 : 1
5000 -> 70979 : 3
2408 -> 3008 : 1
99299 -> 26136 : 1
24326 -> 20408 : 4
42894 -> 39582 : 1
48106 -> 32607 : 10
98750 -> 6807 : 9
2054 -> 66757 : 2
6660 -> 66404 : 2
68811 -> 14508 : 1
75078 -> 19678 : 1
4632 -> 90274 : 1
60942 -> 92968 : 1
5842 -> 16386 : 1
65872 -> 85203 : 3
5635 -> 91343 : 1
44784 -> 61407 : 1
84923 -> 31986 : 1
65221 -> 26793 : 1
60608 -> 76547 : 1
24154 -> 46169 : 1
74284 -> 28645 : 1
72287 -> 45523 : 1
1802 -> 54965 : 9
54292 -> 37042 : 3
30372 -> 73189 : 1
9335 -> 9378 : 1
75231 -> 88317 : 2
37676 -> 95407 : 1
78318 -> 97552 : 1
61006 -> 20534 : 1
28183 -> 53241 : 1
53191 -> 17259 : 8
45568 -> 70855 : 1
35050 -> 48666 : 1
12974 -> 11433 : 1
68632 -> 61532 : 1
41316 -> 27054 : 1
27054 -> 34247 : 1
51305 -> 78455 : 1
49156 -> 30884 : 1
87108 -> 94019 : 1
6737 -> 89954 : 1
35843 -> 10149 : 1
71692 -> 58413 : 1
78645 -> 3819 : 1
65667 -> 21944 : 3
46314 -> 31908 : 1
14508 -> 20753 : 1
11570 -> 23917 : 1
34047 -> 56768 : 1
69254 -> 34443 : 1
53191 -> 61040 : 2
92338 -> 34683 : 1
41715 -> 83542 : 1
55823 -> 25395 : 1
6521 -> 97772 : 1
36599 -> 77875 : 1
21771 -> 49485 : 1
16892 -> 59693 : 1
22229 -> 71415 : 1
65205 -> 22011 : 2
33590 -> 51523 : 1
19624 -> 38503 : 1
43314 -> 57822 : 1
67092 -> 44643 : 11
98037 -> 82191 : 2
42304 -> 37514 : 1
54292 -> 46073 : 1
59101 -> 28314 : 1
26419 -> 25889 : 1
32576 -> 7710 : 1
6660 -> 20820 : 1
6023 -> 38114 : 2
9902 -> 50630 : 1
2967 -> 76753 : 1
7085 -> 19013 : 1
92332 -> 91787 : 1
68731 -> 12544 : 2
5476 -> 27913 : 1
5941 -> 38720 : 1
126 -> 30943 : 26
30454 -> 19197 : 2
60171 -> 90798 : 1
18955 -> 84106 : 1
48724 -> 30657 : 6
50630 -> 53845 : 1
99181 -> 65269 : 1
54965 -> 21506 : 8
26335 -> 44428 : 2
5245 -> 82595 : 1
77642 -> 26570 : 1
99706 -> 81724 : 1
24408 -> 21384 : 3
14712 -> 41242 : 1
26419 -> 45186 : 1
37504 -> 78474 : 1
40832 -> 38454 : 1
78292 -> 22469 : 1
63303 -> 46868 : 4
46073 -> 28488 : 1
81906 -> 51314 : 1
13670 -> 82857 : 3
61479 -> 5556 : 1
26079 -> 99583 : 1
84106 -> 19842 : 1
59628 -> 84868 : 1
31704 -> 68882 : 1
10149 -> 91950 : 1
77642 -> 13509 : 1
11563 -> 21965 : 1
26079 -> 66498 : 1
81899 -> 1829 : 2
60171 -> 75046 : 1
34817 -> 96592 : 1
34190 -> 26928 : 1
14579 -> 45606 : 3
3202 -> 88025 : 1
50107 -> 63988 : 1
3192 -> 45876 : 3
94995 -> 94303 : 1
9159 -> 87009 : 2
66749 -> 48818 : 1
43716 -> 61368 : 1
78562 -> 12708 : 1
56902 -> 84194 : 3
25501 -> 26263 : 1
25704 -> 41924 : 1
73098 -> 78308 : 2
83776 -> 6603 : 1
9559 -> 37526 : 1
84651 -> 71315 : 2
45776 -> 57594 : 5
545 -> 23820 : 2
62096 -> 51105 : 2
96325 -> 66718 : 1
98794 -> 11326 : 1
58404 -> 33306 : 1
18795 -> 89926 : 1
26570 -> 90368 : 1
96241 -> 88655 : 1
64411 -> 32422 : 1
87592 -> 81402 : 1
35197 -> 8657 : 869
82273 -> 53754 : 1
27761 -> 23854 : 1
31647 -> 76047 : 1
82197 -> 68522 : 1
50958 -> 61585 : 1
96575 -> 16581 : 1
5990 -> 53194 : 2
12137 -> 12417 : 1
9687 -> 90508 : 1
26489 -> 2693 : 5
13157 -> 16155 : 1
67393 -> 34073 : 4
88606 -> 79263 : 1
710 -> 15391 : 1
39609 -> 4118 : 1
78523 -> 43883 : 114
98050 -> 22342 : 1
87565 -> 44601 : 6
97761 -> 8828 : 1
84080 -> 87158 : 12
49402 -> 7335 : 2
56811 -> 54462 : 1
9995 -> 18782 : 1
11325 -> 66235 : 1
58941 -> 98382 : 166
57831 -> 51053 : 1
84199 -> 21934 : 2
28407 -> 52578 : 1
88528 -> 62827 : 1
1202 -> 89694 : 1
66576 -> 6902 : 1
87840 -> 50926 : 2
70224 -> 5843 : 1
47845 -> 90525 : 3
44169 -> 97941 : 157
33233 -> 52074 : 1
52373 -> 83661 : 1
44469 -> 76388 : 1
20158 -> 91292 : 1
77911 -> 26999 : 1
34163 -> 85658 : 1
95006 -> 4131 : 2
84868 -> 62462 : 1
93059 -> 26412 : 2
29980 -> 20131 : 1
9572 -> 99644 : 1
33746 -> 68946 : 1
39116 -> 33393 : 1
48592 -> 25754 : 4
27490 -> 71901 : 1
60293 -> 25166 : 1
24248 -> 45851 : 1
83679 -> 52969 : 4
76818 -> 47828 : 1
60937 -> 15445 : 2
54462 -> 26925 : 1
36952 -> 27007 : 1
70224 -> 19337 : 1
55048 -> 73563 : 1
37499 -> 79714 : 1
16581 -> 16384 : 1
46388 -> 63686 : 1
38963 -> 72060 : 3
53591 -> 19244 : 1
83845 -> 29654 : 1
1858 -> 35418 : 1
81164 -> 59681 : 1
71912 -> 71345 : 3
48895 -> 92356 : 1
27913 -> 4036 : 1
72571 -> 14252 : 1
42755 -> 41930 : 1
26999 -> 60180 : 1
99450 -> 45311 : 3
85658 -> 5393 : 1
83661 -> 9618 : 1
89926 -> 87530 : 1
35197 -> 10881 : 5
51105 -> 20641 : 2
35418 -> 26018 : 1
20759 -> 22059 : 2
89243 -> 93020 : 1
27785 -> 18703 : 16
3882 -> 61079 : 1
62871 -> 37178 : 2
44428 -> 50421 : 2
20158 -> 63103 : 1
30884 -> 24548 : 1
68522 -> 78790 : 1
64458 -> 26512 : 1
27785 -> 14728 : 2
92356 -> 28152 : 1
22965 -> 82232 : 1
48104 -> 81865 : 1
53498 -> 71923 : 1
58413 -> 8561 : 1
7670 -> 36179 : 1
4134 -> 90741 : 1
95319 -> 3472 : 1
60171 -> 88673 : 2
99049 -> 42962 : 1
40104 -> 19668 : 4
48666 -> 40999 : 1
17736 -> 35826 : 1
43883 -> 52483 : 8
57900 -> 46431 : 1
82264 -> 31346 : 52
67779 -> 42795 : 6
38564 -> 89116 : 1
45785 -> 56140 : 1
16384 -> 58308 : 1
45776 -> 4672 : 4
77326 -> 69842 : 1
71923 -> 50839 : 1
27627 -> 55337 : 2
53754 -> 39672 : 1
34179 -> 65191 : 2
61407 -> 33087 : 1
5087 -> 40234 : 1
71332 -> 39109 : 2
21328 -> 71166 : 1
51314 -> 53502 : 1
41127 -> 5641 : 1
80002 -> 45543 : 1
44048 -> 92756 : 1
47681 -> 17299 : 8
83470 -> 16947 : 1
69347 -> 67647 : 1
11563 -> 54660 : 1
93748 -> 32815 : 1
42220 -> 72731 : 1
59693 -> 7014 : 1
48086 -> 65294 : 1
5578 -> 80795 : 1
70099 -> 11871 : 2
39109 -> 15224 : 1
55291 -> 90299 : 1
28574 -> 97976 : 1
68946 -> 69760 : 1
93607 -> 95024 : 1
2253 -> 77728 : 3
6063 -> 35840 : 1
84951 -> 6320 : 1
67647 -> 11591 : 1
61040 -> 13181 : 2
42160 -> 82430 : 4
91292 -> 44618 : 1
69321 -> 67077 : 1
47583 -> 23692 : 1
29207 -> 64405 : 1
74873 -> 22487 : 1
94239 -> 70534 : 1
1709 -> 38521 : 1
34683 -> 91145 : 1
23406 -> 23486 : 1
25501 -> 88711 : 1
15694 -> 13507 : 2
84651 -> 60376 : 2
14951 -> 82382 : 1
73184 -> 77425 : 1
55346 -> 1202 : 1
93465 -> 69769 : 1
32007 -> 5724 : 1
45543 -> 99924 : 2
82647 -> 10867 : 1
6320 -> 72220 : 1
6152 -> 21465 : 4
10867 -> 90418 : 1
24339 -> 99484 : 1
48074 -> 7057 : 1
86688 -> 90593 : 10
53486 -> 39470 : 1
61828 -> 27958 : 2
11871 -> 47443 : 2
46950 -> 80418 : 1
73563 -> 60536 : 1
18703 -> 61191 : 1
26793 -> 4660 : 1
97001 -> 98945 : 1
99484 -> 45563 : 1
12178 -> 30361 : 2
59396 -> 90799 : 1
37514 -> 18851 : 1
94984 -> 92282 : 1
88673 -> 42692 : 2
80667 -> 85133 : 11
47390 -> 51460 : 7
94512 -> 9776 : 1
42962 -> 19633 : 1
87760 -> 95580 : 2
34073 -> 87333 : 11
73412 -> 52968 : 1
24339 -> 23605 : 1
98275 -> 73181 : 1
63517 -> 85956 : 19
90799 -> 72219 : 1
23780 -> 16121 : 1
96017 -> 4535 : 1
91950 -> 45461 : 1
90848 -> 23440 : 1
42708 -> 4474 : 1
95661 -> 89505 : 1
97024 -> 7807 : 22
13586 -> 51472 : 1
23233 -> 56004 : 1
53502 -> 96605 : 1
33472 -> 639 : 3
61527 -> 23550 : 1
66074 -> 20158 : 1
97941 -> 87443 : 103
12249 -> 262 : 1
58101 -> 54996 : 2
11665 -> 71663 : 8
87443 -> 92438 : 34
23904 -> 46439 : 1
67705 -> 26646 : 1
51314 -> 79780 : 1
96935 -> 47095 : 1
27325 -> 98555 : 1
40835 -> 50176 : 1
49221 -> 99961 : 1
7710 -> 74888 : 1
48106 -> 90005 : 9
21922 -> 40480 : 1
99583 -> 11298 : 1
60536 -> 67305 : 1
91274 -> 67483 : 1
12595 -> 77986 : 37
16650 -> 36830 : 20
48722 -> 91819 : 3
38521 -> 43247 : 1
71402 -> 22453 : 2
81385 -> 57516 : 1
51063 -> 88439 : 1
89694 -> 5149 : 1
87471 -> 17675 : 1
95375 -> 88975 : 1
39116 -> 82537 : 1
88839 -> 42188 : 4
63517 -> 77335 : 8
98478 -> 72798 : 1
31800 -> 23076 : 1
72235 -> 87320 : 13
20120 -> 31457 : 1
45523 -> 11396 : 1
12 -> 25984 : 1
57516 -> 56125 : 1
94526 -> 15039 : 1
84920 -> 7887 : 2
71166 -> 17073 : 1
97414 -> 42210 : 1
35159 -> 37472 : 1
61203 -> 76733 : 2
74596 -> 37173 : 1
30967 -> 28583 : 1
20659 -> 13229 : 1
55297 -> 16129 : 1
52968 -> 47302 : 1
60937 -> 83271 : 1
57309 -> 990 : 2
28386 -> 39192 : 1
30624 -> 79817 : 1
24326 -> 29909 : 1
64181 -> 18864 : 1
97976 -> 21558 : 1
51053 -> 99652 : 1
75716 -> 44361 : 1
92282 -> 5952 : 1
4118 -> 2972 : 1
15866 -> 89090 : 1
95201 -> 53451 : 1
45563 -> 55638 : 1
26838 -> 42760 : 1
19232 -> 97372 : 1
28152 -> 93995 : 1
26412 -> 68828 : 1
51460 -> 20775 : 3
16650 -> 76608 : 8
45111 -> 72778 : 11
91787 -> 81349 : 1
33472 -> 69844 : 1
98382 -> 27520 : 99
23076 -> 57873 : 1
7807 -> 99852 : 1
13181 -> 68565 : 1
43782 -> 60421 : 19
88949 -> 31815 : 7
34880 -> 79218 : 1
13531 -> 82593 : 2
11367 -> 99811 : 1
45149 -> 93039 : 2
54660 -> 45846 : 1
15866 -> 79734 : 1
50421 -> 58675 : 2
35840 -> 2159 : 1
99706 -> 70296 : 1
99644 -> 27401 : 1
87443 -> 80766 : 57
6511 -> 58887 : 1
5990 -> 4396 : 2
26263 -> 92808 : 1
90593 -> 38614 : 8
63341 -> 41858 : 1
5941 -> 17331 : 1
22011 -> 38470 : 1
95556 -> 83074 : 1
93907 -> 46660 : 6
93039 -> 73580 : 1
14405 -> 17296 : 1
20330 -> 58202 : 29
63341 -> 39342 : 1
1892 -> 58499 : 3
8737 -> 18480 : 1
19842 -> 27305 : 1
80795 -> 25050 : 1
18864 -> 19091 : 1
41575 -> 97678 : 1
28386 -> 52245 : 1
33273 -> 38686 : 3
82593 -> 32377 : 2
27481 -> 82637 : 1
97678 -> 13917 : 1
34319 -> 98492 : 1
94303 -> 59623 : 1
79263 -> 68428 : 1
38218 -> 71944 : 76
88839 -> 87501 : 1
70296 -> 64388 : 1
87333 -> 1561 : 3
10524 -> 4415 : 1
42760 -> 5905 : 1
47051 -> 431 : 1
71944 -> 81318 : 38
16316 -> 62061 : 1
67779 -> 88559 : 4
25166 -> 43164 : 1
42795 -> 43826 : 6
53241 -> 31560 : 1
6603 -> 96252 : 1
60333 -> 21116 : 1
13157 -> 95230 : 1
98850 -> 78846 : 2
2054 -> 9810 : 10
23605 -> 1660 : 1
13715 -> 77951 : 4
72220 -> 35306 : 1
77409 -> 69209 : 1
87616 -> 14510 : 1
65929 -> 49210 : 1
69760 -> 46754 : 1
95256 -> 50010 : 1
99546 -> 33007 : 56
25776 -> 31135 : 1
70855 -> 49869 : 1
44643 -> 97657 : 2
30554 -> 25259 : 1
50176 -> 42929 : 1
36179 -> 92484 : 1
33857 -> 32704 : 1
13931 -> 84726 : 1
63652 -> 9373 : 22
84031 -> 27565 : 16
20775 -> 26229 : 3
66354 -> 73044 : 2
78474 -> 32440 : 1
16121 -> 92341 : 1
95580 -> 24414 : 1
39192 -> 90295 : 1
16129 -> 89472 : 1
87501 -> 15973 : 1
92565 -> 94985 : 1
33273 -> 19601 : 3
66354 -> 24058 : 1
36891 -> 37973 : 1
57594 -> 66989 : 2
83074 -> 64081 : 1
8283 -> 43951 : 2
84194 -> 90871 : 680
42929 -> 92258 : 1
39109 -> 3059 : 1
32081 -> 46559 : 1
82903 -> 75483 : 1
19105 -> 75672 : 1
30360 -> 92079 : 1
63686 -> 10757 : 1
73431 -> 42967 : 1
54043 -> 8835 : 1
33306 -> 11404 : 1
67467 -> 15874 : 1
60376 -> 38198 : 1
22903 -> 87386 : 17
10757 -> 65524 : 1
31815 -> 42328 : 7
13947 -> 61485 : 1
56857 -> 6668 : 1
63715 -> 16291 : 1
52250 -> 69936 : 6
75672 -> 45787 : 1
58941 -> 13219 : 197
78690 -> 26083 : 1
68565 -> 35343 : 1
89893 -> 60958 : 1
54336 -> 70826 : 1
76375 -> 26025 : 1
13507 -> 4394 : 2
53060 -> 66319 : 1
52250 -> 42777 : 1
24620 -> 62041 : 1
70070 -> 69713 : 1
42051 -> 60630 : 1
30943 -> 80087 : 14
72060 -> 74810 : 1
2513 -> 94619 : 1
2882 -> 41997 : 1
59242 -> 84754 : 1
97941 -> 72269 : 9
64484 -> 46774 : 1
69681 -> 85231 : 1
25259 -> 71299 : 1
59242 -> 49256 : 1
14632 -> 39450 : 1
17331 -> 17977 : 1
19197 -> 1637 : 2
5843 -> 20461 : 1
77728 -> 42926 : 2
76733 -> 88638 : 1
60058 -> 73842 : 1
75559 -> 67238 : 3
33953 -> 35460 : 1
4874 -> 53363 : 1
48592 -> 46905 : 13
26489 -> 2590 : 1
30361 -> 88938 : 1
47593 -> 18564 : 1
32467 -> 75624 : 1
72960 -> 29964 : 1
27828 -> 18872 : 1
75559 -> 40631 : 4
8644 -> 41203 : 1
9776 -> 16448 : 1
15140 -> 71771 : 1
52947 -> 96463 : 4
92438 -> 84881 : 2
84881 -> 17954 : 2
5393 -> 61218 : 1
39470 -> 27793 : 1
11433 -> 59009 : 1
15391 -> 68464 : 1
5905 -> 97575 : 1
27401 -> 35364 : 1
44601 -> 49365 : 5
73538 -> 71110 : 3
9172 -> 78256 : 1
47681 -> 38978 : 4
46982 -> 74852 : 56
25050 -> 79588 : 1
85347 -> 44334 : 1
97001 -> 40257 : 15
26925 -> 33466 : 1
47681 -> 59412 : 1
56004 -> 5691 : 1
78790 -> 53346 : 1
87262 -> 46194 : 1
78743 -> 30366 : 1
95230 -> 57645 : 1
84031 -> 33094 : 7
76388 -> 84006 : 1
91843 -> 75717 : 2
80087 -> 54755 : 11
10703 -> 85455 : 1
17977 -> 55092 : 1
94019 -> 86990 : 1
75381 -> 63629 : 2
82709 -> 90779 : 5
13229 -> 31750 : 1
69169 -> 60603 : 1
44643 -> 11912 : 8
72697 -> 28148 : 5
52483 -> 31957 : 2
45787 -> 87358 : 1
58202 -> 7394 : 10
16448 -> 42697 : 1
79588 -> 20279 : 1
82430 -> 23903 : 2
22342 -> 44744 : 1
79817 -> 46151 : 1
13947 -> 40590 : 2
4535 -> 72534 : 2
11094 -> 54884 : 1
73044 -> 52240 : 2
84579 -> 33166 : 1
58941 -> 47647 : 92
89954 -> 34990 : 1
6668 -> 22471 : 1
27565 -> 82630 : 16
80087 -> 88221 : 2
92341 -> 8701 : 1
11591 -> 20449 : 138
58308 -> 42497 : 1
46982 -> 14322 : 6
10079 -> 17779 : 3
3472 -> 54590 : 1
46982 -> 34847 : 10
44847 -> 12412 : 1
35826 -> 64224 : 1
34163 -> 467 : 1
16291 -> 95825 : 1
59968 -> 95477 : 1
2590 -> 78075 : 1
93748 -> 65525 : 8
80418 -> 10428 : 1
29497 -> 85182 : 1
26025 -> 12038 : 1
63652 -> 11754 : 15
66764 -> 63501 : 4
97047 -> 84023 : 8
6807 -> 79854 : 2
90447 -> 97699 : 1
32815 -> 17178 : 1
12544 -> 95639 : 1
85964 -> 4676 : 1
83542 -> 52456 : 1
62199 -> 27440 : 1
62173 -> 85543 : 1
92438 -> 41691 : 30
78597 -> 41633 : 1
80087 -> 330 : 1
67524 -> 68059 : 4
73740 -> 30769 : 1
22471 -> 84691 : 1
60904 -> 6577 : 1
70267 -> 89424 : 1
69038 -> 80608 : 1
53060 -> 8573 : 1
35197 -> 55758 : 18
53686 -> 80028 : 1
35067 -> 1117 : 1
94596 -> 36066 : 1
69316 -> 65664 : 1
6737 -> 19674 : 1
85182 -> 62736 : 1
31484 -> 48583 : 7
50300 -> 41001 : 1
36549 -> 40777 : 2
32440 -> 62716 : 1
14510 -> 97987 : 1
38720 -> 7073 : 1
58783 -> 44773 : 1
52245 -> 83878 : 1
97047 -> 53766 : 1
82757 -> 70996 : 1
25177 -> 24390 : 1
7394 -> 29796 : 3
93544 -> 22161 : 2
45184 -> 78733 : 1
61790 -> 77707 : 1
8701 -> 99964 : 1
11404 -> 48214 : 1
82595 -> 27381 : 1
82630 -> 96571 : 14
54884 -> 45166 : 1
41242 -> 94454 : 1
22059 -> 39787 : 1
15874 -> 30253 : 1
21384 -> 89525 : 3
13181 -> 17426 : 2
2159 -> 34930 : 1
45186 -> 84807 : 1
11298 -> 54956 : 1
34247 -> 73475 : 1
44643 -> 26120 : 1
13509 -> 74027 : 1
80766 -> 14878 : 22
81724 -> 24896 : 1
64284 -> 34443 : 1
26136 -> 50625 : 1
4660 -> 68454 : 1
92894 -> 46134 : 1
89472 -> 38086 : 1
85253 -> 90513 : 4
48722 -> 35787 : 1
65331 -> 92984 : 1
75690 -> 76318 : 1
9378 -> 9890 : 1
33166 -> 59859 : 1
744 -> 20218 : 1
17559 -> 73378 : 1
76318 -> 58010 : 1
78154 -> 53788 : 1
75852 -> 31040 : 1
30769 -> 89081 : 1
21125 -> 29524 : 12
6577 -> 73654 : 398
41127 -> 93939 : 1
2693 -> 12921 : 5
37973 -> 7830 : 2
64224 -> 282 : 1
46134 -> 30748 : 1
27007 -> 34220 : 1
25128 -> 58321 : 1
97552 -> 13275 : 1
20461 -> 8925 : 1
46605 -> 91216 : 1
33007 -> 61163 : 15
39672 -> 43366 : 1
41983 -> 63296 : 1
18564 -> 90063 : 1
26512 -> 39966 : 1
84031 -> 88121 : 14
87443 -> 45770 : 3
54008 -> 98556 : 9
88839 -> 5184 : 1
20753 -> 12658 : 1
7807 -> 86545 : 21
98279 -> 87307 : 1
56980 -> 22857 : 1
12697 -> 34569 : 6
99964 -> 27836 : 1
4711 -> 59243 : 7
68454 -> 77188 : 1
90779 -> 44002 : 2
49525 -> 82280 : 1
11312 -> 45694 : 4
38560 -> 57683 : 2
44618 -> 42743 : 1
44448 -> 35555 : 2
45311 -> 5381 : 2
54008 -> 59052 : 5
600 -> 29456 : 2
46559 -> 63193 : 1
71604 -> 24931 : 1
11754 -> 80434 : 11
94954 -> 44618 : 15
70826 -> 61049 : 1
82430 -> 95890 : 2
89823 -> 25881 : 140
54729 -> 68123 : 1
12663 -> 25773 : 2
85455 -> 74015 : 1
94722 -> 94657 : 1
72219 -> 11136 : 1
7470 -> 67171 : 1
33342 -> 10530 : 1
38470 -> 21755 : 1
26928 -> 76051 : 1
