Sender -> Receiver: Amount
56520 -> 49534 : 1
35911 -> 82854 : 1
11597 -> 14621 : 1
18000 -> 22855 : 1
346 -> 47670 : 1
79993 -> 79365 : 1
52221 -> 61974 : 5
13894 -> 42344 : 1
19052 -> 84031 : 75
1430 -> 7996 : 1
13729 -> 18398 : 4
95109 -> 18575 : 1
44314 -> 31872 : 2
90056 -> 77662 : 1
48878 -> 15868 : 3
22126 -> 16012 : 2
10777 -> 65989 : 12
50286 -> 96463 : 3
72073 -> 43187 : 1
78327 -> 42742 : 1
37946 -> 45429 : 1
75964 -> 11975 : 1
58842 -> 85789 : 1
16299 -> 54357 : 2
96646 -> 90271 : 1
65507 -> 64238 : 21
43506 -> 25835 : 2
64324 -> 70984 : 1
5262 -> 68376 : 1
96463 -> 37645 : 3
95999 -> 32100 : 1
86086 -> 75577 : 1
39067 -> 16897 : 1
81337 -> 25336 : 2
1828 -> 22423 : 2
85018 -> 78008 : 1
17081 -> 51443 : 1
54582 -> 51791 : 1
25963 -> 85986 : 1
3860 -> 71389 : 1
91106 -> 61506 : 1
83148 -> 91886 : 1
12307 -> 75615 : 3
81397 -> 1133 : 2
12904 -> 74842 : 2
54652 -> 68926 : 2
74066 -> 10830 : 1
85950 -> 67406 : 1
61415 -> 68166 : 78
37048 -> 72260 : 11
19519 -> 90153 : 1
98624 -> 13166 : 2
68037 -> 66823 : 1
5458 -> 19708 : 1
1712 -> 66015 : 2
10250 -> 5212 : 1
97199 -> 88342 : 1
8783 -> 85406 : 1609
52124 -> 4105 : 1
62802 -> 26016 : 1
45380 -> 44613 : 1
78282 -> 77487 : 176
45850 -> 42978 : 1
62751 -> 23575 : 1
76364 -> 59240 : 1
73669 -> 14857 : 1
25883 -> 27062 : 1
4203 -> 28183 : 1
61947 -> 85872 : 2
29856 -> 11301 : 1
57397 -> 83285 : 7
81422 -> 27836 : 1
26458 -> 8513 : 1
10392 -> 12337 : 1
84515 -> 29117 : 3
23147 -> 50274 : 1
62159 -> 53688 : 1
34443 -> 49733 : 1
10703 -> 79599 : 1
2942 -> 35651 : 2
70609 -> 55948 : 1
45140 -> 13745 : 1
32101 -> 92609 : 1
53284 -> 12384 : 4
39882 -> 4368 : 8
91695 -> 11293 : 1
80092 -> 83955 : 1
78683 -> 17763 : 1
70984 -> 71319 : 5
22426 -> 80621 : 7
16625 -> 49915 : 1
27171 -> 28527 : 1
43187 -> 39859 : 1
49483 -> 40251 : 1
14790 -> 45421 : 1
47544 -> 93415 : 1
21943 -> 93508 : 3
25928 -> 80534 : 1
38516 -> 40863 : 4
66015 -> 743 : 2
92559 -> 90419 : 1
33570 -> 52563 : 3
55210 -> 1220 : 15
37048 -> 1237 : 5
84515 -> 51493 : 2
62311 -> 66078 : 1
61190 -> 87627 : 5822
79355 -> 54280 : 6
64786 -> 62905 : 1
72131 -> 57031 : 1
64238 -> 90156 : 1
26081 -> 76380 : 1
23009 -> 36970 : 1
40453 -> 71759 : 1
53189 -> 96807 : 2
82562 -> 4538 : 1
92894 -> 69288 : 1
92302 -> 30912 : 8
33240 -> 41860 : 1
33247 -> 47609 : 1
83330 -> 4304 : 2
73180 -> 61061 : 1
73002 -> 99341 : 1
81963 -> 45764 : 1
15161 -> 98113 : 4
71737 -> 76024 : 2
27480 -> 3818 : 1
39859 -> 13430 : 1
54280 -> 94696 : 4
95411 -> 8859 : 1
38695 -> 17202 : 1
40251 -> 10197 : 1
59943 -> 91282 : 1
10449 -> 39418 : 1
65989 -> 69617 : 7
29794 -> 24757 : 1
80818 -> 54437 : 1
76380 -> 65181 : 1
80534 -> 23247 : 1
46323 -> 21161 : 1
93030 -> 95078 : 1
5081 -> 49629 : 3
42019 -> 36636 : 3
96373 -> 50486 : 1
44796 -> 29553 : 6
16064 -> 53994 : 1
95693 -> 89872 : 1
81453 -> 53650 : 2
94257 -> 33025 : 13
49639 -> 37155 : 1
96413 -> 74642 : 1
19867 -> 83284 : 1
20562 -> 22241 : 1
11975 -> 95896 : 1
20439 -> 48587 : 1
3818 -> 38397 : 1
65219 -> 71682 : 1
94007 -> 11085 : 1
93030 -> 49814 : 1
12359 -> 85434 : 6
31872 -> 75883 : 1
30693 -> 4658 : 4
52712 -> 10110 : 1
25611 -> 88357 : 2
26713 -> 71439 : 2
4095 -> 39925 : 30
43593 -> 1399 : 431
90482 -> 43322 : 1
62280 -> 1724 : 6
49316 -> 82496 : 1
33826 -> 16084 : 1
7750 -> 47839 : 67
56773 -> 73841 : 2
31677 -> 31350 : 4
22921 -> 82168 : 1
16960 -> 10877 : 2
47326 -> 9408 : 53
37503 -> 95418 : 1
82737 -> 82245 : 1
29782 -> 71147 : 1
20816 -> 76727 : 44
47784 -> 9943 : 4
59758 -> 129 : 1
10416 -> 28764 : 1
93451 -> 18681 : 1
18023 -> 75463 : 1
18515 -> 8453 : 1
48626 -> 66458 : 1
74736 -> 62706 : 456
5941 -> 21951 : 1
40889 -> 30909 : 1
76671 -> 72864 : 2
45425 -> 98802 : 1
37946 -> 74626 : 1
38397 -> 48348 : 1
36186 -> 51493 : 1
4064 -> 13800 : 214
21950 -> 30890 : 1
22019 -> 27997 : 1
59147 -> 95618 : 3
30571 -> 33246 : 1
49468 -> 24969 : 13
15349 -> 39117 : 2
74894 -> 26520 : 1
79545 -> 8272 : 1
1894 -> 4446 : 158
73136 -> 75303 : 11
1816 -> 7160 : 1
94920 -> 1300 : 7
88891 -> 10487 : 38
30555 -> 43402 : 1
28820 -> 80449 : 5
36947 -> 53622 : 2
86378 -> 37027 : 1
87052 -> 8835 : 2
30929 -> 94768 : 1
24161 -> 97377 : 3
35978 -> 69794 : 1
94367 -> 70123 : 1
62083 -> 82488 : 1
61987 -> 73308 : 1
53284 -> 89030 : 1
4955 -> 28580 : 2
18575 -> 50464 : 1
3823 -> 75262 : 1
69021 -> 72712 : 36
99347 -> 4529 : 3
21825 -> 93459 : 1
70170 -> 28966 : 7
99560 -> 59507 : 1
11293 -> 47052 : 1
73626 -> 14834 : 1
42553 -> 72676 : 1
45080 -> 94707 : 1
88128 -> 14706 : 1
73181 -> 66433 : 1
64238 -> 5804 : 13
19247 -> 6641 : 1
5178 -> 57419 : 1
8413 -> 48589 : 25
34985 -> 84663 : 1
10830 -> 16506 : 1
98491 -> 83160 : 2
20508 -> 38028 : 1
74136 -> 72826 : 2
6529 -> 46345 : 3
1580 -> 23366 : 1
10197 -> 49289 : 1
31978 -> 59075 : 1
19247 -> 39694 : 1
79365 -> 35293 : 1
27245 -> 95653 : 104
46905 -> 22450 : 1
23228 -> 94185 : 2
15161 -> 67574 : 2
48719 -> 88988 : 8
32138 -> 35163 : 1
32807 -> 43878 : 1
69689 -> 47829 : 1
98541 -> 2507 : 1
70603 -> 52787 : 4
51980 -> 6237 : 2
69924 -> 31358 : 5
85986 -> 77680 : 1
74136 -> 89192 : 2
24607 -> 60185 : 4
69116 -> 57726 : 2
13745 -> 55094 : 1
82168 -> 9336 : 1
50464 -> 87137 : 1
32544 -> 30210 : 9
83268 -> 90614 : 1
61391 -> 94764 : 2
55181 -> 67932 : 1
22241 -> 64652 : 1
56212 -> 2986 : 52
43402 -> 91403 : 1
25835 -> 64782 : 2
37709 -> 33693 : 2
2507 -> 38920 : 1
62280 -> 21077 : 2
37946 -> 41701 : 1
22475 -> 96246 : 1
8835 -> 41393 : 1
98113 -> 61545 : 1
19247 -> 41957 : 1
8453 -> 78103 : 1
9956 -> 38548 : 1
34911 -> 96955 : 1
81317 -> 3417 : 1
3823 -> 92737 : 2
82451 -> 24677 : 2
20799 -> 67260 : 1
97842 -> 38651 : 2
47629 -> 59365 : 1
35598 -> 95090 : 19
6467 -> 6964 : 15
74101 -> 48639 : 3
59745 -> 77532 : 1
10587 -> 88055 : 1
58848 -> 22946 : 4
95944 -> 25798 : 41
93459 -> 16819 : 1
46345 -> 98194 : 3
20562 -> 81982 : 1
32242 -> 36066 : 1
87267 -> 64869 : 1
13430 -> 19616 : 1
15265 -> 41194 : 1
42136 -> 80564 : 1
74025 -> 24863 : 1
92894 -> 35036 : 3
54841 -> 57072 : 2
47052 -> 96984 : 1
35233 -> 89230 : 1
47580 -> 15500 : 23
76110 -> 55435 : 5
28820 -> 14279 : 2
63681 -> 33889 : 1
72281 -> 59427 : 1
83222 -> 34690 : 1
53784 -> 46550 : 1
43814 -> 99649 : 1
35492 -> 40829 : 5
34914 -> 82696 : 1
59511 -> 70603 : 3
56543 -> 51761 : 1
65094 -> 4653 : 19
40453 -> 14382 : 11
47609 -> 22777 : 1
99649 -> 39208 : 1
62550 -> 88559 : 1
76693 -> 95803 : 1
46816 -> 93976 : 1
15114 -> 70071 : 1
14688 -> 87637 : 1
28063 -> 25143 : 386
64646 -> 23016 : 1
16084 -> 22433 : 1
2233 -> 96992 : 2
55380 -> 53497 : 1
85872 -> 13917 : 1
94186 -> 79052 : 3
39694 -> 23896 : 1
5212 -> 88630 : 1
50276 -> 48532 : 1
24863 -> 91963 : 2
50274 -> 17718 : 1
91843 -> 84286 : 2
72152 -> 77261 : 1
64869 -> 4269 : 1
90684 -> 35489 : 1
71203 -> 58999 : 1
71576 -> 49390 : 1
82854 -> 43310 : 1
52508 -> 25016 : 6
18023 -> 78109 : 1
69679 -> 86066 : 1
38920 -> 30094 : 1
76529 -> 1557 : 1
52464 -> 14776 : 3
59147 -> 97570 : 2
88988 -> 71166 : 3
55094 -> 77350 : 1
93251 -> 36812 : 1
4315 -> 6811 : 1
85434 -> 96477 : 4
30094 -> 13235 : 1
90846 -> 86449 : 2
98046 -> 31533 : 1
58705 -> 8639 : 1
76110 -> 68354 : 25
84286 -> 49110 : 1
29462 -> 33174 : 3
6641 -> 18578 : 1
1300 -> 75565 : 2
86414 -> 66515 : 4
56235 -> 17780 : 1
69871 -> 48647 : 1
32393 -> 23106 : 1
49390 -> 76589 : 1
29767 -> 62430 : 17
81986 -> 74570 : 1
53497 -> 27170 : 75
1399 -> 85358 : 235
53994 -> 45199 : 1
64935 -> 94908 : 1
28300 -> 82569 : 1
29365 -> 55420 : 1
32107 -> 87283 : 1
91282 -> 58346 : 1
87628 -> 49147 : 1
14985 -> 26810 : 1
71439 -> 67958 : 1
75292 -> 49789 : 42
62311 -> 42212 : 4
89192 -> 51046 : 2
45199 -> 3663 : 1
27062 -> 71926 : 1
57419 -> 34939 : 1
87283 -> 77553 : 1
13917 -> 90196 : 1
71719 -> 87026 : 1
28966 -> 8823 : 2
63630 -> 30833 : 14
66512 -> 12887 : 1
611 -> 16367 : 13
23016 -> 35500 : 1
40863 -> 33825 : 1
1255 -> 66162 : 2
76671 -> 14228 : 1
49814 -> 48814 : 1
21922 -> 8831 : 1
19 -> 75643 : 1
27382 -> 1986 : 1
59331 -> 60774 : 995
87137 -> 10415 : 1
93304 -> 76762 : 1
93973 -> 66262 : 1
54357 -> 22057 : 2
53650 -> 50475 : 1
41393 -> 55131 : 1
72712 -> 41369 : 22
14172 -> 44117 : 1
49733 -> 12824 : 1
75643 -> 79417 : 1
25376 -> 35119 : 1
4031 -> 51180 : 1
38651 -> 98433 : 2
22057 -> 13781 : 1
44635 -> 19629 : 1
99347 -> 30181 : 1
66078 -> 48560 : 1
6811 -> 55149 : 1
33889 -> 33893 : 1
30693 -> 6707 : 1
88059 -> 99802 : 1
80621 -> 79597 : 1
91963 -> 96647 : 2
80564 -> 22057 : 1
86626 -> 31918 : 2
54288 -> 39984 : 218
74220 -> 83496 : 2
74103 -> 80332 : 1
83096 -> 82155 : 2
48814 -> 34395 : 1
74040 -> 22723 : 2
31156 -> 58254 : 1
51046 -> 38048 : 2
36066 -> 9924 : 1
93508 -> 47710 : 2
30064 -> 53824 : 3
77662 -> 71766 : 1
69617 -> 53715 : 1
30210 -> 98163 : 6
16819 -> 1279 : 1
8553 -> 39000 : 21
88384 -> 25461 : 2
1986 -> 4232 : 1
10416 -> 27434 : 1
34861 -> 66149 : 83
74136 -> 54306 : 1
38028 -> 10568 : 1
44613 -> 22761 : 1
7157 -> 6715 : 1
10562 -> 41842 : 1
76762 -> 17709 : 1
77532 -> 35766 : 1
16367 -> 41142 : 4
64238 -> 18176 : 7
55748 -> 47366 : 1
57843 -> 23984 : 1
48719 -> 17951 : 10
21951 -> 18966 : 1
82451 -> 90998 : 1
16851 -> 45839 : 54
30693 -> 8506 : 1
74697 -> 89476 : 4
68354 -> 36891 : 8
2768 -> 31249 : 5
83496 -> 1422 : 1
75463 -> 57724 : 1
90196 -> 43625 : 1
2942 -> 59729 : 2
4096 -> 72006 : 1
79417 -> 81005 : 1
58366 -> 93323 : 1
35500 -> 51111 : 1
48116 -> 72160 : 1
75245 -> 53743 : 1
73181 -> 53879 : 1
41701 -> 70954 : 1
87267 -> 64636 : 1
47315 -> 38528 : 44
99802 -> 93287 : 1
62818 -> 68525 : 4
13428 -> 38414 : 1
21022 -> 48884 : 1
39882 -> 15091 : 1
59507 -> 54239 : 1
87052 -> 6671 : 1
56773 -> 36919 : 2
74034 -> 99875 : 2
48560 -> 8584 : 1
86542 -> 34565 : 1
27278 -> 68016 : 1
19183 -> 47419 : 24
30330 -> 59385 : 1
12285 -> 27169 : 1
65973 -> 51767 : 1
84527 -> 16217 : 1
85234 -> 20721 : 1
71166 -> 39004 : 3
94707 -> 29536 : 1
29462 -> 29731 : 1
20723 -> 57231 : 442
99980 -> 56942 : 2
9924 -> 24520 : 1
54437 -> 4551 : 1
47206 -> 35776 : 1
53687 -> 50390 : 1
22475 -> 2701 : 1
66295 -> 82687 : 1
15868 -> 56959 : 1
89626 -> 71384 : 1
59511 -> 82551 : 1
71384 -> 62507 : 1
25336 -> 49546 : 2
54306 -> 68448 : 1
69116 -> 70836 : 1
36341 -> 71389 : 1
49153 -> 43708 : 1
51493 -> 35129 : 3
80973 -> 19353 : 10
62081 -> 29009 : 1
65507 -> 1181 : 4
58271 -> 93541 : 1
58208 -> 3708 : 1
21077 -> 12974 : 2
27310 -> 9405 : 1
39658 -> 10826 : 1
69617 -> 31245 : 1
91843 -> 89425 : 2
66458 -> 63343 : 1
44117 -> 84812 : 1
28914 -> 35673 : 85
17718 -> 70474 : 1
54048 -> 86220 : 3
17951 -> 64332 : 1
96246 -> 18801 : 1
70491 -> 99922 : 1
26016 -> 19141 : 1
18262 -> 25833 : 1
97549 -> 59849 : 2
69794 -> 39265 : 1
42742 -> 36734 : 1
86770 -> 76354 : 1
93976 -> 48905 : 12
16962 -> 84306 : 3
27170 -> 92218 : 38
81982 -> 5474 : 1
31245 -> 27268 : 1
10274 -> 61715 : 86
66515 -> 10297 : 1
12824 -> 35425 : 1
82066 -> 6805 : 1
97570 -> 78826 : 1
80410 -> 44662 : 1
743 -> 38284 : 1
74642 -> 12197 : 1
99341 -> 7647 : 1
13367 -> 20040 : 19
28118 -> 49950 : 2
95090 -> 35069 : 15
12305 -> 64067 : 1
50390 -> 14595 : 1
27727 -> 45102 : 1
87026 -> 11759 : 1
16506 -> 10176 : 1
82433 -> 60893 : 1
4928 -> 41529 : 1
60893 -> 53132 : 1
87964 -> 49496 : 1
12836 -> 51205 : 64
69021 -> 97903 : 4
32902 -> 55392 : 4
58514 -> 9676 : 1
68016 -> 31458 : 1
47670 -> 47655 : 1
71147 -> 48481 : 1
12384 -> 26331 : 3
78109 -> 77803 : 1
95078 -> 28948 : 1
53688 -> 439 : 1
77254 -> 53422 : 5
55383 -> 35935 : 6
49693 -> 39504 : 18
52221 -> 50854 : 8
26059 -> 20313 : 31
42344 -> 69324 : 1
77958 -> 30616 : 2
38284 -> 5698 : 1
8553 -> 72649 : 63
75883 -> 66734 : 1
24883 -> 27582 : 1
35425 -> 91979 : 1
7647 -> 42952 : 2
43322 -> 67600 : 1
18681 -> 51489 : 1
73841 -> 66921 : 1
20561 -> 439 : 11
93258 -> 76560 : 1
6321 -> 97117 : 1
35217 -> 56839 : 3
10777 -> 12266 : 1
73841 -> 99332 : 1
20040 -> 37506 : 18
55145 -> 24162 : 4
76282 -> 55742 : 11
32544 -> 10807 : 4
12836 -> 52841 : 213
26507 -> 52075 : 1
20313 -> 32041 : 29
48905 -> 50750 : 8
56575 -> 64375 : 3
76560 -> 79292 : 1
64782 -> 42196 : 2
75565 -> 52858 : 2
93508 -> 70263 : 1
43958 -> 41880 : 1
36478 -> 43970 : 1
81301 -> 31412 : 1
67932 -> 38638 : 1
38901 -> 51401 : 1
2050 -> 19778 : 1
49496 -> 95243 : 1
28063 -> 57570 : 236
52352 -> 59297 : 1
17780 -> 16915 : 14
61416 -> 43607 : 1
42053 -> 69332 : 1
28779 -> 29592 : 3
93287 -> 41175 : 1
18578 -> 46406 : 1
74797 -> 22625 : 1
59729 -> 80951 : 2
27448 -> 44693 : 1
44693 -> 99051 : 1
33812 -> 36330 : 1
4446 -> 15103 : 19
88549 -> 10153 : 1
24877 -> 61588 : 1
25543 -> 38597 : 10
57031 -> 19580 : 1
2701 -> 76120 : 1
10537 -> 56790 : 1
77334 -> 33262 : 1
40892 -> 12174 : 3
1422 -> 77037 : 1
8413 -> 27396 : 1
89425 -> 51626 : 1
27909 -> 71606 : 1
19353 -> 72013 : 1
10990 -> 88233 : 9
65989 -> 3431 : 2
34038 -> 17606 : 1
50422 -> 40291 : 7
65076 -> 87517 : 1
64226 -> 83368 : 19
70817 -> 26411 : 18
88345 -> 8417 : 3
89076 -> 95846 : 1
66921 -> 36744 : 1
70836 -> 72418 : 1
44579 -> 99346 : 20
95742 -> 32962 : 1
32544 -> 16415 : 7
64290 -> 24914 : 1
9408 -> 7695 : 9
90733 -> 52708 : 22
21161 -> 1971 : 1
70195 -> 93943 : 1
15091 -> 57395 : 1
8831 -> 30228 : 1
59118 -> 29558 : 1
7750 -> 5875 : 9
72835 -> 57519 : 2
43970 -> 42299 : 1
64778 -> 94708 : 1
58848 -> 23589 : 6
24883 -> 58699 : 1
58848 -> 77942 : 4
30065 -> 9599 : 11
39106 -> 11248 : 1
86081 -> 45495 : 1
24677 -> 48198 : 2
90998 -> 1872 : 1
1557 -> 28611 : 1
10502 -> 25966 : 8
8584 -> 59021 : 1
20714 -> 56867 : 1
16415 -> 42347 : 4
19034 -> 7280 : 1
44579 -> 75537 : 1
25809 -> 24170 : 1
66734 -> 41951 : 1
70984 -> 21230 : 1
39783 -> 45607 : 1
57833 -> 62958 : 1
41860 -> 4000 : 1
25963 -> 44221 : 1
62802 -> 61377 : 15
53132 -> 96866 : 1
97457 -> 59481 : 2
77664 -> 90923 : 1
44662 -> 20761 : 63
89476 -> 94504 : 4
68926 -> 67517 : 2
59481 -> 77868 : 1
64676 -> 66080 : 1
6707 -> 3973 : 3
28030 -> 24339 : 2
46406 -> 30592 : 1
76354 -> 38376 : 1
29946 -> 68028 : 1
62438 -> 13161 : 10
61588 -> 13333 : 1
8272 -> 34292 : 1
62507 -> 48125 : 1
18583 -> 21286 : 1085
32962 -> 26594 : 1
59075 -> 60817 : 1
97585 -> 39230 : 1
1971 -> 3634 : 1
28063 -> 54812 : 70
91886 -> 92688 : 1
55948 -> 85886 : 1
25833 -> 92313 : 1
72260 -> 47080 : 6
14228 -> 3567 : 1
65989 -> 47503 : 1
39265 -> 55537 : 1
9943 -> 84746 : 3
48905 -> 1003 : 4
27582 -> 13558 : 1
25088 -> 20610 : 1
62430 -> 23595 : 14
4538 -> 3644 : 1
14382 -> 41376 : 8
87309 -> 33395 : 1
29767 -> 35013 : 1
35935 -> 4275 : 1
53497 -> 67896 : 6
49110 -> 74746 : 28
61715 -> 72691 : 12
2986 -> 28159 : 13
72688 -> 14588 : 1
50802 -> 49965 : 1
48125 -> 22610 : 1
83916 -> 91967 : 1
18176 -> 66723 : 5
70954 -> 64325 : 1
35018 -> 80450 : 1
19708 -> 18416 : 1
4653 -> 44084 : 11
4551 -> 79282 : 1
1399 -> 662 : 6
59481 -> 3191 : 1
69332 -> 74411 : 1
48212 -> 17308 : 1
96992 -> 34738 : 2
20142 -> 49622 : 1
34861 -> 99466 : 63
71254 -> 74005 : 1
53784 -> 45188 : 1
57231 -> 27058 : 282
29333 -> 80609 : 6
66751 -> 49850 : 608
66515 -> 68592 : 2
90641 -> 35533 : 1
32544 -> 88041 : 13
14595 -> 65199 : 1
8835 -> 18943 : 1
9336 -> 69201 : 1
16915 -> 85395 : 1
58208 -> 28444 : 1
35825 -> 86414 : 1
76735 -> 25298 : 1
9676 -> 69441 : 1
88559 -> 99650 : 1
42136 -> 86286 : 1
14279 -> 99542 : 2
54215 -> 65598 : 9
41900 -> 58367 : 75
51626 -> 43798 : 1
39106 -> 84451 : 1
93531 -> 8732 : 1
94811 -> 35365 : 1
71794 -> 40311 : 39
61061 -> 51102 : 1
20040 -> 60841 : 3
1712 -> 30943 : 3
31752 -> 73705 : 1
34939 -> 560 : 1
25966 -> 57704 : 5
51401 -> 17397 : 1
40311 -> 48626 : 38
66022 -> 74809 : 1
38048 -> 56270 : 1
93258 -> 47830 : 1
22450 -> 61819 : 1
95090 -> 33060 : 4
79702 -> 50654 : 1
39230 -> 348 : 3
54645 -> 7908 : 1
61819 -> 74408 : 1
22610 -> 39426 : 1
79355 -> 69865 : 2
6340 -> 10285 : 1
39363 -> 47756 : 1
29009 -> 7018 : 1
37155 -> 26110 : 1
7423 -> 32708 : 1
32100 -> 74747 : 1
80496 -> 32116 : 1
611 -> 87465 : 2
48647 -> 39610 : 1
66723 -> 82089 : 4
52841 -> 24319 : 159
43593 -> 54503 : 10
9081 -> 59982 : 1
74697 -> 39987 : 10
93221 -> 73926 : 1
29932 -> 70484 : 1
66220 -> 19213 : 1
17774 -> 52533 : 1
26059 -> 50296 : 6
3567 -> 76091 : 1
42212 -> 30770 : 2
32958 -> 80781 : 19
92218 -> 42055 : 20
87465 -> 73117 : 2
36330 -> 92477 : 1
60817 -> 42076 : 1
41842 -> 38789 : 1
25798 -> 6476 : 28
41900 -> 27808 : 25
49110 -> 50469 : 5
1003 -> 16370 : 4
35119 -> 44270 : 1
57704 -> 27137 : 4
7280 -> 19015 : 3
57258 -> 18897 : 11
33893 -> 40301 : 1
27808 -> 1403 : 14
27058 -> 37391 : 95
55383 -> 67992 : 6
65597 -> 47293 : 1
72013 -> 86593 : 1
23984 -> 78062 : 1
20721 -> 23899 : 1
71395 -> 75091 : 1
16415 -> 53653 : 1
743 -> 24939 : 1
84451 -> 21114 : 1
23106 -> 82531 : 1
36247 -> 72902 : 1
92947 -> 13965 : 1
43798 -> 1593 : 1
1255 -> 97066 : 1
62905 -> 59362 : 1
94367 -> 86139 : 16
52534 -> 39961 : 2
82089 -> 47643 : 2
26059 -> 82987 : 54
72160 -> 71785 : 1
62958 -> 31786 : 1
4064 -> 27468 : 174
61545 -> 10876 : 1
96619 -> 61842 : 4
85872 -> 43886 : 1
30149 -> 48755 : 3
47839 -> 75287 : 23
93415 -> 32701 : 1
54288 -> 46221 : 17
8292 -> 13160 : 1
16897 -> 85894 : 1
17199 -> 6436 : 9
32116 -> 57586 : 1
61377 -> 15645 : 3
98194 -> 1452 : 3
28183 -> 12213 : 1
24170 -> 89211 : 1
39984 -> 90835 : 11
53687 -> 14943 : 3
54239 -> 72930 : 1
31677 -> 44267 : 1
48532 -> 85446 : 1
28764 -> 43888 : 1
7750 -> 43196 : 12
51111 -> 9134 : 1
36679 -> 35813 : 1
33262 -> 50893 : 1
56531 -> 14119 : 1
56546 -> 10050 : 1
75537 -> 49279 : 1
74408 -> 30503 : 1
83285 -> 54219 : 6
27169 -> 94835 : 1
36998 -> 35162 : 1
59872 -> 66023 : 1
31061 -> 47765 : 1
89391 -> 28811 : 1
59365 -> 40622 : 1
90419 -> 64334 : 1
39000 -> 38141 : 6
42212 -> 15861 : 1
49110 -> 58323 : 2
70170 -> 39367 : 1
54503 -> 3822 : 10
40815 -> 83780 : 1
34038 -> 70558 : 1
89230 -> 78721 : 1
32478 -> 91664 : 1
29592 -> 27101 : 3
90923 -> 61474 : 1
37027 -> 91539 : 1
56790 -> 11206 : 1
7160 -> 28580 : 1
42019 -> 51441 : 1
88233 -> 87696 : 8
68525 -> 96007 : 4
72835 -> 31592 : 1
25016 -> 9391 : 4
50146 -> 98310 : 2
41957 -> 5977 : 1
25016 -> 72506 : 1
41900 -> 91436 : 6
94367 -> 26676 : 1
71439 -> 6675 : 1
24757 -> 6246 : 1
84527 -> 80559 : 6
80680 -> 63109 : 3
37048 -> 60235 : 2
91979 -> 3399 : 1
19213 -> 42857 : 1
57049 -> 17973 : 1
70484 -> 3731 : 1
22433 -> 98244 : 1
21286 -> 5433 : 1081
86414 -> 6542 : 1
10990 -> 61463 : 10
16415 -> 2371 : 1
51678 -> 75044 : 1
91539 -> 49856 : 1
88988 -> 55646 : 1
93943 -> 48847 : 1
56855 -> 24525 : 2
77776 -> 28133 : 1
67992 -> 94285 : 5
42952 -> 22175 : 2
78282 -> 46656 : 111
71759 -> 91909 : 1
95653 -> 97120 : 63
82089 -> 72359 : 2
6347 -> 98005 : 1
27170 -> 34825 : 32
98662 -> 18142 : 1
47765 -> 54977 : 1
57143 -> 89351 : 38
14706 -> 11423 : 1
71766 -> 12415 : 1
89030 -> 98633 : 1
94835 -> 31196 : 1
39783 -> 7507 : 1
22423 -> 28118 : 1
65094 -> 45401 : 7
17199 -> 97991 : 1
6237 -> 64502 : 1
10205 -> 74165 : 1
46221 -> 88913 : 11
31533 -> 57145 : 1
12862 -> 60231 : 1
91286 -> 44137 : 2
48297 -> 27345 : 1
47829 -> 20184 : 1
66515 -> 65177 : 1
14943 -> 51499 : 3
31592 -> 24857 : 1
24607 -> 32863 : 2
4446 -> 1607 : 45
45607 -> 45665 : 1
55742 -> 69459 : 2
39925 -> 24064 : 18
56695 -> 39088 : 3
93323 -> 9809 : 1
12337 -> 58444 : 1
48481 -> 52695 : 1
56575 -> 52773 : 5
64375 -> 60690 : 1
15351 -> 99496 : 1
92688 -> 23957 : 1
44655 -> 71583 : 1
89067 -> 43419 : 1
33302 -> 8786 : 2
22027 -> 60179 : 3
99542 -> 6672 : 1
11085 -> 22959 : 1
98633 -> 55422 : 1
58999 -> 11862 : 1
27177 -> 64011 : 1
74220 -> 54064 : 1
70982 -> 7797 : 93
97120 -> 49772 : 5
61842 -> 14888 : 4
91436 -> 44742 : 1
35365 -> 68578 : 1
88913 -> 9686 : 6
17025 -> 4772 : 1
64067 -> 12978 : 1
86286 -> 73436 : 1
20761 -> 26606 : 47
39088 -> 25795 : 2
80145 -> 47928 : 2
61190 -> 56364 : 75
59978 -> 58398 : 1
18142 -> 64442 : 1
77605 -> 76839 : 2
48587 -> 86183 : 1
47756 -> 23375 : 1
45764 -> 20993 : 1
4772 -> 77668 : 1
38638 -> 77512 : 1
83368 -> 28027 : 9
95964 -> 5977 : 4
76418 -> 60862 : 1
48626 -> 81458 : 16
50702 -> 88266 : 16
94185 -> 38385 : 1
92737 -> 5724 : 1
18943 -> 45628 : 1
35036 -> 29024 : 2
1220 -> 38510 : 6
68932 -> 89624 : 2
35163 -> 86008 : 1
12534 -> 91110 : 3
8823 -> 8 : 2
84374 -> 90251 : 1
10297 -> 80433 : 1
82308 -> 55982 : 1
48204 -> 81292 : 1
74626 -> 58284 : 1
19038 -> 25327 : 2
22625 -> 31931 : 1
22761 -> 60937 : 1
69021 -> 76887 : 2
51315 -> 16050 : 1
67265 -> 94968 : 1
39208 -> 18341 : 1
34677 -> 72300 : 1
5977 -> 74968 : 4
73926 -> 21173 : 1
58284 -> 40293 : 1
28914 -> 47774 : 86
33825 -> 91033 : 1
24939 -> 51725 : 1
22571 -> 49819 : 1
72418 -> 58224 : 185
84917 -> 14929 : 1
56212 -> 14372 : 2
47037 -> 1180 : 8
76282 -> 57771 : 1
66149 -> 79631 : 13
87700 -> 36296 : 1
35275 -> 31509 : 2
93976 -> 48596 : 10
