Sender -> Receiver: Amount
65254 -> 97981 : 1
92241 -> 84368 : 2
54762 -> 64847 : 4
876 -> 30496 : 12
69584 -> 44606 : 2
88542 -> 92469 : 1
32157 -> 18179 : 11
91654 -> 8352 : 1
44300 -> 48719 : 3
98195 -> 74261 : 1
98195 -> 81840 : 1
74096 -> 53873 : 7
84305 -> 10140 : 1
1779 -> 43152 : 1
77530 -> 73182 : 1
93713 -> 28398 : 1
36241 -> 31870 : 1
92135 -> 31528 : 3
62882 -> 36518 : 1
47363 -> 96508 : 3
80025 -> 12934 : 8
69270 -> 70445 : 17
48543 -> 2528 : 1
98939 -> 61677 : 1
16694 -> 98468 : 3
10614 -> 1682 : 1
60649 -> 22380 : 1
64361 -> 26187 : 1
41320 -> 13258 : 1
92469 -> 16749 : 1
14904 -> 46524 : 2
56789 -> 15756 : 1
36493 -> 73446 : 3
37903 -> 24551 : 1
52912 -> 37950 : 3
21594 -> 30059 : 1
10143 -> 37901 : 3
49526 -> 35426 : 63
84437 -> 26193 : 1
36243 -> 29608 : 1
84311 -> 36457 : 1
4134 -> 1632 : 1
90933 -> 19183 : 1
75591 -> 12635 : 2
12103 -> 89678 : 1
32645 -> 47415 : 2
37737 -> 19984 : 3
7128 -> 72855 : 1
8370 -> 94658 : 183
44353 -> 42968 : 2
80509 -> 46317 : 13
45231 -> 90424 : 2
87773 -> 52659 : 1
41966 -> 10159 : 1
74902 -> 65764 : 1
3870 -> 28392 : 1
8743 -> 87273 : 1
6029 -> 21863 : 3
83515 -> 78430 : 7
34808 -> 71639 : 1
64044 -> 22429 : 2
40343 -> 74789 : 9
20624 -> 93661 : 1
81156 -> 56203 : 8
58109 -> 70945 : 1
83479 -> 16254 : 1
89921 -> 54999 : 3
34481 -> 31564 : 1
89334 -> 80439 : 95
50798 -> 50339 : 1
52353 -> 90854 : 3
76470 -> 61876 : 1
34543 -> 30170 : 1
63865 -> 3702 : 1
68787 -> 18779 : 3
92398 -> 80903 : 1
34739 -> 49425 : 2
6950 -> 49526 : 1
60460 -> 46149 : 1
30898 -> 67775 : 1
32004 -> 82066 : 184
33648 -> 73748 : 1
58109 -> 92442 : 1
50497 -> 76592 : 1
54762 -> 77397 : 1
5727 -> 70293 : 3
78534 -> 39374 : 1
54970 -> 90310 : 2
30465 -> 68360 : 1
22380 -> 42848 : 1
12257 -> 21791 : 1
96452 -> 6931 : 1
66345 -> 4268 : 3
37627 -> 50761 : 13
22539 -> 33620 : 4
1317 -> 3227 : 1
54216 -> 3263 : 1
71345 -> 55879 : 28
7360 -> 86745 : 3
24375 -> 66843 : 1
45630 -> 35504 : 1
69849 -> 6780 : 1
51654 -> 7811 : 1
13423 -> 86347 : 46
69493 -> 64394 : 1
27103 -> 21315 : 1
48662 -> 51441 : 33
68484 -> 20052 : 19
49693 -> 20853 : 2
22841 -> 85178 : 3
74793 -> 23092 : 15
98020 -> 69737 : 5
64394 -> 24677 : 1
28562 -> 25862 : 5
11001 -> 15279 : 1
24551 -> 485 : 1
74087 -> 7659 : 8
14100 -> 16761 : 1
47883 -> 56543 : 1
14904 -> 64319 : 1
89921 -> 13972 : 6
41142 -> 71845 : 1
95357 -> 91569 : 4
70421 -> 78579 : 40
43140 -> 79985 : 1
749 -> 6649 : 2
80509 -> 21274 : 6
8228 -> 62096 : 3
53041 -> 13050 : 1
41743 -> 19346 : 1
42021 -> 15455 : 2
25363 -> 68029 : 1
78242 -> 57410 : 2
76211 -> 53037 : 270
78772 -> 6350 : 1
37108 -> 42422 : 1
6687 -> 29967 : 1
14100 -> 72132 : 2
68360 -> 60666 : 1
16451 -> 42801 : 1
55919 -> 9894 : 1
79612 -> 73347 : 1
96568 -> 370 : 2
98007 -> 4844 : 9
36518 -> 89877 : 1
77940 -> 35473 : 1
86381 -> 41303 : 17
67605 -> 62795 : 11
69928 -> 266 : 1
51930 -> 40488 : 1
84740 -> 32550 : 1
99684 -> 45012 : 1
54411 -> 9136 : 26
67377 -> 25947 : 3
10387 -> 29145 : 2
56375 -> 84646 : 2
2911 -> 11692 : 1
90142 -> 20818 : 3
69737 -> 6339 : 5
28562 -> 2432 : 4
32645 -> 16740 : 1
93518 -> 42966 : 1
14808 -> 12192 : 38
2784 -> 31075 : 5
77345 -> 96987 : 1
4134 -> 59060 : 1
30170 -> 77992 : 1
38015 -> 11211 : 1
67894 -> 51334 : 2
94286 -> 58972 : 6
46149 -> 98210 : 1
59114 -> 15341 : 1
62378 -> 21995 : 1
86347 -> 65623 : 3
48662 -> 70671 : 9
70855 -> 81104 : 1
8358 -> 37991 : 1
11733 -> 21496 : 1
31931 -> 92148 : 13
85811 -> 14193 : 1
40757 -> 60061 : 1
90142 -> 65779 : 5
52659 -> 42231 : 1
41950 -> 84638 : 1
80596 -> 77258 : 1
55258 -> 76818 : 1
20165 -> 88421 : 3
42537 -> 53138 : 1
80903 -> 10212 : 1
29562 -> 95825 : 2
81104 -> 84024 : 1
51145 -> 80040 : 1
34987 -> 83671 : 5
57271 -> 9597 : 228
76753 -> 9213 : 1
59628 -> 35153 : 3
62764 -> 12054 : 1
74907 -> 60472 : 23
29074 -> 4855 : 1
50844 -> 70032 : 1
47095 -> 65999 : 2
74096 -> 61469 : 2
73195 -> 45007 : 13
12192 -> 77980 : 27
83855 -> 80708 : 5
80201 -> 89974 : 2
7659 -> 68096 : 5
47740 -> 73125 : 1
18306 -> 35622 : 4
64874 -> 90196 : 4
51334 -> 66652 : 2
6780 -> 25318 : 1
68934 -> 61536 : 2
38227 -> 29891 : 1
63587 -> 79449 : 1
15444 -> 86734 : 1
4844 -> 13370 : 5
36412 -> 52708 : 1
70293 -> 49039 : 1
87725 -> 29388 : 1
26344 -> 73323 : 1
3227 -> 64040 : 1
65289 -> 27435 : 1
85109 -> 3290 : 3
54332 -> 11872 : 1
78936 -> 25710 : 129
65999 -> 22978 : 1
21315 -> 73587 : 1
6931 -> 70362 : 1
85109 -> 23304 : 2
50403 -> 38891 : 25
74907 -> 78835 : 1
83486 -> 51694 : 1
13455 -> 48419 : 1
28732 -> 63489 : 1
72913 -> 37199 : 2
73705 -> 42815 : 1
24796 -> 54724 : 1
47415 -> 43192 : 1
1729 -> 96791 : 2
12934 -> 63781 : 2
23861 -> 4858 : 1
13258 -> 25078 : 1
1632 -> 95037 : 1
86995 -> 85776 : 3
26268 -> 21543 : 1
91945 -> 16806 : 3
55578 -> 44925 : 1
21995 -> 76755 : 1
40811 -> 11311 : 2
98073 -> 6519 : 1
37737 -> 98695 : 3
99079 -> 80671 : 3
45231 -> 35497 : 2
78633 -> 72495 : 1
71427 -> 29789 : 29
70047 -> 21078 : 1
70032 -> 87720 : 1
77419 -> 42542 : 1
76306 -> 53507 : 1
89877 -> 10685 : 1
27740 -> 17540 : 2
82938 -> 44633 : 1
3263 -> 4192 : 1
35252 -> 53166 : 1
33944 -> 80599 : 1
3660 -> 13209 : 3
47463 -> 34277 : 12
52956 -> 86794 : 1
31359 -> 64874 : 24
85419 -> 52342 : 1
85776 -> 65485 : 3
99418 -> 21010 : 1
56203 -> 21429 : 6
29891 -> 61154 : 1
21543 -> 24305 : 1
71522 -> 65654 : 1
37975 -> 90898 : 1
44944 -> 67331 : 1
20165 -> 71548 : 12
64874 -> 12458 : 16
66666 -> 56599 : 60
23964 -> 73490 : 95
30898 -> 74557 : 1
7360 -> 99290 : 6
33543 -> 33075 : 2
33075 -> 62511 : 1
2053 -> 83833 : 26
63750 -> 30537 : 1
94490 -> 24242 : 2
64475 -> 52316 : 2
81247 -> 29560 : 1
44522 -> 23879 : 5
48419 -> 61371 : 1
19346 -> 29542 : 1
59853 -> 60816 : 1
62795 -> 1960 : 1
70362 -> 30239 : 81
85770 -> 57948 : 1
81688 -> 34700 : 1
19826 -> 47112 : 1
53971 -> 2057 : 2
84198 -> 73828 : 1
23321 -> 31690 : 14
68567 -> 70678 : 1
98397 -> 46486 : 1
13933 -> 52371 : 16
25227 -> 53454 : 2
96568 -> 88483 : 1
47463 -> 75336 : 3
31870 -> 68382 : 1
49534 -> 20760 : 1
33620 -> 64135 : 3
90898 -> 19477 : 1
19183 -> 91212 : 1
17182 -> 99689 : 1
4262 -> 83067 : 1
44300 -> 39089 : 4
4178 -> 23570 : 2
21429 -> 79847 : 5
57410 -> 20397 : 1
78786 -> 52324 : 29
11872 -> 77075 : 1
21496 -> 97927 : 1
46486 -> 44908 : 1
84051 -> 66485 : 1
37190 -> 49904 : 1
68288 -> 11537 : 1
11669 -> 30032 : 1
81196 -> 36162 : 1
15468 -> 57164 : 1
5891 -> 61693 : 3
84785 -> 39675 : 3
45815 -> 77512 : 1
33175 -> 92590 : 1
99251 -> 52412 : 1
6339 -> 81903 : 2
64070 -> 86656 : 1
92590 -> 64742 : 1
84638 -> 85096 : 1
18306 -> 37339 : 1
61154 -> 42907 : 3
68037 -> 46361 : 1
83108 -> 67047 : 2
74490 -> 78193 : 1
72855 -> 15921 : 1
44328 -> 41593 : 1
51441 -> 4137 : 12
85940 -> 78106 : 1
83627 -> 53059 : 1
2784 -> 50351 : 2
21429 -> 8600 : 1
22838 -> 831 : 1
60303 -> 8609 : 1
77697 -> 76513 : 3
46261 -> 38388 : 2
3558 -> 16721 : 2
85019 -> 32478 : 1
97884 -> 78677 : 3
34277 -> 75413 : 6
61693 -> 10859 : 3
31820 -> 43888 : 1
20351 -> 83105 : 1
64135 -> 16126 : 1
20428 -> 16502 : 1
81648 -> 56608 : 2
86046 -> 75031 : 4
9064 -> 2385 : 1
71548 -> 75331 : 10
67047 -> 88861 : 1
2057 -> 42061 : 1
4027 -> 96334 : 1
47415 -> 66736 : 1
78340 -> 85116 : 274
26981 -> 41215 : 1
26268 -> 74593 : 2
90196 -> 65477 : 1
15756 -> 9694 : 1
35153 -> 67535 : 2
62530 -> 55449 : 11
91212 -> 18131 : 1
70510 -> 67452 : 1
71345 -> 43850 : 1
20853 -> 74008 : 1
34700 -> 1571 : 1
66702 -> 98091 : 1
75413 -> 6208 : 2
28802 -> 45266 : 1
36167 -> 89910 : 1
97927 -> 14624 : 1
58925 -> 64311 : 23
23964 -> 71627 : 127
59628 -> 74782 : 3
22444 -> 48215 : 1
25710 -> 56405 : 48
13862 -> 41046 : 6
59596 -> 6031 : 11
74338 -> 82403 : 2
93661 -> 92247 : 1
11085 -> 17320 : 1
54610 -> 65973 : 1
3091 -> 84966 : 1
876 -> 2194 : 3
296 -> 46371 : 1
21863 -> 87625 : 1
54664 -> 27849 : 1
1660 -> 49218 : 3
66736 -> 58187 : 1
52324 -> 78329 : 23
17425 -> 13835 : 1
71838 -> 66266 : 2
266 -> 43041 : 1
1454 -> 75404 : 35
71845 -> 84171 : 1
36450 -> 70483 : 1
9499 -> 86583 : 1
12372 -> 92659 : 4
34825 -> 65705 : 1
29805 -> 71311 : 1
44606 -> 61003 : 2
66266 -> 30575 : 1
71918 -> 75976 : 1
27559 -> 30851 : 1
52324 -> 12120 : 6
61855 -> 86075 : 1
42231 -> 4483 : 4
73947 -> 22802 : 1
7191 -> 62283 : 1
13976 -> 49339 : 2
20052 -> 78950 : 3
69737 -> 57315 : 1
64157 -> 2271 : 3
80917 -> 33483 : 1
99623 -> 62242 : 1
25710 -> 38828 : 3
88483 -> 44299 : 1
26189 -> 59296 : 3
85354 -> 5098 : 3
29748 -> 81852 : 1
26600 -> 70853 : 12
70421 -> 32008 : 6
95273 -> 58465 : 1
38828 -> 66587 : 1
95886 -> 40760 : 18
21010 -> 56002 : 1
31416 -> 95813 : 3
56599 -> 40717 : 8
71352 -> 42300 : 1
66345 -> 61067 : 1
28101 -> 26483 : 4
38120 -> 92701 : 2
50761 -> 3112 : 2
11532 -> 16975 : 2
92754 -> 47025 : 1
10685 -> 44857 : 2
6921 -> 84649 : 4
1571 -> 53882 : 1
67826 -> 55229 : 1
71311 -> 57955 : 1
90854 -> 23387 : 2
37991 -> 77021 : 2
27435 -> 32743 : 1
25947 -> 34016 : 2
78430 -> 95888 : 6
55163 -> 76632 : 1
99882 -> 98193 : 1
96252 -> 61432 : 6
35001 -> 79755 : 16
88861 -> 98764 : 1
29892 -> 98171 : 1
48924 -> 21766 : 1
99290 -> 89243 : 5
29560 -> 28562 : 1
45375 -> 86564 : 11
56599 -> 52925 : 20
86347 -> 24000 : 6
79501 -> 4718 : 8
38838 -> 28035 : 1
23879 -> 96892 : 1
77455 -> 89812 : 1
27 -> 5752 : 1
98193 -> 48054 : 1
55449 -> 8872 : 7
98020 -> 54656 : 8
94560 -> 84162 : 2
34894 -> 30456 : 1
75031 -> 77827 : 3
64135 -> 57422 : 1
26193 -> 47436 : 12
45729 -> 41229 : 7
395 -> 36881 : 2
82125 -> 92114 : 1
23879 -> 32695 : 1
20828 -> 85811 : 8
39805 -> 40858 : 2
8350 -> 86573 : 1
20397 -> 17454 : 1
88130 -> 45123 : 1
41059 -> 32794 : 3
44925 -> 86761 : 1
42968 -> 59526 : 2
16806 -> 71176 : 3
12067 -> 43255 : 68
30064 -> 86147 : 2
47862 -> 81419 : 1
80439 -> 46125 : 63
69261 -> 15923 : 2
79498 -> 85649 : 1
5098 -> 52143 : 7
82121 -> 15882 : 1
56543 -> 89088 : 1
78954 -> 86390 : 1
2385 -> 44107 : 1
20351 -> 88386 : 1
12054 -> 44690 : 1
44633 -> 14650 : 1
22892 -> 67741 : 1
64282 -> 2889 : 6
53507 -> 72516 : 1
67187 -> 26358 : 1
36162 -> 54431 : 1
34016 -> 76620 : 2
76729 -> 19556 : 2
36619 -> 8628 : 1
67575 -> 38782 : 3
55658 -> 26744 : 20
90328 -> 75489 : 1
31528 -> 36923 : 2
90160 -> 83597 : 1
47305 -> 81815 : 2
86104 -> 90291 : 1
27 -> 7921 : 1
75331 -> 56306 : 9
24677 -> 58003 : 1
69329 -> 12449 : 1
97360 -> 35276 : 2
13809 -> 29889 : 2
17959 -> 58865 : 14
52412 -> 65291 : 1
53037 -> 7708 : 268
48608 -> 35362 : 2
34739 -> 19363 : 1
77422 -> 96009 : 3
16299 -> 65683 : 2
11537 -> 86346 : 1
48700 -> 54905 : 33
65793 -> 31328 : 1
14571 -> 14146 : 1
67775 -> 85344 : 1
51994 -> 21374 : 143
12464 -> 89400 : 1
70483 -> 93097 : 1
3661 -> 60838 : 3
37096 -> 60502 : 5
42907 -> 75928 : 2
40488 -> 77930 : 1
57271 -> 70824 : 8
52889 -> 65296 : 7
71176 -> 54051 : 13
51647 -> 14621 : 1
16975 -> 91853 : 1
48173 -> 73355 : 1
1389 -> 7350 : 2
77827 -> 52921 : 2
26754 -> 19631 : 1
2889 -> 6056 : 2
66689 -> 9544 : 1
83067 -> 71338 : 1
84649 -> 87229 : 3
12212 -> 36640 : 1
18918 -> 21255 : 1
17800 -> 411 : 19
78579 -> 94835 : 4
84024 -> 49346 : 4
60391 -> 12006 : 3
37950 -> 65480 : 1
8872 -> 3575 : 1
48296 -> 27312 : 4
66587 -> 1661 : 1
14193 -> 95787 : 1
60502 -> 8661 : 2
41700 -> 17592 : 1
3812 -> 75380 : 1
76755 -> 38131 : 1
38131 -> 952 : 1
47095 -> 35909 : 1
57422 -> 91172 : 1
73644 -> 40766 : 1
54656 -> 85244 : 7
72440 -> 5824 : 6
62055 -> 25694 : 1
2784 -> 72336 : 2
85762 -> 15601 : 1
74096 -> 77204 : 1
68567 -> 80031 : 1
44522 -> 44768 : 2
76211 -> 71793 : 92
94835 -> 73698 : 2
72443 -> 91250 : 15
75012 -> 74473 : 57
38635 -> 97252 : 24
61677 -> 72097 : 1
21255 -> 61067 : 1
58225 -> 5872 : 1
6618 -> 64836 : 3
98825 -> 71895 : 2
48892 -> 40281 : 2
92837 -> 48266 : 1
57196 -> 65660 : 17
3316 -> 49122 : 1
46767 -> 67074 : 2
19431 -> 83616 : 1
93922 -> 9255 : 2
64311 -> 31398 : 14
12622 -> 27505 : 1
9597 -> 49667 : 69
43850 -> 23549 : 1
21652 -> 30181 : 1
19647 -> 4638 : 1
35276 -> 38289 : 2
53037 -> 59620 : 2
57025 -> 57244 : 1
22697 -> 19888 : 2
68029 -> 80351 : 1
85178 -> 50970 : 1
84649 -> 59159 : 1
86583 -> 17395 : 1
46125 -> 78050 : 39
83654 -> 27994 : 1
85096 -> 35614 : 1
28392 -> 95451 : 1
79800 -> 94713 : 1
60227 -> 38232 : 2
3558 -> 90731 : 1
74782 -> 99912 : 2
69617 -> 5923 : 1
10448 -> 58507 : 1
10212 -> 75820 : 1
58269 -> 37369 : 1
6517 -> 86867 : 11
92776 -> 11924 : 1
70362 -> 56896 : 2
38232 -> 75643 : 2
46524 -> 86072 : 2
65291 -> 59191 : 1
95566 -> 36068 : 1
13972 -> 91224 : 4
77204 -> 36566 : 1
71211 -> 39090 : 1
56203 -> 74013 : 2
25862 -> 55920 : 4
32743 -> 89761 : 2
93968 -> 57751 : 1
72440 -> 69051 : 2
10895 -> 26134 : 1
35426 -> 2110 : 43
83597 -> 52495 : 1
98050 -> 71002 : 3
74935 -> 68746 : 1
439 -> 938 : 1
35426 -> 8451 : 4
4855 -> 29657 : 1
62242 -> 83438 : 1
34027 -> 85928 : 1
8826 -> 66457 : 1
50403 -> 6345 : 1
63246 -> 81522 : 2
46746 -> 10077 : 1
27505 -> 85356 : 18
36113 -> 63094 : 3
10963 -> 95697 : 10
90291 -> 15652 : 1
15455 -> 62159 : 2
58465 -> 2591 : 1
46361 -> 93658 : 1
67220 -> 38683 : 1
64742 -> 9269 : 1
74793 -> 78428 : 30
62242 -> 59340 : 1
71895 -> 27592 : 2
55658 -> 25093 : 6
96892 -> 46339 : 1
58593 -> 91548 : 1
89355 -> 78017 : 1
76592 -> 41514 : 1
77697 -> 14456 : 1
44353 -> 38707 : 1
10159 -> 80657 : 1
68096 -> 41652 : 1
65779 -> 54795 : 5
18416 -> 51070 : 244
32017 -> 83227 : 1
88738 -> 16994 : 1
1432 -> 49413 : 1
65764 -> 12083 : 1
10077 -> 49156 : 4
31075 -> 22869 : 1
17540 -> 35773 : 1
3575 -> 20720 : 1
25452 -> 87711 : 1
19614 -> 14376 : 2
44107 -> 25069 : 1
78329 -> 98516 : 21
44480 -> 5914 : 1
75380 -> 77837 : 1
12083 -> 65943 : 1
5872 -> 2598 : 1
93067 -> 85825 : 1
77258 -> 27248 : 1
9597 -> 12600 : 147
34366 -> 9971 : 1
38227 -> 30873 : 1
47097 -> 35953 : 1
21811 -> 58086 : 1
89761 -> 12888 : 2
68115 -> 69706 : 1
66457 -> 17651 : 1
37950 -> 9115 : 2
49218 -> 38395 : 1
83105 -> 35735 : 1
9269 -> 42845 : 1
37909 -> 18010 : 1
35953 -> 77882 : 1
83515 -> 60401 : 4
86734 -> 98927 : 1
2432 -> 13333 : 4
41761 -> 73008 : 2
39830 -> 32194 : 1
33075 -> 93746 : 1
70421 -> 99827 : 3
99378 -> 98796 : 4
78428 -> 74257 : 6
58865 -> 11976 : 10
56301 -> 36756 : 1
65486 -> 21464 : 1
59526 -> 35185 : 1
21863 -> 41429 : 1
99418 -> 33575 : 2
27505 -> 95348 : 21
60460 -> 97386 : 1
68746 -> 15946 : 1
46874 -> 82523 : 5
29013 -> 77549 : 4
27849 -> 19014 : 1
32550 -> 47313 : 1
71793 -> 55268 : 75
36557 -> 40660 : 14
9597 -> 39146 : 1
78340 -> 34909 : 92
5685 -> 48697 : 3
1661 -> 31384 : 1
93097 -> 99442 : 1
82912 -> 13432 : 36
74557 -> 95050 : 2
5310 -> 32805 : 1
87711 -> 89449 : 1
89761 -> 84984 : 1
78786 -> 86885 : 1
34810 -> 58595 : 1
91335 -> 41944 : 3
52143 -> 70541 : 2
99090 -> 27391 : 1
20672 -> 75096 : 1
36881 -> 4363 : 2
57948 -> 84473 : 1
7259 -> 9433 : 1
67452 -> 36268 : 1
90160 -> 6070 : 1
79501 -> 13042 : 16
42422 -> 91070 : 1
49156 -> 33180 : 4
4483 -> 97845 : 1
64836 -> 4206 : 2
26645 -> 14658 : 1
90731 -> 66326 : 1
89804 -> 10533 : 1
29889 -> 60697 : 1
37369 -> 43869 : 1
46836 -> 42466 : 92
33555 -> 57716 : 1
72771 -> 34786 : 1
74782 -> 29158 : 1
76596 -> 22974 : 1
7811 -> 45607 : 2
2053 -> 23432 : 1
99828 -> 24996 : 12
45275 -> 56275 : 3
5824 -> 47679 : 1
58381 -> 14382 : 1
10365 -> 1584 : 12
65973 -> 29532 : 1
10963 -> 78659 : 13
40858 -> 62762 : 2
17914 -> 32903 : 1
7360 -> 94742 : 1
52921 -> 59072 : 2
77837 -> 89386 : 1
91853 -> 83105 : 1
77422 -> 57163 : 13
3112 -> 3932 : 1
66485 -> 64189 : 1
26744 -> 64848 : 20
4192 -> 53966 : 1
86620 -> 91782 : 1
27381 -> 278 : 5
73620 -> 28809 : 1
74793 -> 60807 : 134
55658 -> 9658 : 1
71548 -> 71538 : 2
56002 -> 84879 : 1
10151 -> 18477 : 5
89449 -> 13843 : 1
13862 -> 24733 : 1
46836 -> 61772 : 218
73748 -> 22164 : 1
62159 -> 1861 : 2
14624 -> 98538 : 1
42845 -> 77421 : 36
66476 -> 82974 : 3
95705 -> 98544 : 1
50183 -> 49267 : 1
29013 -> 9747 : 2
99182 -> 56271 : 1
43083 -> 28276 : 1
70646 -> 15090 : 1
25706 -> 65899 : 1
54656 -> 73111 : 1
64157 -> 23528 : 8
41229 -> 82829 : 4
43083 -> 83998 : 1
35909 -> 65598 : 1
17194 -> 84413 : 6
30456 -> 16796 : 1
15946 -> 58160 : 1
13862 -> 98139 : 1
91335 -> 61223 : 2
12372 -> 29556 : 1
84667 -> 48010 : 2
16042 -> 18559 : 2
49468 -> 23614 : 1
4718 -> 27312 : 8
6649 -> 3436 : 1
86046 -> 75653 : 3
76753 -> 59062 : 1
65683 -> 40455 : 1
38707 -> 26550 : 1
89910 -> 93675 : 1
61067 -> 90450 : 2
49667 -> 1238 : 11
33575 -> 21710 : 2
85757 -> 86402 : 1
36064 -> 99437 : 1
95348 -> 29235 : 6
12458 -> 14747 : 7
8609 -> 71801 : 1
15940 -> 47932 : 35
93658 -> 28053 : 2
32017 -> 47724 : 5
12006 -> 88301 : 1
11692 -> 94902 : 1
74257 -> 73935 : 2
43869 -> 6782 : 4
72516 -> 61938 : 1
42542 -> 62892 : 1
93473 -> 81610 : 19
19631 -> 4443 : 1
48215 -> 20764 : 1
57196 -> 83225 : 1
51388 -> 86699 : 1
41652 -> 16697 : 1
37096 -> 29108 : 12
97695 -> 42924 : 11
86656 -> 23337 : 1
33140 -> 6425 : 25
55449 -> 91927 : 2
46339 -> 95806 : 1
66666 -> 15383 : 9
12120 -> 62856 : 1
45273 -> 34498 : 1
73738 -> 35068 : 3
9213 -> 99087 : 1
25093 -> 33326 : 4
39090 -> 14937 : 1
97737 -> 26243 : 5
62316 -> 55377 : 1
57163 -> 3431 : 8
91775 -> 97741 : 1
78772 -> 59995 : 1
48608 -> 24329 : 7
9136 -> 33302 : 9
44768 -> 63070 : 2
66326 -> 57095 : 6
79449 -> 40438 : 1
17592 -> 46668 : 1
60697 -> 69856 : 1
59191 -> 78867 : 1
74257 -> 69110 : 1
58385 -> 39738 : 1
20764 -> 48392 : 1
35735 -> 62348 : 1
10533 -> 95257 : 1
20828 -> 96767 : 18
10270 -> 65809 : 1
96252 -> 76101 : 1
48697 -> 62331 : 1
68382 -> 91484 : 1
95050 -> 22053 : 2
35504 -> 42653 : 1
61772 -> 71204 : 21
98796 -> 16750 : 3
13432 -> 22791 : 2
71002 -> 38489 : 3
78863 -> 90304 : 1
2528 -> 87694 : 1
74968 -> 67426 : 1
85116 -> 38665 : 129
64836 -> 76818 : 1
82403 -> 43884 : 2
98538 -> 98877 : 1
16994 -> 61630 : 1
83833 -> 24115 : 24
38289 -> 84106 : 1
54390 -> 10775 : 1
34909 -> 80120 : 28
22841 -> 5390 : 1
26187 -> 9191 : 1
17395 -> 83464 : 1
22158 -> 84710 : 8
96337 -> 36362 : 1
78430 -> 82147 : 2
36268 -> 9743 : 1
10151 -> 34028 : 2
88110 -> 73644 : 1
39805 -> 51600 : 1
40766 -> 18538 : 1
30239 -> 76598 : 52
95348 -> 89239 : 6
70009 -> 28331 : 1
60655 -> 99634 : 1
97845 -> 34971 : 1
10387 -> 40381 : 1
14318 -> 13453 : 60
67894 -> 64772 : 1
72132 -> 14443 : 2
17177 -> 77325 : 1
86390 -> 54633 : 1
12458 -> 8360 : 6
85152 -> 19980 : 1
82254 -> 63128 : 2
23368 -> 57478 : 1
78579 -> 4331 : 4
51661 -> 13664 : 1
28398 -> 13208 : 1
24242 -> 39824 : 2
14462 -> 89124 : 23
67331 -> 91058 : 1
14146 -> 31308 : 1
25862 -> 24436 : 1
35426 -> 27189 : 6
15901 -> 66786 : 142
62530 -> 59407 : 11
77930 -> 61995 : 1
15923 -> 50166 : 1
55268 -> 72316 : 71
68096 -> 39760 : 4
55377 -> 84631 : 1
15921 -> 4941 : 1
29145 -> 22260 : 1
18416 -> 82727 : 67
36068 -> 88131 : 1
21636 -> 38273 : 1
62096 -> 23570 : 1
75331 -> 29912 : 1
19888 -> 37468 : 1
28809 -> 77651 : 1
50403 -> 90783 : 1
28276 -> 32789 : 1
41944 -> 2285 : 1
32069 -> 70705 : 1
61995 -> 1560 : 1
32789 -> 77176 : 1
59948 -> 91005 : 2
49122 -> 96053 : 1
96767 -> 24024 : 6
16796 -> 77376 : 1
57716 -> 31539 : 1
54795 -> 87894 : 3
6056 -> 63203 : 1
35153 -> 15140 : 1
97737 -> 90821 : 2
45735 -> 28640 : 1
23337 -> 37973 : 1
64189 -> 97713 : 1
38289 -> 98598 : 1
73323 -> 74958 : 1
71176 -> 54471 : 1
33326 -> 98328 : 3
58385 -> 9686 : 1
40660 -> 99958 : 7
86337 -> 28465 : 2
35001 -> 21427 : 8
40455 -> 48056 : 1
85178 -> 8730 : 1
64135 -> 49222 : 1
17965 -> 24914 : 12
36640 -> 1853 : 1
55229 -> 1924 : 1
73355 -> 95411 : 1
8601 -> 75542 : 1
23559 -> 1412 : 292
87191 -> 38370 : 29
9004 -> 32167 : 1
92135 -> 35854 : 10
20052 -> 65025 : 8
34277 -> 29793 : 2
33580 -> 85284 : 1
28035 -> 38397 : 3
83665 -> 74405 : 1
5824 -> 62691 : 3
30032 -> 16572 : 1
89678 -> 19640 : 1
67741 -> 29656 : 1
89243 -> 35386 : 4
143 -> 33185 : 5
24733 -> 32816 : 1
1682 -> 93611 : 1
5659 -> 56259 : 1
18477 -> 33977 : 2
47436 -> 56641 : 7
65899 -> 25111 : 1
14202 -> 3685 : 1
41944 -> 23980 : 2
12884 -> 97646 : 2
23614 -> 74051 : 3
45729 -> 61694 : 1
42815 -> 31563 : 1
90310 -> 89978 : 1
62067 -> 91458 : 1
6029 -> 37213 : 1
65296 -> 30823 : 6
20157 -> 57241 : 1
91569 -> 91200 : 1
81419 -> 14454 : 1
80671 -> 64101 : 2
82147 -> 28361 : 1
74261 -> 38098 : 3
34786 -> 98630 : 1
41063 -> 7187 : 1
54471 -> 62768 : 1
94680 -> 77142 : 1
90450 -> 22031 : 2
14353 -> 34437 : 3
73125 -> 71741 : 1
67074 -> 33162 : 2
74094 -> 61328 : 1
93611 -> 31633 : 1
95697 -> 2599 : 8
6092 -> 93758 : 1
28465 -> 89256 : 1
95697 -> 49468 : 2
29682 -> 940 : 2
81852 -> 66649 : 1
70541 -> 1401 : 1
98695 -> 33364 : 3
7708 -> 42421 : 161
15901 -> 67664 : 28
93067 -> 4781 : 1
13664 -> 26307 : 1
84171 -> 80048 : 1
82542 -> 25724 : 1
98598 -> 53022 : 1
44690 -> 33135 : 1
32816 -> 93388 : 1
41320 -> 85115 : 1
1560 -> 94003 : 44
26173 -> 86003 : 302
36376 -> 62795 : 1
