Sender -> Receiver: Amount
39566 -> 78885 : 1
54387 -> 80874 : 1
59391 -> 93739 : 1
73461 -> 75772 : 1
66712 -> 94036 : 1
5297 -> 32970 : 1
92921 -> 89119 : 1
65999 -> 79579 : 10
35480 -> 51858 : 1
56579 -> 42711 : 1
99284 -> 6072 : 1
53694 -> 90703 : 109
34885 -> 50709 : 4
5621 -> 87981 : 8
56667 -> 11667 : 1
87698 -> 12024 : 3
7590 -> 96949 : 1
81564 -> 63261 : 1
16732 -> 31127 : 1
96408 -> 76034 : 1
46282 -> 10533 : 1
65706 -> 57271 : 1
31127 -> 77235 : 1
81956 -> 28487 : 1
80868 -> 69363 : 1
15191 -> 86698 : 1
82802 -> 33157 : 1
35604 -> 96697 : 6
62268 -> 8159 : 1
46406 -> 72876 : 1
55270 -> 10630 : 1
45354 -> 43677 : 1
55324 -> 10102 : 1
35081 -> 63621 : 3
58675 -> 98348 : 1
41634 -> 79234 : 1
90970 -> 35366 : 1
66399 -> 82579 : 1
44465 -> 80857 : 1
70816 -> 79206 : 5
69226 -> 16957 : 1
61153 -> 94243 : 1
54924 -> 17160 : 1
87313 -> 97573 : 1
11917 -> 60939 : 1
48485 -> 81359 : 1
19038 -> 27160 : 1
30776 -> 86793 : 2
92612 -> 59854 : 1
85096 -> 19667 : 1
18114 -> 77802 : 1
70833 -> 10735 : 8
98295 -> 46924 : 1
23868 -> 17998 : 1
66712 -> 43442 : 1
98830 -> 30114 : 2
10533 -> 96242 : 1
88970 -> 29395 : 1
27368 -> 56043 : 1
46981 -> 33251 : 1
91880 -> 33583 : 3
66183 -> 84770 : 1
78933 -> 44435 : 3
37729 -> 27793 : 1
7190 -> 39422 : 1
21163 -> 44688 : 3
96645 -> 10200 : 3
12285 -> 7707 : 468
52727 -> 64930 : 5
86359 -> 59537 : 1
56613 -> 35685 : 1
3607 -> 99293 : 1
26493 -> 57360 : 1
74935 -> 83011 : 2
81683 -> 51649 : 1
95069 -> 2756 : 2
99071 -> 22495 : 1
92801 -> 43093 : 1
83113 -> 22651 : 1
31869 -> 47788 : 1
43677 -> 80134 : 1
2938 -> 53941 : 1
48963 -> 93670 : 1
93816 -> 16259 : 1
93894 -> 52935 : 12
87643 -> 91081 : 6
20054 -> 543 : 1
96661 -> 7243 : 1
34967 -> 22679 : 1
54183 -> 7698 : 62
51053 -> 77648 : 3
71821 -> 11523 : 1
45373 -> 40378 : 1
80859 -> 79113 : 1
95100 -> 76772 : 1
36060 -> 90598 : 1
12351 -> 59395 : 2
58471 -> 44473 : 1
43989 -> 66997 : 1
72005 -> 39398 : 1
88331 -> 34297 : 3
21972 -> 81 : 1
81145 -> 11175 : 1
86395 -> 12824 : 1
37725 -> 99591 : 4
50969 -> 67092 : 1
52496 -> 13067 : 1
80192 -> 81218 : 1
21370 -> 25145 : 1
18603 -> 40519 : 1
58077 -> 73371 : 232
3604 -> 51628 : 1
89847 -> 45545 : 1
32017 -> 51383 : 4
81754 -> 73602 : 1
900 -> 36454 : 4
20608 -> 57584 : 1
45848 -> 48682 : 1
7802 -> 88038 : 1
53899 -> 14516 : 1
88061 -> 61202 : 1
36771 -> 98538 : 3
23094 -> 53917 : 1
30307 -> 14431 : 1
60933 -> 13584 : 1
30934 -> 97116 : 2
38384 -> 62679 : 1
30327 -> 20782 : 26
58672 -> 22849 : 1
27727 -> 2713 : 1
15176 -> 459 : 1
93944 -> 45512 : 3
81956 -> 12606 : 1
13214 -> 65995 : 1
5003 -> 13263 : 2
57235 -> 37709 : 47
11500 -> 75759 : 1
78933 -> 49729 : 4
98892 -> 46613 : 3
68757 -> 94999 : 14
46438 -> 23764 : 1
832 -> 26287 : 1
20109 -> 75858 : 1
59935 -> 36960 : 16
99983 -> 45937 : 12
21524 -> 81181 : 1
64124 -> 67881 : 1
25809 -> 94820 : 2
79113 -> 4101 : 1
87835 -> 83380 : 2
79783 -> 12424 : 2
36910 -> 65436 : 2
28095 -> 62802 : 7
18758 -> 48255 : 1
45703 -> 1937 : 2
8543 -> 49183 : 1
8021 -> 50217 : 2
44397 -> 28806 : 1
3887 -> 89871 : 1
7590 -> 93959 : 1
85142 -> 10522 : 1
16748 -> 79475 : 2
62679 -> 35808 : 1
15193 -> 6685 : 1
85892 -> 15976 : 1
78958 -> 86707 : 2
76905 -> 85049 : 1
55183 -> 97370 : 2
32184 -> 95146 : 1
95842 -> 74530 : 1
49680 -> 82634 : 1
81087 -> 72646 : 5
11175 -> 98843 : 1
45851 -> 73817 : 2
94999 -> 18607 : 9
61153 -> 90122 : 4
15976 -> 52656 : 1
74526 -> 85499 : 1
97573 -> 75050 : 1
22928 -> 81307 : 5
91316 -> 8285 : 1
66326 -> 49820 : 1
96949 -> 15106 : 1
78758 -> 50204 : 126
11614 -> 43024 : 1
27657 -> 21813 : 2
89154 -> 59265 : 1
37286 -> 39721 : 2
13535 -> 20674 : 2
22430 -> 80654 : 32
72232 -> 96918 : 1
26806 -> 22657 : 1
10102 -> 75832 : 1
79342 -> 63713 : 1
754 -> 45978 : 1
94754 -> 82385 : 3
48960 -> 69555 : 4
66953 -> 23445 : 1
88294 -> 36770 : 1
45323 -> 66337 : 1
84778 -> 90254 : 2
96379 -> 35389 : 1
28784 -> 67912 : 1
96981 -> 2817 : 1
81104 -> 86058 : 1
99983 -> 37800 : 7
14505 -> 74915 : 16
94243 -> 74606 : 1
64874 -> 22762 : 1
23597 -> 43294 : 1
53941 -> 77670 : 1
15577 -> 96036 : 6
22847 -> 53418 : 2
82385 -> 95363 : 3
93459 -> 99978 : 1
63884 -> 87210 : 1
9165 -> 3467 : 1
59225 -> 97679 : 1
87508 -> 9276 : 1
27793 -> 75423 : 7
57913 -> 12773 : 1
33669 -> 33961 : 1
9094 -> 31316 : 1
8430 -> 8195 : 2
22657 -> 93706 : 1
43442 -> 79347 : 1
68243 -> 12 : 1
39652 -> 66685 : 3
44646 -> 35435 : 2
60781 -> 72254 : 1
45811 -> 2172 : 1
8512 -> 52874 : 1
29826 -> 5865 : 1
68811 -> 96407 : 1
73682 -> 37540 : 6
20574 -> 62792 : 1
71491 -> 60191 : 1
72596 -> 90764 : 1
30821 -> 45911 : 1
54183 -> 54223 : 33
88091 -> 23680 : 1
35808 -> 12739 : 1
26417 -> 47461 : 1
67203 -> 94215 : 1
37102 -> 27729 : 1
56126 -> 8757 : 2
75423 -> 18417 : 6
83339 -> 45393 : 4
45982 -> 53596 : 1
93100 -> 63221 : 1
30351 -> 96517 : 1
36272 -> 45940 : 1
77347 -> 75881 : 1
1928 -> 21635 : 1
90510 -> 15195 : 3
46995 -> 8684 : 1
60311 -> 46944 : 2
18527 -> 26698 : 1
96236 -> 37908 : 1
76709 -> 81179 : 3
8285 -> 61308 : 1
81069 -> 20180 : 2
43958 -> 53444 : 1
68757 -> 64873 : 1
96242 -> 2023 : 1
47862 -> 55894 : 2
79683 -> 70880 : 1
40007 -> 40838 : 1
88014 -> 74092 : 1
79598 -> 72215 : 1
43836 -> 91924 : 1
59537 -> 79367 : 1
53859 -> 90368 : 1
44473 -> 3898 : 1
397 -> 28162 : 2
14934 -> 6584 : 2
1910 -> 58927 : 1
47884 -> 15634 : 1
74069 -> 74426 : 3
50669 -> 38585 : 1
46750 -> 46288 : 1
66204 -> 14270 : 1
20655 -> 20916 : 1
43093 -> 76336 : 1
63261 -> 80361 : 1
96697 -> 64891 : 2
10630 -> 95130 : 1
51347 -> 31828 : 2
59679 -> 13193 : 1
85739 -> 29929 : 1
51717 -> 51993 : 4
76909 -> 51603 : 1
18625 -> 47153 : 1
25850 -> 42346 : 1
70058 -> 16930 : 1
66580 -> 62787 : 1
79367 -> 65334 : 1
7178 -> 19437 : 4
30901 -> 7978 : 1
46613 -> 35835 : 2
35890 -> 25959 : 4
95636 -> 87085 : 21
58927 -> 87019 : 1
17762 -> 95214 : 1
90510 -> 92464 : 3
61199 -> 77600 : 1
30602 -> 53069 : 31
18607 -> 3247 : 2
30588 -> 84476 : 2
57552 -> 67565 : 5
49953 -> 66128 : 1
30820 -> 99385 : 1
46508 -> 8818 : 1
55590 -> 30870 : 1
28743 -> 66329 : 2
3834 -> 32193 : 1
94735 -> 98944 : 1
65419 -> 78203 : 11
48485 -> 89779 : 2
28806 -> 15305 : 1
6501 -> 33374 : 1
21210 -> 18784 : 50
29221 -> 50783 : 1
49846 -> 40823 : 6
31828 -> 79456 : 2
14885 -> 21394 : 1
30878 -> 90411 : 1
20252 -> 13742 : 1
93789 -> 96396 : 1
71821 -> 18092 : 1
67520 -> 18608 : 1
62020 -> 17351 : 1
35604 -> 76144 : 1
38469 -> 48866 : 1
21162 -> 86156 : 1
30870 -> 88231 : 1
66337 -> 94711 : 1
55474 -> 28491 : 1
77283 -> 94988 : 1
70908 -> 54014 : 1
20375 -> 76496 : 3
59265 -> 66047 : 1
24185 -> 91018 : 2
20608 -> 48512 : 1
39540 -> 64911 : 1
99351 -> 55849 : 1
20674 -> 99164 : 1
38469 -> 30816 : 1
82078 -> 9920 : 3
60564 -> 46799 : 1
20674 -> 83377 : 1
12424 -> 82998 : 2
45937 -> 63861 : 11
68018 -> 45395 : 1
74670 -> 71338 : 1
35606 -> 57730 : 3
46924 -> 40614 : 1
32941 -> 95826 : 1
65275 -> 51028 : 1
8021 -> 85842 : 2
21203 -> 34934 : 1
94270 -> 49181 : 1
22875 -> 52970 : 2
5269 -> 26204 : 1
26287 -> 92576 : 5
48109 -> 75140 : 2
30820 -> 7452 : 1
91081 -> 40621 : 6
58675 -> 63750 : 1
50188 -> 87811 : 13
51739 -> 27096 : 2
84476 -> 38854 : 2
16754 -> 70160 : 1
17998 -> 9047 : 1
91524 -> 54799 : 1
85764 -> 67793 : 1
20507 -> 78047 : 1
34271 -> 64095 : 1
51842 -> 59283 : 1
82401 -> 98486 : 21
19285 -> 78309 : 3
73045 -> 58602 : 5
89445 -> 29478 : 1
59125 -> 74056 : 1
74661 -> 36781 : 1
89584 -> 19941 : 4
74069 -> 61154 : 1
71323 -> 47156 : 1
65999 -> 79649 : 8
53069 -> 29632 : 27
5237 -> 85887 : 4
11523 -> 20794 : 1
90371 -> 90787 : 19
27657 -> 259 : 14
87822 -> 8896 : 1
900 -> 60015 : 1
23772 -> 24095 : 2
2854 -> 58257 : 2
13067 -> 84081 : 1
87643 -> 80232 : 1
73804 -> 56308 : 2
77086 -> 99812 : 1
19437 -> 73194 : 4
92576 -> 71991 : 5
68726 -> 80178 : 1
71059 -> 36933 : 26
43453 -> 42752 : 2
5764 -> 19553 : 1
18417 -> 34138 : 1
57271 -> 82391 : 1
7802 -> 59254 : 1
45395 -> 32577 : 1
42517 -> 94394 : 1
18784 -> 7857 : 13
22586 -> 84576 : 1
48646 -> 47746 : 1
20782 -> 17305 : 4
29478 -> 79822 : 1
13188 -> 77993 : 1
13742 -> 26383 : 1
64911 -> 34472 : 1
45216 -> 32935 : 3
27601 -> 18724 : 4
21153 -> 62145 : 1
49768 -> 88751 : 1
46438 -> 52195 : 6
47899 -> 65994 : 1
35147 -> 18376 : 1
28743 -> 73687 : 13
36933 -> 10957 : 15
92960 -> 78724 : 1
74627 -> 57524 : 1
40621 -> 17663 : 3
65876 -> 91146 : 1
25848 -> 45849 : 4
90239 -> 25674 : 5
94999 -> 15471 : 3
27853 -> 21070 : 1
53069 -> 88882 : 1
36574 -> 38647 : 2
62792 -> 61007 : 1
7178 -> 40421 : 1
50140 -> 7049 : 788
28450 -> 3020 : 3
60311 -> 24762 : 1
51751 -> 74087 : 1
61308 -> 9892 : 1
82579 -> 44525 : 1
20268 -> 86802 : 1
97116 -> 8428 : 1
10957 -> 99384 : 15
75140 -> 66802 : 1
46288 -> 63043 : 1
91018 -> 53512 : 2
50889 -> 81759 : 1
41498 -> 89144 : 4
81750 -> 1598 : 1
59935 -> 35184 : 10
66997 -> 52672 : 4
22933 -> 27163 : 1
96949 -> 96969 : 1
3020 -> 21726 : 1
86336 -> 46064 : 2
16380 -> 38964 : 2
47156 -> 43957 : 1
28743 -> 38882 : 6
36225 -> 13324 : 1
67793 -> 92514 : 1
35394 -> 11140 : 1
36272 -> 72332 : 2
24741 -> 29207 : 445
62895 -> 98485 : 1
1949 -> 47626 : 1
55476 -> 59018 : 1
94711 -> 766 : 1
61302 -> 96341 : 1
47153 -> 80460 : 1
12824 -> 66493 : 1
5297 -> 1375 : 1
73682 -> 28333 : 1
1375 -> 51178 : 1
21070 -> 66473 : 1
8818 -> 94526 : 1
12366 -> 94982 : 12
86651 -> 38977 : 1
29395 -> 78432 : 1
96697 -> 24513 : 3
91437 -> 56433 : 2
69606 -> 79076 : 59
31845 -> 49452 : 1
31718 -> 63800 : 1
72646 -> 85607 : 4
27163 -> 9123 : 1
62959 -> 56666 : 1
66493 -> 86049 : 1
90390 -> 12978 : 1
77350 -> 35006 : 1
84663 -> 80597 : 1
459 -> 72938 : 1
5374 -> 6079 : 1
98486 -> 88162 : 7
2023 -> 15123 : 1
71190 -> 69724 : 2
98906 -> 89716 : 1
42318 -> 90276 : 1
90239 -> 5594 : 1
50783 -> 76020 : 1
35835 -> 3656 : 1
1072 -> 34917 : 2
51973 -> 8507 : 4
76891 -> 56489 : 9
19745 -> 30700 : 1
40378 -> 15390 : 1
82998 -> 27641 : 2
51867 -> 59440 : 1
3869 -> 59714 : 1
66115 -> 25267 : 1
33157 -> 23368 : 1
51858 -> 34242 : 1
57524 -> 40564 : 1
31845 -> 92813 : 1
30114 -> 3889 : 2
56736 -> 12017 : 3
53917 -> 74513 : 1
86018 -> 82772 : 13
82772 -> 19784 : 13
397 -> 59794 : 1
7243 -> 98282 : 1
60015 -> 84797 : 1
5865 -> 88367 : 1
7049 -> 65504 : 645
80134 -> 87874 : 1
94250 -> 86042 : 1
79066 -> 95152 : 1
6657 -> 61024 : 1
88367 -> 40944 : 14
62145 -> 49053 : 1
19764 -> 1668 : 2
49867 -> 31663 : 1
16732 -> 54107 : 2
15106 -> 18375 : 1
4396 -> 36843 : 18
59714 -> 46455 : 1
80361 -> 28503 : 1
60926 -> 2174 : 1
64957 -> 49199 : 1
32577 -> 437 : 24
99164 -> 94444 : 1
17239 -> 6799 : 1
80831 -> 67670 : 1
8781 -> 77186 : 1
55849 -> 38471 : 1
39607 -> 18712 : 1
15388 -> 33945 : 1
97356 -> 90334 : 1
75178 -> 33473 : 1
81069 -> 91736 : 1
30506 -> 6039 : 1
96517 -> 17974 : 1
26117 -> 7208 : 4
46438 -> 97459 : 6
41213 -> 46828 : 2
83377 -> 63288 : 1
86156 -> 43381 : 1
41564 -> 28500 : 1
91736 -> 66851 : 1
14431 -> 23517 : 1
94676 -> 3518 : 1
15063 -> 60062 : 1
12230 -> 50742 : 1
96142 -> 27587 : 1
72876 -> 24327 : 1
49181 -> 64458 : 21
97237 -> 51267 : 1
51085 -> 62497 : 1
64891 -> 90327 : 1
27587 -> 83208 : 1
57360 -> 23723 : 1
20794 -> 70659 : 1
1134 -> 69555 : 1
22679 -> 34060 : 1
11872 -> 12966 : 1
9123 -> 89577 : 1
74740 -> 68362 : 1
81087 -> 82228 : 1
38130 -> 78665 : 1
18170 -> 72389 : 2
11667 -> 77529 : 1
46828 -> 47455 : 1
49846 -> 16206 : 1
46068 -> 82385 : 1
27160 -> 53275 : 1
66851 -> 48535 : 1
14270 -> 15870 : 1
69724 -> 83210 : 1
50160 -> 16910 : 2
66968 -> 21884 : 1
6079 -> 37504 : 1
86734 -> 97898 : 2
7452 -> 8091 : 1
36960 -> 9016 : 12
88433 -> 56343 : 1
51347 -> 2470 : 1
47626 -> 93158 : 1
65504 -> 30859 : 20
35604 -> 71672 : 1
93894 -> 39376 : 8
8021 -> 98597 : 1
18524 -> 47048 : 1
67659 -> 62217 : 32
18092 -> 39378 : 1
74820 -> 69592 : 1
36960 -> 7411 : 4
71980 -> 33007 : 2
52706 -> 17554 : 361
17351 -> 97895 : 1
69505 -> 82900 : 1
67881 -> 37830 : 1
69555 -> 99418 : 4
90276 -> 19451 : 1
21813 -> 89003 : 1
16930 -> 44164 : 1
66329 -> 23159 : 2
99384 -> 52503 : 5
11248 -> 54947 : 5
29237 -> 3799 : 2
25145 -> 96731 : 1
74235 -> 25766 : 1
8566 -> 75188 : 1
543 -> 21247 : 1
43453 -> 93172 : 1
40519 -> 90880 : 1
5433 -> 49558 : 10
62268 -> 98483 : 20
13987 -> 35093 : 1
81347 -> 81897 : 1
60939 -> 93802 : 1
9326 -> 18844 : 1
9892 -> 46221 : 1
28632 -> 2941 : 26
34012 -> 88522 : 1
16259 -> 97463 : 1
36065 -> 67799 : 1
40761 -> 70138 : 1
21210 -> 12171 : 16
83011 -> 90072 : 1
98944 -> 83376 : 1
15471 -> 51698 : 3
23723 -> 55865 : 1
67995 -> 98329 : 2
29207 -> 49308 : 333
12736 -> 2917 : 1
56343 -> 20963 : 1
11180 -> 32409 : 1
63324 -> 89980 : 2
94999 -> 52034 : 2
23172 -> 84049 : 1
63750 -> 61475 : 1
18376 -> 48750 : 1
70659 -> 65809 : 1
66685 -> 53915 : 2
97898 -> 83830 : 1
27729 -> 12920 : 1
23832 -> 76060 : 1
84081 -> 56877 : 1
80857 -> 6643 : 1
99385 -> 56587 : 437
65999 -> 59371 : 1
36781 -> 46185 : 2
38136 -> 5839 : 1
25959 -> 28271 : 1
16910 -> 46319 : 2
33011 -> 5127 : 1
13401 -> 52405 : 10
25650 -> 10257 : 1
81307 -> 45629 : 1
74740 -> 69923 : 2
26204 -> 41214 : 1
80874 -> 15976 : 1
18386 -> 98853 : 3
38354 -> 20510 : 1
45849 -> 5586 : 2
90280 -> 30898 : 1
60402 -> 52366 : 1
65419 -> 39365 : 7
85928 -> 27369 : 1
2941 -> 72540 : 21
83208 -> 84396 : 1
75881 -> 67203 : 1
80461 -> 42397 : 47
28939 -> 2468 : 2
34472 -> 66122 : 1
34138 -> 50501 : 1
73739 -> 22462 : 8
96921 -> 15871 : 1
48426 -> 38300 : 1
52118 -> 38270 : 2
87383 -> 86629 : 1
15870 -> 18524 : 1
63136 -> 91734 : 16
43393 -> 37693 : 1
59395 -> 79330 : 18
12366 -> 17678 : 12
5586 -> 71124 : 1
13584 -> 56777 : 1
43836 -> 29463 : 1
75140 -> 27067 : 1
22849 -> 73416 : 1
46828 -> 1041 : 1
73687 -> 75429 : 13
12388 -> 6603 : 1
47648 -> 68851 : 1
71918 -> 13603 : 1
66606 -> 46985 : 11
45629 -> 18633 : 1
21621 -> 5822 : 1
52406 -> 86244 : 2
85499 -> 7084 : 1
47746 -> 63934 : 1
29826 -> 77420 : 2
46455 -> 45829 : 1
10869 -> 76978 : 1
13822 -> 42319 : 1
33713 -> 10274 : 1
11965 -> 21718 : 1
12920 -> 7055 : 1
33138 -> 8050 : 1
62268 -> 34504 : 16
50660 -> 79235 : 6
54437 -> 44855 : 1
91146 -> 8927 : 1
47662 -> 88971 : 1
78199 -> 7049 : 1
93894 -> 38986 : 3
53888 -> 69984 : 1
56877 -> 98080 : 1
52796 -> 6694 : 1
74888 -> 8499 : 2
82634 -> 18865 : 1
30859 -> 20519 : 19
57235 -> 37778 : 7
63043 -> 65739 : 1
19392 -> 30661 : 2
88059 -> 71592 : 3
99812 -> 22597 : 1
35006 -> 71116 : 1
79330 -> 39689 : 13
88197 -> 60644 : 2
26919 -> 21820 : 6
39365 -> 59091 : 7
74092 -> 88096 : 1
29463 -> 79509 : 1
81759 -> 52938 : 1
2470 -> 45596 : 1
48467 -> 60740 : 1
44855 -> 2288 : 1
27786 -> 41622 : 1
91924 -> 72573 : 1
22724 -> 33783 : 1
89716 -> 42864 : 2
10200 -> 52291 : 2
79234 -> 44351 : 1
77802 -> 62867 : 1
25674 -> 67302 : 3
56777 -> 2534 : 1
24998 -> 16274 : 1
57235 -> 36399 : 15
89144 -> 95080 : 1
79509 -> 46385 : 1
93816 -> 30393 : 1
60851 -> 80219 : 1
50501 -> 99428 : 1
43024 -> 41568 : 1
12846 -> 68402 : 2
97895 -> 75812 : 1
6657 -> 3939 : 1
36933 -> 99058 : 7
78822 -> 92200 : 9
18375 -> 18650 : 1
96606 -> 37187 : 1
45940 -> 32106 : 1
19553 -> 84574 : 1
40621 -> 44537 : 1
13263 -> 91298 : 2
87210 -> 12766 : 1
64939 -> 64558 : 1
61475 -> 32014 : 1
39376 -> 21840 : 5
38453 -> 66035 : 30
94982 -> 70081 : 56
17554 -> 62498 : 306
22651 -> 95149 : 1
58077 -> 81385 : 64
75772 -> 13819 : 1
38270 -> 8180 : 2
48255 -> 9512 : 1
33647 -> 49661 : 2
9897 -> 43570 : 135
27657 -> 92995 : 2
38964 -> 52944 : 2
13193 -> 55201 : 1
79456 -> 9115 : 1
98295 -> 78213 : 2
52039 -> 3193 : 1
94988 -> 57007 : 1
1041 -> 37859 : 1
49053 -> 46193 : 1
43976 -> 88259 : 1
17305 -> 73948 : 4
63288 -> 24680 : 1
81307 -> 57638 : 2
96918 -> 74955 : 1
19941 -> 80637 : 3
13433 -> 27944 : 1
95826 -> 12874 : 1
84335 -> 3866 : 1
18608 -> 57883 : 1
23517 -> 73719 : 1
47664 -> 80265 : 1
99978 -> 53844 : 1
87019 -> 32259 : 1
34874 -> 35697 : 1
89003 -> 94549 : 1
12017 -> 75034 : 3
44213 -> 44784 : 1
16732 -> 29302 : 1
43294 -> 34095 : 1
22495 -> 71003 : 1
34504 -> 46073 : 5
62867 -> 78261 : 1
397 -> 5515 : 1
79849 -> 15874 : 1
66656 -> 86291 : 1
79206 -> 43556 : 1
33783 -> 71051 : 1
27944 -> 84856 : 1
55590 -> 90018 : 1
17974 -> 82274 : 1
95492 -> 69105 : 1
12424 -> 73122 : 1
8091 -> 22488 : 1
99428 -> 8170 : 1
28271 -> 5722 : 1
43160 -> 90905 : 1
45760 -> 81141 : 1
46221 -> 97406 : 1
11140 -> 78228 : 1
41214 -> 9027 : 1
76336 -> 29117 : 1
69505 -> 69586 : 1
45354 -> 91179 : 2
50889 -> 71092 : 4
57007 -> 91778 : 1
42152 -> 35112 : 1
94293 -> 82022 : 60
83339 -> 27515 : 2
13049 -> 564 : 1
81856 -> 97007 : 1
67670 -> 21826 : 1
79261 -> 7395 : 1
95192 -> 11460 : 3
52706 -> 52669 : 331
6994 -> 81310 : 2
71940 -> 74910 : 1
19038 -> 64143 : 2
71672 -> 87611 : 1
93789 -> 65976 : 1
84576 -> 54198 : 1
39689 -> 13906 : 12
87406 -> 46885 : 1
90122 -> 41278 : 3
73602 -> 6489 : 1
90840 -> 11817 : 4
95192 -> 50360 : 1
7698 -> 35250 : 48
46799 -> 83055 : 1
88197 -> 29088 : 1
3656 -> 35815 : 2
83837 -> 80575 : 1
57584 -> 91613 : 1
78228 -> 81438 : 1
24550 -> 34896 : 3
96436 -> 24007 : 1
37908 -> 96642 : 1
6994 -> 84688 : 1
35435 -> 95412 : 1
28487 -> 72265 : 1
39378 -> 30081 : 1
51178 -> 1343 : 1
54198 -> 23690 : 1
23680 -> 9135 : 1
81181 -> 20309 : 1
69724 -> 18765 : 1
70525 -> 46613 : 2
64809 -> 72387 : 1
92200 -> 85190 : 7
49452 -> 76133 : 1
29826 -> 37644 : 1
36806 -> 59674 : 1
39689 -> 23053 : 1
39376 -> 65651 : 6
564 -> 83903 : 1
71059 -> 92701 : 5
79330 -> 14116 : 2
87835 -> 8333 : 5
83913 -> 31782 : 1
69606 -> 58983 : 15
33374 -> 60358 : 1
52366 -> 35942 : 1
90886 -> 24331 : 47
33253 -> 3123 : 1
15344 -> 79077 : 1
28178 -> 8746 : 1
99351 -> 80258 : 1
94444 -> 79695 : 1
99293 -> 61903 : 1
12773 -> 85741 : 1
38471 -> 55601 : 1
33007 -> 60967 : 2
17402 -> 65983 : 3
21410 -> 14808 : 1
67479 -> 92253 : 1
38477 -> 90565 : 1
24998 -> 44592 : 1
9027 -> 23619 : 1
45596 -> 76830 : 1
84770 -> 41972 : 1
83807 -> 36582 : 1
66548 -> 976 : 1
74640 -> 74277 : 1
32616 -> 44506 : 1
17554 -> 30288 : 25
43957 -> 91449 : 1
50334 -> 50792 : 1
81956 -> 7758 : 1
20030 -> 82915 : 1
20491 -> 44781 : 1
83011 -> 7150 : 1
81141 -> 52300 : 1
16537 -> 95287 : 1
54152 -> 17834 : 1
7802 -> 24055 : 1
99438 -> 87018 : 1
6903 -> 2105 : 1
77420 -> 61736 : 2
8180 -> 11800 : 3
62716 -> 68888 : 1
77235 -> 33921 : 1
81448 -> 33895 : 1
76978 -> 14587 : 2
98597 -> 39730 : 1
85842 -> 70378 : 1
6799 -> 86786 : 1
53596 -> 29524 : 1
81564 -> 36875 : 1
43570 -> 15647 : 122
89144 -> 14169 : 3
22933 -> 45931 : 1
47648 -> 16312 : 2
70525 -> 3017 : 1
29929 -> 86210 : 1
44581 -> 76746 : 2
18712 -> 75754 : 1
55201 -> 31212 : 1
17554 -> 34269 : 23
259 -> 97839 : 1
61007 -> 8648 : 1
68851 -> 96625 : 1
69251 -> 13545 : 1
8605 -> 81627 : 37
13906 -> 85393 : 7
29207 -> 64151 : 35
43556 -> 83081 : 1
79475 -> 92170 : 2
59794 -> 39316 : 1
44506 -> 89954 : 1
34552 -> 55560 : 9
79066 -> 86001 : 1
2288 -> 47583 : 1
7084 -> 5014 : 1
52039 -> 35428 : 1
78885 -> 55441 : 1
78213 -> 24298 : 1
97898 -> 7794 : 1
97116 -> 82764 : 1
76175 -> 19594 : 2
41966 -> 87230 : 10
20282 -> 36139 : 1
42397 -> 1658 : 4
27369 -> 28035 : 1
72702 -> 74809 : 1
51028 -> 61420 : 1
75759 -> 94540 : 1
25934 -> 27324 : 1
93673 -> 21785 : 13
72387 -> 90570 : 1
83830 -> 91769 : 2
41331 -> 27095 : 1
68694 -> 84103 : 1
35435 -> 13210 : 2
22462 -> 45928 : 6
7150 -> 71531 : 1
29237 -> 42157 : 1
52656 -> 46999 : 1
25267 -> 29313 : 1
92995 -> 3826 : 2
25766 -> 15692 : 1
12766 -> 31829 : 1
46799 -> 14163 : 1
61949 -> 23258 : 24
60062 -> 357 : 1
87085 -> 88458 : 2
63800 -> 47498 : 1
59254 -> 242 : 1
32409 -> 98338 : 1
90253 -> 82063 : 1
28632 -> 41834 : 2
63934 -> 65764 : 1
29632 -> 44953 : 19
52970 -> 65185 : 1
93670 -> 94723 : 1
65764 -> 8014 : 1
61302 -> 71442 : 2
59988 -> 90919 : 1
53418 -> 9062 : 1
43723 -> 83503 : 2
36770 -> 33733 : 1
3017 -> 27040 : 1
52935 -> 43635 : 12
23368 -> 40519 : 1
9276 -> 13425 : 1
28333 -> 81270 : 1
32296 -> 57712 : 1
80654 -> 79702 : 8
79235 -> 9211 : 6
87158 -> 55047 : 3
38986 -> 14605 : 3
15390 -> 70151 : 1
90570 -> 32823 : 7
8014 -> 19319 : 3
52300 -> 91807 : 1
25848 -> 21114 : 1
10735 -> 62512 : 6
59091 -> 85041 : 1
66997 -> 3027 : 9
90565 -> 54641 : 1
59854 -> 24446 : 3
2534 -> 39181 : 1
78261 -> 80123 : 1
47503 -> 61086 : 51
45393 -> 50806 : 2
8138 -> 63052 : 2
43814 -> 31759 : 1
18633 -> 55951 : 1
21726 -> 82464 : 1
93706 -> 79582 : 1
46193 -> 27666 : 1
29207 -> 36667 : 40
52291 -> 57739 : 1
8927 -> 82881 : 1
29174 -> 60470 : 1
37600 -> 5675 : 2
77529 -> 43305 : 1
70378 -> 78770 : 1
34504 -> 58054 : 3
23690 -> 70312 : 1
6226 -> 15483 : 1
88882 -> 51216 : 1
82274 -> 78695 : 1
91778 -> 86329 : 1
65976 -> 76937 : 1
30602 -> 55657 : 7
14169 -> 41044 : 2
43381 -> 45203 : 1
61736 -> 37813 : 1
89871 -> 57076 : 1
47629 -> 89966 : 1
