Sender -> Receiver: Amount
4476 -> 6390 : 1
3018 -> 8285 : 1
5289 -> 6756 : 1
8739 -> 8926 : 3
8659 -> 5312 : 4
8615 -> 5220 : 562
4397 -> 9528 : 30
1945 -> 6261 : 200
8624 -> 1790 : 1
9200 -> 3330 : 4
660 -> 3671 : 609
1847 -> 4637 : 161
4635 -> 9204 : 1
1019 -> 6011 : 95
5903 -> 1445 : 1607
4466 -> 1690 : 5
9110 -> 7939 : 25
7945 -> 3695 : 1
9959 -> 7421 : 98
9078 -> 928 : 49
9959 -> 8627 : 35
2857 -> 5147 : 17
2544 -> 2652 : 1
7757 -> 9592 : 13
2530 -> 805 : 3
3 -> 808 : 377
6466 -> 2523 : 2166
5903 -> 9306 : 21979
7111 -> 8223 : 29
9067 -> 2993 : 4
2285 -> 6365 : 8
9825 -> 8954 : 189
7989 -> 9177 : 359
7531 -> 4675 : 2
9357 -> 7583 : 22
289 -> 458 : 1
9318 -> 4416 : 1785
1901 -> 564 : 8
9213 -> 2175 : 12
8640 -> 1648 : 1
5091 -> 5142 : 40
9077 -> 6211 : 1
1987 -> 91 : 2661
8307 -> 4333 : 176
8526 -> 4883 : 1
2698 -> 5680 : 131
3470 -> 2212 : 15
6145 -> 5947 : 1
9711 -> 6928 : 355
4341 -> 8450 : 7
8664 -> 5949 : 691
5493 -> 8838 : 55
1528 -> 8560 : 6851
5925 -> 4432 : 1
4631 -> 7588 : 8
1839 -> 5739 : 1
6321 -> 8652 : 1
5122 -> 9434 : 6
3171 -> 9506 : 619
5603 -> 3816 : 3
4331 -> 25 : 5
276 -> 3490 : 121
9909 -> 3312 : 1
2728 -> 7136 : 6
836 -> 6058 : 11
1122 -> 2941 : 1
8766 -> 8666 : 1234
3708 -> 2944 : 1
6610 -> 4367 : 3
5374 -> 5176 : 1
9521 -> 3478 : 6
9131 -> 9084 : 1
6939 -> 3627 : 168
9461 -> 6018 : 11
1361 -> 4167 : 14490
2643 -> 2182 : 74
2884 -> 1072 : 4170
9048 -> 6371 : 32
7645 -> 4252 : 29
4675 -> 518 : 1
5680 -> 2788 : 25
2133 -> 6252 : 4
2040 -> 5444 : 36091
8285 -> 8082 : 1
8640 -> 6285 : 2
7958 -> 39 : 1
3849 -> 6471 : 687
6394 -> 8911 : 8
8889 -> 8152 : 6
8899 -> 4437 : 1323
8889 -> 3655 : 3
8775 -> 290 : 3
3655 -> 8712 : 3
7385 -> 8710 : 9
5974 -> 3716 : 6
2828 -> 3111 : 31
5378 -> 6821 : 15
2728 -> 6083 : 2
3058 -> 2627 : 2
2683 -> 2714 : 6
2683 -> 3048 : 9
253 -> 5034 : 1
7313 -> 1233 : 43
1583 -> 2362 : 15
9576 -> 2022 : 1
3479 -> 2404 : 163
5984 -> 7664 : 23
3895 -> 3701 : 1
8153 -> 2067 : 346
958 -> 2721 : 3
5940 -> 200 : 1
2407 -> 2787 : 1
560 -> 7664 : 18
5236 -> 2171 : 2
6961 -> 2641 : 397
1025 -> 3766 : 25
4077 -> 5461 : 3
5348 -> 1639 : 3
7385 -> 4468 : 1
1929 -> 5606 : 26
1920 -> 6769 : 2906
1238 -> 4180 : 4
6440 -> 7719 : 5
3349 -> 2733 : 1
3392 -> 9733 : 17
6187 -> 8001 : 1
5461 -> 2262 : 2856
5135 -> 7180 : 8
2285 -> 8118 : 25
1909 -> 3644 : 5
1065 -> 5217 : 8
9676 -> 7873 : 71
2844 -> 6834 : 455
529 -> 4989 : 46
4831 -> 7616 : 1
3910 -> 574 : 1261
8595 -> 5567 : 1
8211 -> 3582 : 7
2247 -> 1918 : 5
5680 -> 3005 : 67
7421 -> 9756 : 90
6196 -> 3313 : 878
5828 -> 1453 : 2
214 -> 3502 : 1
8950 -> 2006 : 35
9110 -> 7088 : 30
1098 -> 9411 : 1
7664 -> 5435 : 33
3554 -> 6255 : 272
1458 -> 7296 : 1
6328 -> 3664 : 3
3930 -> 1634 : 1419
7262 -> 9813 : 1
660 -> 1496 : 90
9698 -> 428 : 684
447 -> 1125 : 10
4026 -> 3490 : 1100
6520 -> 4145 : 1
3672 -> 1725 : 13
9038 -> 1451 : 31
9592 -> 2709 : 22
2221 -> 3991 : 1050
8379 -> 5162 : 4
2362 -> 3041 : 3
9894 -> 9125 : 9
6583 -> 4784 : 264
538 -> 1072 : 1
4446 -> 8247 : 2
5984 -> 3300 : 4
5828 -> 5595 : 1
6899 -> 1730 : 7
5435 -> 2783 : 13
3186 -> 1052 : 480
2643 -> 2599 : 33
2788 -> 727 : 2
1610 -> 8056 : 40
7332 -> 3443 : 2711
7343 -> 6423 : 3
9696 -> 1039 : 1
885 -> 9199 : 1
7098 -> 1972 : 2
8935 -> 1999 : 25
4237 -> 4972 : 1
5091 -> 6133 : 30
1262 -> 7122 : 24
7636 -> 2543 : 2265
1841 -> 8708 : 4
8449 -> 9466 : 4
8001 -> 5056 : 1
9866 -> 4943 : 1
2006 -> 5090 : 17
8149 -> 6110 : 97
7489 -> 5193 : 8
5095 -> 3653 : 15
7769 -> 4138 : 2454
820 -> 6135 : 37
9881 -> 3703 : 1
4466 -> 8969 : 16
6381 -> 8120 : 2
2884 -> 93 : 2956
9733 -> 3669 : 1
8972 -> 789 : 211
3465 -> 3077 : 1
4629 -> 9502 : 1
2358 -> 3121 : 4
385 -> 3232 : 130
8899 -> 8334 : 772
6928 -> 4063 : 86
91 -> 8318 : 82
3470 -> 5063 : 6
489 -> 2203 : 1
2007 -> 372 : 28
6877 -> 5589 : 2
9257 -> 5125 : 2445
8638 -> 450 : 80
1648 -> 2001 : 1
3672 -> 752 : 7
7298 -> 394 : 132
2715 -> 4239 : 4
2714 -> 4596 : 3
4031 -> 6188 : 2598
4674 -> 7752 : 142
6250 -> 6120 : 22
1229 -> 9967 : 2
6796 -> 140 : 1
2221 -> 9330 : 298
6353 -> 8947 : 1
6133 -> 2368 : 10
7337 -> 9599 : 3
2203 -> 7453 : 1
9357 -> 9985 : 1
7752 -> 8098 : 124
2828 -> 1620 : 18
4416 -> 1816 : 1590
5521 -> 4114 : 6
4513 -> 3377 : 6
25 -> 1353 : 97
9110 -> 1175 : 1
8137 -> 7065 : 47
3294 -> 5576 : 340
3309 -> 4987 : 1
2171 -> 1588 : 1
6989 -> 6144 : 1
3055 -> 6973 : 15
4416 -> 4992 : 6
5125 -> 6927 : 1825
8517 -> 9084 : 122
9599 -> 5027 : 1
1528 -> 5574 : 1093
3809 -> 7486 : 30
2110 -> 2593 : 1
5414 -> 2854 : 1
8211 -> 9768 : 2
2182 -> 1544 : 39
847 -> 8631 : 1
1841 -> 2889 : 2
5851 -> 6406 : 1
3900 -> 9321 : 21
9756 -> 2900 : 63
6144 -> 3369 : 1
8679 -> 1986 : 4
9125 -> 8094 : 9
7893 -> 3623 : 11
93 -> 6056 : 1096
7989 -> 3300 : 49
6801 -> 1879 : 6
9768 -> 8629 : 1
4446 -> 6368 : 1
8412 -> 9553 : 33
885 -> 2089 : 2
1335 -> 2506 : 2308
9207 -> 8890 : 92
6973 -> 9003 : 12
8633 -> 1207 : 1
6995 -> 2943 : 1
7903 -> 5709 : 1
8412 -> 8003 : 2
3313 -> 1736 : 445
9317 -> 1320 : 1
7344 -> 7478 : 62
3309 -> 3142 : 2
5436 -> 8869 : 1
93 -> 1697 : 248
7122 -> 6871 : 24
2285 -> 3778 : 3
3569 -> 1776 : 74
5494 -> 1078 : 39
121 -> 7550 : 71
3393 -> 6504 : 34
1744 -> 451 : 4
6358 -> 759 : 1
6976 -> 4005 : 1
1039 -> 5682 : 1
7239 -> 3001 : 2
9908 -> 8196 : 61
4397 -> 668 : 23
2591 -> 7135 : 16
6250 -> 9861 : 3
690 -> 3281 : 355
9768 -> 2334 : 1
4180 -> 2412 : 1
3502 -> 4011 : 1
394 -> 156 : 123
246 -> 1393 : 65
2067 -> 7520 : 66
1019 -> 5626 : 68
3478 -> 1844 : 5
1830 -> 3474 : 1
6865 -> 3279 : 1
43 -> 3096 : 4
2530 -> 4947 : 12
5680 -> 8007 : 1
3017 -> 1754 : 1
3650 -> 2573 : 2
4790 -> 4031 : 366
1525 -> 8653 : 12
6119 -> 1453 : 12
3662 -> 8010 : 1
6466 -> 1820 : 123
311 -> 6875 : 20
3312 -> 5835 : 1
8912 -> 8391 : 27
5625 -> 308 : 1
7827 -> 641 : 1645
1125 -> 821 : 1
4631 -> 7519 : 52
2022 -> 7801 : 1
1001 -> 5647 : 16
7238 -> 9583 : 2627
2404 -> 1135 : 102
9985 -> 1533 : 1
3313 -> 8670 : 133
4987 -> 485 : 1
2857 -> 7999 : 5
1402 -> 7849 : 80
3991 -> 1721 : 932
3695 -> 1197 : 1
6354 -> 7863 : 2947
8664 -> 6480 : 51
3042 -> 6860 : 2
1320 -> 1091 : 1
1025 -> 9176 : 48
4657 -> 5442 : 7
730 -> 9599 : 76
1353 -> 6679 : 65
9793 -> 8661 : 18
4837 -> 3016 : 2
1639 -> 3550 : 3
1122 -> 8939 : 8
8899 -> 894 : 337
9077 -> 4689 : 27
5058 -> 5162 : 6
7197 -> 9946 : 1
3977 -> 506 : 15
4420 -> 7366 : 1
7664 -> 5667 : 5
7804 -> 8922 : 19
9903 -> 4266 : 18
7453 -> 4372 : 1
2530 -> 9078 : 1
5589 -> 1760 : 6
5258 -> 2163 : 25
6250 -> 26 : 4
3232 -> 6127 : 101
1739 -> 8472 : 1
4899 -> 1798 : 7
1382 -> 1364 : 465
5351 -> 8743 : 129
5373 -> 9514 : 1867
1588 -> 8745 : 1
7849 -> 1192 : 54
1702 -> 2321 : 44
9003 -> 597 : 1
9087 -> 6149 : 187
7989 -> 4135 : 4
5220 -> 903 : 319
8972 -> 8763 : 1642
6472 -> 1520 : 7
4041 -> 2130 : 91
9177 -> 1607 : 313
3703 -> 5442 : 1
9566 -> 6021 : 4
3232 -> 7572 : 21
2728 -> 8449 : 2
9600 -> 3448 : 1
7366 -> 7136 : 1
28 -> 1151 : 1
1025 -> 5835 : 1
428 -> 7301 : 460
7386 -> 1665 : 1
2262 -> 1585 : 227
4989 -> 4656 : 9
3650 -> 8717 : 1
1968 -> 8663 : 4
8627 -> 7339 : 44
3627 -> 5969 : 157
574 -> 4178 : 1037
4064 -> 2384 : 4
9306 -> 2324 : 3427
9529 -> 2505 : 1
1452 -> 9849 : 2
7472 -> 2593 : 2524
1731 -> 9907 : 1
8708 -> 5007 : 4
8838 -> 8622 : 3
1091 -> 8537 : 1
5551 -> 6542 : 7403
2002 -> 9542 : 1
3188 -> 5477 : 19
7344 -> 840 : 1351
6485 -> 6142 : 101
2412 -> 996 : 1
9210 -> 1039 : 25
3313 -> 9315 : 218
8629 -> 8835 : 1
6060 -> 8775 : 1640
5985 -> 6664 : 1
3809 -> 1746 : 11
8697 -> 3783 : 365
1761 -> 1507 : 685
8887 -> 8022 : 260
5835 -> 1762 : 2
9330 -> 7771 : 76
9383 -> 9237 : 23
8970 -> 3225 : 27
1700 -> 4848 : 5
5065 -> 8010 : 2
8670 -> 1456 : 49
2086 -> 999 : 3
4714 -> 5565 : 1
5280 -> 3941 : 12
1335 -> 6355 : 1535
7517 -> 581 : 5
9711 -> 6852 : 8
2721 -> 4901 : 1
1736 -> 666 : 32
1029 -> 3875 : 1
6187 -> 5206 : 3
8719 -> 6923 : 1
9321 -> 6141 : 2
1972 -> 9044 : 2
6466 -> 8087 : 94
4649 -> 8331 : 1
4420 -> 8250 : 1
2510 -> 2034 : 4
6542 -> 2460 : 3104
1909 -> 8869 : 1
1700 -> 9453 : 2
8935 -> 9878 : 102
1792 -> 8974 : 97
3716 -> 7464 : 6
450 -> 7383 : 7
7404 -> 3956 : 3
6899 -> 51 : 4
6354 -> 4757 : 97
2901 -> 5683 : 3
4150 -> 5810 : 168
2506 -> 546 : 2257
1445 -> 5834 : 485
8536 -> 7084 : 31
2960 -> 6051 : 12
8536 -> 4688 : 83
581 -> 6787 : 3
5435 -> 6744 : 9
4373 -> 8523 : 7
6583 -> 6596 : 2
1456 -> 6255 : 29
1135 -> 3422 : 39
1805 -> 3728 : 5
2652 -> 1220 : 1
2137 -> 3230 : 4
942 -> 9556 : 1
3849 -> 9717 : 485
3694 -> 1463 : 43
6149 -> 4973 : 130
8042 -> 8643 : 315
5016 -> 4021 : 17
6769 -> 4714 : 2822
3664 -> 7331 : 3
6045 -> 2459 : 1
999 -> 5302 : 2
2311 -> 8044 : 26
8838 -> 9285 : 35
7492 -> 7468 : 556
6822 -> 4742 : 177
592 -> 4342 : 1
9319 -> 3443 : 481
5336 -> 8675 : 211
7793 -> 1752 : 394
7084 -> 2816 : 3
221 -> 9150 : 1
1364 -> 8629 : 44
3289 -> 9984 : 5
3459 -> 7230 : 2062
3680 -> 5190 : 3
6769 -> 7774 : 60
639 -> 3759 : 3
3919 -> 8496 : 1
8767 -> 330 : 7
7774 -> 2734 : 8
6183 -> 466 : 92
769 -> 753 : 2
2960 -> 2719 : 3
25 -> 4123 : 145
7383 -> 9635 : 4
4279 -> 7612 : 3130
5608 -> 2479 : 118
6440 -> 5752 : 2
2578 -> 3553 : 1
3431 -> 6121 : 3
3171 -> 8682 : 40
8389 -> 9084 : 580
3177 -> 3481 : 131
1968 -> 1510 : 2
6471 -> 6936 : 503
2095 -> 6637 : 2081
6480 -> 687 : 34
3528 -> 1373 : 2
3392 -> 3081 : 1
5086 -> 950 : 5
6336 -> 4060 : 16
1986 -> 4933 : 1
8379 -> 8789 : 3
3479 -> 1680 : 2
6888 -> 1 : 196
6973 -> 7310 : 1
3809 -> 876 : 26
5919 -> 8545 : 42
9556 -> 2504 : 1
1986 -> 7689 : 3
8954 -> 8707 : 47
503 -> 518 : 7
1583 -> 826 : 27
3294 -> 2382 : 24
6412 -> 1846 : 4
113 -> 2744 : 1
3001 -> 1722 : 1
8209 -> 7699 : 363
4279 -> 139 : 139
171 -> 8074 : 4
7486 -> 3748 : 20
8118 -> 6693 : 15
4521 -> 7983 : 19
5800 -> 1511 : 5
5444 -> 7963 : 18617
4323 -> 2091 : 2587
2497 -> 4123 : 4
6821 -> 287 : 12
9520 -> 3340 : 83
7472 -> 261 : 423
6189 -> 1633 : 275
7344 -> 8154 : 362
958 -> 8421 : 12
6927 -> 8054 : 41
2479 -> 1911 : 2
3940 -> 8403 : 22
9871 -> 4455 : 451
3481 -> 8303 : 109
1633 -> 4539 : 94
4649 -> 4397 : 3
5351 -> 9834 : 5
3766 -> 2144 : 30
8181 -> 8250 : 2
4310 -> 5106 : 4
8935 -> 9195 : 21
5492 -> 2960 : 36
3048 -> 3450 : 6
950 -> 4106 : 3
564 -> 6496 : 12
4180 -> 4243 : 1
893 -> 1294 : 6
8331 -> 1701 : 1
6787 -> 6452 : 3
7472 -> 8011 : 1
420 -> 6970 : 69
7983 -> 8257 : 12
7088 -> 2541 : 6
6698 -> 3541 : 5
5589 -> 3053 : 61
2144 -> 5299 : 12
6849 -> 8192 : 16
5564 -> 3944 : 4
3010 -> 6021 : 2
820 -> 5358 : 4
8661 -> 9007 : 16
9119 -> 9792 : 605
2543 -> 9608 : 3
3554 -> 136 : 68
6142 -> 9676 : 12
2588 -> 3213 : 1170
6131 -> 2038 : 1
6472 -> 4200 : 7
3875 -> 3579 : 1
8391 -> 6323 : 23
2541 -> 1534 : 3
5336 -> 9932 : 8
4063 -> 6648 : 80
1451 -> 8142 : 21
8922 -> 1657 : 17
8022 -> 5388 : 39
5373 -> 1406 : 218
1712 -> 2409 : 2
3479 -> 1481 : 3
8922 -> 3817 : 2
1010 -> 3611 : 60
8712 -> 698 : 3
5389 -> 521 : 1
4167 -> 5054 : 5600
5492 -> 175 : 38
6127 -> 626 : 54
1122 -> 4793 : 2
4468 -> 7038 : 1
3817 -> 9202 : 2
5232 -> 1004 : 1
8553 -> 3507 : 7
5636 -> 159 : 1
1122 -> 4232 : 8
3369 -> 6069 : 1
8503 -> 9576 : 174
4022 -> 5529 : 71
9318 -> 5558 : 145
14 -> 1791 : 1
7952 -> 8532 : 148
5810 -> 6050 : 137
9306 -> 7527 : 10247
5388 -> 1777 : 32
4790 -> 6517 : 1
9603 -> 851 : 106
7071 -> 6475 : 4
1467 -> 6899 : 17
7854 -> 2300 : 8
3611 -> 4837 : 20
4793 -> 2040 : 1
2714 -> 5441 : 1
7489 -> 7336 : 24
8610 -> 3759 : 8
9357 -> 2752 : 3
9528 -> 9921 : 11
1520 -> 2047 : 1
253 -> 2299 : 19
1544 -> 8985 : 18
486 -> 9642 : 1
7973 -> 4000 : 59
626 -> 3857 : 40
2091 -> 3076 : 1501
1078 -> 7375 : 9
8935 -> 4429 : 8
1463 -> 9797 : 30
7846 -> 9937 : 7529
2479 -> 9416 : 18
2262 -> 804 : 575
7846 -> 3764 : 2875
8679 -> 5150 : 2
836 -> 546 : 14
9528 -> 9247 : 16
4199 -> 1858 : 96
2784 -> 6304 : 37
9306 -> 8348 : 5480
518 -> 416 : 7
9285 -> 8421 : 21
7261 -> 6759 : 10
3579 -> 2667 : 3
2262 -> 5293 : 542
8054 -> 4576 : 39
4373 -> 2061 : 1
9888 -> 9914 : 233
7135 -> 837 : 7
6365 -> 6350 : 1
639 -> 4269 : 1
7336 -> 1102 : 2
4135 -> 1257 : 1
1798 -> 442 : 6
287 -> 9979 : 8
7105 -> 6386 : 449
9321 -> 764 : 3
6298 -> 656 : 6
4323 -> 2759 : 1350
9811 -> 7382 : 15
8840 -> 1773 : 2
6475 -> 1264 : 4
592 -> 9568 : 1
1180 -> 6520 : 2
917 -> 3835 : 56
9247 -> 7689 : 6
7612 -> 450 : 2112
1909 -> 5626 : 1
121 -> 1905 : 5
8638 -> 1300 : 93
7234 -> 8121 : 2554
950 -> 4324 : 2
4063 -> 811 : 1
2538 -> 8718 : 3
7383 -> 2484 : 1
8303 -> 2082 : 94
372 -> 268 : 24
7752 -> 2178 : 8
51 -> 9266 : 3
4961 -> 3731 : 1
9521 -> 3703 : 3
142 -> 7344 : 5
8788 -> 7767 : 1
3966 -> 8311 : 1
8723 -> 6947 : 1634
2382 -> 1831 : 24
2311 -> 3106 : 5
6072 -> 5009 : 2
8682 -> 5956 : 40
4269 -> 284 : 1
3188 -> 8677 : 18
6257 -> 5037 : 2
7719 -> 1224 : 1
8974 -> 7537 : 7
3662 -> 2137 : 5
6834 -> 7585 : 166
764 -> 9731 : 2
5793 -> 9366 : 7
4199 -> 8991 : 34
1791 -> 5577 : 1
6230 -> 2129 : 2
5446 -> 1678 : 276
7939 -> 8551 : 9
6788 -> 6942 : 3
3728 -> 1065 : 3
7382 -> 1280 : 12
6382 -> 906 : 19
6979 -> 5808 : 4
2479 -> 5859 : 40
1736 -> 9955 : 340
2334 -> 7116 : 1
9416 -> 8601 : 15
9210 -> 3906 : 20
5441 -> 8792 : 1
3186 -> 3594 : 5
4372 -> 6806 : 1
363 -> 9303 : 34
9731 -> 55 : 1
3553 -> 236 : 1
4279 -> 1187 : 39
7239 -> 1194 : 1
3392 -> 4778 : 70
1534 -> 962 : 11
2733 -> 9035 : 1
9553 -> 2763 : 13
1541 -> 1729 : 241
4513 -> 2731 : 1
1634 -> 7677 : 669
3896 -> 106 : 5
7939 -> 327 : 4
2744 -> 7758 : 1
5261 -> 6254 : 2
7937 -> 6846 : 1
7472 -> 7223 : 14
3728 -> 1170 : 2
1634 -> 1221 : 335
6189 -> 8065 : 29
3956 -> 695 : 2
3778 -> 2566 : 1
9110 -> 3 : 1
2566 -> 4946 : 1
5135 -> 6213 : 2
236 -> 4472 : 1
420 -> 1158 : 22
5007 -> 6555 : 2
451 -> 8134 : 2
3822 -> 2461 : 67
458 -> 3029 : 1
8907 -> 5161 : 908
1525 -> 9850 : 27
3177 -> 5352 : 131
8022 -> 622 : 15
8042 -> 8518 : 38
14 -> 28 : 1
2459 -> 358 : 1
7332 -> 4787 : 219
9044 -> 2441 : 1
3029 -> 6357 : 1
1712 -> 1373 : 2
7762 -> 7210 : 1
2563 -> 7003 : 1
4946 -> 7669 : 8
4689 -> 6599 : 17
7767 -> 8947 : 1
6756 -> 6356 : 1
8626 -> 1521 : 428
1481 -> 8970 : 2
6927 -> 5227 : 1436
2302 -> 9131 : 17
1280 -> 222 : 12
6849 -> 3288 : 43
2788 -> 6200 : 10
2178 -> 4040 : 2
7669 -> 2028 : 6
3634 -> 1283 : 3
9489 -> 5039 : 25
903 -> 6457 : 133
2993 -> 5477 : 4
1382 -> 3820 : 1088
8472 -> 9716 : 1
311 -> 537 : 1
6846 -> 6162 : 1
8536 -> 3533 : 66
7332 -> 38 : 801
4822 -> 3186 : 1
9888 -> 8818 : 4
7425 -> 2301 : 8
3647 -> 8566 : 106
3647 -> 5507 : 9
7088 -> 8328 : 14
9603 -> 2670 : 1
3001 -> 5316 : 1
2643 -> 79 : 1
1618 -> 1934 : 62
8142 -> 5167 : 7
7038 -> 8515 : 1
7344 -> 1761 : 99
1528 -> 1545 : 128
9078 -> 592 : 54
7472 -> 2532 : 86
5521 -> 1547 : 51
3759 -> 3507 : 9
8152 -> 6384 : 3
3319 -> 906 : 96
1820 -> 3084 : 19
5214 -> 3190 : 108
9210 -> 6189 : 11
7382 -> 2009 : 10
4656 -> 9150 : 7
6713 -> 9996 : 109
3392 -> 6119 : 6
506 -> 6302 : 10
7689 -> 2773 : 3
8626 -> 5259 : 274
2783 -> 3048 : 3
5804 -> 1649 : 566
1019 -> 5694 : 4
2504 -> 9671 : 1
7758 -> 7570 : 1
2095 -> 2528 : 726
6412 -> 6363 : 9
1122 -> 5307 : 1
2821 -> 6912 : 3
3393 -> 1556 : 12
1657 -> 4482 : 14
1945 -> 8703 : 40
5475 -> 5095 : 1
1697 -> 3873 : 18
8449 -> 7692 : 3
903 -> 6984 : 149
4103 -> 8269 : 170
7301 -> 776 : 278
5090 -> 9945 : 16
3661 -> 7053 : 3
9266 -> 5159 : 3
287 -> 5235 : 3
8643 -> 6494 : 108
287 -> 875 : 1
8631 -> 3263 : 1
4397 -> 2243 : 1
9946 -> 3606 : 1
3634 -> 5296 : 4
4266 -> 680 : 5
9908 -> 3836 : 44
8334 -> 4530 : 304
7689 -> 3256 : 6
1736 -> 4185 : 10
3822 -> 6589 : 99
6157 -> 7900 : 165
1135 -> 7677 : 36
5985 -> 8531 : 5
3225 -> 2560 : 1
9150 -> 1575 : 4
9025 -> 3302 : 1
6769 -> 6617 : 20
3096 -> 9758 : 1
8098 -> 6072 : 23
3048 -> 5858 : 4
7585 -> 8966 : 58
3136 -> 6536 : 14
9907 -> 9360 : 1
3764 -> 347 : 588
3731 -> 396 : 1
5529 -> 2886 : 43
5227 -> 1429 : 878
4341 -> 6546 : 3
6992 -> 6745 : 1
9030 -> 2688 : 71
6961 -> 9299 : 782
1220 -> 8850 : 2
9357 -> 1849 : 1
9914 -> 9498 : 3
3766 -> 7333 : 1
6111 -> 4691 : 2
3816 -> 9000 : 1
4106 -> 6176 : 2
1250 -> 9041 : 1
6510 -> 3621 : 69
4199 -> 2218 : 28
9176 -> 9297 : 22
8566 -> 252 : 3
9861 -> 394 : 2
2340 -> 7353 : 853
9568 -> 7383 : 1
753 -> 4587 : 1
9914 -> 6619 : 141
4596 -> 6146 : 3
2670 -> 9476 : 1
2688 -> 9097 : 65
9717 -> 9721 : 395
221 -> 3803 : 3
7298 -> 309 : 168
7353 -> 400 : 500
5647 -> 7544 : 10
4026 -> 8719 : 6
5573 -> 6038 : 1
8082 -> 9237 : 163
7692 -> 3897 : 3
6536 -> 4666 : 1
6912 -> 4078 : 2
8969 -> 5723 : 4
8307 -> 8626 : 112
6457 -> 1971 : 132
9792 -> 6776 : 473
3778 -> 8741 : 1
8154 -> 5955 : 316
1610 -> 1047 : 1
5009 -> 6512 : 1
2246 -> 6885 : 1
4901 -> 9644 : 14
875 -> 6285 : 1
9861 -> 6539 : 1
5721 -> 8833 : 143
9714 -> 9573 : 11
5362 -> 4796 : 237
5034 -> 2290 : 1
1325 -> 1832 : 1
9813 -> 7588 : 1
6141 -> 5962 : 1
451 -> 1221 : 1
9914 -> 9931 : 69
7217 -> 149 : 3
7489 -> 3222 : 14
8640 -> 2185 : 1
6304 -> 4910 : 40
5392 -> 6511 : 121
86 -> 6630 : 222
4031 -> 6646 : 6779
4232 -> 1253 : 1
5855 -> 3451 : 973
7182 -> 9742 : 80
3582 -> 1605 : 7
8763 -> 5505 : 734
2889 -> 2841 : 2
8622 -> 7435 : 1
6302 -> 1254 : 6
3284 -> 3843 : 291
1528 -> 5936 : 990
7404 -> 3795 : 3
3944 -> 1350 : 350
5606 -> 7266 : 24
309 -> 5445 : 61
6083 -> 7752 : 2
1862 -> 603 : 44
6860 -> 6247 : 2
6713 -> 3707 : 29
363 -> 4048 : 2
5227 -> 5932 : 32
4867 -> 2960 : 151
3661 -> 4722 : 1
7588 -> 4659 : 9
36 -> 5802 : 13
8328 -> 7006 : 2
4279 -> 4082 : 45
8421 -> 6531 : 29
1294 -> 9797 : 5
3451 -> 2188 : 98
7088 -> 8706 : 10
1320 -> 7238 : 5
8663 -> 5680 : 3
6555 -> 2913 : 1
8677 -> 4257 : 18
3703 -> 4317 : 1
2061 -> 5397 : 1
2213 -> 5546 : 109
1700 -> 7161 : 5
6648 -> 798 : 19
7868 -> 1744 : 1
2960 -> 9595 : 133
3698 -> 1389 : 3
3533 -> 9632 : 16
8196 -> 4294 : 43
156 -> 4148 : 78
3190 -> 90 : 72
8121 -> 630 : 760
7065 -> 2478 : 33
6368 -> 6138 : 1
1300 -> 2657 : 15
9996 -> 344 : 105
6589 -> 9816 : 63
7592 -> 2073 : 50
3680 -> 5167 : 6
394 -> 9068 : 6
5261 -> 9933 : 1
9489 -> 4896 : 39
3900 -> 4843 : 2
4021 -> 5366 : 9
7644 -> 7625 : 393
2001 -> 6644 : 1
1665 -> 4139 : 1
9938 -> 7150 : 1
1264 -> 258 : 1
1507 -> 772 : 683
2182 -> 2977 : 16
8741 -> 8325 : 1
1697 -> 9693 : 9
8633 -> 7412 : 1
641 -> 8064 : 1303
8601 -> 8198 : 9
9871 -> 7720 : 358
6841 -> 9690 : 3
6539 -> 2550 : 1
4896 -> 7728 : 19
5095 -> 4623 : 7
6769 -> 3643 : 4
5190 -> 6821 : 2
1722 -> 2589 : 1
2368 -> 2425 : 2
8669 -> 9613 : 330
4924 -> 1164 : 25
7096 -> 1749 : 14
9520 -> 433 : 21
9489 -> 4974 : 25
6357 -> 8857 : 1
2311 -> 1316 : 1
820 -> 3542 : 1
2775 -> 8283 : 2
9811 -> 5259 : 1
6252 -> 6873 : 4
3680 -> 9986 : 1
6801 -> 6952 : 1
8013 -> 2020 : 3566
8532 -> 195 : 144
9717 -> 3346 : 64
9733 -> 9148 : 14
343 -> 9238 : 169
3701 -> 8192 : 1
4668 -> 6078 : 52
9671 -> 448 : 1
6644 -> 8105 : 1
9797 -> 8131 : 9
2478 -> 6088 : 13
3171 -> 922 : 210
4021 -> 5871 : 4
798 -> 641 : 15
8081 -> 4530 : 104
1125 -> 6220 : 8
1451 -> 1864 : 5
8706 -> 898 : 10
8311 -> 4556 : 1
5493 -> 5897 : 6
4946 -> 9046 : 3
6984 -> 9317 : 106
7223 -> 5524 : 10
851 -> 8298 : 66
2763 -> 2414 : 13
387 -> 3503 : 1
8098 -> 9983 : 66
5159 -> 3456 : 1
8668 -> 9043 : 4
6384 -> 2296 : 1
5804 -> 4991 : 207
2943 -> 2061 : 1
7234 -> 5956 : 5826
2759 -> 8548 : 394
6952 -> 707 : 1
7182 -> 83 : 35
4031 -> 2690 : 147
3594 -> 211 : 2
464 -> 6452 : 23
2560 -> 9377 : 1
9914 -> 4647 : 13
1 -> 7507 : 111
7336 -> 2605 : 16
804 -> 8340 : 480
7337 -> 5898 : 3
5214 -> 356 : 418
7537 -> 8888 : 6
3490 -> 5716 : 339
