Sender -> Receiver: Amount
504129 -> 323886 : 1
282621 -> 531820 : 1
751913 -> 265091 : 1
979156 -> 35530 : 5
994943 -> 618469 : 1
189 -> 123970 : 1
369304 -> 745396 : 1
484333 -> 339319 : 1
151917 -> 873548 : 1
970601 -> 971799 : 3
162138 -> 945131 : 1
19949 -> 34759 : 1
934529 -> 106654 : 1
422525 -> 60372 : 1
794698 -> 579749 : 1
76762 -> 90242 : 1
491235 -> 949606 : 1
791022 -> 556688 : 1
41871 -> 447159 : 1
265113 -> 506074 : 1
662313 -> 947711 : 1
940254 -> 340276 : 1
201663 -> 896391 : 1
950765 -> 405032 : 1
888650 -> 479158 : 1
432561 -> 358561 : 1
495192 -> 168427 : 2
518139 -> 522435 : 1
214853 -> 317899 : 1
795575 -> 708716 : 3
338478 -> 400886 : 1
937937 -> 433614 : 1
81564 -> 987458 : 1
836691 -> 897304 : 1
457992 -> 195272 : 1
141713 -> 175813 : 1
100506 -> 296806 : 1
508273 -> 658561 : 1
10928 -> 882499 : 1
33051 -> 562162 : 1
633332 -> 333183 : 1
606038 -> 4960 : 1
599658 -> 750943 : 1
985590 -> 425473 : 1
621028 -> 33660 : 2
984696 -> 487101 : 2
918079 -> 380390 : 1
799770 -> 854430 : 1
617372 -> 318403 : 1
965963 -> 117070 : 1
34759 -> 363802 : 1
579561 -> 539746 : 1
497883 -> 434250 : 1
269978 -> 877180 : 1
74392 -> 873313 : 1
124064 -> 450252 : 1
424203 -> 230749 : 1
61032 -> 600851 : 1
247740 -> 107337 : 1
897594 -> 435932 : 1
439517 -> 944761 : 1
485162 -> 590480 : 1
657101 -> 612376 : 1
742070 -> 337831 : 94
324691 -> 877315 : 1
136143 -> 599134 : 1
237461 -> 464269 : 1
317899 -> 947603 : 1
894954 -> 122316 : 1
539746 -> 553706 : 1
619249 -> 755592 : 1
954498 -> 259553 : 1
117645 -> 612288 : 1
794599 -> 799678 : 1
409277 -> 295968 : 1
221729 -> 13760 : 1
199264 -> 458756 : 1
230749 -> 355957 : 1
487377 -> 46381 : 1
80898 -> 338931 : 1
39588 -> 955982 : 1
337831 -> 212267 : 24
522679 -> 128062 : 1
99826 -> 191299 : 1
150174 -> 338089 : 1
148720 -> 110212 : 1
814018 -> 449133 : 1
125013 -> 263782 : 1
359543 -> 9699 : 5
556688 -> 47023 : 1
830096 -> 263284 : 1
460003 -> 10913 : 1
979248 -> 736422 : 1
895689 -> 47195 : 1
955982 -> 970412 : 1
342343 -> 827108 : 1
106654 -> 194414 : 1
209554 -> 27286 : 1
595896 -> 668562 : 1
259568 -> 301807 : 1
937782 -> 901593 : 1
997489 -> 872241 : 1
495424 -> 611355 : 1
41080 -> 811740 : 1
975363 -> 691082 : 1
411638 -> 692984 : 2
350505 -> 109461 : 1
54201 -> 156605 : 1
811443 -> 929427 : 1
281390 -> 620002 : 1
12203 -> 784177 : 1
337831 -> 788863 : 5
705706 -> 429894 : 1
652514 -> 74129 : 1
427536 -> 128441 : 1
29746 -> 950272 : 1
745396 -> 667158 : 1
752073 -> 352494 : 1
565785 -> 972717 : 1
191467 -> 494949 : 1
562162 -> 383121 : 1
639094 -> 587607 : 1
228068 -> 809338 : 1
294950 -> 239013 : 1
278482 -> 535694 : 2
399980 -> 743774 : 1
474889 -> 894284 : 1
70567 -> 902747 : 1
265091 -> 593879 : 1
874592 -> 754687 : 1
510540 -> 595624 : 1
2436 -> 876993 : 1
414309 -> 163685 : 1
454729 -> 810452 : 1
623274 -> 973837 : 26
215255 -> 305351 : 1
692069 -> 625161 : 1
567725 -> 93033 : 1
46290 -> 527344 : 1
967783 -> 273910 : 35
404640 -> 132548 : 1
980544 -> 289705 : 1
495192 -> 195002 : 1
475892 -> 480081 : 2
272405 -> 329361 : 1
648517 -> 980006 : 4
260343 -> 398458 : 1
550768 -> 69106 : 1
15275 -> 871258 : 10
972717 -> 839026 : 1
741497 -> 274994 : 1
612288 -> 950088 : 1
781344 -> 48902 : 4
434854 -> 500018 : 1
268381 -> 921465 : 1
950272 -> 139055 : 1
10376 -> 767774 : 1
156308 -> 28352 : 1
510285 -> 194468 : 1
920294 -> 251338 : 1
112653 -> 804000 : 1
777439 -> 420767 : 1
666306 -> 140099 : 1
261247 -> 531204 : 1
944761 -> 147075 : 1
114008 -> 942446 : 1
191299 -> 214357 : 1
251338 -> 510679 : 1
423496 -> 47768 : 1
357530 -> 40651 : 4
54746 -> 859918 : 1
90242 -> 918571 : 1
879727 -> 951023 : 1
430872 -> 469331 : 1
273637 -> 655632 : 1
473409 -> 413918 : 1
784177 -> 106146 : 1
447668 -> 844618 : 1
948631 -> 530502 : 1
850056 -> 232509 : 1
946182 -> 58738 : 1
255877 -> 186565 : 1
971799 -> 451825 : 2
568944 -> 541364 : 1
185290 -> 327575 : 1
469007 -> 127451 : 1
917371 -> 952242 : 1
668055 -> 471784 : 1
217497 -> 254128 : 2
263284 -> 283949 : 1
29902 -> 85039 : 1
934783 -> 164443 : 1
527344 -> 876194 : 1
684499 -> 367612 : 1
810452 -> 769229 : 1
695736 -> 875541 : 1
848945 -> 969623 : 1
17794 -> 192430 : 1
691773 -> 980744 : 5
484493 -> 697239 : 1
729096 -> 559736 : 1
827873 -> 996298 : 1
789219 -> 544772 : 1
531204 -> 294955 : 1
271918 -> 990687 : 1
513217 -> 730312 : 1
989810 -> 433169 : 1
78574 -> 249741 : 1
990687 -> 650620 : 1
882499 -> 140420 : 1
26575 -> 220497 : 1
40651 -> 872294 : 4
106577 -> 13206 : 2
182032 -> 539237 : 1
452232 -> 342895 : 1
207075 -> 445160 : 1
710671 -> 597750 : 1
321296 -> 95546 : 2
872241 -> 585949 : 1
738519 -> 551463 : 1
948883 -> 366530 : 1
490365 -> 211029 : 1
973837 -> 157829 : 8
476780 -> 977311 : 1
755475 -> 159442 : 1
800213 -> 765496 : 1
359364 -> 704787 : 1
168257 -> 969170 : 1
480081 -> 370177 : 1
211559 -> 684651 : 1
911301 -> 776082 : 1
211518 -> 364649 : 3
914194 -> 382202 : 1
537353 -> 277306 : 1
948936 -> 257502 : 1
818919 -> 366670 : 3
945131 -> 795693 : 1
400886 -> 839243 : 1
433614 -> 33850 : 1
368947 -> 513627 : 41
3443 -> 484233 : 1
416085 -> 786717 : 36
876194 -> 211592 : 1
737732 -> 212433 : 1
228212 -> 411445 : 1
510730 -> 317749 : 1
510455 -> 115575 : 1
84475 -> 996647 : 1
618469 -> 139312 : 1
704787 -> 316697 : 1
742070 -> 591836 : 19
1898 -> 37468 : 1
763550 -> 701279 : 1
664454 -> 595040 : 1
825309 -> 478498 : 20
882823 -> 274023 : 1
280889 -> 557642 : 1
642595 -> 65943 : 1
595040 -> 452702 : 1
873548 -> 484034 : 1
500417 -> 899691 : 1
151121 -> 563087 : 1
159342 -> 464448 : 1
641994 -> 147713 : 1
338931 -> 708084 : 1
281148 -> 12099 : 1
788394 -> 465333 : 6
484034 -> 371435 : 1
33661 -> 653896 : 1
779998 -> 702003 : 1
62068 -> 451144 : 1
88537 -> 383918 : 1
318982 -> 526052 : 1
667576 -> 658737 : 1
790911 -> 261062 : 1
939071 -> 221964 : 1
297940 -> 936133 : 2
661397 -> 907784 : 1
867263 -> 564634 : 1
527437 -> 697316 : 1
550098 -> 859560 : 1
213762 -> 837370 : 1
934108 -> 311805 : 1
585949 -> 225172 : 1
991114 -> 33885 : 1
189323 -> 804744 : 1
291522 -> 528295 : 3
569147 -> 187003 : 1
178920 -> 200715 : 1
442479 -> 702832 : 1
250329 -> 384312 : 1
854718 -> 873782 : 1
890911 -> 355865 : 1
308861 -> 1583 : 1
859560 -> 370304 : 1
256324 -> 688845 : 1
249741 -> 421544 : 1
214357 -> 937860 : 1
379542 -> 917352 : 1
122366 -> 526642 : 1
760742 -> 951428 : 1
752698 -> 792671 : 1
380755 -> 314346 : 2
328578 -> 46334 : 1
451825 -> 351355 : 1
338089 -> 786512 : 1
154091 -> 101092 : 1
582340 -> 448751 : 254
895689 -> 689729 : 1
906594 -> 268904 : 1
351674 -> 795085 : 1
366566 -> 266531 : 2
46381 -> 652510 : 1
268300 -> 77665 : 1
268904 -> 320870 : 1
451825 -> 865178 : 1
665152 -> 743255 : 1
607687 -> 61209 : 1
1006 -> 996670 : 1
796627 -> 525194 : 1
15275 -> 939412 : 1
345563 -> 456955 : 1
11212 -> 721932 : 1
445198 -> 3777 : 5
667158 -> 238501 : 1
686715 -> 23546 : 1
783525 -> 520629 : 2
370177 -> 466026 : 1
270801 -> 745442 : 1
277126 -> 229070 : 1
427680 -> 826941 : 1
645775 -> 744367 : 1
722433 -> 107626 : 1
775017 -> 57361 : 1
176651 -> 272659 : 1
432164 -> 62162 : 1
457605 -> 467870 : 1
951428 -> 650008 : 1
67638 -> 307864 : 2
339816 -> 200672 : 1
750943 -> 25034 : 1
744367 -> 963320 : 1
982733 -> 996297 : 1
677706 -> 612218 : 1
339885 -> 740242 : 1
736422 -> 480740 : 1
342988 -> 267408 : 1
628120 -> 548673 : 1
206417 -> 380591 : 1
980632 -> 471750 : 1
187003 -> 896262 : 1
282018 -> 648711 : 1
669666 -> 775099 : 1
539237 -> 968370 : 1
382500 -> 554239 : 1
97677 -> 236926 : 1
180266 -> 620302 : 1
423871 -> 141601 : 1
329361 -> 382482 : 1
558471 -> 430996 : 1
541364 -> 774755 : 1
456955 -> 341037 : 1
194414 -> 893467 : 1
63598 -> 884636 : 1
189774 -> 778944 : 1
467870 -> 943913 : 1
169713 -> 486447 : 1
893425 -> 944877 : 1
489772 -> 523243 : 1
486420 -> 236765 : 1
411445 -> 369268 : 1
141601 -> 594102 : 1
311805 -> 984525 : 1
339806 -> 391379 : 1
551870 -> 390502 : 1
786717 -> 766154 : 27
267192 -> 745606 : 1
738519 -> 421652 : 1
15254 -> 567997 : 1
468170 -> 150295 : 1
433169 -> 545088 : 1
43932 -> 664183 : 1
333183 -> 647810 : 1
458756 -> 296299 : 1
63228 -> 592627 : 1
918652 -> 227229 : 1
195002 -> 353550 : 1
342895 -> 947948 : 1
92357 -> 349711 : 2
571669 -> 320708 : 1
220497 -> 866254 : 1
94921 -> 766692 : 1
545088 -> 496364 : 1
996647 -> 628696 : 1
548673 -> 329136 : 1
243273 -> 667509 : 1
595624 -> 638302 : 1
289705 -> 108246 : 1
918571 -> 2961 : 1
370841 -> 812780 : 1
447442 -> 309172 : 11
653896 -> 743392 : 1
95546 -> 789455 : 2
553706 -> 978683 : 1
524364 -> 568069 : 1
807940 -> 492387 : 2
836756 -> 894021 : 1
93033 -> 297383 : 1
697239 -> 446903 : 1
688470 -> 690975 : 1
649881 -> 720262 : 1
525194 -> 944234 : 1
29321 -> 286013 : 1
526052 -> 361052 : 1
705068 -> 318292 : 1
777015 -> 378285 : 1
65604 -> 488372 : 1
118321 -> 327975 : 4
286013 -> 77165 : 1
559948 -> 250673 : 1
455566 -> 240278 : 1
51811 -> 108604 : 1
963320 -> 976231 : 1
628696 -> 120221 : 1
941388 -> 96617 : 1
345189 -> 203047 : 1
709073 -> 712411 : 1
597750 -> 646646 : 1
355865 -> 454147 : 1
524905 -> 773675 : 1
8498 -> 253401 : 1
352494 -> 88425 : 1
562846 -> 117663 : 1
105701 -> 109283 : 2
2961 -> 744834 : 1
473680 -> 291369 : 1
638302 -> 600940 : 1
531820 -> 564247 : 1
43221 -> 573594 : 1
775099 -> 14196 : 1
771428 -> 107786 : 1
355100 -> 994439 : 1
295968 -> 677752 : 1
448751 -> 13189 : 83
304393 -> 451458 : 1
644041 -> 294775 : 2
766154 -> 597774 : 10
679947 -> 241453 : 1
57873 -> 142776 : 1
204290 -> 116188 : 1
164772 -> 826615 : 1
4827 -> 683272 : 1
893467 -> 559496 : 1
75114 -> 532388 : 1
218929 -> 457831 : 1
305154 -> 71583 : 1
598752 -> 717941 : 1
454147 -> 216860 : 1
931524 -> 463171 : 1
511533 -> 325559 : 1
294955 -> 540057 : 1
317749 -> 854537 : 1
58738 -> 558412 : 1
558412 -> 766206 : 1
746731 -> 634483 : 3
204268 -> 304119 : 1
703166 -> 69522 : 1
411026 -> 616002 : 1
37468 -> 988434 : 1
918268 -> 404646 : 1
536933 -> 251244 : 1
573203 -> 951948 : 3
163685 -> 436633 : 1
804000 -> 351344 : 1
722202 -> 370393 : 1
197296 -> 107443 : 1
60372 -> 328598 : 1
14000 -> 333252 : 1
350592 -> 810210 : 35
605152 -> 935332 : 1
128617 -> 436170 : 1
514382 -> 636585 : 1
788863 -> 355512 : 3
704177 -> 240006 : 1
150280 -> 686116 : 1
856910 -> 814561 : 1
225172 -> 667481 : 1
494949 -> 609361 : 1
750739 -> 430367 : 1
522435 -> 589003 : 1
129739 -> 903917 : 1
600940 -> 926545 : 1
737122 -> 571461 : 1
806416 -> 295745 : 1
821277 -> 274299 : 351
448751 -> 560666 : 91
339319 -> 531418 : 1
909203 -> 3019 : 1
798942 -> 852420 : 1
273910 -> 80461 : 35
238501 -> 489381 : 1
750995 -> 531561 : 1
109283 -> 83632 : 1
353550 -> 588908 : 1
582133 -> 126106 : 2
30117 -> 330827 : 1
65943 -> 215578 : 1
883853 -> 916968 : 1
343610 -> 688739 : 1
161608 -> 232400 : 1
665073 -> 946111 : 1
994359 -> 191323 : 1
940930 -> 260979 : 1
260910 -> 923118 : 1
108349 -> 269329 : 1
109283 -> 579818 : 1
56926 -> 967316 : 1
355957 -> 461208 : 1
269329 -> 830597 : 1
195313 -> 652547 : 1
532388 -> 760900 : 1
829469 -> 599526 : 1
203047 -> 127839 : 1
192430 -> 331281 : 1
517714 -> 935274 : 2
795575 -> 648333 : 1
368947 -> 942715 : 10
439711 -> 42235 : 1
327769 -> 107348 : 1
541700 -> 866952 : 1
643135 -> 942336 : 1
344949 -> 742613 : 1
847058 -> 47549 : 1
159442 -> 303500 : 1
612376 -> 362401 : 1
329664 -> 272477 : 1
967783 -> 991776 : 3
296299 -> 911519 : 1
742613 -> 229891 : 1
947210 -> 721148 : 1
107786 -> 41247 : 1
607493 -> 581327 : 1
996298 -> 512680 : 1
852420 -> 138071 : 1
239013 -> 196359 : 1
248461 -> 894297 : 1
740242 -> 635551 : 1
2948 -> 800387 : 1
156879 -> 918845 : 9
122316 -> 153032 : 1
454419 -> 102465 : 1
340276 -> 427172 : 1
999854 -> 898806 : 1
996006 -> 960713 : 1
928715 -> 775204 : 2
713892 -> 909569 : 2
804744 -> 45289 : 1
386290 -> 159303 : 1
336454 -> 851697 : 1
848570 -> 636137 : 1
788394 -> 435232 : 1
357530 -> 78154 : 1
41871 -> 738713 : 1
535208 -> 643788 : 1
13206 -> 907790 : 2
667509 -> 202227 : 1
810210 -> 25964 : 27
4639 -> 741543 : 1
876051 -> 687989 : 1
826941 -> 714908 : 1
240006 -> 588587 : 1
967783 -> 412726 : 4
42322 -> 491476 : 1
856544 -> 100132 : 1
745658 -> 922940 : 1
356035 -> 650758 : 1
500266 -> 438204 : 2
721932 -> 631996 : 1
850811 -> 775522 : 1
272477 -> 837174 : 1
564634 -> 395080 : 1
601850 -> 880198 : 1
647810 -> 132853 : 1
567997 -> 326515 : 1
536585 -> 120606 : 1
44362 -> 232789 : 22
319952 -> 733090 : 1
256735 -> 168317 : 1
351674 -> 744035 : 1
974600 -> 82965 : 1
139055 -> 487325 : 1
955936 -> 909027 : 1
424203 -> 706859 : 1
877315 -> 177380 : 1
744834 -> 850265 : 1
391379 -> 720625 : 1
36066 -> 422499 : 1
456658 -> 869377 : 1
865178 -> 783211 : 1
182097 -> 184087 : 1
625161 -> 793101 : 1
971799 -> 899360 : 1
478498 -> 5892 : 18
14050 -> 843223 : 1
697316 -> 745988 : 1
633252 -> 240292 : 1
936133 -> 998770 : 1
989078 -> 363862 : 1
875541 -> 197776 : 1
907790 -> 613077 : 1
352803 -> 121633 : 1
270881 -> 710171 : 1
988434 -> 206737 : 1
59226 -> 313528 : 1
664378 -> 124626 : 1
23346 -> 43149 : 1
117663 -> 838050 : 1
706859 -> 752298 : 1
560143 -> 439102 : 1
168427 -> 437179 : 1
75824 -> 463572 : 2
480081 -> 565909 : 1
839243 -> 127406 : 1
274994 -> 280550 : 1
620194 -> 851692 : 2
720262 -> 509535 : 1
506074 -> 826968 : 1
270471 -> 976164 : 1
795085 -> 435677 : 1
448814 -> 68799 : 1
810210 -> 795758 : 5
596854 -> 77024 : 1
304119 -> 138717 : 1
526642 -> 503604 : 1
582017 -> 172366 : 1
329339 -> 168422 : 1
250673 -> 667030 : 1
766206 -> 559031 : 1
708716 -> 115307 : 3
196359 -> 103548 : 1
184087 -> 920860 : 1
9582 -> 872588 : 1
942336 -> 700442 : 1
229070 -> 639647 : 1
142776 -> 321339 : 1
895298 -> 46532 : 1
492387 -> 220012 : 2
971992 -> 978387 : 1
307864 -> 190186 : 1
281304 -> 866469 : 1
351355 -> 307058 : 1
635483 -> 250124 : 2
40276 -> 242440 : 1
127406 -> 685089 : 1
884636 -> 434308 : 1
760900 -> 540062 : 1
464995 -> 67799 : 1
577605 -> 162297 : 1
880662 -> 654160 : 17
395080 -> 325798 : 1
41247 -> 948449 : 1
182032 -> 424290 : 1
943913 -> 941518 : 1
365652 -> 327345 : 2
941928 -> 200313 : 1
509535 -> 704625 : 1
103209 -> 992246 : 1
628935 -> 142603 : 1
281064 -> 383638 : 1
9556 -> 927854 : 1
77426 -> 439988 : 1
74855 -> 319122 : 1
555101 -> 941644 : 1
421033 -> 762592 : 1
227229 -> 198842 : 1
434250 -> 446229 : 1
424858 -> 31826 : 1
479158 -> 216343 : 1
789211 -> 228063 : 1
531561 -> 874235 : 1
880662 -> 749497 : 4
115307 -> 276693 : 3
412537 -> 199257 : 1
612218 -> 335034 : 1
47195 -> 118580 : 1
245170 -> 398747 : 1
557642 -> 817953 : 1
148685 -> 18003 : 1
71583 -> 579987 : 1
153032 -> 256407 : 1
238867 -> 68602 : 1
911519 -> 651046 : 1
689729 -> 50815 : 1
371443 -> 930521 : 1
405032 -> 564349 : 1
760742 -> 858046 : 2
103548 -> 13588 : 1
417109 -> 434607 : 1
826615 -> 627534 : 1
40871 -> 906952 : 33
975675 -> 57797 : 1
29746 -> 870812 : 1
98406 -> 928014 : 1
749422 -> 605842 : 1
33885 -> 429328 : 15
95671 -> 819964 : 1
687989 -> 749858 : 1
595789 -> 470729 : 1
370304 -> 847479 : 1
124498 -> 290021 : 1
376794 -> 422100 : 1
347129 -> 965224 : 1
31826 -> 131575 : 1
929427 -> 334856 : 1
216860 -> 672844 : 1
222377 -> 889952 : 2
291369 -> 784966 : 1
778944 -> 318659 : 1
819964 -> 26282 : 1
652510 -> 558907 : 1
359144 -> 792173 : 1
724526 -> 286343 : 1
600851 -> 635027 : 1
618267 -> 23191 : 1
185955 -> 318253 : 1
403013 -> 412713 : 1
480740 -> 555124 : 1
966540 -> 855842 : 1
620002 -> 69913 : 1
232789 -> 358745 : 16
184868 -> 626805 : 1
372274 -> 913197 : 1
898812 -> 144745 : 1
274299 -> 111750 : 211
361052 -> 970171 : 1
550531 -> 538202 : 1
407135 -> 531936 : 1
432164 -> 456358 : 1
540062 -> 881744 : 1
28352 -> 618331 : 1
256721 -> 787430 : 1
88425 -> 449499 : 1
858046 -> 374492 : 2
64722 -> 24960 : 1
977311 -> 39129 : 1
305351 -> 289813 : 1
1886 -> 12933 : 1
366670 -> 566936 : 1
156371 -> 954341 : 1
216343 -> 554751 : 1
540057 -> 912485 : 1
301807 -> 123327 : 1
23531 -> 786537 : 1
30881 -> 774804 : 1
211153 -> 494030 : 1
367612 -> 324050 : 1
118321 -> 267212 : 1
721148 -> 634079 : 1
265415 -> 488207 : 23
742105 -> 819114 : 1
768131 -> 984878 : 1
89299 -> 931087 : 1
446405 -> 836409 : 2
132853 -> 914563 : 1
784696 -> 863040 : 1
369075 -> 757792 : 1
110212 -> 91021 : 1
115575 -> 821114 : 1
144307 -> 196820 : 1
528295 -> 80805 : 1
928014 -> 773915 : 1
221926 -> 531827 : 5
37725 -> 695055 : 1
605152 -> 98168 : 1
284844 -> 456022 : 1
636603 -> 152474 : 1
155683 -> 888305 : 1
456959 -> 673429 : 1
478498 -> 842152 : 2
594268 -> 479421 : 1
984878 -> 245492 : 1
559496 -> 605065 : 1
98168 -> 190208 : 1
501519 -> 181073 : 1
331281 -> 312847 : 1
304630 -> 766940 : 47
565838 -> 793317 : 1
952284 -> 699068 : 1
527553 -> 881616 : 1
326515 -> 358986 : 1
699068 -> 11711 : 1
273723 -> 475738 : 1
266531 -> 481240 : 2
528295 -> 126908 : 1
404646 -> 309848 : 1
802762 -> 678771 : 1
613077 -> 565465 : 1
749858 -> 509907 : 1
626805 -> 761008 : 1
786512 -> 837493 : 1
892967 -> 665961 : 1
793317 -> 649567 : 1
898812 -> 976686 : 1
643788 -> 808229 : 1
686116 -> 724083 : 1
627534 -> 848073 : 1
447159 -> 701761 : 1
182032 -> 252784 : 1
577968 -> 79043 : 1
162717 -> 504520 : 2
128441 -> 599361 : 1
263782 -> 553783 : 1
554239 -> 391257 : 1
26478 -> 282839 : 1
477106 -> 164833 : 1
618929 -> 689992 : 1
124626 -> 136751 : 1
629710 -> 729660 : 1
644041 -> 693362 : 1
391893 -> 157678 : 1
265415 -> 886444 : 1
646646 -> 774328 : 1
948449 -> 165251 : 1
881616 -> 105563 : 1
796717 -> 915078 : 1
911236 -> 780732 : 1
240292 -> 725955 : 2
611355 -> 390241 : 1
205368 -> 283333 : 1
80564 -> 582857 : 1
587607 -> 283821 : 1
147511 -> 749186 : 14
928236 -> 671685 : 1
724083 -> 338533 : 1
449499 -> 897723 : 1
403013 -> 244050 : 1
527261 -> 327291 : 1
267180 -> 39866 : 1
881744 -> 179924 : 1
180514 -> 708276 : 1
100132 -> 538866 : 1
51054 -> 617729 : 1
654779 -> 167667 : 1
520073 -> 382226 : 1
524245 -> 663074 : 1
139312 -> 702741 : 1
303500 -> 952767 : 1
296806 -> 661347 : 1
531418 -> 574235 : 1
793841 -> 409184 : 1
216519 -> 845228 : 3
980841 -> 529548 : 1
33660 -> 639835 : 1
504866 -> 20851 : 3
735922 -> 562280 : 1
733655 -> 567054 : 1
742827 -> 962169 : 1
745442 -> 834832 : 1
677956 -> 724102 : 1
329136 -> 126683 : 1
588908 -> 548306 : 1
442354 -> 331019 : 1
658347 -> 331366 : 1
244050 -> 403887 : 1
712849 -> 38285 : 1
147075 -> 131460 : 1
991207 -> 867828 : 2
980544 -> 842153 : 1
939412 -> 968841 : 1
968841 -> 78088 : 1
13588 -> 802767 : 1
48449 -> 441498 : 1
939790 -> 952239 : 1
107337 -> 476056 : 1
777499 -> 24996 : 1
941638 -> 804444 : 6
48585 -> 538376 : 1
935332 -> 425417 : 1
990950 -> 751876 : 1
298460 -> 421350 : 1
763406 -> 139148 : 1
827108 -> 351712 : 1
765496 -> 497735 : 1
528295 -> 602736 : 1
849932 -> 957765 : 1
715578 -> 208053 : 1
538202 -> 184082 : 1
215578 -> 179096 : 1
922941 -> 725916 : 1
517338 -> 513540 : 1
107348 -> 449178 : 1
91021 -> 939392 : 1
29746 -> 318534 : 1
68602 -> 782226 : 1
775522 -> 199039 : 1
245492 -> 534362 : 1
435245 -> 113115 : 10
179924 -> 400736 : 1
497735 -> 227836 : 1
774328 -> 962437 : 1
439988 -> 511360 : 1
405558 -> 198127 : 1
328598 -> 399972 : 1
202227 -> 240411 : 1
40871 -> 778244 : 1
220012 -> 649159 : 1
23546 -> 816493 : 1
242135 -> 975578 : 1
650758 -> 352505 : 1
708084 -> 104438 : 1
80805 -> 253888 : 1
434625 -> 890828 : 1
772751 -> 490005 : 1
445198 -> 853478 : 15
663074 -> 521243 : 1
817211 -> 991550 : 1
188718 -> 12514 : 1
435245 -> 57525 : 1
944877 -> 817372 : 1
685089 -> 131194 : 1
475247 -> 687250 : 1
229891 -> 221228 : 1
435677 -> 826224 : 1
143387 -> 890648 : 1
649159 -> 480688 : 1
270539 -> 878899 : 1
456358 -> 732260 : 1
752298 -> 381159 : 1
67799 -> 67750 : 1
23191 -> 331837 : 1
267408 -> 88443 : 1
944450 -> 142037 : 1
122628 -> 235407 : 1
236765 -> 65415 : 1
689992 -> 125074 : 1
139148 -> 752125 : 1
5892 -> 618572 : 7
951023 -> 184542 : 1
253401 -> 773622 : 1
498203 -> 413778 : 1
24960 -> 777940 : 1
18003 -> 610310 : 1
466026 -> 226929 : 1
633332 -> 874556 : 1
683272 -> 501451 : 1
591836 -> 539094 : 13
463572 -> 551916 : 2
351712 -> 456206 : 1
39866 -> 802358 : 1
730293 -> 124105 : 1
92999 -> 211828 : 1
13367 -> 207565 : 1
118761 -> 613283 : 1
34317 -> 323978 : 1
698758 -> 612089 : 1
20851 -> 243237 : 2
341037 -> 383878 : 1
780732 -> 202657 : 1
138822 -> 338959 : 1
802767 -> 854614 : 1
62162 -> 725291 : 1
867043 -> 563664 : 2
947948 -> 764829 : 1
587584 -> 91066 : 1
449178 -> 972218 : 1
869377 -> 211815 : 1
29764 -> 569590 : 1
650008 -> 569606 : 1
140099 -> 156538 : 1
79043 -> 989109 : 1
903122 -> 922483 : 1
578495 -> 234868 : 1
509907 -> 200749 : 1
554894 -> 403062 : 1
523912 -> 636163 : 1
559736 -> 267266 : 1
639078 -> 478652 : 10
448509 -> 664825 : 1
757792 -> 665212 : 1
140420 -> 963089 : 1
120221 -> 608064 : 1
654160 -> 759343 : 1
438204 -> 122344 : 2
853478 -> 777627 : 10
84104 -> 44560 : 1
952239 -> 655793 : 1
390241 -> 556492 : 1
134728 -> 802723 : 1
701761 -> 727987 : 1
782323 -> 446701 : 1
878939 -> 152732 : 1
730312 -> 390054 : 1
915395 -> 719873 : 1
363862 -> 193356 : 1
667431 -> 716514 : 1
529548 -> 554845 : 1
895298 -> 761059 : 1
612089 -> 963324 : 1
221905 -> 766980 : 1
605152 -> 946684 : 2
975578 -> 33620 : 1
609361 -> 701405 : 1
331424 -> 306295 : 1
153263 -> 152692 : 1
500029 -> 308786 : 1
277306 -> 398163 : 1
510679 -> 606726 : 1
26282 -> 316643 : 1
260914 -> 612855 : 1
30548 -> 660157 : 1
749186 -> 392008 : 1
967641 -> 686022 : 1
89021 -> 615910 : 1
648333 -> 449667 : 1
662815 -> 783003 : 1
48902 -> 783313 : 1
594464 -> 500333 : 1
539094 -> 552182 : 3
693209 -> 256686 : 1
267266 -> 652304 : 1
50815 -> 547890 : 1
978683 -> 324324 : 1
487325 -> 639974 : 1
326040 -> 758256 : 1
880662 -> 948627 : 1
876993 -> 186385 : 1
490005 -> 891524 : 1
27462 -> 719074 : 1
422100 -> 910195 : 1
403887 -> 916795 : 1
121633 -> 940767 : 1
26478 -> 570676 : 1
316643 -> 944079 : 1
435494 -> 135727 : 1
107443 -> 261624 : 1
944659 -> 988041 : 1
688845 -> 405130 : 1
724102 -> 235871 : 1
318659 -> 794385 : 1
469331 -> 533042 : 1
345868 -> 669405 : 1
976231 -> 525368 : 1
200672 -> 162108 : 1
390054 -> 960396 : 1
873313 -> 146259 : 1
618572 -> 424644 : 5
331366 -> 777970 : 1
409184 -> 472511 : 1
267212 -> 777299 : 1
165251 -> 401415 : 1
105752 -> 663278 : 1
19817 -> 606060 : 1
250124 -> 560628 : 2
142037 -> 880470 : 1
181073 -> 764809 : 1
783313 -> 30076 : 1
48902 -> 379853 : 1
672844 -> 578501 : 1
788394 -> 586935 : 3
652873 -> 808876 : 1
189188 -> 607064 : 1
109461 -> 333082 : 1
172366 -> 281962 : 1
87890 -> 539126 : 1
44560 -> 920730 : 1
445160 -> 379860 : 1
926545 -> 239010 : 1
42235 -> 861548 : 1
667030 -> 998161 : 1
594268 -> 148388 : 1
337831 -> 694784 : 15
450832 -> 201750 : 1
929321 -> 571752 : 4
116124 -> 252736 : 17
762592 -> 112977 : 1
