Sender -> Receiver: Amount
652 -> 657 : 24
594 -> 728 : 10
876 -> 584 : 378
641 -> 235 : 7
178 -> 267 : 3
146 -> 413 : 4
559 -> 299 : 296
324 -> 261 : 53922
515 -> 455 : 1
894 -> 513 : 10273
666 -> 785 : 6
458 -> 84 : 8
693 -> 15 : 23
492 -> 738 : 1019
633 -> 640 : 117
365 -> 412 : 4
251 -> 159 : 18
151 -> 259 : 12589
175 -> 360 : 10
335 -> 942 : 457
428 -> 939 : 30
684 -> 331 : 6
194 -> 828 : 49
714 -> 291 : 105
71 -> 933 : 2
997 -> 617 : 31
814 -> 233 : 34
635 -> 526 : 4142
653 -> 986 : 104
888 -> 570 : 335
823 -> 155 : 292
259 -> 374 : 12123
987 -> 116 : 39
766 -> 618 : 10
914 -> 881 : 8
231 -> 278 : 2206
684 -> 714 : 2
686 -> 717 : 302
20 -> 405 : 2
498 -> 317 : 574
291 -> 543 : 90
813 -> 931 : 324
193 -> 73 : 22
8 -> 595 : 2
52 -> 563 : 8
717 -> 739 : 1621
176 -> 790 : 95
313 -> 857 : 314
500 -> 939 : 2
960 -> 601 : 50
261 -> 258 : 48118
355 -> 561 : 17
593 -> 536 : 3
69 -> 71 : 2
577 -> 736 : 1131
668 -> 227 : 8
384 -> 472 : 8
136 -> 369 : 1
415 -> 941 : 19
951 -> 82 : 4159
895 -> 446 : 80
18 -> 854 : 6898
631 -> 111 : 12
702 -> 36 : 5
810 -> 335 : 929
431 -> 837 : 6
234 -> 442 : 1
810 -> 352 : 20
392 -> 130 : 15
74 -> 489 : 82
812 -> 828 : 10757
97 -> 857 : 16
641 -> 646 : 1
776 -> 938 : 23
523 -> 412 : 14
55 -> 612 : 1
370 -> 116 : 6
512 -> 450 : 3
688 -> 621 : 284
903 -> 699 : 7514
278 -> 428 : 5311
997 -> 480 : 1
532 -> 75 : 1
600 -> 638 : 94
737 -> 882 : 1
61 -> 594 : 3476
644 -> 982 : 3
77 -> 786 : 8
233 -> 158 : 14
803 -> 632 : 328
250 -> 27 : 2
692 -> 268 : 2908
849 -> 351 : 415
278 -> 535 : 1322
815 -> 134 : 490
458 -> 689 : 9
871 -> 666 : 14
284 -> 340 : 552
42 -> 185 : 285
251 -> 192 : 3
710 -> 202 : 46
640 -> 773 : 70
291 -> 999 : 14
345 -> 268 : 4501
111 -> 70 : 7
268 -> 244 : 2656
617 -> 239 : 364
437 -> 726 : 1
959 -> 661 : 1
760 -> 223 : 2419
155 -> 804 : 191
957 -> 789 : 15
892 -> 16 : 18
685 -> 582 : 2
233 -> 679 : 18
357 -> 687 : 53
531 -> 78 : 20
374 -> 698 : 11628
195 -> 858 : 106
570 -> 442 : 105
482 -> 990 : 5854
446 -> 55 : 57
691 -> 757 : 507
166 -> 775 : 1
543 -> 429 : 89
405 -> 840 : 43
431 -> 707 : 5
760 -> 933 : 105
746 -> 143 : 1
905 -> 571 : 507
982 -> 133 : 2
539 -> 175 : 382
625 -> 853 : 4
960 -> 399 : 3
159 -> 676 : 9
427 -> 209 : 73
233 -> 918 : 2
618 -> 705 : 9
50 -> 57 : 4
863 -> 995 : 1
422 -> 754 : 27
374 -> 812 : 76
234 -> 709 : 1
596 -> 961 : 541
390 -> 440 : 2
844 -> 874 : 85
357 -> 570 : 18
355 -> 198 : 84
937 -> 855 : 14
394 -> 628 : 1818
529 -> 596 : 527
686 -> 184 : 80
907 -> 467 : 1
902 -> 241 : 1121
244 -> 134 : 2379
818 -> 719 : 58
539 -> 16 : 28
101 -> 353 : 2
309 -> 58 : 4
276 -> 567 : 3
12 -> 827 : 2253
390 -> 59 : 5
120 -> 23 : 1112
151 -> 364 : 153
89 -> 5 : 79
208 -> 110 : 8
427 -> 746 : 88
865 -> 476 : 18
952 -> 224 : 2
412 -> 632 : 1
522 -> 362 : 9
744 -> 244 : 1
477 -> 586 : 1
39 -> 644 : 2
663 -> 458 : 1316
822 -> 327 : 1
948 -> 322 : 258
769 -> 763 : 29
711 -> 176 : 156
209 -> 136 : 2
225 -> 314 : 663
564 -> 422 : 18
139 -> 778 : 5
479 -> 98 : 18
417 -> 888 : 2
903 -> 753 : 802
239 -> 996 : 355
73 -> 704 : 12
535 -> 94 : 904
459 -> 205 : 32
621 -> 850 : 114
236 -> 442 : 89
925 -> 894 : 1
692 -> 716 : 252
153 -> 205 : 143
921 -> 723 : 1
516 -> 445 : 438
262 -> 147 : 147
878 -> 829 : 1524
862 -> 418 : 4380
71 -> 98 : 1
132 -> 976 : 722
415 -> 78 : 1
218 -> 58 : 690
653 -> 736 : 36
832 -> 984 : 13
591 -> 630 : 1
78 -> 394 : 423
349 -> 71 : 1
337 -> 273 : 50
131 -> 346 : 37
752 -> 376 : 269
177 -> 855 : 560
495 -> 435 : 1634
663 -> 983 : 1055
130 -> 576 : 14
895 -> 940 : 26
277 -> 72 : 66
31 -> 437 : 23
195 -> 936 : 10
15 -> 852 : 23
465 -> 35 : 8
455 -> 286 : 2
636 -> 937 : 1
787 -> 285 : 853
802 -> 573 : 13
58 -> 389 : 589
528 -> 634 : 2981
808 -> 778 : 91
107 -> 879 : 119
243 -> 0 : 369
384 -> 771 : 13
304 -> 254 : 1
27 -> 843 : 643
925 -> 602 : 8
583 -> 663 : 1
451 -> 137 : 8529
143 -> 843 : 1
901 -> 499 : 95
103 -> 117 : 1149
739 -> 938 : 512
490 -> 442 : 1
813 -> 601 : 97
903 -> 221 : 6854
974 -> 973 : 17
377 -> 908 : 58
790 -> 804 : 51
183 -> 182 : 2
38 -> 581 : 9146
264 -> 127 : 610
291 -> 782 : 1
137 -> 299 : 7927
469 -> 576 : 17
815 -> 53 : 13
985 -> 729 : 1630
281 -> 659 : 3
364 -> 407 : 122
938 -> 699 : 376
394 -> 312 : 143
835 -> 119 : 37
617 -> 123 : 13
375 -> 517 : 313
850 -> 583 : 83
760 -> 660 : 393
853 -> 421 : 4
175 -> 721 : 203
360 -> 785 : 205
981 -> 450 : 91
261 -> 229 : 2153
725 -> 837 : 1182
785 -> 304 : 82
855 -> 395 : 335
880 -> 336 : 3
854 -> 693 : 4981
642 -> 979 : 253
829 -> 839 : 927
25 -> 483 : 329
193 -> 831 : 2
573 -> 740 : 26672
91 -> 111 : 1
756 -> 819 : 2
638 -> 251 : 67
980 -> 634 : 53
43 -> 95 : 2
813 -> 275 : 118
982 -> 826 : 1
451 -> 639 : 1670
429 -> 498 : 1870
474 -> 332 : 5106
965 -> 912 : 7
522 -> 867 : 2
874 -> 268 : 501
803 -> 492 : 289
79 -> 92 : 40
859 -> 194 : 68
726 -> 54 : 165
236 -> 101 : 433
459 -> 600 : 11
104 -> 83 : 243
337 -> 769 : 30
509 -> 553 : 1
426 -> 413 : 1
467 -> 216 : 21
126 -> 14 : 543
104 -> 518 : 38
908 -> 268 : 84
608 -> 619 : 1
438 -> 240 : 24
5 -> 978 : 5
753 -> 398 : 150
36 -> 760 : 5
834 -> 185 : 13
564 -> 46 : 2
77 -> 219 : 8
960 -> 634 : 45
155 -> 414 : 148
837 -> 696 : 956
803 -> 373 : 259
194 -> 960 : 71
794 -> 683 : 7
72 -> 384 : 24
641 -> 863 : 3
873 -> 485 : 75
36 -> 390 : 3
732 -> 557 : 37
794 -> 821 : 2
187 -> 532 : 215
407 -> 911 : 76
815 -> 555 : 1
938 -> 140 : 7
391 -> 165 : 2
282 -> 631 : 446
877 -> 407 : 5
187 -> 892 : 54
434 -> 658 : 45
577 -> 317 : 154
651 -> 276 : 221
886 -> 534 : 7
285 -> 239 : 1927
970 -> 871 : 76
359 -> 496 : 43
413 -> 195 : 94
753 -> 782 : 493
740 -> 978 : 21035
526 -> 224 : 5027
332 -> 856 : 2396
709 -> 329 : 1
653 -> 415 : 39
754 -> 196 : 4
528 -> 585 : 96
398 -> 329 : 147
192 -> 774 : 2
116 -> 401 : 1
295 -> 757 : 4736
327 -> 481 : 2
226 -> 398 : 422
800 -> 305 : 9537
336 -> 761 : 6
614 -> 842 : 249
800 -> 472 : 1870
782 -> 20 : 255
201 -> 939 : 64
802 -> 333 : 4
131 -> 970 : 7
251 -> 515 : 24
841 -> 793 : 403
401 -> 145 : 24
111 -> 177 : 3
656 -> 18 : 12
411 -> 243 : 12
149 -> 209 : 33
687 -> 899 : 256
796 -> 110 : 295
515 -> 667 : 3
392 -> 554 : 8
778 -> 366 : 46
224 -> 945 : 4669
101 -> 145 : 184
365 -> 419 : 2
118 -> 244 : 18
359 -> 45 : 22
264 -> 560 : 424
332 -> 921 : 1584
447 -> 203 : 3838
54 -> 591 : 176
572 -> 464 : 18
776 -> 286 : 12
799 -> 263 : 1
483 -> 284 : 77
592 -> 492 : 6
601 -> 521 : 59
126 -> 465 : 395
656 -> 690 : 52
620 -> 939 : 158
810 -> 281 : 11
686 -> 277 : 94
351 -> 838 : 345
450 -> 766 : 77
324 -> 804 : 72515
349 -> 982 : 2
483 -> 386 : 17
227 -> 477 : 28
174 -> 383 : 384
399 -> 436 : 1
951 -> 239 : 1443
329 -> 670 : 42
248 -> 244 : 11
173 -> 595 : 2
457 -> 846 : 30
83 -> 322 : 149
823 -> 91 : 50
871 -> 409 : 14
189 -> 377 : 137
367 -> 423 : 27
714 -> 451 : 22
752 -> 640 : 22
518 -> 710 : 11
461 -> 4 : 12
411 -> 186 : 1
541 -> 14 : 14
516 -> 376 : 212
564 -> 591 : 3
841 -> 397 : 228
503 -> 146 : 1
814 -> 15 : 3
284 -> 841 : 220
871 -> 663 : 23
325 -> 89 : 32
179 -> 697 : 28
540 -> 678 : 657
957 -> 119 : 34
461 -> 401 : 47
886 -> 831 : 9
287 -> 916 : 2
842 -> 883 : 57
717 -> 296 : 73
863 -> 346 : 2
61 -> 215 : 23
919 -> 562 : 6938
196 -> 546 : 92
401 -> 431 : 15
150 -> 260 : 13
34 -> 865 : 11
267 -> 539 : 1
104 -> 507 : 36
883 -> 123 : 48
382 -> 427 : 1
912 -> 244 : 6
576 -> 757 : 18
849 -> 640 : 487
140 -> 143 : 20
783 -> 449 : 81
521 -> 218 : 40
805 -> 19 : 1207
184 -> 678 : 68
499 -> 62 : 6
791 -> 754 : 222
389 -> 739 : 342
115 -> 419 : 14
745 -> 800 : 29
668 -> 695 : 1
236 -> 32 : 248
427 -> 97 : 78
560 -> 617 : 60
761 -> 317 : 3
561 -> 807 : 305
418 -> 180 : 1047
107 -> 186 : 87
32 -> 993 : 97
215 -> 371 : 10
536 -> 565 : 27
389 -> 133 : 144
717 -> 108 : 198
286 -> 527 : 1
214 -> 944 : 444
611 -> 629 : 1
446 -> 748 : 9
852 -> 539 : 25
651 -> 540 : 22
337 -> 447 : 9
986 -> 607 : 184
314 -> 353 : 84
14 -> 71 : 314
430 -> 925 : 1542
904 -> 416 : 115
942 -> 422 : 324
472 -> 56 : 936
286 -> 513 : 9
940 -> 952 : 24
723 -> 754 : 41
813 -> 901 : 17
117 -> 396 : 441
710 -> 999 : 121
908 -> 532 : 14
849 -> 29 : 41
218 -> 846 : 58
483 -> 189 : 104
463 -> 106 : 40
716 -> 636 : 240
276 -> 318 : 54
177 -> 543 : 15
527 -> 769 : 1
262 -> 424 : 130
848 -> 357 : 2
697 -> 946 : 340
562 -> 777 : 4444
830 -> 800 : 1
133 -> 826 : 701
762 -> 279 : 300
377 -> 587 : 25
635 -> 587 : 2823
724 -> 584 : 1
719 -> 725 : 4
551 -> 95 : 7862
925 -> 275 : 1453
423 -> 555 : 18
570 -> 931 : 241
616 -> 339 : 159
558 -> 460 : 1
0 -> 524 : 9757
771 -> 252 : 193
916 -> 83 : 1
169 -> 757 : 229
363 -> 126 : 66
253 -> 908 : 4334
612 -> 267 : 1
391 -> 554 : 23
4 -> 924 : 210
323 -> 764 : 1
819 -> 13 : 1
74 -> 65 : 1323
288 -> 206 : 43
335 -> 704 : 756
763 -> 772 : 21
463 -> 248 : 38
260 -> 592 : 10
829 -> 352 : 301
807 -> 691 : 488
260 -> 3 : 2
620 -> 810 : 2
878 -> 998 : 1497
792 -> 95 : 1
907 -> 500 : 2
270 -> 54 : 20
389 -> 273 : 44
889 -> 801 : 79
930 -> 469 : 4165
995 -> 964 : 3
111 -> 589 : 3
832 -> 744 : 12
813 -> 132 : 12
805 -> 564 : 75
977 -> 672 : 3
481 -> 398 : 1
723 -> 130 : 20
585 -> 320 : 53
576 -> 388 : 1
633 -> 520 : 14
623 -> 427 : 1650
65 -> 336 : 276
842 -> 350 : 184
324 -> 444 : 5501
149 -> 335 : 7
281 -> 453 : 11
878 -> 444 : 19
740 -> 551 : 5105
110 -> 246 : 166
752 -> 357 : 2
312 -> 279 : 17
392 -> 499 : 1
558 -> 572 : 2
479 -> 858 : 475
142 -> 812 : 27
353 -> 957 : 2327
230 -> 386 : 19
176 -> 710 : 127
175 -> 865 : 174
184 -> 550 : 4
562 -> 458 : 2639
159 -> 450 : 6
377 -> 983 : 80
655 -> 885 : 75
189 -> 725 : 6
215 -> 65 : 1
633 -> 293 : 521
556 -> 313 : 27
361 -> 625 : 1
672 -> 918 : 2
885 -> 291 : 59
281 -> 945 : 3
276 -> 619 : 72
607 -> 577 : 371
331 -> 311 : 5
146 -> 107 : 6
984 -> 360 : 26
149 -> 549 : 56
702 -> 705 : 1
934 -> 320 : 543
423 -> 167 : 2
973 -> 684 : 2
888 -> 854 : 103
195 -> 661 : 103
549 -> 556 : 21
548 -> 196 : 6
886 -> 223 : 7
374 -> 427 : 415
903 -> 266 : 11788
231 -> 281 : 4684
736 -> 656 : 1065
728 -> 28 : 8
146 -> 862 : 1
342 -> 639 : 10
917 -> 638 : 2855
679 -> 14 : 2
939 -> 80 : 758
874 -> 412 : 884
554 -> 999 : 12
430 -> 483 : 260
935 -> 833 : 10
783 -> 458 : 3
975 -> 264 : 346
98 -> 97 : 12
331 -> 141 : 1
964 -> 111 : 1
156 -> 134 : 368
138 -> 70 : 15
916 -> 339 : 1
714 -> 723 : 33
244 -> 158 : 370
219 -> 732 : 1
225 -> 865 : 62
998 -> 630 : 783
260 -> 832 : 1
854 -> 689 : 88
670 -> 170 : 4
940 -> 534 : 1
725 -> 270 : 569
965 -> 600 : 71
621 -> 846 : 97
263 -> 866 : 1
863 -> 234 : 1
203 -> 431 : 1187
832 -> 72 : 1
772 -> 516 : 4
680 -> 735 : 130
431 -> 199 : 613
748 -> 3 : 31
486 -> 339 : 237
92 -> 756 : 36
909 -> 241 : 30
477 -> 327 : 10
687 -> 584 : 77
942 -> 893 : 116
373 -> 112 : 35
476 -> 867 : 11
172 -> 588 : 1280
312 -> 157 : 17
437 -> 912 : 17
336 -> 14 : 147
830 -> 777 : 3
206 -> 456 : 357
245 -> 424 : 11
549 -> 851 : 15
904 -> 102 : 30
344 -> 621 : 2610
115 -> 795 : 2
421 -> 316 : 236
134 -> 198 : 2048
27 -> 761 : 239
903 -> 72 : 5264
789 -> 143 : 11
453 -> 317 : 9
920 -> 588 : 21
442 -> 593 : 91
101 -> 544 : 206
442 -> 320 : 13
246 -> 891 : 309
198 -> 360 : 745
982 -> 329 : 2
429 -> 262 : 5401
625 -> 482 : 3
820 -> 775 : 141
378 -> 384 : 342
253 -> 163 : 2219
520 -> 64 : 66
13 -> 357 : 1
559 -> 133 : 88
529 -> 689 : 20
908 -> 172 : 1383
345 -> 729 : 1274
231 -> 815 : 182
953 -> 518 : 7
198 -> 261 : 1289
937 -> 868 : 44
103 -> 954 : 134
819 -> 772 : 1
713 -> 686 : 39
238 -> 66 : 10
891 -> 634 : 59
163 -> 357 : 433
311 -> 268 : 2
192 -> 88 : 1
133 -> 948 : 343
699 -> 162 : 6397
526 -> 426 : 1971
808 -> 187 : 72
186 -> 36 : 118
44 -> 958 : 693
775 -> 659 : 29
926 -> 662 : 183
593 -> 243 : 6
500 -> 29 : 1
989 -> 228 : 8
149 -> 63 : 19
400 -> 628 : 1
977 -> 472 : 1
458 -> 334 : 1797
467 -> 547 : 5
136 -> 770 : 2
567 -> 586 : 2
40 -> 969 : 6
787 -> 766 : 50
619 -> 280 : 994
948 -> 38 : 574
201 -> 85 : 49
776 -> 718 : 120
530 -> 812 : 94
998 -> 722 : 597
202 -> 705 : 140
543 -> 145 : 10
456 -> 137 : 404
621 -> 936 : 2493
89 -> 973 : 22
925 -> 371 : 58
938 -> 448 : 103
852 -> 801 : 2
789 -> 29 : 2
596 -> 881 : 182
157 -> 527 : 15
83 -> 61 : 57
582 -> 251 : 1
676 -> 514 : 5
678 -> 286 : 525
786 -> 503 : 3
424 -> 282 : 26
974 -> 128 : 24
672 -> 205 : 1
44 -> 993 : 419
511 -> 5 : 38
898 -> 504 : 3
252 -> 422 : 116
96 -> 711 : 100
492 -> 805 : 467
765 -> 755 : 13
10 -> 287 : 10
259 -> 328 : 614
613 -> 149 : 914
686 -> 15 : 613
936 -> 991 : 1349
480 -> 104 : 10
70 -> 998 : 25
281 -> 316 : 3321
379 -> 457 : 42
627 -> 351 : 10840
64 -> 329 : 63
690 -> 954 : 52
997 -> 46 : 1
329 -> 126 : 128
879 -> 277 : 105
28 -> 19 : 68
490 -> 533 : 1
868 -> 12 : 56
115 -> 278 : 2
186 -> 999 : 196
216 -> 187 : 32
934 -> 118 : 54
539 -> 55 : 17
395 -> 955 : 1261
456 -> 312 : 683
396 -> 850 : 120
989 -> 611 : 3
877 -> 503 : 1
45 -> 401 : 2
783 -> 464 : 6
721 -> 819 : 519
141 -> 927 : 1
562 -> 397 : 202
770 -> 1 : 2
126 -> 862 : 91
627 -> 320 : 1261
446 -> 236 : 11
859 -> 547 : 1
511 -> 200 : 8
883 -> 832 : 1
218 -> 953 : 34
736 -> 51 : 494
790 -> 86 : 143
377 -> 737 : 38
219 -> 902 : 6
934 -> 365 : 623
450 -> 263 : 19
488 -> 461 : 38
601 -> 577 : 10
278 -> 670 : 299
760 -> 967 : 85
112 -> 692 : 4
976 -> 900 : 28
640 -> 212 : 175
584 -> 224 : 58
700 -> 702 : 10
124 -> 612 : 43
179 -> 608 : 23
945 -> 351 : 3577
586 -> 65 : 3
883 -> 533 : 5
65 -> 199 : 823
78 -> 324 : 819
856 -> 813 : 1473
319 -> 96 : 10888
688 -> 745 : 56
540 -> 378 : 92
880 -> 310 : 7
362 -> 516 : 2
117 -> 367 : 471
855 -> 399 : 47
369 -> 680 : 1
998 -> 544 : 138
163 -> 249 : 2064
674 -> 777 : 400
84 -> 495 : 699
422 -> 984 : 290
360 -> 605 : 316
72 -> 259 : 1968
280 -> 243 : 950
357 -> 906 : 386
95 -> 0 : 3291
941 -> 903 : 18
870 -> 683 : 15
285 -> 486 : 2636
525 -> 492 : 1776
243 -> 468 : 690
866 -> 47 : 1
806 -> 956 : 1
226 -> 216 : 87
212 -> 66 : 323
133 -> 333 : 67
92 -> 532 : 36
878 -> 254 : 246
481 -> 14 : 1
361 -> 714 : 1
697 -> 872 : 35
95 -> 446 : 63
445 -> 968 : 240
330 -> 635 : 3
970 -> 406 : 30
957 -> 411 : 732
996 -> 38 : 134
957 -> 948 : 1020
199 -> 479 : 745
655 -> 735 : 11
521 -> 394 : 5
408 -> 335 : 229
632 -> 62 : 169
803 -> 289 : 14
466 -> 375 : 76
551 -> 59 : 2221
65 -> 92 : 221
741 -> 220 : 501
565 -> 298 : 1
364 -> 579 : 23
873 -> 885 : 86
974 -> 381 : 7
160 -> 559 : 10
399 -> 641 : 41
971 -> 150 : 116
682 -> 250 : 84
218 -> 279 : 4
386 -> 513 : 1550
221 -> 855 : 985
511 -> 499 : 33
253 -> 709 : 46
591 -> 171 : 134
28 -> 274 : 3
467 -> 420 : 1
603 -> 553 : 4
292 -> 165 : 245
292 -> 147 : 30
266 -> 555 : 1362
386 -> 911 : 1246
95 -> 202 : 39
644 -> 323 : 13
295 -> 897 : 9820
337 -> 663 : 8
95 -> 44 : 4435
46 -> 355 : 75
738 -> 689 : 645
838 -> 321 : 329
576 -> 447 : 8
413 -> 522 : 222
172 -> 140 : 1080
807 -> 608 : 306
905 -> 574 : 841
983 -> 742 : 303
76 -> 960 : 141
570 -> 914 : 1
324 -> 461 : 1088
384 -> 756 : 224
108 -> 966 : 34
174 -> 859 : 58
263 -> 782 : 14
459 -> 594 : 45
160 -> 272 : 46
125 -> 654 : 17
952 -> 306 : 11
406 -> 267 : 12
196 -> 994 : 21
131 -> 620 : 1
873 -> 859 : 51
892 -> 99 : 32
793 -> 839 : 131
241 -> 959 : 644
598 -> 681 : 2445
156 -> 385 : 30
458 -> 944 : 45
198 -> 347 : 41
878 -> 827 : 76
55 -> 562 : 45
870 -> 783 : 2
984 -> 663 : 122
980 -> 792 : 16
652 -> 981 : 15
264 -> 319 : 639
196 -> 499 : 13
483 -> 863 : 174
327 -> 73 : 28
931 -> 41 : 513
36 -> 632 : 75
764 -> 186 : 177
74 -> 578 : 119
955 -> 281 : 1072
185 -> 948 : 216
557 -> 481 : 30
532 -> 920 : 241
659 -> 415 : 19
177 -> 496 : 160
305 -> 394 : 8925
92 -> 884 : 129
119 -> 688 : 47
549 -> 623 : 17
641 -> 167 : 12
975 -> 683 : 396
51 -> 381 : 25
66 -> 177 : 85
35 -> 963 : 6
18 -> 267 : 1851
702 -> 270 : 1
476 -> 228 : 5
440 -> 720 : 1
621 -> 432 : 170
569 -> 672 : 1
388 -> 873 : 1
344 -> 64 : 438
689 -> 973 : 1122
464 -> 774 : 8
466 -> 631 : 4
457 -> 556 : 64
163 -> 11 : 64
398 -> 641 : 114
321 -> 528 : 327
757 -> 987 : 4025
500 -> 730 : 1
353 -> 798 : 763
319 -> 696 : 11531
755 -> 924 : 21
578 -> 168 : 58
361 -> 364 : 1
582 -> 134 : 1
366 -> 46 : 39
448 -> 241 : 1
23 -> 309 : 379
905 -> 367 : 97
126 -> 290 : 231
515 -> 895 : 21
831 -> 759 : 4
969 -> 569 : 8
269 -> 709 : 75
376 -> 138 : 244
846 -> 320 : 104
513 -> 801 : 3883
714 -> 842 : 16
783 -> 274 : 9
963 -> 518 : 6
619 -> 392 : 482
756 -> 402 : 107
56 -> 549 : 662
529 -> 863 : 83
412 -> 167 : 54
630 -> 413 : 39
340 -> 267 : 339
608 -> 18 : 94
841 -> 900 : 218
424 -> 591 : 30
292 -> 539 : 5
980 -> 475 : 9
162 -> 139 : 5155
66 -> 628 : 31
985 -> 164 : 33
355 -> 95 : 53
617 -> 557 : 2
681 -> 719 : 401
3 -> 109 : 541
397 -> 786 : 270
20 -> 518 : 27
578 -> 812 : 49
124 -> 757 : 47
36 -> 677 : 24
327 -> 690 : 2
575 -> 287 : 24
340 -> 334 : 228
9 -> 368 : 1
312 -> 803 : 340
914 -> 816 : 1
894 -> 943 : 127
871 -> 270 : 15
344 -> 821 : 458
786 -> 346 : 226
161 -> 464 : 15
953 -> 796 : 32
581 -> 683 : 2365
572 -> 562 : 29
645 -> 187 : 11
96 -> 157 : 5658
563 -> 636 : 21
463 -> 623 : 37
696 -> 126 : 10381
965 -> 769 : 20
540 -> 987 : 3
939 -> 915 : 8
323 -> 15 : 13
691 -> 758 : 368
106 -> 748 : 422
386 -> 124 : 84
577 -> 376 : 274
707 -> 482 : 7
330 -> 579 : 3
451 -> 698 : 1029
564 -> 398 : 47
859 -> 920 : 108
758 -> 889 : 166
108 -> 403 : 102
884 -> 96 : 77
543 -> 615 : 3
212 -> 927 : 59
871 -> 441 : 17
391 -> 995 : 10
365 -> 967 : 343
182 -> 177 : 266
50 -> 764 : 1
594 -> 91 : 2470
611 -> 573 : 3
530 -> 791 : 4
301 -> 254 : 1543
932 -> 718 : 12
776 -> 394 : 18
960 -> 234 : 123
443 -> 111 : 96
895 -> 634 : 7
931 -> 268 : 22
823 -> 868 : 18
267 -> 790 : 446
219 -> 55 : 1
686 -> 501 : 49
767 -> 548 : 13
339 -> 602 : 1
498 -> 214 : 658
767 -> 838 : 21
208 -> 338 : 80
882 -> 212 : 1086
707 -> 845 : 20
842 -> 315 : 6
378 -> 523 : 218
324 -> 135 : 1477
163 -> 71 : 3
884 -> 575 : 46
410 -> 385 : 2
630 -> 10 : 695
477 -> 234 : 14
658 -> 315 : 270
632 -> 765 : 161
445 -> 937 : 136
717 -> 488 : 23
875 -> 694 : 2841
794 -> 767 : 1
146 -> 29 : 2
965 -> 48 : 1
735 -> 17 : 87
96 -> 217 : 796
763 -> 65 : 12
738 -> 876 : 46
445 -> 540 : 40
276 -> 799 : 56
275 -> 692 : 1418
452 -> 208 : 39
301 -> 382 : 696
963 -> 775 : 16
138 -> 264 : 154
344 -> 217 : 4
664 -> 708 : 43
378 -> 136 : 307
306 -> 427 : 40
399 -> 139 : 3
596 -> 862 : 586
366 -> 715 : 6
892 -> 378 : 99
415 -> 520 : 4
237 -> 379 : 36
338 -> 786 : 43
220 -> 275 : 167
630 -> 648 : 22
338 -> 432 : 17
84 -> 534 : 145
368 -> 909 : 1
91 -> 494 : 1533
767 -> 830 : 17
66 -> 383 : 36
315 -> 845 : 147
99 -> 534 : 6
934 -> 258 : 8
11 -> 236 : 36
246 -> 982 : 45
330 -> 973 : 2
95 -> 886 : 269
123 -> 354 : 55
613 -> 357 : 496
128 -> 186 : 1
837 -> 151 : 112
619 -> 374 : 29
800 -> 609 : 467
576 -> 235 : 3
401 -> 104 : 17
480 -> 298 : 14
301 -> 888 : 117
515 -> 632 : 1
522 -> 884 : 150
845 -> 919 : 161
84 -> 28 : 49
971 -> 199 : 286
815 -> 795 : 142
655 -> 407 : 8
554 -> 358 : 6
261 -> 277 : 2795
285 -> 755 : 267
889 -> 791 : 155
491 -> 47 : 1
735 -> 357 : 31
518 -> 440 : 25
171 -> 236 : 70
280 -> 430 : 3
239 -> 765 : 2097
581 -> 758 : 4359
509 -> 701 : 1
850 -> 256 : 2
873 -> 532 : 21
980 -> 179 : 12
399 -> 167 : 5
479 -> 58 : 56
544 -> 684 : 86
195 -> 797 : 6
777 -> 427 : 4804
195 -> 237 : 5
459 -> 308 : 5
778 -> 899 : 39
677 -> 622 : 7
641 -> 351 : 28
812 -> 553 : 14635
347 -> 61 : 31
48 -> 832 : 1
534 -> 413 : 102
107 -> 110 : 2
143 -> 379 : 13
172 -> 895 : 174
823 -> 298 : 23
581 -> 750 : 3842
290 -> 210 : 122
752 -> 642 : 2
189 -> 778 : 707
234 -> 486 : 47
334 -> 502 : 1909
501 -> 723 : 32
873 -> 505 : 1
238 -> 327 : 3
657 -> 280 : 35
282 -> 747 : 1422
605 -> 314 : 258
874 -> 473 : 58
970 -> 983 : 5
463 -> 30 : 13
529 -> 544 : 13
420 -> 353 : 15
185 -> 409 : 88
905 -> 851 : 50
446 -> 179 : 7
652 -> 23 : 1
862 -> 827 : 12278
29 -> 251 : 7
305 -> 226 : 299
560 -> 17 : 297
660 -> 127 : 103
985 -> 751 : 256
257 -> 790 : 1
273 -> 649 : 461
664 -> 472 : 145
512 -> 810 : 1
855 -> 169 : 457
156 -> 519 : 20
447 -> 409 : 275
894 -> 883 : 1189
48 -> 550 : 2
202 -> 638 : 243
393 -> 956 : 1
917 -> 424 : 511
854 -> 878 : 1881
524 -> 763 : 474
635 -> 4 : 67
598 -> 724 : 12
791 -> 493 : 374
442 -> 998 : 22
19 -> 215 : 986
591 -> 875 : 64
511 -> 832 : 71
867 -> 829 : 9
894 -> 231 : 197
447 -> 169 : 78
900 -> 638 : 17
230 -> 954 : 5
601 -> 269 : 36
378 -> 185 : 67
921 -> 762 : 1373
412 -> 380 : 490
29 -> 867 : 5
746 -> 890 : 52
635 -> 933 : 6
147 -> 989 : 300
598 -> 226 : 322
550 -> 191 : 5
38 -> 457 : 6538
685 -> 656 : 2
432 -> 750 : 43
593 -> 239 : 10
936 -> 468 : 318
772 -> 601 : 8
382 -> 969 : 81
589 -> 666 : 3
138 -> 345 : 53
529 -> 135 : 14
660 -> 415 : 20
203 -> 28 : 636
