Sender -> Receiver: Amount
3 -> 49 : 1863
31 -> 48 : 1368
57 -> 19 : 406
66 -> 95 : 28184
76 -> 79 : 4760
42 -> 4 : 3492
96 -> 18 : 2243
36 -> 97 : 170
9 -> 23 : 232
30 -> 51 : 2908
15 -> 92 : 1785
53 -> 9 : 28
4 -> 91 : 637
13 -> 98 : 21
56 -> 33 : 14
47 -> 84 : 7801
42 -> 48 : 180
28 -> 42 : 731
1 -> 93 : 8991
88 -> 70 : 285
57 -> 86 : 967
14 -> 89 : 433
76 -> 3 : 285
2 -> 48 : 597
43 -> 66 : 5186
81 -> 63 : 1112
80 -> 95 : 1312
44 -> 57 : 3684
42 -> 51 : 512
3 -> 55 : 5945
96 -> 30 : 493
65 -> 51 : 256
73 -> 80 : 16096
42 -> 83 : 167
56 -> 24 : 19
88 -> 97 : 668
69 -> 40 : 327
14 -> 39 : 45
8 -> 73 : 342
61 -> 45 : 5528
55 -> 84 : 2194
86 -> 0 : 225
66 -> 43 : 3953
47 -> 58 : 174
73 -> 11 : 7869
83 -> 79 : 3230
45 -> 10 : 1810
69 -> 50 : 5377
55 -> 3 : 1384
40 -> 0 : 1410
44 -> 18 : 3797
73 -> 70 : 850
61 -> 7 : 7712
9 -> 88 : 144
18 -> 36 : 6069
17 -> 58 : 13071
93 -> 69 : 4336
28 -> 31 : 48
57 -> 44 : 4470
53 -> 54 : 260
1 -> 98 : 423
42 -> 65 : 227
24 -> 81 : 72
80 -> 98 : 2484
50 -> 40 : 17417
64 -> 18 : 6389
98 -> 38 : 1411
7 -> 12 : 24123
28 -> 87 : 3
10 -> 88 : 2721
92 -> 47 : 17827
90 -> 40 : 36
92 -> 76 : 3010
78 -> 33 : 2575
29 -> 6 : 2598
5 -> 33 : 1015
88 -> 49 : 118
11 -> 83 : 8776
35 -> 65 : 3836
64 -> 47 : 6052
47 -> 21 : 15419
15 -> 74 : 12
24 -> 48 : 222
9 -> 57 : 1
25 -> 72 : 1844
89 -> 49 : 4200
47 -> 51 : 214
9 -> 79 : 1
49 -> 39 : 11028
44 -> 84 : 1002
65 -> 49 : 3942
95 -> 43 : 3206
50 -> 89 : 13665
75 -> 23 : 360
56 -> 73 : 6
54 -> 51 : 727
71 -> 73 : 286
66 -> 68 : 17198
83 -> 35 : 12683
6 -> 4 : 12909
36 -> 27 : 2965
75 -> 7 : 2706
59 -> 75 : 8820
98 -> 40 : 1438
35 -> 77 : 10269
67 -> 61 : 229
48 -> 42 : 3263
43 -> 71 : 7393
84 -> 81 : 13224
16 -> 97 : 757
94 -> 1 : 5889
84 -> 50 : 18050
9 -> 55 : 39
46 -> 91 : 779
67 -> 38 : 199
31 -> 54 : 359
99 -> 2 : 79
2 -> 90 : 1262
68 -> 67 : 11632
91 -> 26 : 359
26 -> 78 : 9063
90 -> 54 : 920
87 -> 22 : 2
44 -> 21 : 3326
17 -> 78 : 9219
74 -> 99 : 4273
87 -> 41 : 1
26 -> 95 : 748
93 -> 3 : 1448
25 -> 1 : 2
44 -> 74 : 263
11 -> 25 : 1315
48 -> 70 : 4779
61 -> 26 : 923
59 -> 28 : 3972
1 -> 85 : 965
44 -> 60 : 182
21 -> 10 : 17837
52 -> 14 : 14767
21 -> 86 : 768
88 -> 90 : 1857
34 -> 21 : 7447
25 -> 24 : 1137
94 -> 5 : 2461
17 -> 41 : 124
92 -> 35 : 345
79 -> 90 : 30642
88 -> 18 : 884
89 -> 8 : 18851
53 -> 84 : 14
31 -> 72 : 8
60 -> 58 : 461
7 -> 82 : 832
81 -> 57 : 12724
76 -> 19 : 1074
71 -> 23 : 22455
82 -> 22 : 8734
62 -> 81 : 12242
49 -> 7 : 9066
24 -> 4 : 37
29 -> 18 : 242
97 -> 58 : 17271
14 -> 55 : 10545
22 -> 2 : 613
15 -> 69 : 1
72 -> 4 : 41914
12 -> 13 : 29169
58 -> 34 : 7253
1 -> 84 : 6973
45 -> 42 : 71
54 -> 39 : 2780
55 -> 5 : 9270
12 -> 86 : 6185
80 -> 75 : 94
88 -> 11 : 63
0 -> 70 : 9908
49 -> 53 : 429
21 -> 37 : 6576
44 -> 21 : 6
94 -> 52 : 64
18 -> 76 : 3239
72 -> 70 : 11371
39 -> 93 : 7516
40 -> 25 : 7878
43 -> 82 : 190
83 -> 85 : 5182
10 -> 61 : 9981
22 -> 67 : 1303
77 -> 19 : 9767
77 -> 40 : 8353
98 -> 34 : 1254
59 -> 33 : 1700
55 -> 40 : 2636
58 -> 94 : 28594
49 -> 6 : 135
74 -> 4 : 11949
76 -> 53 : 1498
58 -> 35 : 2802
4 -> 37 : 28753
59 -> 7 : 341
41 -> 51 : 292
34 -> 9 : 8093
97 -> 3 : 1852
46 -> 44 : 100
14 -> 36 : 851
73 -> 35 : 2465
69 -> 81 : 1504
85 -> 26 : 36
32 -> 27 : 963
10 -> 68 : 2150
75 -> 55 : 7870
59 -> 97 : 771
61 -> 94 : 78
70 -> 41 : 16841
46 -> 22 : 12
75 -> 43 : 240
53 -> 54 : 1592
37 -> 77 : 34351
49 -> 11 : 51
41 -> 75 : 12289
82 -> 49 : 1957
54 -> 98 : 1906
25 -> 48 : 7294
51 -> 61 : 3951
76 -> 63 : 767
6 -> 89 : 682
6 -> 55 : 4909
22 -> 29 : 1312
53 -> 79 : 243
52 -> 81 : 202
11 -> 46 : 158
15 -> 29 : 5
2 -> 42 : 1048
38 -> 11 : 659
66 -> 18 : 143
94 -> 98 : 24695
37 -> 60 : 205
67 -> 17 : 12059
83 -> 50 : 419
90 -> 24 : 14561
95 -> 91 : 22714
62 -> 69 : 157
8 -> 94 : 16880
48 -> 42 : 14329
26 -> 29 : 582
72 -> 95 : 57053
38 -> 82 : 2294
70 -> 53 : 15433
6 -> 10 : 72
59 -> 4 : 337
6 -> 93 : 21
10 -> 84 : 2879
68 -> 51 : 3222
18 -> 22 : 27
53 -> 66 : 13993
7 -> 10 : 5940
62 -> 77 : 26
67 -> 36 : 398
30 -> 86 : 970
92 -> 1 : 469
50 -> 98 : 8698
23 -> 92 : 10260
7 -> 19 : 1208
43 -> 75 : 114
78 -> 0 : 430
34 -> 89 : 6579
44 -> 31 : 21
15 -> 97 : 53
93 -> 82 : 8395
72 -> 62 : 2231
28 -> 68 : 2173
17 -> 82 : 2074
8 -> 79 : 1970
6 -> 81 : 11
3 -> 9 : 1602
51 -> 33 : 3481
0 -> 84 : 1766
61 -> 66 : 4784
69 -> 30 : 1646
25 -> 54 : 624
5 -> 69 : 18127
66 -> 85 : 4654
33 -> 84 : 15272
13 -> 61 : 2567
49 -> 75 : 846
83 -> 98 : 812
91 -> 81 : 22051
58 -> 85 : 259
71 -> 50 : 35
44 -> 33 : 212
1 -> 16 : 123
13 -> 56 : 22062
55 -> 78 : 9125
76 -> 38 : 970
92 -> 33 : 8973
29 -> 7 : 1954
50 -> 86 : 6404
1 -> 42 : 643
53 -> 37 : 1328
51 -> 90 : 218
27 -> 97 : 5453
30 -> 45 : 5933
32 -> 70 : 145
9 -> 46 : 8846
31 -> 49 : 9
82 -> 84 : 9501
67 -> 11 : 975
33 -> 46 : 8039
63 -> 50 : 54135
36 -> 48 : 4427
44 -> 22 : 8
37 -> 64 : 673
45 -> 73 : 5938
28 -> 94 : 1301
96 -> 84 : 178
82 -> 91 : 7291
16 -> 23 : 445
4 -> 71 : 36721
97 -> 83 : 2237
74 -> 62 : 6010
59 -> 42 : 78
86 -> 0 : 13963
64 -> 9 : 932
21 -> 78 : 1086
63 -> 42 : 8771
14 -> 7 : 3086
23 -> 45 : 10515
42 -> 69 : 9380
88 -> 52 : 7
2 -> 3 : 78
26 -> 43 : 256
69 -> 27 : 15723
77 -> 85 : 26696
78 -> 19 : 22291
33 -> 90 : 9748
70 -> 34 : 449
92 -> 87 : 103
59 -> 24 : 54
71 -> 28 : 1712
88 -> 35 : 51
92 -> 25 : 82
11 -> 47 : 1622
23 -> 79 : 1517
41 -> 36 : 4492
41 -> 12 : 293
63 -> 1 : 13009
1 -> 81 : 4580
88 -> 80 : 19
0 -> 67 : 9406
44 -> 92 : 2
93 -> 8 : 1618
42 -> 22 : 17301
48 -> 41 : 2917
80 -> 17 : 6021
2 -> 1 : 71
64 -> 73 : 449
44 -> 50 : 2
59 -> 54 : 20
17 -> 86 : 11525
56 -> 15 : 21187
64 -> 77 : 179
98 -> 97 : 15999
11 -> 37 : 34
21 -> 1 : 24
54 -> 43 : 271
98 -> 33 : 4344
26 -> 58 : 65
36 -> 45 : 265
67 -> 53 : 4903
66 -> 19 : 7763
3 -> 11 : 1579
96 -> 3 : 216
22 -> 8 : 1453
5 -> 12 : 2825
70 -> 56 : 567
40 -> 86 : 5377
50 -> 37 : 57095
33 -> 14 : 4948
80 -> 5 : 7043
24 -> 13 : 13733
19 -> 99 : 27110
31 -> 7 : 8
44 -> 85 : 2
65 -> 60 : 1558
74 -> 82 : 39
99 -> 85 : 2106
0 -> 23 : 5062
6 -> 61 : 62
37 -> 71 : 50993
27 -> 13 : 10315
97 -> 98 : 21248
22 -> 59 : 18518
0 -> 46 : 1541
85 -> 84 : 21412
61 -> 87 : 10409
74 -> 23 : 2331
38 -> 53 : 2364
14 -> 30 : 4879
1 -> 25 : 3771
19 -> 99 : 783
73 -> 83 : 363
46 -> 55 : 9174
39 -> 3 : 22219
80 -> 95 : 152
28 -> 87 : 119
42 -> 11 : 1329
50 -> 16 : 2250
75 -> 98 : 9690
50 -> 43 : 1739
19 -> 41 : 11620
84 -> 54 : 38549
35 -> 70 : 2633
39 -> 2 : 2732
47 -> 66 : 10662
5 -> 71 : 4518
2 -> 56 : 2120
84 -> 90 : 10432
31 -> 44 : 8
45 -> 85 : 6160
40 -> 83 : 1323
61 -> 19 : 5327
28 -> 19 : 1711
0 -> 80 : 789
82 -> 37 : 1060
20 -> 21 : 240
51 -> 13 : 570
54 -> 1 : 14681
64 -> 6 : 151
78 -> 41 : 10936
25 -> 53 : 635
11 -> 76 : 1135
62 -> 77 : 4682
14 -> 52 : 62
98 -> 55 : 21445
59 -> 20 : 16024
75 -> 39 : 1859
96 -> 81 : 5
84 -> 85 : 10933
71 -> 34 : 73413
7 -> 72 : 4923
20 -> 4 : 15653
89 -> 24 : 3414
90 -> 41 : 37519
90 -> 97 : 97
80 -> 76 : 614
35 -> 98 : 405
60 -> 21 : 1344
99 -> 39 : 17779
83 -> 85 : 891
16 -> 78 : 1106
99 -> 22 : 3186
51 -> 71 : 63
53 -> 15 : 4692
20 -> 49 : 419
56 -> 3 : 2379
81 -> 26 : 7710
49 -> 44 : 1465
35 -> 58 : 6516
37 -> 22 : 3295
4 -> 30 : 12771
90 -> 65 : 592
26 -> 42 : 4763
24 -> 33 : 867
99 -> 11 : 5567
60 -> 59 : 621
15 -> 50 : 12609
70 -> 29 : 2593
92 -> 79 : 614
2 -> 74 : 618
50 -> 13 : 4209
81 -> 8 : 19495
55 -> 42 : 18536
55 -> 98 : 10401
31 -> 26 : 5
43 -> 0 : 393
70 -> 30 : 588
13 -> 56 : 11463
56 -> 67 : 8010
51 -> 38 : 335
8 -> 12 : 3971
5 -> 93 : 1215
47 -> 91 : 209
37 -> 7 : 3042
37 -> 78 : 2557
90 -> 63 : 78
80 -> 61 : 724
40 -> 45 : 15444
4 -> 88 : 7991
50 -> 2 : 7721
66 -> 5 : 8278
95 -> 82 : 6708
0 -> 71 : 407
67 -> 0 : 1006
71 -> 65 : 13168
32 -> 43 : 845
75 -> 89 : 2639
74 -> 81 : 547
7 -> 47 : 6653
26 -> 35 : 2976
70 -> 30 : 169
33 -> 7 : 944
43 -> 54 : 683
76 -> 37 : 2956
37 -> 7 : 2996
23 -> 45 : 10139
28 -> 39 : 221
86 -> 68 : 515
3 -> 30 : 7120
23 -> 76 : 56
54 -> 27 : 17898
24 -> 0 : 2151
42 -> 2 : 12482
18 -> 80 : 4397
53 -> 31 : 185
21 -> 12 : 1271
44 -> 25 : 756
16 -> 13 : 504
61 -> 90 : 1237
85 -> 96 : 13698
82 -> 68 : 6532
41 -> 47 : 63892
33 -> 40 : 1
43 -> 84 : 1992
38 -> 53 : 3025
15 -> 9 : 9474
24 -> 47 : 781
81 -> 21 : 4386
46 -> 64 : 6171
79 -> 13 : 5686
39 -> 99 : 10620
26 -> 82 : 13
83 -> 25 : 2645
17 -> 51 : 1273
33 -> 35 : 5
34 -> 84 : 69191
58 -> 65 : 6100
23 -> 97 : 623
87 -> 94 : 6901
43 -> 54 : 163
88 -> 87 : 1173
14 -> 96 : 155
22 -> 46 : 4406
12 -> 51 : 7351
95 -> 2 : 21608
18 -> 95 : 760
64 -> 66 : 2668
38 -> 5 : 639
89 -> 13 : 1251
30 -> 53 : 13275
60 -> 63 : 690
5 -> 75 : 9884
73 -> 15 : 4316
52 -> 86 : 2192
34 -> 90 : 1463
82 -> 76 : 4511
29 -> 60 : 2738
0 -> 31 : 1027
32 -> 8 : 81
64 -> 18 : 3613
69 -> 43 : 11434
10 -> 16 : 5745
82 -> 74 : 32
86 -> 5 : 3308
47 -> 80 : 26490
10 -> 85 : 1567
91 -> 84 : 1275
81 -> 75 : 10877
23 -> 94 : 529
35 -> 74 : 1205
2 -> 51 : 20569
30 -> 22 : 620
89 -> 19 : 11105
83 -> 87 : 30
66 -> 27 : 7097
97 -> 41 : 870
55 -> 12 : 1749
94 -> 86 : 25750
63 -> 61 : 13820
94 -> 16 : 3042
39 -> 98 : 8768
29 -> 91 : 775
53 -> 68 : 13516
80 -> 70 : 12785
89 -> 61 : 694
33 -> 40 : 9
53 -> 93 : 465
71 -> 63 : 3205
43 -> 80 : 9672
66 -> 57 : 4204
74 -> 6 : 2448
58 -> 41 : 409
39 -> 0 : 479
88 -> 26 : 1709
69 -> 65 : 934
17 -> 59 : 2291
73 -> 38 : 1242
33 -> 65 : 5
64 -> 45 : 144
45 -> 40 : 30577
81 -> 17 : 3740
29 -> 66 : 23
50 -> 3 : 747
34 -> 14 : 129
77 -> 42 : 2279
48 -> 51 : 831
9 -> 45 : 2034
60 -> 4 : 2
73 -> 63 : 146
88 -> 4 : 1233
84 -> 4 : 57464
77 -> 25 : 6671
37 -> 13 : 1481
85 -> 92 : 26515
95 -> 11 : 5909
95 -> 90 : 8590
47 -> 89 : 24909
36 -> 42 : 1436
18 -> 56 : 4822
63 -> 71 : 7850
94 -> 83 : 204
46 -> 24 : 4546
20 -> 82 : 64
2 -> 88 : 14910
48 -> 99 : 4162
56 -> 98 : 4581
42 -> 37 : 1636
77 -> 28 : 3073
94 -> 21 : 464
5 -> 53 : 3058
97 -> 11 : 114
92 -> 43 : 19742
94 -> 50 : 50
98 -> 90 : 21145
70 -> 21 : 5766
73 -> 29 : 330
91 -> 66 : 6681
15 -> 88 : 1231
23 -> 74 : 810
49 -> 31 : 363
33 -> 64 : 5
75 -> 3 : 3228
16 -> 97 : 60
35 -> 0 : 286
29 -> 63 : 158
54 -> 89 : 5151
88 -> 19 : 10026
20 -> 77 : 40
87 -> 49 : 1021
61 -> 66 : 20092
55 -> 23 : 211
25 -> 61 : 1605
16 -> 32 : 5423
91 -> 47 : 1726
53 -> 58 : 2358
18 -> 54 : 327
7 -> 72 : 1454
32 -> 55 : 4198
43 -> 51 : 15736
38 -> 61 : 626
56 -> 92 : 2062
99 -> 16 : 11623
74 -> 24 : 415
46 -> 14 : 1972
62 -> 15 : 728
63 -> 98 : 165
30 -> 32 : 5438
37 -> 69 : 1080
28 -> 50 : 286
85 -> 90 : 9864
50 -> 34 : 4
49 -> 87 : 963
78 -> 73 : 4057
41 -> 20 : 655
10 -> 38 : 1061
41 -> 30 : 419
19 -> 36 : 30199
21 -> 60 : 1976
99 -> 8 : 1845
66 -> 82 : 6546
46 -> 4 : 80
3 -> 22 : 7951
9 -> 89 : 3163
14 -> 1 : 2162
98 -> 42 : 25372
48 -> 45 : 338
12 -> 15 : 162
84 -> 12 : 4081
54 -> 11 : 1021
66 -> 27 : 7225
31 -> 84 : 295
47 -> 54 : 8006
13 -> 11 : 3523
23 -> 40 : 263
44 -> 23 : 669
75 -> 33 : 7027
96 -> 16 : 4456
64 -> 72 : 22
62 -> 72 : 1347
45 -> 61 : 1946
88 -> 93 : 764
13 -> 92 : 8627
73 -> 25 : 533
31 -> 44 : 435
59 -> 75 : 2977
72 -> 59 : 8891
49 -> 16 : 14
26 -> 79 : 1454
83 -> 91 : 300
16 -> 24 : 19384
50 -> 44 : 920
56 -> 99 : 876
96 -> 18 : 8833
89 -> 25 : 13077
98 -> 95 : 2950
82 -> 72 : 4093
44 -> 34 : 651
17 -> 81 : 772
69 -> 93 : 1071
42 -> 99 : 29831
6 -> 50 : 702
60 -> 47 : 2810
12 -> 0 : 6690
46 -> 47 : 958
11 -> 12 : 13210
36 -> 5 : 10317
96 -> 11 : 466
47 -> 31 : 2573
84 -> 76 : 3072
0 -> 90 : 6653
43 -> 65 : 4479
65 -> 83 : 11462
22 -> 92 : 14365
39 -> 36 : 284
51 -> 26 : 30685
30 -> 20 : 5109
61 -> 52 : 708
42 -> 49 : 2543
95 -> 68 : 24702
58 -> 28 : 2705
89 -> 96 : 11696
84 -> 9 : 153
45 -> 76 : 1170
88 -> 45 : 2345
46 -> 12 : 188
53 -> 72 : 2828
21 -> 0 : 7572
28 -> 23 : 3760
48 -> 36 : 1176
78 -> 67 : 30
20 -> 22 : 5731
60 -> 92 : 183
60 -> 73 : 177
32 -> 3 : 495
85 -> 76 : 1933
22 -> 31 : 6243
45 -> 83 : 5797
8 -> 88 : 18575
94 -> 13 : 46
6 -> 94 : 1004
14 -> 94 : 51
30 -> 85 : 1754
98 -> 68 : 989
62 -> 59 : 228
61 -> 11 : 1146
69 -> 34 : 719
44 -> 67 : 670
37 -> 28 : 383
98 -> 15 : 84
64 -> 99 : 12
28 -> 14 : 1871
68 -> 46 : 28817
10 -> 34 : 1004
21 -> 54 : 1389
7 -> 75 : 30
13 -> 92 : 84
53 -> 17 : 2964
31 -> 19 : 7472
79 -> 8 : 10796
65 -> 38 : 4917
62 -> 95 : 1176
52 -> 28 : 2298
17 -> 9 : 6422
84 -> 46 : 3677
67 -> 90 : 4610
30 -> 69 : 1496
4 -> 81 : 27973
8 -> 32 : 7023
28 -> 45 : 1611
54 -> 89 : 8102
96 -> 28 : 7599
19 -> 4 : 2165
90 -> 56 : 43042
9 -> 89 : 10458
81 -> 32 : 10786
74 -> 42 : 1015
88 -> 41 : 13980
46 -> 43 : 1557
68 -> 38 : 24011
17 -> 74 : 474
31 -> 4 : 513
75 -> 14 : 11610
43 -> 46 : 2297
87 -> 34 : 3247
49 -> 8 : 1445
67 -> 47 : 3055
92 -> 67 : 16934
46 -> 29 : 32904
86 -> 19 : 5795
91 -> 68 : 848
80 -> 63 : 8307
23 -> 44 : 1226
43 -> 25 : 822
14 -> 12 : 361
61 -> 83 : 1159
59 -> 11 : 3733
34 -> 43 : 7148
74 -> 59 : 350
42 -> 10 : 2666
11 -> 78 : 1549
8 -> 18 : 2494
88 -> 66 : 9064
52 -> 63 : 113
16 -> 15 : 643
32 -> 17 : 7082
49 -> 35 : 157
33 -> 79 : 6186
39 -> 9 : 37
92 -> 40 : 9690
84 -> 70 : 3545
51 -> 60 : 6998
20 -> 73 : 7
58 -> 8 : 10
17 -> 4 : 6829
82 -> 80 : 768
37 -> 3 : 150
38 -> 88 : 1207
29 -> 51 : 3952
35 -> 60 : 608
70 -> 91 : 6735
45 -> 73 : 2030
55 -> 27 : 5487
65 -> 11 : 4027
87 -> 79 : 655
34 -> 70 : 6025
14 -> 21 : 7006
23 -> 39 : 1444
69 -> 34 : 1623
76 -> 56 : 6231
28 -> 70 : 515
95 -> 92 : 1466
68 -> 26 : 2701
78 -> 3 : 1408
7 -> 35 : 2166
16 -> 45 : 18
80 -> 13 : 10982
15 -> 72 : 2178
60 -> 94 : 3895
81 -> 68 : 6706
88 -> 75 : 121
43 -> 9 : 6639
15 -> 28 : 1029
51 -> 35 : 5733
54 -> 50 : 2189
88 -> 41 : 2925
2 -> 95 : 160
13 -> 82 : 23586
59 -> 36 : 754
60 -> 44 : 3990
50 -> 37 : 2436
99 -> 82 : 256
47 -> 6 : 17014
46 -> 25 : 57
32 -> 25 : 7707
57 -> 25 : 1228
68 -> 96 : 6479
11 -> 30 : 3554
41 -> 38 : 4926
29 -> 40 : 1194
61 -> 88 : 66
0 -> 37 : 7757
39 -> 45 : 518
5 -> 90 : 11349
92 -> 11 : 7365
36 -> 99 : 3716
88 -> 79 : 96
55 -> 93 : 380
35 -> 24 : 5136
9 -> 78 : 7467
75 -> 97 : 255
75 -> 60 : 578
2 -> 62 : 4308
21 -> 4 : 5943
45 -> 43 : 5
10 -> 77 : 2016
85 -> 34 : 2463
28 -> 98 : 7246
14 -> 32 : 1946
33 -> 3 : 497
65 -> 36 : 9846
18 -> 25 : 3728
51 -> 61 : 2797
62 -> 86 : 4327
26 -> 84 : 22774
30 -> 4 : 2023
31 -> 6 : 940
64 -> 24 : 1
42 -> 62 : 4042
10 -> 96 : 457
46 -> 71 : 13
80 -> 82 : 6930
27 -> 99 : 18784
60 -> 63 : 1530
57 -> 74 : 13075
78 -> 75 : 6847
65 -> 62 : 238
65 -> 96 : 122
31 -> 95 : 39
55 -> 77 : 177
55 -> 26 : 1966
73 -> 86 : 2714
64 -> 96 : 2
72 -> 64 : 8122
55 -> 28 : 268
8 -> 13 : 698
60 -> 41 : 693
63 -> 23 : 1543
44 -> 42 : 2091
44 -> 75 : 2899
29 -> 55 : 25352
40 -> 51 : 36566
58 -> 84 : 22
22 -> 18 : 1305
80 -> 56 : 2466
82 -> 54 : 20085
14 -> 77 : 3216
45 -> 29 : 289
83 -> 54 : 3230
47 -> 58 : 381
27 -> 37 : 15833
88 -> 19 : 492
9 -> 46 : 372
82 -> 36 : 2188
80 -> 79 : 39
5 -> 88 : 33
4 -> 99 : 30903
39 -> 73 : 740
97 -> 7 : 324
72 -> 71 : 77
61 -> 81 : 2072
35 -> 0 : 549
15 -> 91 : 1697
3 -> 52 : 5831
46 -> 62 : 403
93 -> 85 : 4455
74 -> 24 : 5730
3 -> 92 : 10351
95 -> 97 : 457
31 -> 24 : 113
27 -> 19 : 3188
33 -> 95 : 252
46 -> 73 : 173
17 -> 71 : 171
26 -> 66 : 2911
41 -> 73 : 8206
52 -> 12 : 3855
76 -> 16 : 4067
84 -> 46 : 19502
46 -> 31 : 18621
2 -> 73 : 1149
81 -> 48 : 5064
34 -> 39 : 602
66 -> 43 : 19405
50 -> 1 : 172
75 -> 48 : 9922
12 -> 32 : 18283
61 -> 85 : 1877
20 -> 65 : 11
57 -> 86 : 2285
21 -> 18 : 1141
78 -> 59 : 776
47 -> 50 : 88
15 -> 75 : 3425
72 -> 26 : 1884
27 -> 16 : 2963
21 -> 69 : 2
89 -> 65 : 10943
44 -> 83 : 171
63 -> 64 : 2521
41 -> 2 : 2583
92 -> 13 : 8435
1 -> 2 : 14680
5 -> 10 : 666
7 -> 87 : 85
95 -> 78 : 385
41 -> 25 : 1159
86 -> 38 : 21279
74 -> 42 : 3924
15 -> 47 : 106
8 -> 33 : 2175
70 -> 90 : 2497
89 -> 9 : 13499
17 -> 53 : 65
56 -> 90 : 3939
39 -> 34 : 283
55 -> 44 : 23960
3 -> 6 : 1856
76 -> 85 : 136
63 -> 0 : 2830
36 -> 18 : 9985
89 -> 59 : 1643
92 -> 78 : 1836
2 -> 9 : 10128
43 -> 2 : 14828
31 -> 28 : 1881
86 -> 44 : 1600
17 -> 5 : 10
57 -> 41 : 387
86 -> 31 : 7438
85 -> 72 : 11807
20 -> 98 : 10
97 -> 12 : 306
36 -> 87 : 17282
66 -> 28 : 4533
41 -> 32 : 110
82 -> 11 : 8347
45 -> 63 : 275
38 -> 56 : 4560
54 -> 50 : 17708
31 -> 22 : 3879
65 -> 82 : 458
28 -> 15 : 927
64 -> 30 : 4529
18 -> 42 : 14154
81 -> 72 : 2931
53 -> 22 : 97
46 -> 18 : 332
97 -> 25 : 143
22 -> 81 : 5155
22 -> 16 : 1562
3 -> 85 : 579
71 -> 28 : 3834
94 -> 51 : 3972
38 -> 27 : 6039
43 -> 17 : 4269
5 -> 51 : 157
33 -> 77 : 1438
14 -> 28 : 1062
46 -> 75 : 491
86 -> 91 : 2143
68 -> 75 : 445
91 -> 71 : 1384
60 -> 74 : 95
21 -> 51 : 8
34 -> 53 : 1666
42 -> 23 : 18553
35 -> 38 : 3111
59 -> 99 : 3519
53 -> 81 : 470
46 -> 40 : 79
76 -> 40 : 285
25 -> 3 : 14011
0 -> 82 : 5722
38 -> 96 : 27022
33 -> 22 : 100
72 -> 76 : 6395
97 -> 79 : 50
19 -> 31 : 2666
86 -> 19 : 12146
97 -> 84 : 7
40 -> 42 : 342
95 -> 89 : 211
17 -> 60 : 4095
8 -> 93 : 1834
69 -> 88 : 503
98 -> 34 : 2793
2 -> 46 : 9912
29 -> 28 : 1260
36 -> 62 : 5606
40 -> 25 : 3745
18 -> 65 : 2126
97 -> 10 : 40
41 -> 84 : 16
73 -> 96 : 3101
98 -> 0 : 3401
90 -> 11 : 14122
45 -> 83 : 58
22 -> 17 : 159
86 -> 85 : 599
94 -> 93 : 367
57 -> 29 : 109
45 -> 55 : 69
52 -> 53 : 1250
31 -> 5 : 14127
64 -> 16 : 3678
81 -> 37 : 4872
63 -> 59 : 675
78 -> 21 : 1704
1 -> 57 : 6658
76 -> 15 : 6879
51 -> 48 : 20713
56 -> 39 : 11835
68 -> 55 : 97
93 -> 82 : 1346
71 -> 62 : 3811
29 -> 55 : 485
88 -> 83 : 112
83 -> 65 : 412
75 -> 51 : 1931
58 -> 45 : 245
91 -> 38 : 2333
95 -> 12 : 89
34 -> 13 : 2967
99 -> 76 : 29998
7 -> 5 : 141
37 -> 79 : 26883
9 -> 35 : 4069
53 -> 32 : 1471
12 -> 0 : 101
98 -> 76 : 437
5 -> 43 : 2802
90 -> 69 : 826
19 -> 99 : 8198
55 -> 51 : 781
4 -> 22 : 15653
17 -> 95 : 240
54 -> 60 : 2219
22 -> 24 : 2863
4 -> 85 : 974
52 -> 54 : 136
84 -> 28 : 1855
50 -> 41 : 5733
45 -> 37 : 99
25 -> 51 : 20621
89 -> 43 : 336
95 -> 29 : 87
27 -> 51 : 4699
30 -> 73 : 5030
63 -> 1 : 159
14 -> 17 : 43
66 -> 35 : 1212
99 -> 8 : 15544
30 -> 28 : 1805
37 -> 6 : 2088
5 -> 36 : 9349
22 -> 47 : 2011
89 -> 36 : 554
95 -> 14 : 166
89 -> 65 : 364
3 -> 33 : 9488
81 -> 60 : 1198
17 -> 51 : 95
9 -> 35 : 15641
2 -> 52 : 10469
21 -> 86 : 850
50 -> 73 : 1942
84 -> 86 : 2194
18 -> 31 : 3682
65 -> 70 : 4086
84 -> 17 : 199
87 -> 61 : 8359
32 -> 44 : 569
37 -> 48 : 1038
23 -> 77 : 13473
60 -> 89 : 4198
39 -> 83 : 5227
15 -> 93 : 1474
25 -> 63 : 3087
13 -> 83 : 3480
58 -> 6 : 82
62 -> 1 : 10861
46 -> 21 : 9918
20 -> 35 : 47
12 -> 45 : 568
24 -> 32 : 35683
21 -> 16 : 10205
82 -> 58 : 9120
77 -> 78 : 4339
48 -> 75 : 20843
35 -> 2 : 3062
63 -> 93 : 492
59 -> 9 : 4951
75 -> 34 : 23909
97 -> 22 : 7
1 -> 28 : 8265
93 -> 24 : 2691
45 -> 46 : 605
19 -> 36 : 13414
1 -> 84 : 2832
0 -> 9 : 1110
95 -> 19 : 3
48 -> 30 : 4885
0 -> 47 : 1410
50 -> 43 : 4981
42 -> 58 : 2187
38 -> 18 : 1205
38 -> 23 : 15227
43 -> 15 : 6886
82 -> 72 : 42
27 -> 70 : 3021
47 -> 14 : 547
71 -> 79 : 2813
69 -> 64 : 740
