Sender -> Receiver: Amount
4185 -> 3572 : 1
4903 -> 1969 : 493
3107 -> 8613 : 2
5630 -> 1217 : 2
2851 -> 4862 : 1
3124 -> 1616 : 249
8801 -> 2587 : 1
5773 -> 9780 : 2
1952 -> 5297 : 1
8674 -> 9749 : 206
5735 -> 5110 : 4
6901 -> 8683 : 4443
1418 -> 6568 : 2
7310 -> 9253 : 186
7651 -> 1063 : 1675
2015 -> 4227 : 2
1668 -> 3587 : 1
6238 -> 594 : 32
6478 -> 7103 : 1
7870 -> 7745 : 1168
9130 -> 349 : 1
4450 -> 151 : 1
9230 -> 6342 : 6
8616 -> 5224 : 2
3874 -> 1801 : 4
900 -> 3585 : 1
642 -> 950 : 1795
8748 -> 5433 : 59
7841 -> 3989 : 1
2320 -> 4819 : 4
1351 -> 8196 : 14
2344 -> 5139 : 5
2115 -> 7063 : 1
4149 -> 541 : 3923
9222 -> 8623 : 2
1245 -> 695 : 1
4103 -> 9483 : 478
9253 -> 618 : 122
3922 -> 9367 : 2
1199 -> 1353 : 3
8283 -> 334 : 1
3947 -> 5777 : 1
1193 -> 2312 : 5
471 -> 3667 : 1
7984 -> 7605 : 1
1831 -> 3581 : 2269
705 -> 4326 : 6
4604 -> 557 : 130
7874 -> 1673 : 136
6903 -> 744 : 30
6566 -> 8097 : 2
6340 -> 4241 : 152
341 -> 9539 : 5
306 -> 5075 : 26
214 -> 2335 : 1
92 -> 161 : 143
9594 -> 6642 : 4
1770 -> 780 : 1
6240 -> 2596 : 5
9765 -> 1368 : 97
8554 -> 3413 : 11
8002 -> 8821 : 3
459 -> 4122 : 2
269 -> 4065 : 1
459 -> 2387 : 6
2173 -> 6823 : 80
5202 -> 47 : 1
1122 -> 4854 : 1028
1353 -> 4296 : 2
4720 -> 9875 : 7
7811 -> 4218 : 6
7174 -> 6593 : 3
1153 -> 1688 : 1
933 -> 5000 : 1
4543 -> 9903 : 7
8797 -> 4515 : 14499
5270 -> 997 : 1
5602 -> 2918 : 1
913 -> 2196 : 5
9626 -> 379 : 409
4077 -> 7769 : 6
2196 -> 1285 : 3
2612 -> 4510 : 10
5109 -> 6758 : 1
379 -> 9007 : 296
8493 -> 1979 : 1218
4070 -> 5800 : 25
9859 -> 1386 : 58
1468 -> 1563 : 12
9001 -> 1483 : 51
730 -> 5966 : 80
8896 -> 8187 : 101
2879 -> 5974 : 1
7117 -> 9425 : 66
7667 -> 2790 : 166
1428 -> 9811 : 1
8592 -> 4275 : 5
6933 -> 2456 : 2
3118 -> 5503 : 4
1253 -> 441 : 1
9765 -> 1864 : 13
2972 -> 928 : 1
1328 -> 5626 : 161
9954 -> 8699 : 12
87 -> 3156 : 4630
6593 -> 2074 : 3
5637 -> 9766 : 58
7861 -> 9727 : 1
6868 -> 5747 : 6
7788 -> 8530 : 1
2083 -> 4222 : 1
5224 -> 3028 : 2
3480 -> 7836 : 15
1666 -> 6159 : 2
1663 -> 941 : 1
278 -> 8503 : 43
2902 -> 4542 : 1
2344 -> 6367 : 4
8736 -> 7554 : 3
3920 -> 4907 : 10665
928 -> 8458 : 1
5747 -> 8441 : 1
280 -> 4369 : 1
5345 -> 6531 : 3
9875 -> 1942 : 7
7747 -> 3490 : 1
2402 -> 3751 : 8
8900 -> 3311 : 3
6951 -> 8598 : 27
3211 -> 1339 : 11
7105 -> 3493 : 1
2341 -> 9569 : 26
6303 -> 8734 : 1
8102 -> 6647 : 1
1328 -> 1290 : 103
3586 -> 5549 : 1
8538 -> 5234 : 22
7440 -> 4431 : 2
557 -> 8600 : 123
2918 -> 5379 : 1
459 -> 1459 : 1
6689 -> 2248 : 4
5844 -> 5604 : 1
507 -> 3893 : 2
4662 -> 611 : 78
9354 -> 2379 : 55
3572 -> 2220 : 1
1585 -> 1562 : 3
4862 -> 5442 : 1
8931 -> 4814 : 44
5433 -> 4908 : 5
9859 -> 7130 : 31
2105 -> 7071 : 1
8799 -> 8547 : 6194
7630 -> 9907 : 1
8699 -> 4527 : 6
1155 -> 5348 : 1
5794 -> 2343 : 10
9440 -> 1368 : 3
229 -> 2260 : 1
2295 -> 5422 : 3
2249 -> 2934 : 2
4049 -> 356 : 2
7465 -> 4795 : 963
2343 -> 4422 : 8
8386 -> 2291 : 1
3049 -> 5454 : 41
1533 -> 421 : 17
3311 -> 8457 : 3
3920 -> 5395 : 636
2864 -> 5049 : 3
3669 -> 4375 : 1
6097 -> 1367 : 332
3143 -> 9020 : 305
3922 -> 8765 : 1
1963 -> 6274 : 8868
9735 -> 6330 : 1
8817 -> 134 : 3
257 -> 3968 : 6
9727 -> 3726 : 1
8999 -> 9427 : 3
125 -> 4874 : 1
6975 -> 3337 : 1
9854 -> 9287 : 1
5700 -> 9292 : 87
7985 -> 168 : 150
610 -> 4654 : 1
6097 -> 7667 : 814
9903 -> 5208 : 3
1801 -> 243 : 1
9367 -> 142 : 1
2646 -> 559 : 249
4070 -> 996 : 18
9765 -> 5091 : 21
3874 -> 2708 : 1
9164 -> 6936 : 220
2844 -> 4222 : 15
9766 -> 964 : 2
7540 -> 675 : 60
9144 -> 9521 : 13
9253 -> 3639 : 43
7634 -> 692 : 1
9918 -> 437 : 5
5700 -> 3962 : 223
1428 -> 9388 : 1
449 -> 4102 : 2324
142 -> 5393 : 1
8887 -> 5277 : 2678
5735 -> 3624 : 1
8539 -> 8250 : 79
9969 -> 1296 : 7
8441 -> 3778 : 18
5852 -> 5935 : 1
6750 -> 3396 : 1
3682 -> 1519 : 1
5454 -> 7246 : 8
1485 -> 6562 : 4
9811 -> 5599 : 1
9672 -> 5418 : 10
5115 -> 321 : 5
8501 -> 4941 : 1
1353 -> 4805 : 1
4654 -> 3002 : 1
7360 -> 7263 : 31
9451 -> 2967 : 7
6615 -> 804 : 2
402 -> 9354 : 2
6168 -> 4533 : 64
6764 -> 1164 : 1
7745 -> 5777 : 792
2083 -> 825 : 1
2260 -> 3729 : 1
8799 -> 6685 : 857
8598 -> 2833 : 25
1351 -> 7441 : 112
1562 -> 6708 : 3
4075 -> 3070 : 1
4227 -> 1256 : 2
2705 -> 9096 : 1
2091 -> 4395 : 39
674 -> 6777 : 88
2312 -> 8118 : 5
6869 -> 2186 : 1
7045 -> 8668 : 9
4976 -> 4886 : 1
2196 -> 2349 : 1
1574 -> 1075 : 16
8930 -> 6671 : 1
8458 -> 6334 : 1
2232 -> 792 : 1
4936 -> 2979 : 12
9594 -> 4685 : 3
804 -> 7497 : 2
471 -> 7926 : 1
4450 -> 8276 : 1
865 -> 4011 : 250
7312 -> 1936 : 339
3914 -> 3645 : 88
4212 -> 7017 : 4
7329 -> 9 : 19
2335 -> 4861 : 1
9730 -> 163 : 409
3086 -> 7135 : 13
9780 -> 4382 : 2
1164 -> 8435 : 1
5395 -> 9976 : 418
6138 -> 2194 : 23
3930 -> 2341 : 95
9287 -> 6244 : 1
419 -> 4906 : 352
1533 -> 8045 : 2
1193 -> 7127 : 52
1775 -> 1051 : 160
7591 -> 1784 : 204
30 -> 2891 : 1
7672 -> 4222 : 1
475 -> 7326 : 3
5925 -> 5405 : 1
2322 -> 9118 : 1
9118 -> 4962 : 1
9626 -> 5692 : 2
9719 -> 7785 : 5
8765 -> 6207 : 1
5942 -> 9488 : 2
4517 -> 1772 : 1
2186 -> 9241 : 1
9843 -> 254 : 2
3002 -> 8729 : 1
2646 -> 774 : 24
321 -> 2130 : 1
7258 -> 7562 : 4
774 -> 4520 : 10
3460 -> 2561 : 2
299 -> 6185 : 5
745 -> 9531 : 1342
2291 -> 266 : 1
2923 -> 936 : 173
7296 -> 250 : 19
328 -> 7949 : 2
2228 -> 3359 : 2
33 -> 1866 : 1
134 -> 4344 : 3
1819 -> 2002 : 8925
1693 -> 2610 : 3
7644 -> 6142 : 14
3778 -> 440 : 13
6566 -> 1045 : 3
1122 -> 6145 : 1576
4907 -> 2617 : 8932
7562 -> 1601 : 4
9918 -> 8748 : 3
3893 -> 9749 : 2
8372 -> 250 : 2647
5498 -> 4195 : 59
7944 -> 1761 : 5
4185 -> 5616 : 1
7569 -> 9218 : 1
54 -> 3788 : 3884
2387 -> 4870 : 4
5491 -> 1362 : 8
9035 -> 371 : 20
6823 -> 9039 : 43
5345 -> 3101 : 2
6342 -> 3325 : 1
9903 -> 9816 : 2
674 -> 247 : 33
4976 -> 64 : 1
8611 -> 214 : 12
6691 -> 2276 : 4
419 -> 6629 : 7047
715 -> 7140 : 18
7053 -> 6477 : 1
990 -> 2777 : 12
6919 -> 759 : 3
9954 -> 6215 : 26
9006 -> 1574 : 331
5152 -> 574 : 1
1425 -> 683 : 15
6034 -> 8597 : 1
2833 -> 5454 : 12
801 -> 2585 : 1
7785 -> 8904 : 5
8457 -> 7703 : 2
4814 -> 7945 : 25
229 -> 2004 : 1
4369 -> 7850 : 1
5813 -> 3157 : 1
3619 -> 197 : 1
1045 -> 3205 : 3
4565 -> 3732 : 47
3122 -> 2513 : 104
8457 -> 5085 : 1
1072 -> 1103 : 18
8904 -> 3082 : 1
1483 -> 2412 : 1
5422 -> 2345 : 1
936 -> 2211 : 95
5966 -> 9548 : 67
3114 -> 8418 : 3
4360 -> 7814 : 88
1264 -> 6702 : 1
9451 -> 522 : 3
7811 -> 7616 : 6
1814 -> 5543 : 56
4866 -> 7479 : 156
2074 -> 1587 : 2
3920 -> 8623 : 1385
6385 -> 3841 : 1
2933 -> 1561 : 331
4515 -> 2700 : 9739
685 -> 3176 : 2
1969 -> 6871 : 269
2775 -> 6911 : 1
6274 -> 5977 : 579
8904 -> 6812 : 3
4814 -> 2343 : 17
2827 -> 915 : 1
4195 -> 2214 : 16
4690 -> 3343 : 2
9483 -> 9876 : 66
5348 -> 7665 : 1
5864 -> 5252 : 4
4422 -> 4630 : 4
54 -> 4780 : 132
9766 -> 3768 : 8
2903 -> 2845 : 1
2343 -> 5794 : 3
5252 -> 3289 : 3
1672 -> 5227 : 6
3086 -> 5405 : 3
9439 -> 5326 : 4
7164 -> 1150 : 1
4959 -> 5531 : 1
4903 -> 82 : 23
4374 -> 8583 : 1
5075 -> 4885 : 26
472 -> 7402 : 1
459 -> 8812 : 1
2700 -> 4835 : 5246
9203 -> 2836 : 1
3645 -> 764 : 71
4056 -> 4530 : 5
5616 -> 9837 : 1
7769 -> 6174 : 5
6975 -> 8587 : 2
6871 -> 4621 : 213
915 -> 9001 : 1
6467 -> 9578 : 1
1459 -> 5766 : 1
1386 -> 3834 : 14
7769 -> 7462 : 1
3778 -> 2381 : 5
1866 -> 1777 : 1
2578 -> 7073 : 196
1519 -> 7441 : 1
1666 -> 3420 : 1
8066 -> 9343 : 2
5498 -> 9768 : 8
4861 -> 2336 : 1
4869 -> 9978 : 2
9578 -> 6068 : 1
4492 -> 5072 : 55
8489 -> 6588 : 1
6708 -> 8171 : 1
1514 -> 6053 : 1
7496 -> 8204 : 1
5208 -> 4853 : 2
7157 -> 1753 : 9
611 -> 952 : 18
6589 -> 1008 : 13
8604 -> 1821 : 81
5560 -> 9304 : 1
950 -> 7878 : 1051
8778 -> 5982 : 15
484 -> 50 : 2
6472 -> 9269 : 1
1137 -> 9941 : 1
8539 -> 9389 : 51
2617 -> 112 : 5954
1485 -> 8453 : 6
507 -> 1218 : 1
2587 -> 539 : 1
759 -> 8135 : 1
4051 -> 1604 : 1
5604 -> 9811 : 1
4060 -> 4243 : 14
247 -> 8398 : 28
2695 -> 2359 : 25
4450 -> 8849 : 1
5966 -> 5260 : 3
5277 -> 1205 : 2172
3386 -> 8368 : 1
4222 -> 6517 : 4
9730 -> 7663 : 695
8887 -> 2496 : 517
8399 -> 7713 : 18
8870 -> 9864 : 142
6777 -> 7729 : 71
8896 -> 1072 : 1
7163 -> 6938 : 4
9608 -> 3169 : 1
6568 -> 8973 : 2
4554 -> 211 : 12
7965 -> 9977 : 23
3420 -> 2511 : 1
5369 -> 6277 : 112750
163 -> 2852 : 361
1182 -> 4438 : 5
7108 -> 5778 : 1
711 -> 6433 : 1
4907 -> 7923 : 1159
9269 -> 6141 : 1
386 -> 8105 : 27
692 -> 7012 : 1
5345 -> 3646 : 2
9730 -> 1636 : 1
5405 -> 8655 : 2
2852 -> 5225 : 3
9176 -> 2021 : 1
4939 -> 4893 : 37
6142 -> 9132 : 10
802 -> 7495 : 12
8539 -> 3041 : 4
3203 -> 4684 : 28
8398 -> 9203 : 1011
2295 -> 8928 : 1
7186 -> 4389 : 31452
7157 -> 6001 : 1
5048 -> 92 : 1
9749 -> 2628 : 201
4866 -> 4240 : 59
4805 -> 2200 : 1
8655 -> 4206 : 2
1574 -> 1454 : 172
2585 -> 1361 : 1
8512 -> 9775 : 2
3101 -> 8072 : 2
3585 -> 5688 : 1
8597 -> 476 : 1
1821 -> 4557 : 42
5359 -> 1953 : 71
8372 -> 2105 : 10464
3116 -> 2359 : 97
6901 -> 1737 : 845
9976 -> 1424 : 372
5966 -> 2847 : 4
9 -> 3323 : 7
3471 -> 1713 : 126
4147 -> 5803 : 1
683 -> 482 : 5
1585 -> 4243 : 1
9488 -> 949 : 2
3726 -> 212 : 1
7703 -> 3387 : 2
6191 -> 1208 : 3065
247 -> 316 : 4
6543 -> 6068 : 2
865 -> 2119 : 68
6159 -> 7407 : 1
328 -> 6860 : 3
1241 -> 8989 : 23
773 -> 9182 : 2
316 -> 5263 : 2
9253 -> 4317 : 13
1848 -> 1096 : 17
4533 -> 5581 : 53
4554 -> 3324 : 6
4853 -> 9061 : 2
4248 -> 8811 : 4
3729 -> 7488 : 10419
3683 -> 6283 : 1
9811 -> 239 : 1
7439 -> 7196 : 18
728 -> 9501 : 1170
8118 -> 7440 : 1
5457 -> 3245 : 80
6313 -> 8443 : 1
9176 -> 8300 : 2
5670 -> 3378 : 6
1305 -> 4797 : 7
4077 -> 5256 : 1
2008 -> 5331 : 3
1953 -> 6904 : 46
9843 -> 4465 : 1
1285 -> 6995 : 3
764 -> 7046 : 29
5850 -> 2499 : 3
8547 -> 2629 : 6145
3581 -> 3919 : 1355
4854 -> 6154 : 863
4344 -> 8643 : 2
379 -> 9789 : 26
7614 -> 1188 : 29
5723 -> 8123 : 2
0 -> 5070 : 4023
3533 -> 1237 : 219
3729 -> 8815 : 4443
6228 -> 3164 : 1
4557 -> 2958 : 1
7495 -> 748 : 5
4122 -> 4969 : 2
1091 -> 7298 : 6
7965 -> 1299 : 6
6691 -> 6950 : 1
9608 -> 8672 : 1
54 -> 999 : 2770
9766 -> 8071 : 36
3667 -> 4598 : 1
5126 -> 4034 : 2
735 -> 2572 : 7
8551 -> 5778 : 73
4533 -> 7537 : 11
96 -> 6909 : 2
2864 -> 7411 : 2
2220 -> 2368 : 1
211 -> 2619 : 8
1290 -> 7138 : 35
2004 -> 9142 : 1
9775 -> 3143 : 2
1737 -> 9761 : 543
421 -> 6628 : 17
9766 -> 1687 : 9
1367 -> 9703 : 13
4795 -> 766 : 604
900 -> 1705 : 1
7370 -> 1520 : 1
780 -> 5968 : 1
2008 -> 2233 : 1
1784 -> 7381 : 197
774 -> 3498 : 11
2320 -> 6386 : 1
5260 -> 8998 : 3
825 -> 4330 : 1
7163 -> 2157 : 4
441 -> 5153 : 1
3493 -> 1566 : 1
8368 -> 610 : 1
7103 -> 2961 : 1
2695 -> 3726 : 1
3859 -> 7543 : 3
5000 -> 6023 : 1
9001 -> 1440 : 4
8815 -> 5248 : 1690
1590 -> 7219 : 1
4870 -> 4336 : 2
4510 -> 4830 : 6
4795 -> 3537 : 172
6001 -> 4578 : 2
8285 -> 7850 : 1
1483 -> 4954 : 4
4090 -> 9665 : 1
356 -> 9834 : 1
6392 -> 8607 : 6
211 -> 7889 : 4
2228 -> 2816 : 1
675 -> 4773 : 8
4856 -> 3603 : 9
2816 -> 4570 : 1
4690 -> 330 : 1
6244 -> 2990 : 1
773 -> 5358 : 5
2402 -> 132 : 6
356 -> 9091 : 1
611 -> 4424 : 31
2379 -> 67 : 286
8998 -> 2949 : 2
8554 -> 6543 : 1
715 -> 8099 : 9
2513 -> 8805 : 107
239 -> 1373 : 1
8928 -> 9203 : 1
9917 -> 872 : 3
9020 -> 8897 : 90
6647 -> 3775 : 1
5501 -> 8568 : 36
9550 -> 1926 : 2
6916 -> 3745 : 1
6775 -> 124 : 474
8547 -> 5805 : 20
757 -> 241 : 6
4962 -> 9742 : 1
9789 -> 593 : 5
6628 -> 4950 : 13
247 -> 275 : 1
6274 -> 1013 : 4022
5032 -> 6840 : 2
1977 -> 515 : 133
5803 -> 6867 : 1
1750 -> 1345 : 32
9768 -> 7750 : 6
2157 -> 5826 : 3
4375 -> 7476 : 1
6846 -> 5196 : 1
2021 -> 8901 : 1
6562 -> 877 : 3
275 -> 8371 : 1
2708 -> 5674 : 1
8733 -> 2994 : 710
7381 -> 6727 : 167
6386 -> 9773 : 1
1361 -> 6628 : 1
1737 -> 1499 : 234
5408 -> 6935 : 1
4893 -> 1122 : 11
6334 -> 6489 : 1
5777 -> 119 : 587
9304 -> 5018 : 1
1848 -> 7252 : 14
2973 -> 4912 : 17
7923 -> 5561 : 519
67 -> 480 : 19
7503 -> 2506 : 1
1636 -> 6855 : 1
7053 -> 33 : 2
5256 -> 6670 : 1
6559 -> 9418 : 1
5506 -> 9786 : 21225
3156 -> 3708 : 4415
5345 -> 4442 : 1
0 -> 4662 : 678
476 -> 2691 : 1
4077 -> 3632 : 5
9523 -> 3952 : 1
1072 -> 4254 : 29
7569 -> 2468 : 2
3979 -> 4517 : 166
5422 -> 8591 : 2
3082 -> 1787 : 1
4317 -> 4315 : 2
4684 -> 9939 : 18
2629 -> 1976 : 801
8778 -> 5416 : 2
6232 -> 8865 : 1
8870 -> 9820 : 46
3586 -> 3403 : 13
3745 -> 5036 : 1
6903 -> 7750 : 18
3989 -> 1695 : 1
4049 -> 8420 : 1
4835 -> 9940 : 3531
6589 -> 9363 : 917
2381 -> 9655 : 5
2248 -> 3998 : 4
1122 -> 3392 : 12
4103 -> 1973 : 320
1854 -> 565 : 1
1973 -> 1554 : 244
9984 -> 6389 : 1
7755 -> 6195 : 1
2448 -> 6945 : 1
9467 -> 8877 : 1
8493 -> 8897 : 142
8870 -> 7256 : 29
8443 -> 3902 : 1
8907 -> 944 : 30115
2852 -> 2829 : 226
4937 -> 5303 : 20
4126 -> 4363 : 1
6392 -> 9288 : 52
4578 -> 5479 : 2
952 -> 3056 : 12
1091 -> 3333 : 5
9703 -> 3212 : 3
4093 -> 5884 : 76
3378 -> 154 : 2
8551 -> 1015 : 32
2276 -> 1895 : 2
9766 -> 1656 : 1
1178 -> 1941 : 14
2836 -> 4656 : 1
1395 -> 8823 : 8
5303 -> 3193 : 19
4906 -> 3671 : 126
9940 -> 5518 : 1102
1663 -> 6435 : 1
9241 -> 3992 : 1
8901 -> 9659 : 1
774 -> 1191 : 1
5303 -> 5626 : 1
2105 -> 8650 : 5300
5118 -> 5250 : 43
6180 -> 5825 : 6
728 -> 3059 : 42
5442 -> 6268 : 1
8805 -> 9339 : 28
4248 -> 1782 : 3
6504 -> 629 : 43
541 -> 535 : 2920
8398 -> 3399 : 457
559 -> 6038 : 2
5048 -> 1408 : 6
5966 -> 8065 : 3
6138 -> 1408 : 16
8897 -> 3709 : 112
9816 -> 9757 : 1
437 -> 1530 : 2
9594 -> 9255 : 2
9768 -> 3436 : 1
1973 -> 2543 : 63
6268 -> 1788 : 1
3709 -> 5750 : 93
1554 -> 9391 : 165
5062 -> 3739 : 1
6928 -> 6495 : 5
5359 -> 7791 : 6
7046 -> 4563 : 1
6950 -> 5705 : 1
50 -> 2269 : 2
1339 -> 6165 : 1
4465 -> 5795 : 1
7591 -> 8561 : 89
3506 -> 3625 : 1
8065 -> 8204 : 1
9531 -> 2177 : 378
7878 -> 5017 : 968
7358 -> 7429 : 165
6777 -> 218 : 3
4907 -> 7284 : 560
1772 -> 2030 : 1
3919 -> 2015 : 544
197 -> 2356 : 1
9789 -> 4840 : 9
47 -> 8933 : 1
4772 -> 3817 : 1
8748 -> 103 : 3
132 -> 9031 : 3
4195 -> 129 : 25
2130 -> 456 : 1
2496 -> 5166 : 257
3059 -> 2545 : 26
8398 -> 9406 : 27
5359 -> 7975 : 3
2024 -> 165 : 1
728 -> 9416 : 8
7429 -> 795 : 147
950 -> 4590 : 317
984 -> 5986 : 263
2891 -> 421 : 1
6961 -> 8146 : 105
3480 -> 4095 : 1
7791 -> 4873 : 4
6775 -> 2390 : 675
4326 -> 7692 : 1
4839 -> 5739 : 1
5110 -> 2159 : 1
1051 -> 3901 : 124
7554 -> 4782 : 2
2336 -> 4762 : 1
2014 -> 4712 : 9
3324 -> 135 : 203
4835 -> 5171 : 376
515 -> 7897 : 59
3674 -> 4944 : 2
8418 -> 6177 : 2
6283 -> 7758 : 1
9109 -> 4023 : 13
5017 -> 5585 : 926
7591 -> 2559 : 20
7944 -> 5841 : 1
4974 -> 3767 : 29
9593 -> 7299 : 1
449 -> 3979 : 966
7923 -> 2125 : 10
4684 -> 5333 : 4
8631 -> 8612 : 2969
4442 -> 9873 : 8
8736 -> 4432 : 4
7252 -> 3658 : 11
8931 -> 4456 : 4
1946 -> 2497 : 75
4222 -> 1515 : 4
7985 -> 8153 : 64
2951 -> 5988 : 55
3212 -> 9012 : 3
1191 -> 1295 : 1
7577 -> 709 : 2
1296 -> 7952 : 7
7488 -> 652 : 3395
1260 -> 9012 : 1
6342 -> 2938 : 6
4873 -> 2811 : 3
6840 -> 6209 : 2
5479 -> 3109 : 1
7143 -> 7076 : 3
535 -> 4910 : 2302
1373 -> 9674 : 1
774 -> 6982 : 1
1705 -> 2929 : 1
3535 -> 2532 : 1
7143 -> 3453 : 5
8736 -> 8131 : 7
2094 -> 4246 : 1
9288 -> 2460 : 45
8973 -> 729 : 1
1047 -> 9697 : 33
3387 -> 5942 : 1
3901 -> 4736 : 112
4713 -> 8545 : 424
4780 -> 9243 : 21
8835 -> 1399 : 1
4996 -> 3092 : 1
3581 -> 8918 : 670
9703 -> 1343 : 4
2200 -> 8126 : 1
559 -> 697 : 219
610 -> 3057 : 1
6094 -> 4773 : 36
3767 -> 9454 : 16
3413 -> 8901 : 4
4856 -> 446 : 3
6951 -> 3572 : 21
5692 -> 2040 : 2
2844 -> 6139 : 9
2938 -> 9022 : 4
535 -> 9004 : 20
1777 -> 1152 : 1
4874 -> 9716 : 1
1256 -> 8993 : 1
1256 -> 3173 : 1
3872 -> 4113 : 1
3387 -> 1002 : 1
231 -> 2669 : 2
2973 -> 7230 : 4
9923 -> 5461 : 3
3671 -> 9541 : 73
1218 -> 8216 : 1
7758 -> 7005 : 1
3386 -> 1989 : 1
7058 -> 260 : 1
9942 -> 4395 : 7
3342 -> 4243 : 2
8171 -> 7646 : 1
2402 -> 7016 : 5
4422 -> 6609 : 4
6302 -> 2722 : 1
1953 -> 3843 : 5
3738 -> 2457 : 1
7190 -> 6282 : 1
7465 -> 6600 : 211
5297 -> 4101 : 1
4782 -> 1082 : 2
1103 -> 1630 : 4
2214 -> 6985 : 12
2137 -> 845 : 2
4797 -> 8277 : 6
9416 -> 2616 : 8
6154 -> 5158 : 151
7577 -> 2285 : 3
9594 -> 8104 : 4
762 -> 1312 : 6
241 -> 3607 : 6
3751 -> 5814 : 6
4530 -> 3499 : 2
3901 -> 6395 : 2
8674 -> 2253 : 86
6671 -> 9880 : 1
6392 -> 9208 : 1
2105 -> 2197 : 5107
4432 -> 5947 : 1
1979 -> 8575 : 52
8776 -> 5480 : 2
7071 -> 7382 : 1
7737 -> 1394 : 123
2497 -> 4063 : 63
9460 -> 7807 : 1
7791 -> 6475 : 1
675 -> 3000 : 8
4659 -> 6262 : 102
8610 -> 7737 : 1
1008 -> 7863 : 7
6209 -> 8740 : 1
8805 -> 2532 : 1
9730 -> 6088 : 3
6777 -> 84 : 13
5013 -> 2655 : 25
9293 -> 4965 : 1
8973 -> 1178 : 1
1277 -> 2916 : 67
2619 -> 9238 : 7
705 -> 1710 : 5
8135 -> 9292 : 1
4330 -> 7486 : 1
913 -> 8553 : 1
4149 -> 4667 : 19106
3181 -> 5844 : 1
4432 -> 3894 : 1
30 -> 8201 : 1
1520 -> 6248 : 1
6977 -> 8342 : 1
1616 -> 5170 : 25
7407 -> 7023 : 1
2559 -> 3899 : 11
1784 -> 2948 : 3
1941 -> 1539 : 11
5850 -> 5355 : 2
250 -> 1694 : 550
2368 -> 8940 : 1
9 -> 7954 : 12
3328 -> 2520 : 3
6935 -> 8436 : 1
8357 -> 3670 : 1
8736 -> 2759 : 3
8865 -> 6604 : 1
3658 -> 1096 : 4
2948 -> 9597 : 2
2790 -> 9115 : 38
1787 -> 1327 : 1
2617 -> 6055 : 314
3245 -> 4592 : 21
634 -> 3073 : 1
7870 -> 727 : 841
9134 -> 3931 : 1
6982 -> 5065 : 1
4212 -> 8116 : 4
1788 -> 3234 : 1
5170 -> 3784 : 1
2616 -> 3404 : 1
2573 -> 4164 : 33
1154 -> 3196 : 49
2691 -> 4433 : 1
6055 -> 4835 : 27
2619 -> 1643 : 1
2573 -> 2143 : 4
4713 -> 5628 : 39
3506 -> 3031 : 1
3920 -> 6254 : 195
5065 -> 4313 : 1
5581 -> 2526 : 45
1561 -> 5943 : 44
6917 -> 3828 : 1
4060 -> 828 : 6
2517 -> 1392 : 224
9672 -> 1006 : 27
1679 -> 1940 : 2
8372 -> 9146 : 59
5773 -> 3549 : 9
1188 -> 1947 : 28
64 -> 5357 : 1
8196 -> 5810 : 11
1150 -> 8750 : 1
4164 -> 3370 : 30
6477 -> 7740 : 1
4431 -> 3354 : 1
7402 -> 3375 : 69
113 -> 3115 : 25
7174 -> 2010 : 13
4243 -> 3125 : 5
4667 -> 2699 : 13792
4315 -> 5051 : 2
5051 -> 4696 : 2
5561 -> 2159 : 361
2646 -> 5954 : 26
5777 -> 6241 : 3
6945 -> 6880 : 1
8699 -> 1298 : 6
515 -> 1572 : 46
1941 -> 4622 : 1
6531 -> 5558 : 3
4255 -> 5187 : 1490
3156 -> 5306 : 92
4685 -> 3788 : 2
7488 -> 8893 : 5602
6923 -> 2936 : 2806
4164 -> 247 : 2
5901 -> 3822 : 1
2513 -> 3538 : 3
2343 -> 5435 : 1
6995 -> 6585 : 2
1188 -> 1726 : 1
2387 -> 9594 : 2
4570 -> 9220 : 5
9903 -> 2648 : 2
4113 -> 8297 : 1
9467 -> 2430 : 2
6923 -> 3776 : 48
747 -> 6040 : 14
535 -> 9260 : 147
2143 -> 2717 : 2
9091 -> 5249 : 1
6995 -> 5718 : 1
5357 -> 132 : 1
8418 -> 1877 : 1
8126 -> 3197 : 1
4433 -> 9683 : 1
1485 -> 977 : 2
1205 -> 8609 : 2081
6372 -> 3065 : 2801
9391 -> 7179 : 113
2125 -> 1523 : 9
4275 -> 3777 : 3
1152 -> 7098 : 1
4866 -> 5616 : 2
8672 -> 601 : 1
5943 -> 9928 : 22
438 -> 5009 : 96
2544 -> 339 : 93
1775 -> 8586 : 19
9539 -> 631 : 4
3203 -> 6395 : 3
1368 -> 7203 : 52
2655 -> 6968 : 19
4240 -> 5052 : 44
725 -> 233 : 1
5208 -> 7769 : 1
952 -> 1373 : 6
3000 -> 9040 : 8
5498 -> 7332 : 2
1643 -> 1644 : 1
1296 -> 5515 : 1
8553 -> 6022 : 1
3065 -> 612 : 2055
6182 -> 1198 : 2
4149 -> 3866 : 6101
8631 -> 1512 : 1653
9761 -> 9916 : 84
2610 -> 9946 : 1
704 -> 4085 : 62
8526 -> 750 : 1
2699 -> 5415 : 9102
9039 -> 8113 : 19
8493 -> 2733 : 1000
4147 -> 5320 : 1
7219 -> 5305 : 1
2125 -> 4254 : 1
2484 -> 8573 : 18
6392 -> 4680 : 10
2276 -> 5875 : 2
964 -> 1407 : 2
5943 -> 1541 : 21
5947 -> 8214 : 1
