Sender -> Receiver: Amount
286 -> 485 : 135
190 -> 758 : 26
307 -> 907 : 52
143 -> 868 : 583
18 -> 285 : 91
492 -> 459 : 1
693 -> 696 : 52
441 -> 878 : 846
666 -> 281 : 17
855 -> 951 : 33
176 -> 240 : 126
202 -> 280 : 4215
388 -> 239 : 190
392 -> 52 : 5
830 -> 395 : 10
540 -> 776 : 639
206 -> 849 : 2719
946 -> 42 : 454
534 -> 212 : 1095
826 -> 919 : 285
841 -> 142 : 272
97 -> 620 : 740
640 -> 190 : 565
762 -> 364 : 8
391 -> 55 : 291
780 -> 355 : 1648
135 -> 623 : 1284
637 -> 875 : 7
449 -> 571 : 47
543 -> 745 : 27
124 -> 467 : 90
598 -> 711 : 645
43 -> 542 : 80
912 -> 132 : 285
417 -> 253 : 48
326 -> 40 : 7
941 -> 584 : 9
982 -> 115 : 264
771 -> 174 : 2649
971 -> 995 : 1154
389 -> 840 : 1
615 -> 318 : 5
944 -> 216 : 9
777 -> 667 : 7
917 -> 491 : 485
388 -> 521 : 218
742 -> 941 : 8
78 -> 211 : 236
648 -> 345 : 3
100 -> 327 : 1
158 -> 346 : 121
378 -> 912 : 135
385 -> 293 : 49
429 -> 921 : 30
2 -> 499 : 4
69 -> 106 : 260
269 -> 983 : 1
127 -> 541 : 67
274 -> 771 : 1052
207 -> 647 : 58
102 -> 135 : 889
657 -> 785 : 191
395 -> 886 : 218
662 -> 331 : 3
444 -> 878 : 252
514 -> 51 : 1
398 -> 711 : 45
21 -> 397 : 343
136 -> 526 : 269
535 -> 409 : 8
310 -> 927 : 113
63 -> 458 : 285
664 -> 411 : 48
958 -> 454 : 6
944 -> 28 : 4
465 -> 889 : 1642
11 -> 646 : 853
877 -> 976 : 2867
182 -> 748 : 99
691 -> 779 : 11
546 -> 575 : 175
574 -> 303 : 238
944 -> 59 : 1
335 -> 479 : 1
869 -> 975 : 869
652 -> 621 : 1216
937 -> 219 : 13
773 -> 721 : 192
62 -> 586 : 46
844 -> 357 : 415
581 -> 945 : 28
544 -> 461 : 241
620 -> 588 : 817
433 -> 743 : 205
601 -> 249 : 147
461 -> 740 : 490
755 -> 80 : 1724
436 -> 303 : 2
119 -> 659 : 187
216 -> 124 : 21
717 -> 16 : 124
522 -> 820 : 371
560 -> 971 : 630
865 -> 13 : 269
812 -> 580 : 213
268 -> 143 : 2333
584 -> 714 : 111
928 -> 217 : 980
349 -> 572 : 27
538 -> 670 : 14
867 -> 638 : 126
653 -> 331 : 22
554 -> 255 : 311
172 -> 451 : 548
497 -> 429 : 721
506 -> 503 : 359
740 -> 639 : 267
326 -> 830 : 6
250 -> 853 : 3616
179 -> 231 : 38
429 -> 330 : 63
656 -> 614 : 9
526 -> 682 : 6553
815 -> 524 : 26
268 -> 629 : 3207
114 -> 240 : 428
225 -> 706 : 70
452 -> 782 : 162
633 -> 958 : 40
437 -> 739 : 1717
251 -> 508 : 80
924 -> 743 : 646
158 -> 779 : 12
448 -> 210 : 23
210 -> 27 : 8
99 -> 792 : 1
529 -> 65 : 2156
313 -> 946 : 206
60 -> 518 : 640
842 -> 669 : 3
982 -> 181 : 120
33 -> 178 : 63
869 -> 809 : 137
317 -> 755 : 324
26 -> 517 : 48
448 -> 106 : 4
111 -> 988 : 226
661 -> 650 : 652
237 -> 889 : 221
472 -> 98 : 26
216 -> 522 : 338
488 -> 673 : 147
555 -> 523 : 97
261 -> 817 : 1
340 -> 89 : 78
533 -> 228 : 1482
680 -> 217 : 217
235 -> 328 : 108
179 -> 207 : 12
112 -> 420 : 921
744 -> 447 : 1849
893 -> 221 : 240
168 -> 895 : 7
650 -> 182 : 775
828 -> 217 : 98
168 -> 724 : 95
736 -> 251 : 1120
484 -> 179 : 324
905 -> 607 : 596
288 -> 386 : 45
369 -> 451 : 183
315 -> 996 : 74
216 -> 7 : 288
227 -> 724 : 140
492 -> 101 : 5
743 -> 173 : 31
199 -> 518 : 174
280 -> 453 : 2107
182 -> 496 : 426
285 -> 241 : 796
573 -> 959 : 104
776 -> 745 : 111
58 -> 296 : 323
620 -> 979 : 21
635 -> 11 : 401
545 -> 663 : 729
108 -> 161 : 48
528 -> 395 : 8
517 -> 284 : 640
914 -> 97 : 156
425 -> 248 : 369
529 -> 766 : 1817
335 -> 850 : 4
299 -> 853 : 347
789 -> 175 : 8
853 -> 753 : 1516
640 -> 946 : 309
783 -> 142 : 72
52 -> 245 : 25
201 -> 620 : 1002
549 -> 823 : 62
933 -> 217 : 237
924 -> 534 : 340
439 -> 105 : 268
408 -> 288 : 399
135 -> 679 : 403
488 -> 261 : 113
776 -> 152 : 660
179 -> 512 : 276
390 -> 676 : 2360
966 -> 311 : 1310
776 -> 941 : 88
911 -> 424 : 35
946 -> 381 : 689
262 -> 220 : 31
161 -> 681 : 3
30 -> 212 : 1
660 -> 564 : 75
218 -> 849 : 161
128 -> 508 : 83
99 -> 435 : 2
670 -> 455 : 204
656 -> 490 : 10
371 -> 672 : 1
290 -> 152 : 1
720 -> 993 : 971
747 -> 628 : 54
102 -> 952 : 799
793 -> 93 : 12
957 -> 541 : 72
840 -> 956 : 130
249 -> 25 : 154
511 -> 575 : 166
563 -> 856 : 22
20 -> 664 : 7
256 -> 209 : 120
296 -> 444 : 1064
628 -> 599 : 373
568 -> 383 : 88
233 -> 257 : 3
173 -> 199 : 145
630 -> 517 : 2007
530 -> 63 : 1304
742 -> 79 : 35
371 -> 526 : 4
240 -> 77 : 427
684 -> 242 : 1
110 -> 975 : 59
655 -> 814 : 7
35 -> 711 : 31
888 -> 828 : 51
618 -> 149 : 229
413 -> 269 : 7
200 -> 772 : 146
790 -> 145 : 190
337 -> 721 : 63
791 -> 934 : 175
234 -> 594 : 98
476 -> 438 : 300
892 -> 800 : 19
255 -> 688 : 750
580 -> 843 : 158
190 -> 320 : 463
652 -> 117 : 2149
264 -> 773 : 7
988 -> 259 : 49
104 -> 779 : 27
991 -> 516 : 372
462 -> 441 : 1
499 -> 972 : 174
838 -> 281 : 1
792 -> 884 : 58
646 -> 291 : 5429
309 -> 793 : 38
353 -> 833 : 152
875 -> 86 : 1752
787 -> 979 : 4
91 -> 654 : 123
578 -> 211 : 3884
719 -> 706 : 1079
987 -> 526 : 194
235 -> 286 : 109
176 -> 340 : 282
26 -> 280 : 124
314 -> 227 : 7
956 -> 546 : 662
250 -> 707 : 201
334 -> 743 : 2
466 -> 818 : 766
66 -> 483 : 221
151 -> 78 : 8
790 -> 846 : 83
836 -> 599 : 51
689 -> 804 : 1867
126 -> 218 : 2301
205 -> 775 : 7
889 -> 916 : 1556
892 -> 803 : 4404
358 -> 250 : 51
487 -> 438 : 249
148 -> 802 : 1507
775 -> 9 : 530
978 -> 694 : 1993
472 -> 699 : 3
301 -> 787 : 21
448 -> 82 : 2
954 -> 564 : 27
451 -> 142 : 703
414 -> 550 : 4686
279 -> 266 : 53
479 -> 268 : 315
962 -> 981 : 1510
474 -> 361 : 46
25 -> 301 : 572
485 -> 572 : 3702
97 -> 995 : 241
141 -> 0 : 5834
549 -> 969 : 27
704 -> 930 : 1060
538 -> 270 : 6
14 -> 803 : 43
0 -> 857 : 2359
13 -> 744 : 794
763 -> 264 : 341
271 -> 98 : 217
641 -> 263 : 310
51 -> 531 : 16
938 -> 586 : 868
947 -> 536 : 923
532 -> 274 : 44
122 -> 804 : 22
11 -> 676 : 682
22 -> 875 : 16
365 -> 876 : 4
254 -> 75 : 214
889 -> 191 : 32
526 -> 854 : 101
13 -> 397 : 49
235 -> 369 : 11
341 -> 364 : 107
795 -> 629 : 46
210 -> 112 : 3
494 -> 462 : 887
714 -> 570 : 51
668 -> 333 : 365
31 -> 207 : 105
338 -> 917 : 123
287 -> 706 : 127
476 -> 409 : 1349
384 -> 7 : 3
248 -> 94 : 20
782 -> 327 : 160
745 -> 797 : 795
527 -> 658 : 2710
344 -> 175 : 1
229 -> 485 : 84
776 -> 808 : 69
991 -> 185 : 691
830 -> 445 : 10
679 -> 374 : 26
627 -> 809 : 644
287 -> 817 : 239
289 -> 336 : 47
781 -> 591 : 812
818 -> 183 : 3812
11 -> 523 : 25
12 -> 149 : 2394
532 -> 446 : 15
898 -> 455 : 333
822 -> 598 : 48
39 -> 657 : 13740
300 -> 663 : 58
317 -> 277 : 204
582 -> 882 : 1563
100 -> 394 : 1
298 -> 690 : 362
489 -> 719 : 763
618 -> 476 : 42
14 -> 232 : 69
503 -> 733 : 781
26 -> 140 : 406
298 -> 693 : 1080
74 -> 221 : 2798
901 -> 590 : 374
829 -> 791 : 596
589 -> 69 : 7
999 -> 371 : 236
258 -> 698 : 4816
29 -> 537 : 300
356 -> 301 : 542
998 -> 280 : 12
365 -> 699 : 16
671 -> 256 : 134
330 -> 399 : 2188
50 -> 81 : 14
434 -> 957 : 233
626 -> 907 : 781
746 -> 7 : 19
355 -> 669 : 2392
291 -> 526 : 1063
96 -> 126 : 2081
583 -> 539 : 41
511 -> 449 : 137
411 -> 56 : 51
701 -> 957 : 486
67 -> 958 : 1085
440 -> 426 : 97
410 -> 466 : 120
962 -> 333 : 1
237 -> 184 : 25
31 -> 764 : 44
809 -> 631 : 442
537 -> 99 : 897
762 -> 303 : 25
999 -> 259 : 86
620 -> 686 : 398
237 -> 872 : 175
833 -> 586 : 281
711 -> 953 : 262
702 -> 371 : 623
921 -> 466 : 91
712 -> 405 : 6098
653 -> 607 : 3
231 -> 214 : 2613
659 -> 633 : 1565
636 -> 562 : 279
591 -> 82 : 458
342 -> 328 : 81
944 -> 397 : 1
468 -> 363 : 2431
233 -> 776 : 5
930 -> 440 : 1094
663 -> 559 : 127
287 -> 863 : 1113
93 -> 454 : 4
875 -> 80 : 642
803 -> 95 : 6998
862 -> 466 : 1
958 -> 72 : 141
587 -> 130 : 311
633 -> 168 : 502
146 -> 415 : 336
993 -> 101 : 103
507 -> 997 : 1427
806 -> 391 : 96
657 -> 206 : 3734
366 -> 992 : 21
252 -> 508 : 26
113 -> 371 : 1075
721 -> 535 : 98
0 -> 322 : 3118
108 -> 379 : 44
888 -> 598 : 5
456 -> 180 : 564
412 -> 977 : 231
73 -> 503 : 5
445 -> 514 : 125
979 -> 400 : 8
643 -> 73 : 176
574 -> 898 : 137
600 -> 783 : 91
42 -> 652 : 253
55 -> 126 : 764
554 -> 232 : 73
904 -> 231 : 110
963 -> 565 : 493
293 -> 524 : 8
703 -> 634 : 275
435 -> 322 : 564
731 -> 142 : 19
962 -> 40 : 1273
694 -> 560 : 720
357 -> 992 : 391
739 -> 851 : 1401
128 -> 286 : 38
306 -> 999 : 332
1 -> 987 : 73
131 -> 230 : 2
674 -> 3 : 488
947 -> 823 : 34
697 -> 102 : 1184
938 -> 651 : 9
254 -> 323 : 285
941 -> 129 : 72
144 -> 551 : 191
984 -> 627 : 7
263 -> 673 : 310
189 -> 226 : 62
789 -> 775 : 12
91 -> 727 : 72
232 -> 295 : 218
288 -> 451 : 233
997 -> 574 : 607
625 -> 79 : 3415
960 -> 821 : 1
389 -> 951 : 2
518 -> 590 : 47
620 -> 824 : 523
106 -> 560 : 2684
72 -> 702 : 42
928 -> 979 : 150
211 -> 4 : 3677
996 -> 34 : 145
573 -> 391 : 4
141 -> 570 : 26
637 -> 346 : 7
418 -> 534 : 24
264 -> 781 : 13
409 -> 269 : 855
589 -> 722 : 4
240 -> 285 : 40
400 -> 342 : 94
829 -> 859 : 47
535 -> 103 : 45
501 -> 937 : 196
753 -> 377 : 641
328 -> 755 : 180
44 -> 651 : 1731
188 -> 990 : 656
14 -> 309 : 7
87 -> 985 : 18
435 -> 550 : 3
239 -> 840 : 191
247 -> 804 : 1514
364 -> 148 : 143
86 -> 624 : 1807
42 -> 37 : 153
341 -> 166 : 352
687 -> 64 : 26
637 -> 219 : 2
769 -> 898 : 60
278 -> 780 : 33
139 -> 586 : 83
806 -> 916 : 16
235 -> 58 : 42
740 -> 410 : 397
867 -> 467 : 213
571 -> 644 : 433
401 -> 707 : 144
173 -> 746 : 157
709 -> 251 : 433
623 -> 621 : 2850
478 -> 774 : 538
527 -> 651 : 316
471 -> 645 : 5950
615 -> 78 : 7
468 -> 147 : 337
996 -> 506 : 280
392 -> 171 : 115
418 -> 423 : 65
220 -> 958 : 145
23 -> 170 : 1
986 -> 840 : 830
558 -> 923 : 541
674 -> 314 : 42
639 -> 679 : 848
175 -> 400 : 25
823 -> 585 : 138
824 -> 194 : 528
689 -> 863 : 1019
331 -> 518 : 24
741 -> 718 : 41
392 -> 775 : 288
828 -> 792 : 28
661 -> 51 : 86
628 -> 36 : 269
523 -> 685 : 542
747 -> 291 : 35
880 -> 970 : 56
865 -> 271 : 272
211 -> 715 : 77
769 -> 777 : 153
833 -> 770 : 131
965 -> 527 : 210
867 -> 84 : 405
387 -> 6 : 5
180 -> 352 : 22
50 -> 124 : 10
957 -> 455 : 45
281 -> 268 : 81
72 -> 20 : 89
958 -> 342 : 744
817 -> 956 : 230
310 -> 794 : 71
515 -> 858 : 1051
629 -> 965 : 1811
840 -> 582 : 1049
473 -> 257 : 212
211 -> 406 : 567
396 -> 69 : 317
983 -> 460 : 983
205 -> 746 : 1
170 -> 429 : 228
280 -> 130 : 1730
292 -> 943 : 5
523 -> 91 : 139
759 -> 156 : 574
63 -> 209 : 1154
249 -> 386 : 629
550 -> 75 : 1272
579 -> 923 : 95
308 -> 460 : 1
769 -> 511 : 22
105 -> 311 : 93
638 -> 807 : 1542
910 -> 708 : 1439
542 -> 594 : 19
50 -> 219 : 1
183 -> 158 : 3160
458 -> 299 : 207
742 -> 263 : 46
500 -> 212 : 1493
411 -> 123 : 1
511 -> 628 : 152
463 -> 872 : 31
562 -> 633 : 31
507 -> 393 : 1537
706 -> 633 : 1425
519 -> 369 : 370
818 -> 844 : 2531
705 -> 824 : 33
867 -> 488 : 74
525 -> 28 : 160
607 -> 789 : 620
996 -> 891 : 27
813 -> 581 : 78
974 -> 127 : 86
225 -> 190 : 36
818 -> 705 : 412
367 -> 693 : 1
129 -> 200 : 10995
857 -> 220 : 1
76 -> 410 : 31
249 -> 787 : 421
418 -> 899 : 6
925 -> 161 : 697
106 -> 967 : 1559
446 -> 329 : 145
489 -> 470 : 289
390 -> 866 : 2775
511 -> 482 : 37
706 -> 52 : 509
454 -> 891 : 15
752 -> 633 : 171
59 -> 55 : 168
572 -> 144 : 2795
408 -> 961 : 181
941 -> 836 : 18
867 -> 157 : 7
796 -> 885 : 2
153 -> 331 : 1003
229 -> 116 : 32
352 -> 40 : 398
803 -> 770 : 301
925 -> 805 : 42
430 -> 61 : 44
653 -> 624 : 1
663 -> 335 : 547
671 -> 184 : 171
302 -> 745 : 377
335 -> 103 : 183
406 -> 211 : 886
83 -> 300 : 199
319 -> 883 : 60
884 -> 621 : 12
526 -> 899 : 1161
32 -> 911 : 156
826 -> 130 : 526
958 -> 606 : 256
36 -> 572 : 1478
478 -> 983 : 20
924 -> 548 : 611
94 -> 990 : 306
934 -> 939 : 156
329 -> 306 : 459
64 -> 372 : 3
473 -> 994 : 6
636 -> 249 : 80
281 -> 847 : 311
14 -> 33 : 3
22 -> 676 : 2
52 -> 504 : 123
403 -> 736 : 22
98 -> 665 : 1624
226 -> 158 : 46
659 -> 570 : 53
898 -> 583 : 94
293 -> 684 : 373
346 -> 860 : 61
473 -> 697 : 1
466 -> 442 : 127
126 -> 97 : 992
228 -> 91 : 151
75 -> 379 : 615
329 -> 371 : 1120
224 -> 230 : 148
751 -> 891 : 122
96 -> 809 : 1154
898 -> 473 : 50
95 -> 162 : 3749
774 -> 238 : 419
99 -> 517 : 199
458 -> 186 : 254
815 -> 524 : 29
688 -> 954 : 796
404 -> 883 : 1666
815 -> 438 : 1
337 -> 658 : 11
448 -> 980 : 3
927 -> 502 : 161
744 -> 476 : 470
441 -> 558 : 5
128 -> 951 : 131
927 -> 167 : 3
51 -> 338 : 96
951 -> 645 : 987
920 -> 939 : 1360
365 -> 763 : 5
327 -> 177 : 1711
559 -> 480 : 1637
416 -> 803 : 50
635 -> 581 : 25
349 -> 684 : 8
17 -> 90 : 1
843 -> 472 : 26
126 -> 329 : 1724
42 -> 242 : 77
532 -> 348 : 77
988 -> 362 : 154
639 -> 314 : 828
320 -> 394 : 262
491 -> 995 : 109
662 -> 610 : 5
747 -> 858 : 65
976 -> 810 : 950
45 -> 142 : 10
903 -> 328 : 721
965 -> 553 : 1190
334 -> 111 : 3
467 -> 808 : 1332
500 -> 276 : 40
396 -> 488 : 35
767 -> 980 : 18
833 -> 915 : 222
199 -> 686 : 250
243 -> 869 : 16
374 -> 886 : 9
976 -> 399 : 964
489 -> 396 : 10
322 -> 896 : 2513
966 -> 488 : 8
108 -> 114 : 29
0 -> 353 : 383
574 -> 242 : 450
73 -> 845 : 103
927 -> 358 : 65
158 -> 708 : 393
659 -> 610 : 336
25 -> 915 : 7
560 -> 255 : 2810
250 -> 424 : 478
753 -> 166 : 515
237 -> 108 : 64
77 -> 635 : 6609
153 -> 522 : 148
523 -> 434 : 16
148 -> 918 : 2096
182 -> 37 : 73
834 -> 409 : 398
130 -> 344 : 1124
711 -> 265 : 25
55 -> 743 : 297
381 -> 104 : 620
163 -> 618 : 132
8 -> 657 : 11
226 -> 414 : 221
953 -> 302 : 134
142 -> 709 : 418
203 -> 673 : 101
300 -> 185 : 124
526 -> 716 : 192
44 -> 383 : 322
218 -> 270 : 2096
708 -> 875 : 2162
591 -> 784 : 75
466 -> 193 : 51
550 -> 785 : 997
874 -> 616 : 230
353 -> 808 : 590
319 -> 672 : 90
959 -> 878 : 95
302 -> 666 : 1243
121 -> 338 : 26
976 -> 843 : 1015
208 -> 188 : 1737
977 -> 64 : 1003
604 -> 428 : 208
635 -> 577 : 5643
142 -> 933 : 2170
452 -> 234 : 554
424 -> 182 : 385
520 -> 536 : 819
900 -> 150 : 11
462 -> 815 : 619
610 -> 189 : 131
311 -> 873 : 278
236 -> 453 : 7
156 -> 835 : 63
827 -> 250 : 25
825 -> 378 : 239
794 -> 284 : 40
162 -> 679 : 2006
580 -> 48 : 49
788 -> 977 : 5
488 -> 967 : 27
702 -> 477 : 31
474 -> 298 : 6
190 -> 156 : 73
128 -> 336 : 60
711 -> 332 : 330
782 -> 668 : 2
35 -> 225 : 4
251 -> 441 : 1116
452 -> 197 : 192
328 -> 839 : 701
332 -> 215 : 104
622 -> 346 : 334
180 -> 791 : 247
667 -> 706 : 707
554 -> 888 : 138
319 -> 582 : 42
822 -> 788 : 54
996 -> 241 : 65
53 -> 15 : 42
958 -> 604 : 13
994 -> 35 : 1
849 -> 524 : 532
239 -> 424 : 3
763 -> 729 : 4635
147 -> 16 : 2616
313 -> 409 : 31
482 -> 995 : 2186
201 -> 889 : 801
284 -> 729 : 1288
722 -> 26 : 73
852 -> 439 : 989
715 -> 703 : 574
913 -> 233 : 27
657 -> 402 : 8800
178 -> 16 : 49
121 -> 178 : 11
284 -> 383 : 517
303 -> 690 : 154
176 -> 174 : 15
626 -> 540 : 984
493 -> 301 : 69
574 -> 416 : 198
479 -> 353 : 193
259 -> 105 : 353
762 -> 258 : 25
467 -> 108 : 152
247 -> 486 : 41
278 -> 465 : 28
947 -> 798 : 118
495 -> 714 : 308
664 -> 321 : 91
102 -> 812 : 2380
876 -> 161 : 464
905 -> 131 : 26
895 -> 173 : 175
198 -> 849 : 373
244 -> 823 : 327
449 -> 927 : 2
986 -> 731 : 3500
774 -> 264 : 130
965 -> 156 : 394
703 -> 646 : 690
677 -> 166 : 301
580 -> 390 : 1
926 -> 866 : 141
227 -> 58 : 201
521 -> 734 : 214
741 -> 360 : 13
146 -> 394 : 913
874 -> 351 : 4
55 -> 833 : 15
67 -> 691 : 5
258 -> 555 : 9
913 -> 260 : 26
149 -> 122 : 1229
671 -> 699 : 4
893 -> 869 : 796
12 -> 338 : 728
830 -> 199 : 3
665 -> 49 : 878
12 -> 970 : 153
92 -> 795 : 922
470 -> 419 : 14
633 -> 238 : 1374
888 -> 354 : 106
333 -> 978 : 398
320 -> 112 : 196
942 -> 123 : 173
545 -> 321 : 10
765 -> 336 : 118
350 -> 629 : 656
840 -> 660 : 9
597 -> 650 : 121
677 -> 576 : 412
685 -> 280 : 1643
154 -> 804 : 9
226 -> 631 : 101
56 -> 734 : 206
364 -> 281 : 218
354 -> 311 : 243
797 -> 617 : 852
99 -> 565 : 575
505 -> 790 : 52
74 -> 226 : 68
33 -> 808 : 25
309 -> 717 : 34
290 -> 147 : 4
527 -> 484 : 261
233 -> 651 : 18
166 -> 97 : 704
711 -> 964 : 447
739 -> 849 : 262
313 -> 337 : 126
445 -> 704 : 91
65 -> 59 : 2943
356 -> 529 : 592
632 -> 626 : 260
440 -> 146 : 251
42 -> 657 : 49
356 -> 568 : 1261
402 -> 494 : 7480
645 -> 6 : 346
287 -> 828 : 31
940 -> 468 : 1436
182 -> 79 : 418
602 -> 702 : 27
544 -> 371 : 4
77 -> 945 : 786
262 -> 405 : 364
159 -> 368 : 17
333 -> 592 : 280
106 -> 100 : 300
28 -> 348 : 426
545 -> 40 : 84
759 -> 110 : 135
532 -> 580 : 13
725 -> 759 : 76
170 -> 184 : 743
403 -> 995 : 99
387 -> 200 : 6
354 -> 147 : 125
420 -> 423 : 309
96 -> 51 : 386
293 -> 81 : 95
456 -> 438 : 57
9 -> 179 : 533
185 -> 888 : 709
455 -> 11 : 1138
771 -> 614 : 977
112 -> 530 : 2011
443 -> 450 : 816
192 -> 521 : 177
581 -> 591 : 120
507 -> 366 : 88
942 -> 867 : 189
722 -> 705 : 2769
313 -> 971 : 23
255 -> 943 : 2872
842 -> 733 : 1
346 -> 402 : 146
489 -> 144 : 2
727 -> 104 : 469
324 -> 387 : 38
479 -> 861 : 10
671 -> 86 : 1
936 -> 375 : 1
481 -> 618 : 563
707 -> 173 : 1432
764 -> 983 : 1931
903 -> 860 : 1587
535 -> 359 : 54
15 -> 171 : 26
987 -> 921 : 57
687 -> 410 : 85
15 -> 573 : 3
453 -> 791 : 1178
681 -> 971 : 1
339 -> 785 : 202
835 -> 995 : 55
535 -> 959 : 3
920 -> 384 : 1068
191 -> 876 : 20
200 -> 193 : 3171
390 -> 826 : 627
469 -> 308 : 55
934 -> 900 : 34
672 -> 25 : 786
833 -> 330 : 11
240 -> 757 : 72
386 -> 129 : 656
74 -> 922 : 203
911 -> 492 : 863
333 -> 833 : 44
693 -> 230 : 997
796 -> 691 : 4
600 -> 373 : 5
504 -> 732 : 228
255 -> 92 : 214
872 -> 327 : 738
961 -> 663 : 171
305 -> 347 : 369
460 -> 463 : 493
423 -> 802 : 1551
439 -> 337 : 915
568 -> 733 : 1230
726 -> 316 : 796
324 -> 425 : 50
37 -> 219 : 905
826 -> 829 : 244
780 -> 768 : 3
890 -> 791 : 462
234 -> 33 : 2561
168 -> 26 : 406
430 -> 209 : 55
580 -> 839 : 2
816 -> 596 : 8
578 -> 75 : 29
960 -> 397 : 46
73 -> 999 : 11
244 -> 810 : 24
206 -> 422 : 3597
664 -> 187 : 56
509 -> 392 : 1
729 -> 598 : 5262
984 -> 100 : 1
608 -> 647 : 95
127 -> 114 : 443
177 -> 847 : 2567
954 -> 909 : 533
2 -> 100 : 5
408 -> 563 : 5
893 -> 925 : 76
659 -> 909 : 261
998 -> 756 : 1
185 -> 749 : 131
456 -> 990 : 518
802 -> 450 : 4275
554 -> 607 : 18
916 -> 151 : 240
540 -> 992 : 701
606 -> 346 : 120
835 -> 675 : 76
20 -> 207 : 14
188 -> 912 : 987
848 -> 640 : 523
617 -> 62 : 541
352 -> 742 : 284
310 -> 798 : 143
852 -> 285 : 15
613 -> 747 : 43
328 -> 486 : 100
647 -> 301 : 1531
905 -> 609 : 190
325 -> 567 : 244
17 -> 460 : 1
211 -> 728 : 1138
116 -> 861 : 3
36 -> 898 : 185
740 -> 657 : 14
737 -> 540 : 16
339 -> 394 : 448
508 -> 727 : 257
462 -> 678 : 145
44 -> 134 : 26
915 -> 998 : 1926
466 -> 506 : 85
386 -> 705 : 19
582 -> 866 : 1919
412 -> 525 : 37
583 -> 146 : 298
682 -> 50 : 7609
863 -> 298 : 955
802 -> 958 : 3364
26 -> 817 : 491
48 -> 872 : 575
481 -> 253 : 442
530 -> 697 : 1945
136 -> 349 : 14
233 -> 762 : 19
515 -> 476 : 937
54 -> 812 : 51
589 -> 735 : 1
701 -> 252 : 430
37 -> 335 : 2522
222 -> 658 : 994
194 -> 641 : 390
79 -> 525 : 1763
957 -> 225 : 1094
451 -> 632 : 1595
855 -> 162 : 2
536 -> 415 : 688
262 -> 650 : 26
722 -> 671 : 599
137 -> 343 : 427
354 -> 185 : 10
277 -> 974 : 1057
397 -> 82 : 327
821 -> 116 : 55
135 -> 110 : 392
794 -> 968 : 395
244 -> 695 : 33
954 -> 304 : 243
697 -> 5 : 416
36 -> 965 : 8
213 -> 392 : 809
811 -> 819 : 526
141 -> 59 : 522
491 -> 231 : 361
314 -> 634 : 850
433 -> 276 : 2523
790 -> 59 : 23
978 -> 647 : 441
783 -> 242 : 178
609 -> 919 : 604
67 -> 213 : 3
193 -> 571 : 6792
320 -> 806 : 20
278 -> 506 : 46
810 -> 918 : 817
647 -> 667 : 533
758 -> 512 : 201
705 -> 176 : 2521
572 -> 256 : 494
582 -> 245 : 112
186 -> 633 : 189
27 -> 712 : 1146
490 -> 868 : 760
476 -> 297 : 188
258 -> 724 : 334
105 -> 648 : 164
276 -> 82 : 2596
852 -> 85 : 3
816 -> 901 : 495
991 -> 692 : 113
131 -> 683 : 13
857 -> 788 : 1084
808 -> 727 : 2056
861 -> 996 : 50
761 -> 192 : 462
399 -> 422 : 2645
100 -> 826 : 101
327 -> 685 : 778
40 -> 515 : 1387
961 -> 604 : 144
155 -> 899 : 290
425 -> 687 : 200
538 -> 595 : 1
530 -> 93 : 6
54 -> 721 : 50
992 -> 741 : 1054
75 -> 800 : 620
901 -> 881 : 60
845 -> 85 : 5
898 -> 974 : 135
218 -> 346 : 172
418 -> 251 : 1
28 -> 679 : 535
997 -> 966 : 68
538 -> 174 : 1
275 -> 4 : 245
523 -> 162 : 72
945 -> 756 : 1086
391 -> 395 : 92
499 -> 179 : 13
51 -> 108 : 147
719 -> 405 : 1007
176 -> 838 : 1708
603 -> 416 : 311
117 -> 746 : 719
385 -> 411 : 125
636 -> 945 : 120
30 -> 954 : 2
584 -> 71 : 25
30 -> 218 : 3
883 -> 318 : 3982
83 -> 261 : 29
444 -> 397 : 367
644 -> 546 : 327
75 -> 874 : 505
793 -> 3 : 14
634 -> 909 : 1019
847 -> 505 : 1617
101 -> 862 : 355
231 -> 272 : 481
719 -> 470 : 772
409 -> 654 : 711
303 -> 311 : 75
932 -> 311 : 646
466 -> 398 : 3
454 -> 727 : 1
376 -> 678 : 8
230 -> 594 : 486
796 -> 472 : 3
13 -> 341 : 5
4 -> 56 : 1349
105 -> 550 : 884
822 -> 589 : 1
844 -> 656 : 3424
650 -> 791 : 403
914 -> 447 : 36
606 -> 28 : 21
388 -> 258 : 36
884 -> 396 : 40
92 -> 181 : 159
543 -> 846 : 5
213 -> 20 : 20
517 -> 695 : 2029
88 -> 544 : 3
773 -> 760 : 203
804 -> 962 : 728
748 -> 246 : 41
507 -> 546 : 197
201 -> 160 : 104
916 -> 537 : 1025
212 -> 766 : 464
492 -> 943 : 621
975 -> 348 : 97
654 -> 86 : 423
692 -> 201 : 659
915 -> 256 : 1457
979 -> 652 : 217
100 -> 558 : 94
434 -> 156 : 427
178 -> 607 : 31
890 -> 733 : 83
846 -> 899 : 107
69 -> 954 : 200
255 -> 220 : 192
483 -> 274 : 196
241 -> 950 : 815
732 -> 548 : 301
279 -> 304 : 563
132 -> 556 : 120
892 -> 57 : 31
699 -> 248 : 1301
784 -> 924 : 1178
704 -> 542 : 100
806 -> 981 : 133
