Sender -> Receiver: Amount
9316 -> 9279 : 2033
9152 -> 1096 : 4
5057 -> 2813 : 35
906 -> 5095 : 6
1589 -> 6171 : 20
7310 -> 3787 : 29
2178 -> 4211 : 10
439 -> 9743 : 261
8725 -> 6290 : 1
2562 -> 2821 : 17
6985 -> 1156 : 2
4059 -> 3608 : 9
7224 -> 9943 : 6
8759 -> 9913 : 1
11 -> 3551 : 709
4473 -> 5576 : 2
5177 -> 8582 : 10
4374 -> 420 : 8
8274 -> 5310 : 1
8338 -> 9711 : 35
1835 -> 2033 : 2
479 -> 2798 : 122
9316 -> 1955 : 372
7035 -> 9266 : 9
7212 -> 6553 : 1914
7468 -> 1007 : 10
8452 -> 7679 : 2
9644 -> 6146 : 1
9355 -> 5720 : 107
7836 -> 2598 : 3
8921 -> 6299 : 523
188 -> 5974 : 164
7115 -> 4504 : 11
9152 -> 4377 : 1
1031 -> 6405 : 4
3537 -> 9034 : 5
8704 -> 7476 : 1
2759 -> 2866 : 10
8798 -> 1657 : 38
8863 -> 9210 : 2
4241 -> 8511 : 18
6949 -> 1857 : 1
705 -> 9227 : 3
364 -> 1670 : 1
6553 -> 6600 : 21
2813 -> 5836 : 14
7476 -> 5385 : 1
9757 -> 4766 : 22
6529 -> 6978 : 2
7601 -> 6729 : 1
9687 -> 9295 : 2
417 -> 7247 : 1
588 -> 988 : 171
3453 -> 5949 : 34
7720 -> 557 : 2
3837 -> 6619 : 191
5998 -> 9572 : 6
6731 -> 9646 : 203
6524 -> 9871 : 2
2838 -> 806 : 164
6556 -> 9549 : 11
2410 -> 4370 : 205
386 -> 7499 : 1
7706 -> 9762 : 2
6835 -> 1118 : 1
4768 -> 8266 : 1
2840 -> 5207 : 8
2248 -> 7276 : 1
5771 -> 5246 : 1
4110 -> 1181 : 3
6171 -> 4983 : 3
7115 -> 3404 : 4
7050 -> 7880 : 1
7351 -> 943 : 1
1229 -> 9995 : 1
4100 -> 8793 : 26
6170 -> 4886 : 292
5035 -> 6932 : 1
8853 -> 34 : 1
9549 -> 8839 : 3
3753 -> 9545 : 9
8445 -> 5809 : 3
977 -> 4885 : 2
5309 -> 8742 : 25
9825 -> 653 : 4
4077 -> 880 : 396
4853 -> 5705 : 2
2950 -> 6862 : 1
922 -> 7806 : 1
601 -> 6324 : 31
7087 -> 5839 : 84
9345 -> 2166 : 24
6065 -> 5384 : 6
6424 -> 3161 : 22
1289 -> 6607 : 36
720 -> 4873 : 8
3062 -> 6663 : 165
4907 -> 7624 : 2
7395 -> 1950 : 13
2626 -> 2553 : 1
6613 -> 6645 : 1
5264 -> 9538 : 112
9227 -> 1806 : 3
2178 -> 1047 : 1
8092 -> 172 : 34
9934 -> 3688 : 36
5396 -> 150 : 1
8338 -> 6489 : 14
8026 -> 7869 : 36
1779 -> 5813 : 33
4237 -> 9636 : 1
572 -> 6126 : 2
6082 -> 4777 : 43
6949 -> 6404 : 2
4582 -> 1587 : 19
3240 -> 4362 : 2
2321 -> 4908 : 4
4194 -> 3354 : 10
6821 -> 6400 : 18
9979 -> 1680 : 22
8766 -> 8769 : 264
9646 -> 5967 : 192
664 -> 9682 : 30
4100 -> 6392 : 45
4092 -> 6476 : 14
7425 -> 298 : 4
9316 -> 1294 : 778
168 -> 2097 : 152
9946 -> 3184 : 44
71 -> 2443 : 6
1163 -> 9280 : 1
9886 -> 7036 : 23
6989 -> 5452 : 2
6015 -> 994 : 2
869 -> 5992 : 1
8096 -> 4985 : 30
1383 -> 5529 : 5
5854 -> 5546 : 12
2694 -> 7213 : 10
8511 -> 5404 : 10
5583 -> 4231 : 50
1881 -> 2930 : 44
3928 -> 2162 : 4
2405 -> 3728 : 1
486 -> 9150 : 5
1352 -> 9613 : 1
9405 -> 6108 : 4
6370 -> 3862 : 1
2957 -> 9909 : 6
4908 -> 935 : 1
130 -> 405 : 167
9767 -> 7182 : 4
7799 -> 5435 : 10
4742 -> 1083 : 2427
8887 -> 7933 : 1
5695 -> 2397 : 69
9034 -> 7745 : 2
632 -> 1640 : 9
3691 -> 8004 : 7
405 -> 1317 : 138
1888 -> 1365 : 3
969 -> 761 : 1
7577 -> 6239 : 16
6271 -> 9639 : 3
5727 -> 2396 : 34
7812 -> 4738 : 1
1683 -> 5978 : 2
2784 -> 4230 : 3
1358 -> 3340 : 1
137 -> 7920 : 1
5100 -> 6336 : 8
8887 -> 9658 : 2
3528 -> 9041 : 71
635 -> 9092 : 2
6660 -> 4570 : 2
1015 -> 565 : 7
8988 -> 4599 : 187
3570 -> 4890 : 1
3736 -> 4360 : 1
2558 -> 127 : 35
8445 -> 9565 : 3
8730 -> 334 : 1
9175 -> 7034 : 24
4556 -> 5529 : 1
7568 -> 977 : 229
2927 -> 9643 : 3
327 -> 9754 : 3
6882 -> 5372 : 4
2973 -> 9044 : 5
8546 -> 5759 : 26
1812 -> 3069 : 2
2838 -> 945 : 186
4215 -> 1345 : 8
8643 -> 4505 : 9
8005 -> 2955 : 10
9169 -> 5503 : 5
4656 -> 3159 : 89
7979 -> 7402 : 1
6400 -> 8751 : 47
1902 -> 7821 : 11
4473 -> 4381 : 1
6678 -> 5787 : 73
5191 -> 8997 : 1
1561 -> 4364 : 2
2800 -> 3092 : 78
6936 -> 6385 : 1
1021 -> 6617 : 543
9470 -> 1889 : 10
3715 -> 7329 : 14
7595 -> 7887 : 1
2759 -> 7240 : 4
2154 -> 6296 : 84
5015 -> 6303 : 48
8839 -> 685 : 1
6386 -> 4690 : 3
8343 -> 2634 : 1
3196 -> 3087 : 1
6613 -> 417 : 4
479 -> 9388 : 34
4472 -> 1678 : 1
3373 -> 978 : 1
9848 -> 1324 : 2
9024 -> 8799 : 2
8982 -> 6876 : 8
1181 -> 1247 : 79
2166 -> 1479 : 2
783 -> 6643 : 1
8339 -> 4875 : 9
5441 -> 7164 : 1
2971 -> 355 : 1
5092 -> 4764 : 38
3723 -> 1397 : 2
4139 -> 4805 : 1
4853 -> 7178 : 1
9909 -> 5535 : 2
1716 -> 9919 : 46
2166 -> 3544 : 18
8422 -> 686 : 111
9436 -> 4022 : 1
7304 -> 6077 : 8
4139 -> 531 : 1
8793 -> 2091 : 24
3565 -> 5492 : 376
9316 -> 3971 : 180
3737 -> 1066 : 3
4960 -> 6650 : 9
9455 -> 6001 : 12
8234 -> 1967 : 16
2024 -> 5007 : 2
5230 -> 8926 : 6
8876 -> 6048 : 11
8665 -> 21 : 6
228 -> 9709 : 3
9386 -> 5386 : 21
7991 -> 9953 : 3
5187 -> 1035 : 3
486 -> 1590 : 2
9130 -> 6374 : 5
9620 -> 5281 : 13
1408 -> 2892 : 29
6336 -> 4261 : 9
2683 -> 9622 : 3
2039 -> 9697 : 3
1740 -> 9140 : 18
1589 -> 6768 : 3
8950 -> 1313 : 11
6600 -> 5150 : 6
4226 -> 57 : 1
1007 -> 8334 : 7
7036 -> 4163 : 7
2628 -> 144 : 1
2784 -> 4559 : 7
9537 -> 8065 : 2
6082 -> 3328 : 12
8334 -> 6359 : 6
9526 -> 2703 : 1
9414 -> 9685 : 2
8060 -> 1272 : 67
4827 -> 7858 : 178
3937 -> 3540 : 139
9909 -> 2878 : 1
6800 -> 8711 : 4
4540 -> 2569 : 15
4357 -> 9963 : 1100
1967 -> 5087 : 2
8950 -> 7533 : 7
8772 -> 93 : 9
21 -> 5453 : 5
8427 -> 5866 : 131
5435 -> 233 : 9
9210 -> 8845 : 42
6082 -> 6214 : 3
5546 -> 2484 : 23
8941 -> 3349 : 1
3445 -> 5149 : 59
8123 -> 2237 : 5
8988 -> 5993 : 554
7935 -> 317 : 1
233 -> 7374 : 22
6239 -> 8648 : 14
8445 -> 3115 : 13
5310 -> 7947 : 4
9318 -> 2141 : 6
4444 -> 6250 : 55
8427 -> 5906 : 10
1720 -> 9319 : 79
7953 -> 8975 : 1
8909 -> 237 : 1
452 -> 8281 : 3
4261 -> 6219 : 7
9266 -> 240 : 9
4059 -> 7223 : 12
1096 -> 4101 : 4
7577 -> 4637 : 2
7927 -> 7287 : 1
802 -> 8606 : 1870
6653 -> 6301 : 1
9993 -> 9248 : 5
4246 -> 4200 : 5
1867 -> 849 : 691
9034 -> 5796 : 3
8727 -> 8374 : 33
8887 -> 1757 : 15
18 -> 5370 : 3
9150 -> 9577 : 4
8798 -> 824 : 6
9034 -> 6546 : 1
1689 -> 3850 : 2048
4599 -> 9616 : 192
2880 -> 389 : 6
1867 -> 6808 : 194
3249 -> 6784 : 9
2668 -> 4033 : 21
7310 -> 4617 : 19
2909 -> 7553 : 32
4301 -> 9448 : 1
6775 -> 8099 : 2
6765 -> 7757 : 359
2569 -> 7851 : 7
5720 -> 6266 : 87
7463 -> 2360 : 6
3626 -> 8710 : 1
8926 -> 8286 : 12
3459 -> 6502 : 19
5487 -> 7224 : 1
7276 -> 9888 : 312
6171 -> 5628 : 9
324 -> 2667 : 4
3829 -> 582 : 17
6932 -> 1362 : 1
7164 -> 7567 : 1
9041 -> 3585 : 2
2036 -> 8710 : 179
1317 -> 1480 : 90
7505 -> 5537 : 4
988 -> 7390 : 188
5695 -> 433 : 16
6119 -> 5471 : 8
7586 -> 3427 : 21
6554 -> 9877 : 1
8374 -> 9604 : 13
4932 -> 7629 : 68
5100 -> 7354 : 3
1183 -> 5483 : 1
3840 -> 740 : 2
7685 -> 4597 : 4
3736 -> 9963 : 1
7223 -> 8831 : 307
6862 -> 5506 : 1
1734 -> 4706 : 7
6241 -> 7115 : 3
410 -> 7815 : 2
1881 -> 3721 : 37
6879 -> 2449 : 293
7505 -> 7311 : 2
2237 -> 1687 : 5
1740 -> 5992 : 1
760 -> 4748 : 3
130 -> 8962 : 333
6876 -> 8305 : 15
1323 -> 7256 : 6
5095 -> 7233 : 4
4022 -> 3595 : 1
4534 -> 2975 : 6
3626 -> 4152 : 3
7402 -> 1967 : 46
168 -> 5514 : 145
7953 -> 8690 : 3
1737 -> 8280 : 88
632 -> 7787 : 2
2982 -> 3974 : 1
6108 -> 93 : 4
7071 -> 6347 : 88
6675 -> 8826 : 16
4100 -> 3336 : 34
9205 -> 8173 : 8
5572 -> 5147 : 8
8709 -> 4737 : 32
9311 -> 375 : 1
5092 -> 3044 : 36
6347 -> 1489 : 57
7282 -> 894 : 38
9685 -> 9228 : 3
2086 -> 9317 : 1
582 -> 3415 : 440
9470 -> 8287 : 1
6768 -> 6053 : 2
6632 -> 6196 : 7
5061 -> 6221 : 1
2207 -> 8959 : 1
6521 -> 6135 : 36
9050 -> 1071 : 80
4261 -> 4807 : 1
4236 -> 4314 : 3
7224 -> 4224 : 4
71 -> 7833 : 16
7922 -> 4897 : 3
4013 -> 289 : 18
9233 -> 9357 : 3
4241 -> 7221 : 5
6808 -> 4935 : 149
7521 -> 9853 : 12
5187 -> 9352 : 2
1950 -> 278 : 5
1140 -> 5009 : 1
1083 -> 2945 : 1125
6879 -> 9994 : 382
5074 -> 7175 : 232
2590 -> 7922 : 166
5492 -> 7102 : 84
484 -> 8190 : 14
572 -> 8859 : 1
9069 -> 7450 : 17
1719 -> 6551 : 1
9639 -> 9205 : 6
1719 -> 5181 : 2
8278 -> 1648 : 3
7812 -> 3048 : 1
3415 -> 4638 : 404
8753 -> 2877 : 143
6546 -> 6209 : 1
8292 -> 6463 : 65
7402 -> 1020 : 11
6502 -> 4424 : 101
7036 -> 4514 : 16
7595 -> 417 : 4
9333 -> 5972 : 1
8887 -> 9918 : 3
7867 -> 7441 : 2
7878 -> 6846 : 21
6213 -> 1301 : 1
7200 -> 5711 : 1
3974 -> 1313 : 3
3721 -> 2646 : 37
5839 -> 2100 : 85
4013 -> 5878 : 1
5552 -> 7106 : 5
8281 -> 8349 : 156
5281 -> 4277 : 1
1777 -> 3348 : 4
8997 -> 1733 : 1
9414 -> 9991 : 5
7223 -> 7889 : 171
8975 -> 8199 : 1
63 -> 2546 : 1
8859 -> 3564 : 1
7528 -> 2955 : 1
6386 -> 7880 : 1
5491 -> 8565 : 24
4929 -> 4811 : 189
5740 -> 2133 : 3
2703 -> 558 : 1
6016 -> 3112 : 2
8023 -> 988 : 1319
1015 -> 7756 : 4
5809 -> 4772 : 2
5230 -> 7632 : 1
7868 -> 9525 : 1
57 -> 9157 : 1
355 -> 1449 : 1
3265 -> 1198 : 35
1648 -> 521 : 3
9028 -> 8308 : 1
1729 -> 9788 : 2
4424 -> 4589 : 91
9991 -> 8055 : 7
7390 -> 2922 : 57
7001 -> 7099 : 1
420 -> 3554 : 3
7068 -> 3743 : 107
9551 -> 2070 : 29
2484 -> 8701 : 20
2634 -> 3237 : 1
3169 -> 8328 : 16
9210 -> 1385 : 3
865 -> 7900 : 1
334 -> 1481 : 6
7106 -> 3848 : 498
6221 -> 4619 : 4
1967 -> 5636 : 53
9697 -> 394 : 30
8511 -> 4199 : 5
8887 -> 8145 : 1
4211 -> 4970 : 7
2931 -> 8628 : 10
3062 -> 9495 : 5
2892 -> 6247 : 20
4985 -> 4023 : 10
1990 -> 7220 : 40
3289 -> 2812 : 2
4314 -> 1967 : 3
3840 -> 7837 : 7
6065 -> 901 : 2
3753 -> 3708 : 36
5087 -> 4316 : 1
2892 -> 3893 : 6
8665 -> 3697 : 3
2444 -> 1257 : 167
2178 -> 4066 : 7
2182 -> 2142 : 5
4793 -> 9260 : 32
802 -> 6518 : 1516
7102 -> 9276 : 3
3081 -> 3909 : 6
9531 -> 9805 : 35
2975 -> 4588 : 2
1574 -> 2408 : 5
7947 -> 881 : 1
1047 -> 6144 : 2
4805 -> 6754 : 12
3048 -> 3253 : 2
6754 -> 3959 : 12
9919 -> 9878 : 37
2182 -> 1630 : 1
8690 -> 326 : 9
3564 -> 9146 : 221
4143 -> 2922 : 45
7304 -> 6649 : 10
5009 -> 6806 : 1
3909 -> 9165 : 4
9102 -> 4873 : 2
2628 -> 3206 : 40
4897 -> 5923 : 1
762 -> 6261 : 249
7102 -> 7740 : 46
9352 -> 5670 : 1
2548 -> 3448 : 187
9979 -> 390 : 4
8701 -> 7374 : 29
1198 -> 4279 : 7
3850 -> 7967 : 1120
8048 -> 7107 : 199
1722 -> 1052 : 15
334 -> 3766 : 39
375 -> 1976 : 1
3554 -> 4573 : 1
433 -> 5455 : 9
5670 -> 9711 : 1
5636 -> 2849 : 18
3688 -> 6069 : 30
3459 -> 9458 : 540
2849 -> 7490 : 10
4720 -> 3173 : 90
1526 -> 6898 : 1
8421 -> 42 : 1
3173 -> 9730 : 33
4246 -> 5272 : 2
11 -> 119 : 153
2237 -> 7867 : 7
3265 -> 3912 : 117
7810 -> 6679 : 2
9860 -> 3856 : 24
8234 -> 1073 : 3
9279 -> 1052 : 1864
3169 -> 3712 : 14
433 -> 7079 : 8
4690 -> 4081 : 2
7441 -> 6263 : 2
5452 -> 8619 : 1
7873 -> 9298 : 31
3069 -> 342 : 61
874 -> 1462 : 5
9227 -> 3370 : 9
455 -> 1961 : 4
2558 -> 3819 : 5
9687 -> 7218 : 1
8172 -> 257 : 1
1504 -> 7310 : 317
5385 -> 644 : 19
9730 -> 5092 : 24
2553 -> 3411 : 1
1520 -> 3401 : 15
8959 -> 4449 : 1
2444 -> 4447 : 172
9526 -> 7517 : 1
5370 -> 9876 : 4
3795 -> 1227 : 1
1428 -> 7756 : 1
2381 -> 8191 : 79
8200 -> 5521 : 10
2596 -> 7917 : 2
6806 -> 8797 : 8
8962 -> 564 : 256
9616 -> 9807 : 106
2086 -> 2223 : 1
8281 -> 6578 : 114
3807 -> 7557 : 4
1889 -> 7148 : 3
8982 -> 1504 : 1
389 -> 5186 : 2
5309 -> 8205 : 1
7821 -> 2957 : 9
6144 -> 3617 : 1
6876 -> 9282 : 20
9045 -> 3905 : 1
7430 -> 4869 : 288
5809 -> 2417 : 1
2812 -> 1217 : 3
2838 -> 6349 : 89
7213 -> 7447 : 862
1587 -> 7745 : 48
9495 -> 1332 : 1
5504 -> 3983 : 7
1414 -> 5761 : 1
3758 -> 8016 : 1
1804 -> 8457 : 1
5576 -> 3159 : 1
5695 -> 8546 : 8
7256 -> 6169 : 4
5087 -> 4912 : 1
6678 -> 2377 : 3
3184 -> 4348 : 18
521 -> 6128 : 3
2355 -> 4894 : 38
98 -> 8117 : 558
7465 -> 1820 : 4
1385 -> 6838 : 2016
813 -> 8119 : 1
7107 -> 8693 : 38
7068 -> 7272 : 103
3850 -> 9252 : 568
486 -> 7147 : 1
9140 -> 1319 : 4
9260 -> 9904 : 16
869 -> 7533 : 11
4588 -> 8463 : 1
1908 -> 3174 : 12
6400 -> 1340 : 2
4370 -> 5956 : 122
9791 -> 8290 : 101
1777 -> 540 : 2
3448 -> 5850 : 184
7287 -> 3005 : 5
2877 -> 9946 : 14
1066 -> 8330 : 1
9767 -> 828 : 3
4101 -> 1934 : 5
2628 -> 9676 : 3
9572 -> 8861 : 6
5491 -> 9930 : 27
4764 -> 9226 : 6
9317 -> 141 : 2
9146 -> 2526 : 27
255 -> 3988 : 1
6320 -> 8228 : 7
6679 -> 4097 : 1
5740 -> 4351 : 1
6502 -> 1920 : 3
4241 -> 7702 : 2
3733 -> 748 : 1
3697 -> 1367 : 3
5619 -> 253 : 20
257 -> 8756 : 1
9805 -> 8873 : 25
1181 -> 8108 : 16
7148 -> 7984 : 2
3445 -> 3957 : 20
5923 -> 3961 : 4
935 -> 1130 : 486
2166 -> 9266 : 1
7217 -> 6561 : 16
4194 -> 664 : 14
7272 -> 4519 : 68
93 -> 3213 : 9
3237 -> 9420 : 2
1083 -> 6038 : 126
7463 -> 278 : 2
3253 -> 6120 : 591
7873 -> 2048 : 33
1089 -> 5054 : 6
7265 -> 9328 : 1
9936 -> 6264 : 231
6876 -> 1329 : 1
9282 -> 7111 : 3
9515 -> 6569 : 30
9317 -> 6287 : 4
9233 -> 7151 : 2
4514 -> 7212 : 16
4381 -> 9495 : 2
9228 -> 8066 : 12
8457 -> 5795 : 1
5923 -> 577 : 5
6531 -> 7777 : 8
6726 -> 9474 : 4
1561 -> 4509 : 1
6151 -> 262 : 1
6649 -> 6900 : 701
2628 -> 2002 : 1
7450 -> 87 : 11
5246 -> 7148 : 1
1052 -> 7477 : 1639
7521 -> 7898 : 1
4447 -> 1701 : 65
9643 -> 3692 : 1
5473 -> 3283 : 4
7720 -> 9636 : 1
5699 -> 103 : 1
5796 -> 3418 : 61
8962 -> 9371 : 29
8385 -> 5900 : 4
9092 -> 2706 : 15
8004 -> 5021 : 27
7947 -> 207 : 3
4374 -> 912 : 8
4092 -> 4660 : 11
4617 -> 7053 : 9
3678 -> 5267 : 1
5171 -> 2401 : 2
7706 -> 9507 : 1
6609 -> 4085 : 1
9455 -> 1095 : 26
4894 -> 5828 : 42
2706 -> 2984 : 1
3374 -> 3126 : 4
1820 -> 822 : 3
8328 -> 5001 : 2
992 -> 4290 : 1
5021 -> 3408 : 24
7896 -> 2866 : 15
7787 -> 922 : 2
935 -> 7816 : 149
9102 -> 1635 : 1
8620 -> 249 : 8
8962 -> 6393 : 18
9907 -> 5653 : 2
7302 -> 5469 : 1
6476 -> 9394 : 7
9520 -> 6033 : 22
802 -> 2219 : 14
7745 -> 3388 : 27
9762 -> 6366 : 33
6609 -> 7431 : 1
7632 -> 9513 : 2
390 -> 353 : 5
533 -> 7057 : 213
5529 -> 4339 : 5
789 -> 255 : 103
7431 -> 7722 : 1
7922 -> 3656 : 128
7871 -> 9727 : 60
4540 -> 1999 : 4
9225 -> 3080 : 2
6617 -> 8740 : 122
2973 -> 6551 : 39
7499 -> 9768 : 27
2967 -> 1972 : 1
8677 -> 1949 : 1
8249 -> 1138 : 9
9388 -> 1908 : 59
9877 -> 2052 : 1
7450 -> 1897 : 3
3115 -> 6916 : 30
6169 -> 4328 : 1
8620 -> 1078 : 1
8690 -> 8728 : 2
2114 -> 2656 : 10
1086 -> 7505 : 10
4444 -> 2601 : 7
7867 -> 4856 : 9
788 -> 1005 : 5
686 -> 2099 : 71
2033 -> 7852 : 4
4056 -> 1560 : 19
5337 -> 6739 : 1
455 -> 4408 : 7
9991 -> 3275 : 1
298 -> 9770 : 1
4154 -> 1639 : 1
9557 -> 4055 : 8
9316 -> 9490 : 4
5092 -> 3240 : 43
7212 -> 342 : 37
8026 -> 2591 : 17
6476 -> 5890 : 2
4514 -> 4415 : 2
1181 -> 5626 : 6
9636 -> 3986 : 2
4348 -> 9985 : 19
3184 -> 2401 : 8
8266 -> 7391 : 1
9225 -> 123 : 1
912 -> 2007 : 1
7745 -> 3190 : 7
8798 -> 3299 : 1
740 -> 8787 : 1
6556 -> 8396 : 14
1332 -> 3024 : 19
130 -> 9085 : 11
2849 -> 9391 : 1
3054 -> 7220 : 16
9886 -> 8574 : 1
4772 -> 6589 : 20
4163 -> 7640 : 6
1934 -> 1480 : 5
1344 -> 3220 : 252
5386 -> 7798 : 3
6196 -> 2263 : 5
8619 -> 4744 : 34
7178 -> 6657 : 1
1719 -> 7260 : 3
9053 -> 9866 : 7
6721 -> 5373 : 2
8092 -> 1057 : 18
3165 -> 8935 : 51
1138 -> 1155 : 163
748 -> 8479 : 1
7087 -> 3952 : 33
9807 -> 2828 : 75
2558 -> 3724 : 7
8281 -> 8171 : 2
6637 -> 7735 : 1
6033 -> 3822 : 4
1976 -> 1692 : 1
3758 -> 8152 : 1
2975 -> 9862 : 8
1722 -> 1377 : 1
869 -> 9744 : 3
7815 -> 2776 : 1
7395 -> 2238 : 1
4737 -> 8893 : 10
7151 -> 5599 : 34
896 -> 1776 : 5
2449 -> 8761 : 164
5473 -> 2145 : 2
8962 -> 8782 : 6
6464 -> 2039 : 44
5576 -> 9812 : 1
2569 -> 4044 : 6
9069 -> 814 : 1
7646 -> 6878 : 85
3360 -> 2443 : 1
9643 -> 6764 : 2
4200 -> 2413 : 8
9622 -> 7348 : 2
2401 -> 6520 : 83
7517 -> 3094 : 48
1449 -> 3107 : 1
5321 -> 3284 : 2
7107 -> 1339 : 208
4597 -> 775 : 2
4505 -> 4681 : 2
7703 -> 654 : 7
6916 -> 1986 : 11
1692 -> 4493 : 1
4766 -> 458 : 10
3617 -> 2034 : 1
7557 -> 8456 : 3
9904 -> 8711 : 1
1990 -> 455 : 1
7740 -> 7663 : 88
5820 -> 103 : 8
9140 -> 6810 : 10
2401 -> 4572 : 47
8787 -> 166 : 1
83 -> 9180 : 188
4856 -> 4247 : 8
1701 -> 5657 : 18
1345 -> 2352 : 6
6464 -> 6971 : 28
6898 -> 6512 : 2
7702 -> 8502 : 2
3453 -> 8588 : 24
2441 -> 7468 : 2
7402 -> 4995 : 46
6675 -> 5489 : 1
1504 -> 1702 : 3
5944 -> 94 : 1
214 -> 5651 : 25
6065 -> 9859 : 1
7756 -> 8226 : 13
8191 -> 8723 : 13
9907 -> 3856 : 1
2237 -> 2209 : 1
3678 -> 6040 : 2
987 -> 4634 : 3
8690 -> 7107 : 2
8226 -> 3972 : 22
4215 -> 179 : 2
8793 -> 335 : 1
1414 -> 8601 : 3
7050 -> 6036 : 5
2526 -> 8586 : 17
9515 -> 988 : 1
7430 -> 9055 : 1416
4985 -> 9756 : 12
8092 -> 1206 : 3
9513 -> 4366 : 2
8281 -> 2042 : 1
4670 -> 9881 : 4
9226 -> 1974 : 65
5695 -> 8951 : 1
4211 -> 8667 : 22
654 -> 4519 : 15
2444 -> 7070 : 96
5007 -> 6792 : 2
8730 -> 1341 : 2
1294 -> 5997 : 482
334 -> 2963 : 8
2564 -> 393 : 1
4351 -> 4362 : 22
5370 -> 8905 : 3
3174 -> 3318 : 1
1504 -> 1165 : 11
7798 -> 2242 : 1
9859 -> 5132 : 18
4339 -> 8957 : 1
1377 -> 3823 : 83
423 -> 1350 : 1
4670 -> 2786 : 1
4869 -> 7388 : 201
8479 -> 8840 : 1
7233 -> 3006 : 2
9252 -> 4384 : 380
8840 -> 9949 : 1
1257 -> 5937 : 118
4590 -> 4688 : 3
1340 -> 4597 : 1
1313 -> 4357 : 5
4505 -> 7061 : 8
2175 -> 3245 : 720
8727 -> 6817 : 3
3626 -> 3830 : 4
6001 -> 4754 : 8
1974 -> 6963 : 46
7468 -> 9873 : 29
6187 -> 2928 : 1
6187 -> 7206 : 1
8769 -> 8801 : 223
3712 -> 6271 : 9
8709 -> 8727 : 5
5814 -> 3157 : 5
2377 -> 5752 : 3
7447 -> 4131 : 155
1524 -> 7705 : 1
3318 -> 9252 : 46
9448 -> 7260 : 4
823 -> 6937 : 1
6415 -> 3710 : 521
8863 -> 2906 : 1
6500 -> 8859 : 9
6569 -> 1291 : 9
7402 -> 3363 : 3
9904 -> 635 : 9
7342 -> 4116 : 1
2042 -> 8390 : 1
8606 -> 5664 : 823
9135 -> 3626 : 20
9949 -> 5466 : 39
4163 -> 967 : 1
8727 -> 3240 : 2
7233 -> 3057 : 2
3131 -> 6717 : 152
5057 -> 1664 : 23
9446 -> 2614 : 2
8766 -> 1865 : 156
4328 -> 9637 : 14
9525 -> 2883 : 5
7102 -> 6861 : 26
6626 -> 3384 : 62
1323 -> 3683 : 10
4415 -> 8819 : 1
558 -> 2043 : 3
9697 -> 309 : 1
4788 -> 928 : 71
8962 -> 9545 : 16
7104 -> 9723 : 22
4894 -> 6251 : 1
2548 -> 740 : 60
2660 -> 1686 : 1
7878 -> 731 : 3
9089 -> 8490 : 2
4447 -> 9790 : 50
9050 -> 7866 : 43
2614 -> 294 : 2
8664 -> 65 : 1
5476 -> 6867 : 282
355 -> 9951 : 1
8108 -> 709 : 13
335 -> 9937 : 21
9376 -> 2237 : 2
7517 -> 9047 : 30
869 -> 3779 : 1
3688 -> 6787 : 6
5972 -> 5243 : 1
9388 -> 7395 : 11
8648 -> 8774 : 70
2668 -> 5504 : 8
2544 -> 7022 : 322
5529 -> 4094 : 13
3284 -> 3203 : 3
3370 -> 7625 : 2
7050 -> 5487 : 10
4766 -> 2097 : 7
5264 -> 5467 : 3
6227 -> 1763 : 138
5467 -> 8159 : 3
5136 -> 6818 : 2
9867 -> 2602 : 3
8619 -> 7795 : 8
3174 -> 6230 : 8
5386 -> 5383 : 7
1323 -> 2617 : 1
5386 -> 3743 : 13
4246 -> 575 : 3
9226 -> 1013 : 14
3564 -> 6954 : 551
5839 -> 7826 : 1
4094 -> 2598 : 13
6251 -> 8867 : 5
3220 -> 2640 : 54
762 -> 7860 : 73
6160 -> 6795 : 2
7538 -> 708 : 663
2776 -> 3412 : 1
3062 -> 1470 : 14
8226 -> 5734 : 1
9320 -> 7157 : 122
2039 -> 2782 : 38
2048 -> 7293 : 33
7947 -> 3745 : 2
6937 -> 7277 : 1
353 -> 3867 : 3
6040 -> 1586 : 5
2166 -> 3984 : 2
5890 -> 7022 : 1
5132 -> 1606 : 4
6731 -> 8011 : 14
4638 -> 1171 : 83
9386 -> 5115 : 2
6038 -> 2366 : 36
9993 -> 1511 : 13
3374 -> 8294 : 1
8511 -> 6082 : 2
6857 -> 660 : 1
7991 -> 7902 : 32
5796 -> 3961 : 2
6867 -> 6406 : 118
7276 -> 6184 : 25
5177 -> 3975 : 4
4634 -> 3003 : 3
9328 -> 2070 : 1
3779 -> 251 : 1
79 -> 5073 : 5
389 -> 708 : 9
8574 -> 2744 : 2
3411 -> 8471 : 1
3453 -> 3739 : 104
3867 -> 396 : 4
6359 -> 7061 : 15
9613 -> 9774 : 2
9867 -> 6460 : 6
8861 -> 438 : 3
1689 -> 5319 : 116
2798 -> 2262 : 121
2591 -> 2924 : 8
5993 -> 4083 : 101
6128 -> 9978 : 161
3094 -> 7481 : 2
6196 -> 251 : 2
967 -> 1254 : 1
8730 -> 6129 : 1
6221 -> 9247 : 7
6036 -> 6858 : 3
2883 -> 5775 : 2
1958 -> 4522 : 1
9946 -> 6300 : 4
7053 -> 9482 : 5
3057 -> 1604 : 17
7860 -> 3290 : 69
5711 -> 1102 : 2
8343 -> 7271 : 16
