Sender -> Receiver: Amount
8805 -> 7876 : 3
8175 -> 3429 : 37
3099 -> 8566 : 1264
6567 -> 9409 : 3
7733 -> 1803 : 2
6866 -> 4518 : 1
6742 -> 571 : 3
6291 -> 5094 : 305
2198 -> 322 : 169
1840 -> 4576 : 81
2568 -> 1966 : 1
7675 -> 1905 : 1
5912 -> 4704 : 2
3099 -> 7920 : 149
5418 -> 8375 : 181
4819 -> 8106 : 14
8844 -> 8870 : 1
6742 -> 1517 : 2
1554 -> 5468 : 3
909 -> 8567 : 8
6465 -> 4308 : 5
8715 -> 116 : 146
9298 -> 8072 : 1
5213 -> 5262 : 1
6835 -> 222 : 3
4701 -> 1501 : 2
8998 -> 3858 : 29
3455 -> 1273 : 24
1575 -> 2033 : 17
760 -> 5426 : 1
70 -> 4486 : 11
8844 -> 5227 : 3
2248 -> 4362 : 413
919 -> 4373 : 5
4906 -> 9031 : 35
9605 -> 2976 : 1
8622 -> 8275 : 1
7941 -> 6074 : 4
8009 -> 4554 : 2
2280 -> 3595 : 20
5246 -> 9466 : 1
8088 -> 6511 : 3
8870 -> 7764 : 1
3261 -> 4653 : 1
8777 -> 3181 : 125
1622 -> 1729 : 1
6942 -> 1592 : 5
65 -> 9426 : 1
4927 -> 1882 : 6
5238 -> 8800 : 46
2707 -> 5491 : 4
8710 -> 7507 : 516
3725 -> 709 : 2
8754 -> 3313 : 25
200 -> 9663 : 1
3315 -> 3305 : 57
7471 -> 7712 : 1
4818 -> 6316 : 11
6260 -> 8102 : 22
4210 -> 7480 : 13
8671 -> 826 : 4
682 -> 1156 : 11
9426 -> 9431 : 1
1133 -> 5608 : 5
2596 -> 8475 : 38
5918 -> 9967 : 44
302 -> 4542 : 3
8011 -> 7570 : 4
9912 -> 8842 : 340
8776 -> 3400 : 20
6022 -> 9426 : 202
5000 -> 7866 : 2008
7573 -> 2772 : 2
4582 -> 9577 : 1
9560 -> 2830 : 3
4886 -> 1413 : 1
8122 -> 7304 : 1
9576 -> 1458 : 8
8731 -> 1843 : 240
5291 -> 2233 : 2
6742 -> 9075 : 1
4391 -> 9135 : 9
3135 -> 8283 : 1717
7344 -> 9629 : 1
4570 -> 9964 : 1
8105 -> 2301 : 2
8260 -> 5604 : 14
6511 -> 1333 : 3
3990 -> 4929 : 1
4250 -> 5942 : 23
4579 -> 921 : 1
8602 -> 7512 : 898
7507 -> 1472 : 33
4022 -> 3429 : 1
8248 -> 5175 : 1
5410 -> 3346 : 2
4500 -> 9248 : 66
4203 -> 1440 : 1
6505 -> 2932 : 322
4210 -> 903 : 2
6790 -> 3616 : 1
475 -> 9395 : 3
306 -> 8972 : 2610
1168 -> 1298 : 2
7282 -> 8447 : 141
6316 -> 6302 : 10
4470 -> 8269 : 3284
7350 -> 9761 : 2
8256 -> 9075 : 5
8790 -> 3599 : 2
2507 -> 4304 : 233
5774 -> 8323 : 17
9922 -> 8864 : 101
3963 -> 8683 : 3
1156 -> 2352 : 7
6890 -> 1414 : 1
9008 -> 3662 : 32
6803 -> 3023 : 87
9606 -> 4024 : 4816
8776 -> 7699 : 1
2186 -> 6819 : 255
9555 -> 7261 : 253
5800 -> 7213 : 1
6845 -> 5207 : 2
3288 -> 1542 : 2381
5608 -> 6282 : 2
1763 -> 319 : 452
9336 -> 8053 : 2
7389 -> 8187 : 562
463 -> 9814 : 1
2083 -> 4058 : 29
6241 -> 2149 : 2503
2839 -> 3870 : 10
6819 -> 4431 : 53
5650 -> 2144 : 113
2276 -> 2937 : 131
4833 -> 5908 : 56
2246 -> 3300 : 252
7329 -> 703 : 48
2743 -> 3568 : 95
5135 -> 7334 : 1
6911 -> 2977 : 3
2280 -> 4708 : 1
1125 -> 7543 : 1
5276 -> 7414 : 2122
1010 -> 6328 : 9
9430 -> 9459 : 1
2470 -> 2002 : 64
7152 -> 2230 : 2
8522 -> 6043 : 67
2248 -> 9647 : 253
2808 -> 1347 : 6
4715 -> 1827 : 2554
3858 -> 7203 : 10
4293 -> 9543 : 28
8331 -> 3862 : 3
8256 -> 7182 : 1
3593 -> 9548 : 9
53 -> 4828 : 2
1298 -> 2372 : 1
8338 -> 461 : 8
5511 -> 1447 : 1
575 -> 8996 : 1
3556 -> 2404 : 519
9579 -> 9748 : 19
4273 -> 4335 : 4
6209 -> 9842 : 1
3964 -> 8777 : 1
5918 -> 8961 : 4
1840 -> 1819 : 114
2982 -> 1034 : 73
7576 -> 2345 : 3
9000 -> 1028 : 2190
1028 -> 5492 : 1574
1865 -> 3080 : 2299
5130 -> 7025 : 7
6143 -> 9466 : 1
7930 -> 9391 : 3
3080 -> 1076 : 860
8988 -> 8598 : 12
7025 -> 6252 : 2
3509 -> 6056 : 1
4223 -> 9927 : 351
4450 -> 1283 : 380
6835 -> 442 : 1
3940 -> 5927 : 12
5996 -> 8306 : 51
1893 -> 3203 : 1
3202 -> 1740 : 15
8022 -> 5876 : 192
1997 -> 3225 : 9
8770 -> 2268 : 61
2489 -> 9924 : 87
4125 -> 3483 : 16
6458 -> 984 : 1014
8663 -> 6206 : 1
7536 -> 9079 : 2
3966 -> 8753 : 17
8691 -> 1486 : 19
2977 -> 8862 : 3
172 -> 7416 : 2
8853 -> 7219 : 242
2149 -> 4837 : 623
5624 -> 8388 : 3
461 -> 8118 : 2
6035 -> 776 : 11
1474 -> 6412 : 10
7824 -> 5689 : 5530
3483 -> 5069 : 1
1929 -> 7964 : 46
3455 -> 2126 : 154
8373 -> 141 : 5
3023 -> 8080 : 24
5975 -> 7417 : 84
313 -> 3783 : 384
2872 -> 2451 : 228
7651 -> 6407 : 420
6263 -> 7655 : 2
7964 -> 4614 : 38
6316 -> 4936 : 1
7501 -> 7978 : 6
4221 -> 263 : 1
6495 -> 4122 : 4
9606 -> 5682 : 692
3315 -> 1719 : 206
591 -> 1290 : 6
6282 -> 2480 : 1
2010 -> 9850 : 3
9924 -> 4703 : 18
1882 -> 6873 : 2
6468 -> 689 : 69
9118 -> 1868 : 18788
8344 -> 5129 : 138
9927 -> 142 : 140
7920 -> 7868 : 21
9927 -> 6345 : 79
1298 -> 9176 : 1
3043 -> 8988 : 4257
8052 -> 6076 : 2
847 -> 2898 : 8
8323 -> 6426 : 5
8771 -> 1085 : 1
5958 -> 1452 : 48
1451 -> 2219 : 559
556 -> 4902 : 21
4058 -> 9209 : 20
7651 -> 5317 : 135
4257 -> 5305 : 8
3627 -> 2564 : 625
8894 -> 3979 : 4
8988 -> 6540 : 137
7229 -> 3129 : 3
2898 -> 1204 : 4
7876 -> 5716 : 2
7367 -> 7130 : 4
9129 -> 6406 : 10
3978 -> 1571 : 79
2648 -> 1954 : 2
6044 -> 3233 : 66
7818 -> 1466 : 110
5711 -> 8167 : 4
9548 -> 3287 : 8
2248 -> 4800 : 64
5770 -> 3203 : 2
6291 -> 7142 : 194
3565 -> 3985 : 26
5996 -> 7769 : 8
1672 -> 8381 : 13
4223 -> 3120 : 332
9306 -> 983 : 433
546 -> 7390 : 29
7392 -> 3456 : 4
7846 -> 6940 : 9
70 -> 8869 : 4
6252 -> 504 : 1
826 -> 5392 : 2
8388 -> 136 : 3
8011 -> 7397 : 8
4704 -> 1733 : 2
7812 -> 5509 : 28
4764 -> 4025 : 9
8998 -> 7256 : 36
1672 -> 5148 : 4
4450 -> 6833 : 373
7810 -> 4929 : 25
7535 -> 4832 : 1
1733 -> 4844 : 2
1333 -> 9892 : 2
5711 -> 1604 : 2
1209 -> 6785 : 1
3616 -> 1638 : 1
9957 -> 3486 : 1093
423 -> 7352 : 1
283 -> 8937 : 1
1283 -> 6434 : 281
2278 -> 8044 : 7
7597 -> 1170 : 1
2830 -> 9178 : 3
7167 -> 9573 : 13
6803 -> 2280 : 2
8009 -> 6447 : 1
9889 -> 5223 : 1
6242 -> 631 : 2
532 -> 9548 : 584
7251 -> 5593 : 1
1508 -> 804 : 139
1622 -> 7637 : 2
4943 -> 2573 : 1
4929 -> 5799 : 16
3637 -> 1907 : 27
5410 -> 2825 : 3
2825 -> 3720 : 1
6818 -> 5110 : 1
7776 -> 8064 : 15
8460 -> 6153 : 14
597 -> 3138 : 1
7429 -> 5110 : 11
8385 -> 601 : 1995
4431 -> 1738 : 44
8265 -> 4404 : 562
9118 -> 8581 : 343
776 -> 4009 : 10
3859 -> 5038 : 1
1589 -> 2413 : 1
427 -> 6424 : 2
5685 -> 6105 : 1
7723 -> 8773 : 1
6270 -> 6232 : 45
1025 -> 7079 : 173
8566 -> 948 : 309
4927 -> 112 : 1
3627 -> 1571 : 38
7480 -> 3155 : 10
9176 -> 4139 : 1
5624 -> 6177 : 1
6695 -> 1165 : 2454
3940 -> 2770 : 14
8937 -> 2519 : 1
5440 -> 8133 : 16
7204 -> 1443 : 29
9543 -> 1969 : 11
1827 -> 1430 : 215
8529 -> 3784 : 1
4014 -> 599 : 3
3863 -> 9659 : 2
7507 -> 7924 : 398
1203 -> 8582 : 11
7371 -> 8992 : 74
6873 -> 1978 : 2
1521 -> 2977 : 12
6252 -> 1395 : 1
427 -> 8945 : 19
1657 -> 4485 : 1
6345 -> 3873 : 16
5410 -> 2613 : 2
5308 -> 2298 : 1
4952 -> 6681 : 70211
6483 -> 251 : 1
8064 -> 9218 : 5
3323 -> 6783 : 14
32 -> 4626 : 6
7978 -> 4553 : 5
847 -> 5326 : 94
1095 -> 7756 : 7
1447 -> 1951 : 1
9298 -> 8786 : 1
5689 -> 5311 : 2080
9431 -> 1062 : 1
177 -> 7011 : 1
6783 -> 8245 : 1
6291 -> 2813 : 9
2710 -> 3339 : 1
2711 -> 8253 : 2
8753 -> 9703 : 4
9717 -> 1553 : 12
8567 -> 9828 : 2
5555 -> 7130 : 28
6407 -> 8180 : 124
4431 -> 2625 : 6
6942 -> 6445 : 3
2898 -> 1010 : 3
4978 -> 641 : 11
2528 -> 461 : 8
1439 -> 7246 : 78
1557 -> 888 : 3
3946 -> 8497 : 4
9537 -> 7501 : 1
5721 -> 1377 : 12
6291 -> 2422 : 5
4291 -> 1917 : 23
4223 -> 3447 : 126
2125 -> 7608 : 7962
2711 -> 721 : 1
9256 -> 4610 : 36
1865 -> 1835 : 909
4920 -> 9673 : 2
9197 -> 9592 : 1
6783 -> 976 : 10
7502 -> 8703 : 8
8800 -> 887 : 643
1518 -> 7344 : 1
6783 -> 8970 : 1
7978 -> 7281 : 1
8645 -> 1487 : 5
7246 -> 8507 : 34
8426 -> 1254 : 6
1852 -> 7425 : 1
1736 -> 714 : 24
5774 -> 4615 : 31
3060 -> 1495 : 473
5942 -> 8474 : 1
7234 -> 2244 : 84
8864 -> 1367 : 65
8869 -> 9828 : 4
3477 -> 322 : 1
9209 -> 1751 : 13
5148 -> 3842 : 3
8262 -> 6106 : 6
2125 -> 3103 : 496
4837 -> 8014 : 130
6410 -> 7676 : 13
5227 -> 566 : 2
3129 -> 7219 : 2
2278 -> 5674 : 1
4485 -> 1565 : 1
5918 -> 9974 : 5
919 -> 260 : 1
149 -> 4155 : 10
1978 -> 2005 : 1
6938 -> 9836 : 18
4848 -> 304 : 14
2825 -> 3269 : 1
8451 -> 8897 : 16
3649 -> 2253 : 39
2898 -> 457 : 1
5721 -> 3244 : 2
6102 -> 5820 : 2
4929 -> 8047 : 2
1466 -> 6084 : 46
7116 -> 5764 : 25
5834 -> 8391 : 9
302 -> 4492 : 1
7167 -> 8089 : 6
1807 -> 1356 : 1
9703 -> 2832 : 1
4156 -> 3346 : 116
6584 -> 4398 : 1
7281 -> 9075 : 1
5326 -> 9165 : 37
1472 -> 4695 : 24
8265 -> 847 : 648
8344 -> 4229 : 91
8539 -> 4791 : 9
2010 -> 1481 : 5
5624 -> 8148 : 6
2336 -> 5377 : 1
4695 -> 311 : 20
4902 -> 3529 : 6
488 -> 3237 : 2
7350 -> 6739 : 1
8047 -> 6603 : 2
6043 -> 2901 : 62
5674 -> 1827 : 1
1921 -> 5264 : 10
7178 -> 6224 : 1
7810 -> 7027 : 2
7172 -> 9745 : 282
2126 -> 672 : 134
7733 -> 1631 : 1
9375 -> 6755 : 613
7480 -> 7007 : 2
3244 -> 8512 : 1
6139 -> 2136 : 2
9178 -> 506 : 3
5227 -> 5080 : 1
1978 -> 9222 : 1
8609 -> 2446 : 2
4690 -> 661 : 5
7350 -> 425 : 1
9861 -> 1519 : 440
1101 -> 5324 : 1704
5289 -> 4694 : 1
1290 -> 4687 : 6
2839 -> 8207 : 4
1571 -> 1848 : 7
3447 -> 7403 : 108
5139 -> 6421 : 172
3966 -> 6434 : 129
1542 -> 1798 : 2199
4623 -> 3848 : 338
5942 -> 1037 : 14
3736 -> 4545 : 1
3089 -> 3246 : 1
8053 -> 1512 : 1
3981 -> 2019 : 7
6332 -> 4615 : 12
6056 -> 9290 : 1
6076 -> 5583 : 2
9828 -> 5691 : 4
3155 -> 2502 : 3
8391 -> 8512 : 6
9075 -> 2320 : 1
8807 -> 7483 : 3
8508 -> 9510 : 38
5121 -> 5774 : 44
6019 -> 2680 : 3
2485 -> 2299 : 1
6171 -> 7062 : 37
5054 -> 6457 : 11616
475 -> 2957 : 1
5958 -> 661 : 70
3662 -> 2989 : 8
149 -> 8353 : 3
3568 -> 246 : 28
9222 -> 754 : 1
341 -> 9189 : 1
8199 -> 7823 : 48
8391 -> 2669 : 3
5691 -> 3209 : 4
2253 -> 5191 : 22
9409 -> 7081 : 2
4832 -> 7090 : 1
7574 -> 7262 : 22
8283 -> 4578 : 557
4291 -> 6441 : 5
322 -> 4506 : 14
909 -> 9082 : 14
5191 -> 989 : 8
5927 -> 4305 : 6
4156 -> 1944 : 24
4373 -> 45 : 4
3043 -> 8049 : 516
1246 -> 3378 : 5
7507 -> 187 : 70
999 -> 1448 : 57
9577 -> 2255 : 1
4431 -> 3949 : 2
7876 -> 3678 : 1
9543 -> 9801 : 16
976 -> 9890 : 5
2680 -> 1298 : 1
1512 -> 922 : 1
6084 -> 2265 : 24
2507 -> 767 : 64
5716 -> 1005 : 2
3233 -> 7229 : 9
8786 -> 593 : 1
1471 -> 60 : 27
7028 -> 6830 : 90
1814 -> 2253 : 903
8338 -> 3348 : 7
1076 -> 1374 : 76
5958 -> 9583 : 5
6119 -> 5008 : 1
5650 -> 8435 : 12
3483 -> 1414 : 9
2422 -> 1417 : 1
3741 -> 4363 : 1
6406 -> 1316 : 7
3747 -> 1454 : 2
7518 -> 2785 : 16
6457 -> 7031 : 8998
1185 -> 1441 : 1
7219 -> 5435 : 214
4361 -> 600 : 36
8683 -> 4756 : 2
2248 -> 3532 : 21
6211 -> 1910 : 4
1929 -> 7692 : 30
7962 -> 2954 : 15
8844 -> 5425 : 1
8759 -> 7701 : 10
6044 -> 7680 : 175
703 -> 4228 : 43
4122 -> 4443 : 1
2301 -> 3256 : 2
3314 -> 1159 : 2
5980 -> 4050 : 7
5080 -> 9973 : 1
5262 -> 1781 : 1
1159 -> 7610 : 1
8435 -> 4918 : 9
4623 -> 3109 : 32
3378 -> 630 : 1
4460 -> 8302 : 9
8118 -> 5347 : 1
7810 -> 2922 : 2
8993 -> 6594 : 4
322 -> 1229 : 309
776 -> 277 : 1
571 -> 5204 : 3
9700 -> 2057 : 1274
2283 -> 3033 : 2
306 -> 5207 : 1795
8692 -> 5880 : 14
3109 -> 1505 : 13
8465 -> 2030 : 81
8353 -> 8650 : 1
1954 -> 4291 : 2
2507 -> 3428 : 80
1163 -> 370 : 113
9890 -> 1050 : 4
8133 -> 9901 : 10
1395 -> 8000 : 1
8180 -> 9112 : 57
2573 -> 2609 : 1
4265 -> 1371 : 818
7941 -> 699 : 3
9637 -> 1912 : 1
1840 -> 5775 : 35
3529 -> 3392 : 3
5324 -> 4074 : 156
313 -> 4594 : 17
3179 -> 5780 : 26
2741 -> 2700 : 465
7142 -> 9554 : 190
3862 -> 8537 : 1
6150 -> 6661 : 660
5551 -> 8197 : 1
6889 -> 7649 : 1
2813 -> 8991 : 1
8991 -> 1540 : 1
248 -> 5397 : 72
7927 -> 2440 : 4
3483 -> 838 : 6
8691 -> 1956 : 1
2977 -> 2888 : 12
1703 -> 7191 : 2
8958 -> 1354 : 1
4228 -> 1664 : 33
9961 -> 8608 : 15
9426 -> 7437 : 81
9524 -> 8241 : 99
5264 -> 5124 : 8
1624 -> 1862 : 1230
7334 -> 8741 : 1
6661 -> 9949 : 324
9079 -> 8556 : 1
8306 -> 5629 : 37
4265 -> 894 : 22
6603 -> 909 : 3
4828 -> 2503 : 2
3314 -> 6652 : 1
5053 -> 5422 : 1
5185 -> 4210 : 1
3428 -> 227 : 78
5305 -> 7063 : 1
5899 -> 8264 : 9
4833 -> 4747 : 1
302 -> 1590 : 2
5287 -> 4435 : 125
976 -> 2186 : 5
7818 -> 9204 : 6
2006 -> 415 : 70
8475 -> 8048 : 30
2813 -> 6497 : 3
661 -> 2340 : 22
319 -> 9999 : 261
9761 -> 5273 : 1
7367 -> 8308 : 1
1449 -> 8213 : 8
5689 -> 4970 : 869
306 -> 6557 : 35
7352 -> 5492 : 1
9465 -> 6062 : 5
4655 -> 2979 : 5
5443 -> 2835 : 36009
5604 -> 8587 : 11
5774 -> 6059 : 58
2030 -> 9144 : 63
9336 -> 8837 : 2
21 -> 4766 : 86
595 -> 8844 : 1
7397 -> 8496 : 8
21 -> 6736 : 29
7655 -> 6752 : 2
9299 -> 5857 : 17
2502 -> 1047 : 1
7693 -> 5018 : 13
4155 -> 1543 : 8
4766 -> 9013 : 45
4009 -> 4511 : 10
6171 -> 716 : 13
641 -> 3613 : 7
8618 -> 2802 : 24
4158 -> 2244 : 11602
1417 -> 3724 : 1
1865 -> 1350 : 379
9075 -> 9783 : 4
263 -> 3411 : 1
9579 -> 221 : 17
8993 -> 6370 : 62
3599 -> 6048 : 2
755 -> 4070 : 2
4373 -> 662 : 1
7229 -> 7966 : 8
2019 -> 4829 : 7
4865 -> 9291 : 1
630 -> 5245 : 1
3225 -> 1007 : 2
7152 -> 5021 : 2
9398 -> 2887 : 1
7895 -> 573 : 202
1089 -> 3530 : 164
9253 -> 1308 : 1
5957 -> 2170 : 2
7756 -> 7388 : 7
6120 -> 5700 : 21
8776 -> 7591 : 2
9468 -> 1414 : 3183
999 -> 790 : 4
9242 -> 6128 : 3
9290 -> 7347 : 1
1333 -> 7319 : 1
7116 -> 1810 : 113
1624 -> 5352 : 462
7045 -> 995 : 6
7256 -> 3099 : 19
1367 -> 7214 : 23
9861 -> 1730 : 4801
7558 -> 6949 : 15
4918 -> 6459 : 3
8149 -> 4142 : 1
1443 -> 7489 : 20
8567 -> 7721 : 3
140 -> 22 : 84
6729 -> 1609 : 4
3970 -> 278 : 5
1451 -> 6484 : 19
7721 -> 7897 : 3
2320 -> 1477 : 1
1502 -> 9773 : 6
1005 -> 6506 : 2
4418 -> 9846 : 6
2248 -> 9163 : 103
6263 -> 2503 : 2
2741 -> 9814 : 62
9398 -> 8281 : 1
8970 -> 8058 : 1
6527 -> 620 : 1045
2917 -> 3901 : 51
989 -> 1620 : 3
7389 -> 4481 : 131
9783 -> 1002 : 4
2340 -> 5226 : 16
1912 -> 5129 : 1
6785 -> 2440 : 1
9476 -> 5847 : 3
8426 -> 4663 : 1
1002 -> 1658 : 3
3202 -> 6813 : 21
1954 -> 3713 : 5
6911 -> 2377 : 143
3279 -> 4233 : 11
3288 -> 6023 : 2607
4690 -> 817 : 3
73 -> 7916 : 4
8759 -> 7800 : 7
1254 -> 9742 : 5
1413 -> 7438 : 1
8998 -> 3714 : 7
319 -> 7319 : 17
136 -> 5025 : 7
6714 -> 2183 : 42
2913 -> 4014 : 133
322 -> 5821 : 42
7409 -> 7407 : 838
3179 -> 652 : 7
3766 -> 2082 : 5
9842 -> 9510 : 1
7739 -> 4831 : 3
2770 -> 7628 : 1
2813 -> 5846 : 2
6495 -> 1358 : 1
4541 -> 9031 : 2
9510 -> 2693 : 25
4511 -> 4126 : 8
1101 -> 8100 : 18
2057 -> 4139 : 710
9999 -> 1071 : 190
6495 -> 5385 : 3
6270 -> 7157 : 2
1194 -> 5760 : 3
3949 -> 8113 : 1
5760 -> 7108 : 2
652 -> 5668 : 3
2170 -> 1216 : 1
1994 -> 1171 : 124
6370 -> 3021 : 16
9974 -> 939 : 8
7461 -> 2870 : 504
5008 -> 8010 : 1
2954 -> 9269 : 13
7437 -> 1799 : 36
8118 -> 7943 : 1
6998 -> 5891 : 1
1557 -> 3833 : 5
3244 -> 457 : 1
4829 -> 1553 : 1
8710 -> 3761 : 45
8080 -> 3447 : 6
2888 -> 5156 : 6
601 -> 3102 : 1940
2870 -> 5778 : 92
162 -> 3180 : 84
790 -> 7099 : 2
461 -> 5770 : 10
4265 -> 7055 : 2
7794 -> 1560 : 125
5876 -> 6868 : 167
6062 -> 7762 : 4
3382 -> 3896 : 24
2913 -> 7714 : 169
4500 -> 6386 : 1
5764 -> 6827 : 7
5604 -> 4514 : 2
3613 -> 4916 : 1
5305 -> 6072 : 5
1675 -> 5584 : 3
412 -> 8685 : 5
4727 -> 9681 : 29
7234 -> 258 : 326
9957 -> 9037 : 218
3467 -> 1302 : 7
559 -> 6972 : 4
3314 -> 5308 : 1
2470 -> 3027 : 46
2825 -> 2368 : 1
9930 -> 5735 : 1
2785 -> 1370 : 1
8283 -> 7864 : 830
6972 -> 5079 : 4
2620 -> 9377 : 107
1292 -> 5787 : 18
2743 -> 4409 : 81
9745 -> 6449 : 225
9267 -> 4217 : 11
8703 -> 8480 : 7
2813 -> 1177 : 2
4506 -> 5063 : 1
1229 -> 1291 : 299
7693 -> 6810 : 33
2620 -> 3791 : 1
2368 -> 9531 : 1
9659 -> 6822 : 2
7108 -> 9952 : 2
9037 -> 7023 : 23
6457 -> 9205 : 865
5129 -> 6052 : 117
3447 -> 3766 : 14
7340 -> 1194 : 1
8496 -> 529 : 3
1501 -> 6864 : 2
2519 -> 263 : 1
5583 -> 9323 : 2
1835 -> 2430 : 780
3033 -> 3340 : 1
6074 -> 8908 : 4
2061 -> 52 : 1
4554 -> 2476 : 2746
5317 -> 9238 : 54
1159 -> 2956 : 1
5289 -> 8940 : 3
227 -> 2674 : 76
767 -> 8203 : 46
6449 -> 4070 : 140
922 -> 7713 : 1
8623 -> 665 : 66
8842 -> 768 : 76
1308 -> 8261 : 1
3256 -> 7154 : 28
6594 -> 9569 : 1
3565 -> 5260 : 32
9037 -> 9399 : 62
591 -> 3354 : 17
8556 -> 7905 : 1
7474 -> 7902 : 36
1010 -> 3953 : 20
1408 -> 8561 : 14
6459 -> 8076 : 3
5927 -> 5378 : 2
7966 -> 9616 : 3
8853 -> 4462 : 1
6830 -> 1374 : 23
9717 -> 800 : 23
5700 -> 6713 : 11
9569 -> 2965 : 1
4578 -> 7623 : 464
2283 -> 6029 : 2
6328 -> 7203 : 9
7608 -> 943 : 6317
4363 -> 3290 : 1
1356 -> 5459 : 1
4694 -> 5032 : 1
6454 -> 7786 : 6
8089 -> 9257 : 6
6783 -> 2984 : 2
2204 -> 4645 : 21
2183 -> 8542 : 3
6048 -> 1874 : 2
8815 -> 1372 : 1
9912 -> 1289 : 81
4791 -> 5078 : 4
7507 -> 190 : 8
2711 -> 4544 : 1
5534 -> 4414 : 1
7409 -> 9947 : 26
1439 -> 4713 : 42
1481 -> 8631 : 5
5584 -> 6294 : 1
2283 -> 7564 : 1
8617 -> 4999 : 62
9459 -> 3465 : 1
21 -> 6316 : 23
9602 -> 2282 : 6
3225 -> 7516 : 7
2913 -> 8938 : 96
5079 -> 4547 : 2
7438 -> 6093 : 1
4544 -> 3903 : 1
4042 -> 4968 : 476
7116 -> 8496 : 45
7719 -> 3838 : 2
8671 -> 3287 : 1
943 -> 7382 : 3097
1440 -> 4420 : 1
7389 -> 4019 : 26
9573 -> 7342 : 2
9075 -> 8932 : 2
9978 -> 887 : 5
3530 -> 2283 : 134
6506 -> 2926 : 1
5139 -> 7568 : 2
1929 -> 9306 : 1
903 -> 8757 : 1
8460 -> 9492 : 7
4645 -> 5053 : 9
3324 -> 4231 : 15
6827 -> 4820 : 5
3110 -> 3555 : 1
8353 -> 3383 : 2
8940 -> 96 : 3
3949 -> 148 : 1
6153 -> 7428 : 2
3279 -> 1270 : 40
1799 -> 5435 : 17
3094 -> 209 : 10
1289 -> 80 : 15
755 -> 4054 : 5
3237 -> 492 : 2
9927 -> 1704 : 80
1553 -> 4910 : 6
5459 -> 8971 : 1
2913 -> 9305 : 57
7836 -> 697 : 9
7591 -> 6546 : 1
5347 -> 7612 : 1
5305 -> 112 : 2
9246 -> 78 : 1
2086 -> 3492 : 1
1609 -> 6472 : 2
812 -> 5212 : 2
3488 -> 594 : 3
1487 -> 7254 : 4
3103 -> 5636 : 277
9716 -> 3627 : 33
258 -> 9324 : 171
6302 -> 8898 : 8
6661 -> 7037 : 115
3465 -> 2277 : 1
2467 -> 8981 : 4
9165 -> 9476 : 1
4999 -> 6118 : 22
1814 -> 5076 : 19
5191 -> 7699 : 1
6316 -> 7465 : 15
9016 -> 7668 : 3
1367 -> 5378 : 17
6059 -> 6102 : 8
3256 -> 3051 : 3
7031 -> 1963 : 4807
5608 -> 5637 : 2
1704 -> 5333 : 49
1034 -> 5 : 32
2922 -> 2096 : 2
8757 -> 9980 : 1
7382 -> 9617 : 780
306 -> 1855 : 428
4594 -> 2834 : 13
7739 -> 9699 : 2
3930 -> 5407 : 141
921 -> 7049 : 1
3102 -> 6693 : 965
8080 -> 9226 : 18
3148 -> 574 : 5
8058 -> 839 : 1
3411 -> 1857 : 1
3842 -> 1941 : 2
1133 -> 5280 : 7
8104 -> 3828 : 1
3378 -> 3485 : 3
6048 -> 3070 : 5
4870 -> 3013 : 1
6412 -> 3505 : 4
7610 -> 1829 : 1
8971 -> 2261 : 13
2680 -> 2073 : 2
665 -> 4280 : 62
6445 -> 9924 : 1
1170 -> 3837 : 1
116 -> 407 : 49
8102 -> 3829 : 21
8009 -> 9793 : 1
36 -> 512 : 1
7007 -> 2923 : 1
8148 -> 4864 : 3
3287 -> 3698 : 1
8631 -> 6258 : 5
3261 -> 5724 : 1
847 -> 3675 : 542
1292 -> 666 : 61
427 -> 9214 : 9
9238 -> 7440 : 55
6052 -> 2604 : 85
8981 -> 9242 : 3
553 -> 9732 : 2
1799 -> 1285 : 18
6940 -> 4075 : 8
4231 -> 3533 : 1
4019 -> 7789 : 1
3485 -> 6796 : 2
5079 -> 5785 : 2
7628 -> 3646 : 1
2832 -> 8554 : 1
1829 -> 9663 : 1
162 -> 1365 : 1
8731 -> 7932 : 165
3675 -> 8113 : 363
5954 -> 8278 : 1
1966 -> 8313 : 1
7897 -> 8562 : 3
1862 -> 2919 : 256
5012 -> 9896 : 14167
7403 -> 6585 : 84
9629 -> 2635 : 1
1050 -> 5280 : 1
7535 -> 4142 : 1
5774 -> 2695 : 17
6940 -> 1878 : 1
697 -> 1952 : 1
4165 -> 8862 : 1513
7568 -> 8489 : 1
682 -> 5363 : 4
9999 -> 8147 : 42
4058 -> 7973 : 7
9269 -> 4804 : 4
2743 -> 8863 : 39
8602 -> 1289 : 10
2364 -> 1065 : 2
9118 -> 8878 : 1557
2006 -> 1662 : 388
2470 -> 5403 : 3
5847 -> 3738 : 3
9555 -> 5346 : 27
5509 -> 2580 : 25
7943 -> 8229 : 1
2976 -> 9756 : 12767
7320 -> 8836 : 1
4280 -> 8931 : 30
1554 -> 6934 : 1
8203 -> 5435 : 41
3738 -> 6577 : 3
4829 -> 6011 : 4
1725 -> 4046 : 10
6449 -> 7772 : 29
9031 -> 7477 : 36
5363 -> 8358 : 3
7692 -> 6689 : 29
967 -> 3677 : 2
7966 -> 245 : 4
3148 -> 2415 : 1
3246 -> 40 : 1
8617 -> 5635 : 79
1952 -> 5531 : 1
6449 -> 8802 : 5
1882 -> 2925 : 3
8981 -> 3525 : 1
8100 -> 8692 : 3
