Sender -> Receiver: Amount
241955 -> 360609 : 26
172804 -> 637197 : 21
268344 -> 275922 : 2
379309 -> 429104 : 7
650713 -> 322506 : 1
696024 -> 894585 : 2
84095 -> 303978 : 3
369581 -> 335619 : 5
574186 -> 189403 : 2
424588 -> 469863 : 182
982436 -> 745591 : 146
84095 -> 558256 : 1
841156 -> 497025 : 10
733887 -> 808842 : 2
317850 -> 214326 : 269
186072 -> 204568 : 1
990935 -> 809522 : 1
996939 -> 71205 : 17
633716 -> 850819 : 1
9511 -> 64142 : 1
800915 -> 31031 : 46
78666 -> 310802 : 1
648969 -> 98922 : 3
225440 -> 155037 : 3
885076 -> 232361 : 4
441758 -> 25707 : 1
738999 -> 317047 : 1
808459 -> 779987 : 6
574581 -> 765165 : 6
574495 -> 634534 : 16
604799 -> 83203 : 308
195067 -> 545870 : 5
927849 -> 875201 : 33
234183 -> 229440 : 6348
973863 -> 304053 : 65
793961 -> 182721 : 1
512779 -> 134517 : 88
354371 -> 754368 : 1
439527 -> 442025 : 1
275726 -> 610711 : 88
82820 -> 72602 : 1
127934 -> 165947 : 76
648449 -> 204080 : 1
482922 -> 291290 : 6
964443 -> 679509 : 1
930610 -> 417036 : 1
72602 -> 351627 : 1
212247 -> 313321 : 2
171215 -> 262103 : 2
417132 -> 998570 : 1
686518 -> 90530 : 2
959856 -> 116269 : 3
434253 -> 694371 : 4
479894 -> 513599 : 3
720661 -> 903691 : 1
356517 -> 729560 : 2
982436 -> 50643 : 9
580401 -> 830775 : 3
481235 -> 29754 : 1
933393 -> 520021 : 1
960849 -> 671482 : 1
482922 -> 374633 : 4
397335 -> 48437 : 7
661595 -> 645719 : 1
887464 -> 694863 : 1
499471 -> 407146 : 1
317207 -> 472343 : 2
61875 -> 232155 : 1
165823 -> 505288 : 1
653408 -> 581855 : 1
165947 -> 658280 : 20
969625 -> 813043 : 2
437014 -> 341679 : 2
385710 -> 156553 : 1
25707 -> 325721 : 1
505288 -> 272299 : 1
212562 -> 772796 : 79
832463 -> 251363 : 1
63055 -> 956368 : 2
470687 -> 254342 : 7
33102 -> 282146 : 5
783953 -> 816833 : 2
972921 -> 238615 : 1
266750 -> 511361 : 1
156399 -> 729462 : 19
625824 -> 723051 : 1
61010 -> 270515 : 43
81534 -> 201648 : 1
636767 -> 308221 : 1
209934 -> 750619 : 5
272244 -> 547417 : 1
201460 -> 677069 : 1
984556 -> 877820 : 51
870676 -> 733896 : 944
671482 -> 21327 : 1
227089 -> 528389 : 1
325721 -> 961794 : 1
5400 -> 733276 : 1
366183 -> 291081 : 9
29921 -> 355791 : 1
204424 -> 824893 : 1
769345 -> 222207 : 3
913405 -> 167146 : 18
830935 -> 760464 : 1
212763 -> 261826 : 1
479117 -> 257109 : 13
864255 -> 670529 : 16
439351 -> 106925 : 18
650157 -> 644951 : 13
738234 -> 513693 : 1
810018 -> 339515 : 1
903691 -> 426622 : 1
190790 -> 135019 : 1
386450 -> 323115 : 2
947672 -> 902783 : 5257
798130 -> 18856 : 1
706949 -> 409276 : 5
268091 -> 844214 : 4
220803 -> 974085 : 1
957398 -> 170973 : 1
976948 -> 833277 : 1
930823 -> 146868 : 2768
341354 -> 680978 : 13
167845 -> 139790 : 22
726278 -> 949024 : 2
766122 -> 236175 : 1
211325 -> 252998 : 1
602449 -> 670815 : 100
700776 -> 161868 : 2
512356 -> 245000 : 1
694099 -> 522132 : 1
373783 -> 417347 : 3
491710 -> 673642 : 2
512779 -> 480320 : 119
244978 -> 79719 : 1
315869 -> 179741 : 2
438123 -> 595926 : 9
848778 -> 88947 : 1
391920 -> 544912 : 1
79519 -> 290536 : 3
97934 -> 143445 : 644
360609 -> 989510 : 6
658280 -> 780036 : 13
36805 -> 516866 : 1
546946 -> 697298 : 1
51090 -> 190878 : 14
116014 -> 756207 : 1
82820 -> 49186 : 1
999231 -> 235994 : 1
472172 -> 671380 : 41
80489 -> 52916 : 1
186361 -> 397495 : 3929
258982 -> 660847 : 2
601300 -> 570405 : 63
531621 -> 210781 : 7
462482 -> 693950 : 19
806315 -> 748347 : 1
278510 -> 999625 : 1
700776 -> 908513 : 2
557252 -> 698328 : 1
266847 -> 598332 : 2
226943 -> 977438 : 3489
955138 -> 698859 : 1
503335 -> 648231 : 2
312094 -> 904433 : 6
824847 -> 378815 : 3
326726 -> 681671 : 1249
487212 -> 83521 : 1
947672 -> 73043 : 783
95029 -> 437200 : 1
374633 -> 732017 : 1
278906 -> 875614 : 7
499471 -> 955759 : 1
658280 -> 486655 : 5
234968 -> 400098 : 1
969625 -> 580361 : 1
87630 -> 786071 : 4
330137 -> 61721 : 435
423618 -> 698371 : 7
982436 -> 590925 : 2
275950 -> 191774 : 7
603539 -> 721662 : 18460
430341 -> 442795 : 1
222207 -> 572088 : 1
536210 -> 40488 : 1
210781 -> 141662 : 6
877274 -> 888481 : 1
694618 -> 109644 : 4
674050 -> 787591 : 3
894071 -> 995866 : 1
685508 -> 936783 : 1
966224 -> 980022 : 1
548122 -> 853117 : 528
149621 -> 559225 : 1
618355 -> 561263 : 4
193778 -> 14648 : 5
904208 -> 692774 : 6
559669 -> 489708 : 2
276518 -> 353829 : 1
809522 -> 701711 : 1
517166 -> 266962 : 2519
877820 -> 689659 : 36
282146 -> 552286 : 2
21327 -> 465076 : 1
332460 -> 349995 : 1
508732 -> 77548 : 7
442025 -> 595696 : 1
281010 -> 510127 : 2
75421 -> 932428 : 1
80489 -> 264731 : 2
932178 -> 633679 : 35997
995866 -> 249542 : 1
644860 -> 593555 : 1
50910 -> 145102 : 1
64415 -> 251383 : 2
127934 -> 658661 : 51
322506 -> 994716 : 1
950095 -> 874952 : 2
57411 -> 289714 : 14
932178 -> 930944 : 10266
78773 -> 52395 : 6
41249 -> 99326 : 1
482922 -> 974890 : 7
378815 -> 264586 : 2
61564 -> 995516 : 3
692119 -> 260452 : 54
50910 -> 183098 : 1
245000 -> 423104 : 1
268052 -> 976140 : 307
987439 -> 371379 : 1
974085 -> 545278 : 1
380448 -> 402972 : 1
824847 -> 108455 : 1
898765 -> 981228 : 1
980022 -> 764440 : 1
355791 -> 977011 : 1
666919 -> 969160 : 1
806730 -> 653840 : 3
777938 -> 167602 : 7
885101 -> 820517 : 5
90376 -> 716210 : 1
463873 -> 821011 : 4
824893 -> 510188 : 1
90376 -> 800035 : 1
475161 -> 371035 : 1
976140 -> 62725 : 173
291290 -> 669921 : 1
738234 -> 981865 : 1
4854 -> 181393 : 500
299189 -> 693769 : 890
168155 -> 673269 : 1
902783 -> 894630 : 478
371379 -> 756120 : 1
101938 -> 3566 : 1
172804 -> 213525 : 3
777050 -> 120337 : 3
567330 -> 306695 : 1
823514 -> 974956 : 1
295802 -> 468212 : 4
403419 -> 910562 : 1
975303 -> 359897 : 316
417347 -> 292546 : 2
991116 -> 10369 : 2
238615 -> 163403 : 1
229113 -> 203723 : 2
668883 -> 834073 : 4
55439 -> 762769 : 1
287990 -> 552061 : 1
472172 -> 719985 : 5
993014 -> 811381 : 169
679509 -> 839345 : 1
774130 -> 251206 : 140
317047 -> 792905 : 1
731775 -> 265615 : 1
124567 -> 348590 : 1
181462 -> 139109 : 1
11148 -> 290658 : 1
981865 -> 754357 : 1
841560 -> 623752 : 4
204568 -> 756055 : 1
225440 -> 535101 : 5
31031 -> 645012 : 41
411347 -> 163772 : 2
930610 -> 576337 : 1
510188 -> 40151 : 1
976968 -> 628252 : 1
780036 -> 313598 : 11
818589 -> 432045 : 48
535101 -> 994148 : 3
704916 -> 65587 : 1
567350 -> 29123 : 1
627416 -> 93038 : 666
57463 -> 287288 : 2
160571 -> 14133 : 236
170329 -> 163912 : 1
251206 -> 242204 : 132
109644 -> 506184 : 2
127934 -> 296589 : 55
498507 -> 236788 : 1
402972 -> 631056 : 1
115099 -> 892092 : 1
844466 -> 201183 : 1
565034 -> 374207 : 7
555849 -> 288482 : 29
145102 -> 847064 : 1
236056 -> 263175 : 3
861065 -> 404410 : 11
84636 -> 587358 : 2
58585 -> 513550 : 1
43807 -> 561082 : 98
644890 -> 81944 : 1
357615 -> 191846 : 9
565034 -> 630071 : 2
798612 -> 414453 : 1
802097 -> 685538 : 11049
170973 -> 930507 : 1
951094 -> 114471 : 1963
939166 -> 685187 : 1
633134 -> 714143 : 1
845226 -> 10472 : 4
453316 -> 307689 : 2
484593 -> 130880 : 1
779987 -> 912058 : 2
360186 -> 374454 : 1
169127 -> 717027 : 7
453288 -> 999201 : 2
261898 -> 116895 : 1
623752 -> 642855 : 2
42139 -> 809950 : 3
170439 -> 338314 : 2
648449 -> 722253 : 1
377551 -> 687875 : 157
249542 -> 672644 : 1
902432 -> 461647 : 4
973878 -> 528616 : 7
128765 -> 947609 : 1
249820 -> 673428 : 1
574495 -> 107351 : 12
513599 -> 95805 : 3
555849 -> 213981 : 1
902941 -> 65552 : 1
229440 -> 971458 : 6046
27781 -> 63617 : 5
520021 -> 267229 : 1
149621 -> 747238 : 2
245802 -> 486907 : 1
370342 -> 982000 : 1
480574 -> 89942 : 3
561443 -> 800807 : 28
308322 -> 973331 : 4
694099 -> 127471 : 1
99326 -> 158590 : 1
995661 -> 113265 : 3232
307938 -> 964251 : 4
359897 -> 754273 : 124
408688 -> 790035 : 80
947609 -> 966305 : 1
548278 -> 807298 : 13
117657 -> 560224 : 2
239085 -> 902946 : 1397
474844 -> 668114 : 39
370952 -> 159078 : 12
971458 -> 513172 : 2556
114985 -> 158043 : 95
10563 -> 565459 : 1
63617 -> 522797 : 3
576516 -> 391479 : 10956
266962 -> 920741 : 1851
560932 -> 867974 : 3
555849 -> 185485 : 2
292546 -> 860724 : 1
660847 -> 49511 : 2
286933 -> 114163 : 4
570550 -> 694996 : 1
827529 -> 150831 : 4
236175 -> 365792 : 1
902946 -> 182639 : 490
374633 -> 435290 : 1
664273 -> 429625 : 49
675482 -> 778390 : 1
783953 -> 973155 : 14
723136 -> 801253 : 16
989510 -> 874053 : 2
216974 -> 85202 : 48
378156 -> 712110 : 58
653840 -> 986573 : 1
225891 -> 897913 : 1
141662 -> 170625 : 4
765587 -> 586644 : 2
401658 -> 307528 : 37
13108 -> 964796 : 590
474844 -> 218837 : 35
273835 -> 206362 : 1
631056 -> 803863 : 1
964443 -> 279133 : 1
375101 -> 80480 : 1
573624 -> 703632 : 135
408175 -> 619876 : 3
650789 -> 896571 : 3
977749 -> 730882 : 1
287166 -> 341346 : 1
328360 -> 495983 : 33
104955 -> 250464 : 1
636140 -> 789207 : 851
168606 -> 704733 : 1
789980 -> 565420 : 12
801253 -> 351795 : 10
319997 -> 425197 : 1
627416 -> 385618 : 274
163403 -> 314164 : 1
758378 -> 77231 : 5
45175 -> 382915 : 64
167146 -> 765802 : 10
685187 -> 192393 : 1
170329 -> 438391 : 2
582120 -> 628724 : 39
319178 -> 161802 : 7
920879 -> 263968 : 2
748347 -> 304184 : 1
981482 -> 186116 : 2
213981 -> 16981 : 1
319244 -> 163768 : 1
250464 -> 907685 : 1
116479 -> 657120 : 6
107692 -> 356162 : 2
10369 -> 596273 : 2
268410 -> 454901 : 1
927849 -> 961665 : 12
966305 -> 394051 : 1
456757 -> 634299 : 2
668924 -> 716819 : 2
587358 -> 453473 : 2
687875 -> 32709 : 116
10563 -> 601518 : 1
513550 -> 598450 : 1
317786 -> 943550 : 26
295102 -> 434989 : 14
983173 -> 92458 : 1
237498 -> 286432 : 1
389239 -> 33034 : 2548
114985 -> 401970 : 560
802097 -> 55385 : 292
129276 -> 625133 : 1
570405 -> 170617 : 36
380549 -> 420521 : 1
628724 -> 822345 : 32
978825 -> 920447 : 3
572088 -> 628235 : 1
857392 -> 974238 : 2
628195 -> 430628 : 59
706949 -> 400680 : 1
797381 -> 143648 : 40
673642 -> 983910 : 2
430234 -> 707887 : 412
114985 -> 409892 : 16
750982 -> 594509 : 1
68454 -> 789174 : 1
409276 -> 499515 : 2
107351 -> 262899 : 11
380448 -> 419889 : 2
185485 -> 374594 : 2
353829 -> 399935 : 1
170874 -> 34996 : 1
279133 -> 987519 : 1
591140 -> 581474 : 1
621645 -> 312926 : 1
764440 -> 742902 : 1
738716 -> 296560 : 1
650157 -> 108358 : 1
995661 -> 228391 : 30
867974 -> 639358 : 3
882037 -> 718529 : 12
116895 -> 715343 : 1
580401 -> 512512 : 4
580596 -> 681172 : 20
617407 -> 832883 : 1
4854 -> 943661 : 5
738234 -> 828297 : 1
57463 -> 985910 : 1
417347 -> 744483 : 1
260452 -> 677599 : 16
932428 -> 293469 : 1
712270 -> 40055 : 1
555849 -> 98825 : 20
84095 -> 268410 : 1
913155 -> 97527 : 1
526529 -> 10518 : 1
291290 -> 633688 : 2
875614 -> 97193 : 2
242204 -> 194093 : 113
853498 -> 328229 : 1
49186 -> 698422 : 1
263977 -> 71352 : 83
168155 -> 654186 : 2
435290 -> 988147 : 1
762399 -> 341352 : 1
491819 -> 699106 : 414
625648 -> 860916 : 9
10518 -> 808835 : 1
349851 -> 662803 : 2
442795 -> 279677 : 1
645012 -> 87786 : 24
344542 -> 611327 : 1
993014 -> 242790 : 23
16109 -> 175889 : 221
14051 -> 143041 : 1
590925 -> 638119 : 1
808835 -> 61740 : 1
902941 -> 820981 : 1
104913 -> 751171 : 1
672644 -> 160595 : 1
262031 -> 121280 : 51
687875 -> 234946 : 13
365792 -> 199027 : 1
766122 -> 633527 : 8
105994 -> 769164 : 59
843118 -> 634093 : 1
187011 -> 46293 : 1
307528 -> 973401 : 17
285281 -> 732328 : 90
349995 -> 409510 : 1
318745 -> 44455 : 1
194093 -> 237245 : 53
11647 -> 985376 : 1
775851 -> 299178 : 6
730882 -> 981395 : 1
830218 -> 897759 : 1
334074 -> 700409 : 1
150638 -> 213345 : 2
13108 -> 911932 : 3593
532633 -> 229200 : 15
42488 -> 524828 : 1
912058 -> 366227 : 1
237245 -> 336167 : 40
999625 -> 250233 : 1
700391 -> 4391 : 3
587127 -> 38699 : 1
946626 -> 385492 : 398
642842 -> 434033 : 1
949024 -> 974298 : 1
858758 -> 980863 : 2
576516 -> 118185 : 968
581855 -> 371818 : 1
108358 -> 440987 : 1
811381 -> 264787 : 95
969160 -> 173183 : 1
159078 -> 172932 : 10
775851 -> 859271 : 2
156399 -> 799461 : 8
791013 -> 78916 : 34
733502 -> 634038 : 1
849254 -> 271159 : 3218
777050 -> 719957 : 1
521313 -> 779607 : 955
330497 -> 784031 : 104
374454 -> 429767 : 1
429767 -> 670261 : 1
446086 -> 993015 : 1
173522 -> 363369 : 11
275922 -> 36490 : 2
14139 -> 368714 : 15
134517 -> 169106 : 73
756055 -> 153820 : 1
307528 -> 80700 : 4
554625 -> 701953 : 2
462482 -> 290352 : 12
211271 -> 241434 : 2
92788 -> 815086 : 1
114163 -> 655436 : 1
757183 -> 286265 : 1
156553 -> 996941 : 1
747944 -> 791249 : 4
698328 -> 127938 : 1
833277 -> 752315 : 1
441853 -> 722543 : 2
419032 -> 986320 : 1
16054 -> 130452 : 1
756207 -> 225780 : 1
275374 -> 888628 : 51
822345 -> 254002 : 8
169106 -> 690079 : 61
253812 -> 803272 : 1
796897 -> 21102 : 4
744864 -> 535382 : 657
89942 -> 482369 : 1
149621 -> 36008 : 8
292546 -> 593872 : 1
634534 -> 478020 : 16
811670 -> 161569 : 2
339319 -> 868843 : 1
868843 -> 551391 : 1
158253 -> 753306 : 1
296589 -> 438420 : 41
911870 -> 370375 : 9
180431 -> 832233 : 27
821011 -> 462780 : 2
827529 -> 961641 : 2
679660 -> 783267 : 1
135852 -> 247216 : 1
834011 -> 564 : 2
428230 -> 618240 : 128
995516 -> 948952 : 2
890262 -> 493073 : 1
861065 -> 824844 : 3
295802 -> 618818 : 3
439973 -> 389432 : 53
760335 -> 508500 : 9
332337 -> 12140 : 8
836061 -> 168153 : 119
920447 -> 278096 : 3
16109 -> 157957 : 43
912972 -> 142641 : 1
655436 -> 801209 : 1
80480 -> 800547 : 1
540051 -> 468128 : 26
588346 -> 481530 : 1
40139 -> 264108 : 1
745267 -> 940619 : 5
4219 -> 834081 : 1
374633 -> 346575 : 2
722543 -> 8699 : 1
565244 -> 932485 : 1
338314 -> 849743 : 1
429625 -> 224990 : 3
994148 -> 775688 : 3
521313 -> 441927 : 257
71352 -> 793172 : 24
670815 -> 179197 : 81
560932 -> 292715 : 1
712110 -> 91247 : 6
613059 -> 555646 : 1
910562 -> 758189 : 1
132123 -> 107088 : 1506
860916 -> 630201 : 8
461585 -> 807636 : 2
909777 -> 785465 : 1
359897 -> 971461 : 175
983910 -> 819073 : 2
71715 -> 537231 : 1
25377 -> 341614 : 17
78916 -> 804241 : 13
712758 -> 367552 : 3
479894 -> 494367 : 4
186116 -> 726126 : 2
307938 -> 689366 : 1
40488 -> 373091 : 1
161868 -> 156276 : 2
575166 -> 302184 : 1
370375 -> 184727 : 2
211271 -> 541177 : 2
905207 -> 384885 : 38
669921 -> 570066 : 1
996735 -> 146587 : 1
896571 -> 780829 : 1
973863 -> 520901 : 5
52916 -> 433689 : 8
733276 -> 33240 : 1
33034 -> 420053 : 2405
351795 -> 528067 : 3
203723 -> 419720 : 1
619876 -> 924804 : 1
291290 -> 226955 : 1
700409 -> 170528 : 1
894585 -> 948538 : 1
167499 -> 281254 : 1
290536 -> 471883 : 3
113265 -> 313989 : 830
794804 -> 84055 : 30
296589 -> 538169 : 12
225440 -> 102149 : 1
820517 -> 65726 : 4
80376 -> 877995 : 2
371818 -> 657862 : 1
226955 -> 670482 : 1
596699 -> 222506 : 2
790834 -> 662464 : 8
313989 -> 450319 : 471
750401 -> 967192 : 129
420521 -> 383342 : 1
977438 -> 48333 : 3294
658280 -> 89668 : 1
671380 -> 132199 : 38
317786 -> 624122 : 2
637197 -> 938630 : 17
214326 -> 13816 : 80
949024 -> 835189 : 1
588346 -> 276584 : 1
164663 -> 623663 : 2
938001 -> 186123 : 187
752315 -> 364410 : 1
970908 -> 732923 : 2
22618 -> 739521 : 7
470814 -> 228512 : 1
594509 -> 75552 : 1
990330 -> 328680 : 1
89942 -> 703467 : 1
468258 -> 848181 : 2
729462 -> 676807 : 1
363369 -> 283185 : 7
648969 -> 276037 : 1
170528 -> 508710 : 1
31031 -> 259087 : 2
400680 -> 994909 : 1
495983 -> 770965 : 24
438610 -> 714407 : 1
125630 -> 15817 : 2
998570 -> 870779 : 1
838029 -> 196271 : 3
183098 -> 452834 : 1
57 -> 944804 : 1
580361 -> 867208 : 1
127938 -> 479092 : 1
28159 -> 36601 : 40
554625 -> 353826 : 1
987519 -> 667561 : 1
611327 -> 758811 : 1
210608 -> 729387 : 352
712364 -> 978452 : 2
134517 -> 186499 : 14
732923 -> 865861 : 2
694618 -> 168334 : 1
3812 -> 419714 : 1
982000 -> 783159 : 1
161929 -> 630826 : 669
820517 -> 158221 : 1
367552 -> 294183 : 1
110175 -> 406008 : 1
313989 -> 594713 : 176
120337 -> 776279 : 2
11647 -> 47092 : 1
575166 -> 561117 : 1
77231 -> 631065 : 2
289714 -> 755311 : 1
650157 -> 434409 : 6
10653 -> 843085 : 342
11263 -> 649324 : 2
65284 -> 805139 : 9
154826 -> 659323 : 1
161929 -> 610291 : 2
688350 -> 81574 : 13
834081 -> 643976 : 1
409892 -> 932777 : 2
538169 -> 824044 : 12
160595 -> 824792 : 1
813053 -> 507763 : 1
889527 -> 856559 : 1
262103 -> 118270 : 2
485978 -> 665203 : 5
168153 -> 825644 : 19
897631 -> 499402 : 1
296560 -> 598828 : 1
568233 -> 956051 : 1
292715 -> 921212 : 1
284587 -> 566984 : 1
670979 -> 167625 : 37
802097 -> 6001 : 2118
426036 -> 421283 : 1
866606 -> 499469 : 2
517461 -> 518104 : 1
590925 -> 278193 : 1
341354 -> 482949 : 1
113265 -> 903939 : 1485
561139 -> 649124 : 1
108455 -> 191980 : 1
146215 -> 905432 : 12
508732 -> 486116 : 24
932485 -> 10589 : 1
861065 -> 346389 : 1
892092 -> 619091 : 1
225936 -> 575716 : 2
760464 -> 665779 : 1
191980 -> 351566 : 1
668114 -> 658697 : 33
902946 -> 12484 : 489
267229 -> 765867 : 1
956368 -> 899041 : 2
48437 -> 143817 : 3
980364 -> 114125 : 10
424588 -> 374726 : 2
540051 -> 7093 : 1
976140 -> 17303 : 41
996979 -> 243506 : 1
430234 -> 400657 : 1518
796897 -> 463018 : 8
704916 -> 138555 : 1
155037 -> 382948 : 1
282146 -> 70873 : 2
8699 -> 193291 : 1
982436 -> 977741 : 1
778390 -> 670469 : 1
978825 -> 70779 : 1
890197 -> 233035 : 2
649324 -> 85451 : 1
689659 -> 29790 : 13
638119 -> 712047 : 1
47479 -> 498975 : 3
79719 -> 193432 : 1
78773 -> 499474 : 6
723051 -> 834273 : 1
193432 -> 547300 : 1
262899 -> 495836 : 11
418301 -> 353264 : 1
48437 -> 97158 : 3
976140 -> 869058 : 52
811772 -> 201764 : 1
430234 -> 493947 : 26
21102 -> 776375 : 3
700776 -> 598556 : 1
43807 -> 629597 : 16
389432 -> 529233 : 29
575716 -> 660586 : 2
821011 -> 532967 : 1
493073 -> 991698 : 1
167602 -> 945153 : 6
521313 -> 709914 : 18
738234 -> 705200 : 1
648969 -> 419189 : 1
856559 -> 891349 : 1
243925 -> 592555 : 6
945927 -> 670485 : 3
343684 -> 739635 : 28
989510 -> 925619 : 3
430234 -> 661225 : 699
750982 -> 499056 : 2
48437 -> 969714 : 1
598556 -> 583312 : 1
210608 -> 274101 : 79
961641 -> 484293 : 2
685924 -> 475988 : 6
559669 -> 279993 : 1
390335 -> 457841 : 1
920741 -> 710348 : 820
70779 -> 170811 : 1
665779 -> 146375 : 1
897851 -> 877838 : 2
754368 -> 248650 : 1
964796 -> 874066 : 392
688938 -> 324658 : 4
953380 -> 860501 : 4
394069 -> 27665 : 1
732132 -> 669892 : 1
184727 -> 459813 : 1
295802 -> 793104 : 1
77396 -> 162165 : 10
785465 -> 630191 : 1
113265 -> 304427 : 155
125630 -> 287957 : 2
877820 -> 449673 : 9
610291 -> 740332 : 2
406710 -> 570195 : 1
78916 -> 141524 : 3
378815 -> 901584 : 1
266847 -> 525543 : 12
276037 -> 467651 : 1
49511 -> 281378 : 1
170811 -> 504744 : 1
28159 -> 212537 : 134
844466 -> 903643 : 1
628252 -> 596977 : 1
474844 -> 515668 : 2
707887 -> 780594 : 242
518104 -> 801547 : 1
89942 -> 199153 : 1
603539 -> 757149 : 6061
489708 -> 727271 : 2
157957 -> 100748 : 13
42040 -> 357168 : 4
172715 -> 53434 : 1
457621 -> 745227 : 4
769951 -> 814614 : 28
323115 -> 174608 : 2
21102 -> 203566 : 1
514360 -> 686808 : 1
932857 -> 548896 : 406
809393 -> 332512 : 10
450319 -> 999045 : 288
824844 -> 323744 : 3
434221 -> 141692 : 2
732544 -> 602764 : 1
866606 -> 947994 : 1
379309 -> 461044 : 1
824044 -> 21204 : 5
779607 -> 305764 : 764
786200 -> 315400 : 1
737187 -> 576137 : 2
650157 -> 136780 : 3
576516 -> 362637 : 677
559225 -> 676356 : 1
896571 -> 607438 : 2
287957 -> 63413 : 1
592555 -> 18374 : 4
330497 -> 8740 : 52
114985 -> 990028 : 4
712110 -> 980447 : 45
344542 -> 752887 : 14
433689 -> 179525 : 8
669892 -> 251530 : 1
973863 -> 438281 : 5
593555 -> 567101 : 1
887108 -> 640655 : 7
163768 -> 891113 : 1
87630 -> 46463 : 1
838742 -> 104654 : 12
594512 -> 116250 : 1
138555 -> 500925 : 1
860501 -> 177174 : 3
791013 -> 856914 : 4
228512 -> 692916 : 1
241434 -> 448294 : 2
169106 -> 158438 : 6
107718 -> 547018 : 1
70873 -> 136378 : 1
282146 -> 969058 : 1
224575 -> 768078 : 1
796038 -> 237035 : 2
662464 -> 369381 : 5
268410 -> 443288 : 1
673269 -> 593681 : 1
752887 -> 799746 : 13
434989 -> 782808 : 6
36490 -> 854613 : 1
120337 -> 588886 : 1
17303 -> 45466 : 18
884570 -> 717091 : 4
825644 -> 534829 : 4
552286 -> 574531 : 2
784261 -> 79618 : 3
459813 -> 946953 : 1
625560 -> 906526 : 2
787591 -> 607204 : 3
698859 -> 878919 : 1
141524 -> 655404 : 1
479092 -> 530347 : 1
747238 -> 345088 : 1
627416 -> 316323 : 242
657120 -> 708132 : 3
132055 -> 442733 : 1
163322 -> 800795 : 33
373091 -> 943934 : 1
712110 -> 791119 : 2
479117 -> 367908 : 1
971461 -> 571417 : 168
990028 -> 331671 : 4
7330 -> 128819 : 185
580401 -> 909813 : 1
938001 -> 4098 : 5
341614 -> 740858 : 11
293929 -> 369435 : 40
999045 -> 435401 : 198
498975 -> 713017 : 3
860724 -> 499264 : 1
977741 -> 93144 : 1
8740 -> 442084 : 23
721662 -> 127601 : 7711
973331 -> 423608 : 2
237035 -> 629808 : 1
977749 -> 159476 : 2
772796 -> 44658 : 60
973743 -> 919675 : 19
188816 -> 416399 : 1
716210 -> 486669 : 1
419189 -> 44008 : 1
619091 -> 387268 : 1
521313 -> 344342 : 3
272299 -> 493929 : 1
863002 -> 881527 : 53
930507 -> 407587 : 1
193291 -> 27482 : 1
370958 -> 246447 : 83
21204 -> 640768 : 3
406710 -> 464661 : 14
649124 -> 500255 : 1
919382 -> 887849 : 2104
659323 -> 861534 : 1
910501 -> 899170 : 156
307689 -> 884071 : 2
703632 -> 916061 : 21
979052 -> 336648 : 190
81574 -> 791794 : 12
420053 -> 206324 : 2389
755311 -> 155157 : 1
116250 -> 917120 : 1
507763 -> 399779 : 1
722768 -> 310738 : 193
281378 -> 551095 : 1
595926 -> 529949 : 9
708132 -> 977886 : 2
203566 -> 426301 : 1
287707 -> 357222 : 6
670482 -> 359948 : 1
504744 -> 664377 : 1
803863 -> 585552 : 1
343977 -> 88151 : 1
170617 -> 946170 : 31
571417 -> 169600 : 77
251383 -> 275030 : 2
302184 -> 456863 : 1
560224 -> 131580 : 2
48333 -> 401839 : 2384
259161 -> 401022 : 943
316323 -> 638567 : 242
209934 -> 727839 : 1
985376 -> 525912 : 1
385492 -> 700318 : 27
7330 -> 994586 : 3
917120 -> 837190 : 1
905432 -> 308360 : 4
932777 -> 647625 : 2
593681 -> 111226 : 1
83484 -> 28967 : 3
752887 -> 82088 : 1
83521 -> 74625 : 1
62991 -> 536090 : 12
715343 -> 529153 : 1
141662 -> 997303 : 2
49511 -> 310037 : 1
989510 -> 520249 : 1
619876 -> 855265 : 1
590343 -> 155405 : 496
843085 -> 841521 : 309
699106 -> 680203 : 62
601518 -> 854400 : 1
802097 -> 900650 : 1295
884570 -> 720176 : 1
367908 -> 670397 : 1
658280 -> 604118 : 1
610711 -> 7145 : 85
676807 -> 882867 : 1
790834 -> 703716 : 5
969058 -> 494069 : 1
461044 -> 670909 : 1
44658 -> 300179 : 1
353264 -> 495887 : 1
899041 -> 335329 : 2
93363 -> 72706 : 102
155405 -> 502750 : 55
120052 -> 374785 : 3
911870 -> 567355 : 50
687875 -> 176300 : 4
25377 -> 358673 : 9
999045 -> 2958 : 81
869543 -> 235134 : 11
334074 -> 390002 : 1
811381 -> 207388 : 74
48333 -> 858634 : 874
44658 -> 407587 : 31
486669 -> 339808 : 1
237498 -> 205139 : 1
533819 -> 436390 : 152
72287 -> 232477 : 2
493947 -> 630309 : 18
323744 -> 7083 : 1
368714 -> 322534 : 7
194093 -> 190603 : 37
222506 -> 266833 : 2
515668 -> 41644 : 1
155157 -> 709626 : 1
434409 -> 535693 : 4
78773 -> 654480 : 3
478020 -> 96512 : 1
205139 -> 92691 : 1
891113 -> 463237 : 1
2958 -> 650650 : 75
11263 -> 552330 : 49
429625 -> 461753 : 46
45466 -> 821557 : 15
789174 -> 364386 : 1
903119 -> 416020 : 1
576516 -> 282530 : 129
703632 -> 652128 : 30
704733 -> 72850 : 1
494069 -> 536383 : 1
64142 -> 748853 : 1
